.HEADER
..NAMES
Time,V U1.AE3&AD3
4.14296e-008,0.2811
4.14681e-008,0.2877
4.15067e-008,0.2846
4.15453e-008,0.3033
4.15838e-008,0.3478
4.16224e-008,0.4391
4.16610e-008,0.5839
4.16996e-008,0.7669
4.17382e-008,0.9355
4.17767e-008,1.0640
4.18153e-008,1.1473
4.18539e-008,1.1923
4.18924e-008,1.2070
4.19310e-008,1.2029
4.19696e-008,1.2263
4.20082e-008,1.2334
4.20468e-008,1.2210
4.20853e-008,1.1727
4.21239e-008,1.0563
4.21625e-008,0.8803
4.22011e-008,0.6912
4.22396e-008,0.5196
4.22782e-008,0.3924
4.23168e-008,0.3140
4.23553e-008,0.2828
4.23939e-008,0.2844
4.24325e-008,0.2833
4.24711e-008,0.2949
4.25097e-008,0.3298
4.25482e-008,0.4043
4.25868e-008,0.5328
4.26254e-008,0.7076
4.26639e-008,0.8860
4.27025e-008,1.0284
4.27411e-008,1.1255
4.27797e-008,1.1817
4.28183e-008,1.2050
4.28568e-008,1.2051
4.28954e-008,1.2191
4.29340e-008,1.2334
4.29726e-008,1.2275
4.30111e-008,1.1940
4.30497e-008,1.1011
4.30883e-008,0.9394
4.31268e-008,0.7505
4.31654e-008,0.5698
4.32040e-008,0.4274
4.32426e-008,0.3335
4.32812e-008,0.2880
4.33197e-008,0.2822
4.33583e-008,0.2854
4.33969e-008,0.2886
4.34354e-008,0.3157
4.34740e-008,0.3750
4.35126e-008,0.4864
4.35512e-008,0.6486
4.35898e-008,0.8330
4.36283e-008,0.9881
4.36669e-008,1.0997
4.37055e-008,1.1679
4.37440e-008,1.2008
4.37826e-008,1.2069
4.38212e-008,1.2061
4.38598e-008,1.2317
4.38983e-008,1.2316
4.39369e-008,1.2093
4.39755e-008,1.1387
4.40141e-008,0.9960
4.40527e-008,0.8104
4.40912e-008,0.6239
4.41298e-008,0.4672
4.41684e-008,0.3579
4.42069e-008,0.2973
4.42455e-008,0.2809
4.42841e-008,0.2880
4.43227e-008,0.2843
4.43613e-008,0.3046
4.43998e-008,0.3511
4.44384e-008,0.4451
4.44770e-008,0.5927
4.45155e-008,0.7765
4.45541e-008,0.9434
4.45927e-008,1.0694
4.46313e-008,1.1505
4.46699e-008,1.1936
4.47084e-008,1.2070
4.47470e-008,1.2025
4.47856e-008,1.2260
4.48242e-008,1.2329
4.48627e-008,1.2196
4.49013e-008,1.1685
4.49399e-008,1.0482
4.49784e-008,0.8706
4.50170e-008,0.6819
4.50556e-008,0.5119
4.50942e-008,0.3869
4.51328e-008,0.3112
4.51713e-008,0.2824
4.52099e-008,0.2852
4.52485e-008,0.2826
4.52870e-008,0.2960
4.53256e-008,0.3325
4.53642e-008,0.4095
4.54028e-008,0.5408
4.54414e-008,0.7173
4.54799e-008,0.8943
4.55185e-008,1.0344
4.55571e-008,1.1292
4.55957e-008,1.1835
4.56342e-008,1.2055
4.56728e-008,1.2048
4.57114e-008,1.2187
4.57499e-008,1.2331
4.57885e-008,1.2266
4.58271e-008,1.1909
4.58657e-008,1.0942
4.59043e-008,0.9298
4.59428e-008,0.7411
4.59814e-008,0.5615
4.60200e-008,0.4213
4.60585e-008,0.3298
4.60971e-008,0.2868
4.61357e-008,0.2827
4.61743e-008,0.2836
4.62129e-008,0.2892
4.62514e-008,0.3177
4.62900e-008,0.3794
4.63286e-008,0.4935
4.63671e-008,0.6579
4.64057e-008,0.8418
4.64443e-008,0.9950
4.64829e-008,1.1041
4.65214e-008,1.1703
4.65600e-008,1.2015
4.65986e-008,1.2068
4.66372e-008,1.2061
4.66758e-008,1.2315
4.67143e-008,1.2310
4.67529e-008,1.2071
4.67915e-008,1.1331
4.68300e-008,0.9869
4.68686e-008,0.8009
4.69072e-008,0.6150
4.69458e-008,0.4603
4.69844e-008,0.3534
4.70229e-008,0.2954
4.70615e-008,0.2810
4.71001e-008,0.2887
4.71386e-008,0.2855
4.71772e-008,0.3065
4.72158e-008,0.3547
4.72544e-008,0.4514
4.72930e-008,0.6014
4.73315e-008,0.7856
4.73701e-008,0.9507
4.74087e-008,1.0747
4.74473e-008,1.1536
4.74858e-008,1.1950
4.75244e-008,1.2071
4.75630e-008,1.2019
4.76015e-008,1.2280
4.76401e-008,1.2330
4.76787e-008,1.2182
4.77173e-008,1.1643
4.77559e-008,1.0402
4.77944e-008,0.8609
4.78330e-008,0.6722
4.78716e-008,0.5043
4.79101e-008,0.3821
4.79487e-008,0.3087
4.79873e-008,0.2820
4.80259e-008,0.2854
4.80645e-008,0.2833
4.81030e-008,0.2974
4.81416e-008,0.3351
4.81802e-008,0.4149
4.82188e-008,0.5489
4.82573e-008,0.7269
4.82959e-008,0.9024
4.83345e-008,1.0404
4.83730e-008,1.1330
4.84116e-008,1.1855
4.84502e-008,1.2060
4.84888e-008,1.2044
4.85274e-008,1.2219
4.85659e-008,1.2335
4.86045e-008,1.2257
4.86431e-008,1.1878
4.86816e-008,1.0873
4.87202e-008,0.9204
4.87588e-008,0.7312
4.87974e-008,0.5531
4.88360e-008,0.4156
4.88745e-008,0.3265
4.89131e-008,0.2858
4.89517e-008,0.2829
4.89902e-008,0.2842
4.90288e-008,0.2904
4.90674e-008,0.3199
4.91060e-008,0.3839
4.91445e-008,0.5009
4.91831e-008,0.6676
4.92217e-008,0.8505
4.92603e-008,1.0017
4.92989e-008,1.1085
4.93374e-008,1.1727
4.93760e-008,1.2024
4.94146e-008,1.2064
4.94531e-008,1.2115
4.94917e-008,1.2325
4.95303e-008,1.2305
4.95689e-008,1.2049
4.96075e-008,1.1275
4.96460e-008,0.9780
4.96846e-008,0.7910
4.97232e-008,0.6058
4.97617e-008,0.4538
4.98003e-008,0.3494
4.98389e-008,0.2939
4.98775e-008,0.2810
4.99160e-008,0.2890
4.99546e-008,0.2855
4.99932e-008,0.3079
5.00318e-008,0.3583
5.00704e-008,0.4579
5.01089e-008,0.6104
5.01475e-008,0.7950
5.01861e-008,0.9584
5.02246e-008,1.0797
5.02632e-008,1.1565
5.03018e-008,1.1962
5.03404e-008,1.2071
5.03790e-008,1.2015
5.04175e-008,1.2277
5.04561e-008,1.2326
5.04947e-008,1.2167
5.05332e-008,1.1597
5.05718e-008,1.0318
5.06104e-008,0.8512
5.06490e-008,0.6630
5.06876e-008,0.4968
5.07261e-008,0.3770
5.07647e-008,0.3061
5.08033e-008,0.2817
5.08419e-008,0.2862
5.08804e-008,0.2828
5.09190e-008,0.2986
5.09576e-008,0.3380
5.09961e-008,0.4204
5.10347e-008,0.5571
5.10733e-008,0.7365
5.11119e-008,0.9105
5.11505e-008,1.0462
5.11890e-008,1.1365
5.12276e-008,1.1871
5.12662e-008,1.2063
5.13047e-008,1.2041
5.13433e-008,1.2216
5.13819e-008,1.2332
5.14205e-008,1.2247
5.14591e-008,1.1844
5.14976e-008,1.0801
5.15362e-008,0.9108
5.15748e-008,0.7218
5.16133e-008,0.5450
5.16519e-008,0.4097
5.16905e-008,0.3230
5.17291e-008,0.2849
5.17676e-008,0.2834
5.18062e-008,0.2828
5.18448e-008,0.2911
5.18834e-008,0.3221
5.19220e-008,0.3886
5.19605e-008,0.5082
5.19991e-008,0.6772
5.20377e-008,0.8592
5.20762e-008,1.0083
5.21148e-008,1.1126
5.21534e-008,1.1749
5.21920e-008,1.2030
5.22306e-008,1.2062
5.22691e-008,1.2114
5.23077e-008,1.2323
5.23463e-008,1.2298
5.23848e-008,1.2025
5.24234e-008,1.1214
5.24620e-008,0.9687
5.25006e-008,0.7814
5.25391e-008,0.5971
5.25777e-008,0.4471
5.26163e-008,0.3452
5.26549e-008,0.2922
5.26935e-008,0.2814
5.27320e-008,0.2862
5.27706e-008,0.2857
5.28092e-008,0.3096
5.28477e-008,0.3621
5.28863e-008,0.4644
5.29249e-008,0.6193
5.29635e-008,0.8043
5.30021e-008,0.9658
5.30406e-008,1.0846
5.30792e-008,1.1593
5.31178e-008,1.1974
5.31563e-008,1.2072
5.31949e-008,1.2012
5.32335e-008,1.2295
5.32721e-008,1.2327
5.33107e-008,1.2151
5.33492e-008,1.1549
5.33878e-008,1.0234
5.34264e-008,0.8413
5.34650e-008,0.6533
5.35035e-008,0.4895
5.35421e-008,0.3722
5.35807e-008,0.3037
5.36192e-008,0.2815
5.36578e-008,0.2865
5.36964e-008,0.2837
5.37350e-008,0.3001
5.37736e-008,0.3408
5.38121e-008,0.4261
5.38507e-008,0.5655
5.38893e-008,0.7461
5.39278e-008,0.9184
5.39664e-008,1.0519
5.40050e-008,1.1401
5.40436e-008,1.1889
5.40822e-008,1.2066
5.41207e-008,1.2037
5.41593e-008,1.2243
5.41979e-008,1.2336
5.42365e-008,1.2236
5.42750e-008,1.1810
5.43136e-008,1.0729
5.43522e-008,0.9012
5.43907e-008,0.7119
5.44293e-008,0.5368
5.44679e-008,0.4042
5.45065e-008,0.3202
5.45451e-008,0.2842
5.45836e-008,0.2835
5.46222e-008,0.2835
5.46608e-008,0.2924
5.46993e-008,0.3244
5.47379e-008,0.3934
5.47765e-008,0.5158
5.48151e-008,0.6868
5.48537e-008,0.8677
5.48922e-008,1.0147
5.49308e-008,1.1168
5.49694e-008,1.1772
5.50079e-008,1.2037
5.50465e-008,1.2058
5.50851e-008,1.2157
5.51237e-008,1.2330
5.51622e-008,1.2292
5.52008e-008,1.2000
5.52394e-008,1.1153
5.52780e-008,0.9597
5.53166e-008,0.7715
5.53551e-008,0.5883
5.53937e-008,0.4408
5.54323e-008,0.3416
5.54708e-008,0.2908
5.55094e-008,0.2815
5.55480e-008,0.2868
5.55866e-008,0.2868
5.56252e-008,0.3115
5.56637e-008,0.3660
5.57023e-008,0.4712
5.57409e-008,0.6286
5.57794e-008,0.8135
5.58180e-008,0.9729
5.58566e-008,1.0894
5.58952e-008,1.1622
5.59338e-008,1.1986
5.59723e-008,1.2071
5.60109e-008,1.2006
5.60495e-008,1.2291
5.60881e-008,1.2320
5.61266e-008,1.2133
5.61652e-008,1.1500
5.62038e-008,1.0149
5.62423e-008,0.8318
5.62809e-008,0.6444
5.63195e-008,0.4823
5.63581e-008,0.3675
5.63967e-008,0.3014
5.64352e-008,0.2813
5.64738e-008,0.2872
5.65124e-008,0.2834
5.65509e-008,0.3014
5.65895e-008,0.3440
5.66281e-008,0.4320
5.66667e-008,0.5738
5.67053e-008,0.7557
5.67438e-008,0.9264
5.67824e-008,1.0575
5.68210e-008,1.1433
5.68596e-008,1.1904
5.68981e-008,1.2068
5.69367e-008,1.2034
5.69753e-008,1.2240
5.70138e-008,1.2333
5.70524e-008,1.2224
5.70910e-008,1.1772
5.71296e-008,1.0652
5.71682e-008,0.8914
5.72067e-008,0.7026
5.72453e-008,0.5288
5.72839e-008,0.3985
5.73224e-008,0.3171
5.73610e-008,0.2835
5.73996e-008,0.2841
5.74382e-008,0.2824
5.74768e-008,0.2933
5.75153e-008,0.3268
5.75539e-008,0.3983
5.75925e-008,0.5234
5.76310e-008,0.6963
5.76696e-008,0.8762
5.77082e-008,1.0210
5.77468e-008,1.1208
5.77853e-008,1.1792
5.78239e-008,1.2043
5.78625e-008,1.2055
5.79011e-008,1.2154
5.79397e-008,1.2328
5.79782e-008,1.2284
5.80168e-008,1.1973
5.80554e-008,1.1088
5.80939e-008,0.9502
5.81325e-008,0.7620
5.81711e-008,0.5799
5.82097e-008,0.4344
5.82483e-008,0.3376
5.82868e-008,0.2893
5.83254e-008,0.2820
5.83640e-008,0.2846
5.84025e-008,0.2872
5.84411e-008,0.3133
5.84797e-008,0.3700
5.85183e-008,0.4781
5.85569e-008,0.6376
5.85954e-008,0.8226
5.86340e-008,0.9800
5.86726e-008,1.0941
5.87112e-008,1.1648
5.87497e-008,1.1996
5.87883e-008,1.2071
5.88269e-008,1.2003
5.88654e-008,1.2306
5.89040e-008,1.2320
5.89426e-008,1.2115
5.89812e-008,1.1449
5.90198e-008,1.0063
5.90583e-008,0.8219
5.90969e-008,0.6348
5.91355e-008,0.4752
5.91740e-008,0.3630
5.92126e-008,0.2993
5.92512e-008,0.2811
5.92898e-008,0.2875
5.93284e-008,0.2843
5.93669e-008,0.3030
5.94055e-008,0.3472
5.94441e-008,0.4379
5.94827e-008,0.5824
5.95212e-008,0.7652
5.95598e-008,0.9341
5.95984e-008,1.0630
5.96370e-008,1.1467
5.96755e-008,1.1920
5.97141e-008,1.2069
5.97527e-008,1.2029
5.97912e-008,1.2264
5.98298e-008,1.2334
5.98684e-008,1.2212
5.99070e-008,1.1734
5.99455e-008,1.0576
5.99841e-008,0.8819
6.00227e-008,0.6927
6.00613e-008,0.5209
6.00999e-008,0.3933
6.01384e-008,0.3145
6.01770e-008,0.2829
6.02156e-008,0.2843
6.02542e-008,0.2831
6.02927e-008,0.2947
6.03313e-008,0.3293
6.03699e-008,0.4033
6.04085e-008,0.5314
6.04470e-008,0.7059
6.04856e-008,0.8845
6.05242e-008,1.0273
6.05627e-008,1.1248
6.06013e-008,1.1813
6.06399e-008,1.2049
6.06785e-008,1.2051
6.07170e-008,1.2191
6.07556e-008,1.2334
6.07942e-008,1.2277
6.08328e-008,1.1945
6.08714e-008,1.1023
6.09099e-008,0.9410
6.09485e-008,0.7521
6.09871e-008,0.5712
6.10257e-008,0.4284
6.10642e-008,0.3341
6.11028e-008,0.2882
6.11414e-008,0.2822
6.11800e-008,0.2852
6.12185e-008,0.2884
6.12571e-008,0.3153
6.12957e-008,0.3742
6.13342e-008,0.4852
6.13728e-008,0.6470
6.14114e-008,0.8314
6.14500e-008,0.9869
6.14885e-008,1.0988
6.15271e-008,1.1675
6.15657e-008,1.2006
6.16043e-008,1.2069
6.16429e-008,1.1998
6.16814e-008,1.2302
6.17200e-008,1.2313
6.17586e-008,1.2095
6.17972e-008,1.1396
6.18357e-008,0.9975
6.18743e-008,0.8125
