.HEADER
..NAMES
Time,V U1.AE16
.DATA
3.60882e-008,1.0960
3.61249e-008,1.0960
3.61615e-008,1.0961
3.61982e-008,1.0961
3.62349e-008,1.0961
3.62716e-008,1.0960
3.63083e-008,1.0960
3.63449e-008,1.0960
3.63816e-008,1.0960
3.64183e-008,1.0960
3.64549e-008,1.0960
3.64916e-008,1.0960
3.65283e-008,1.0960
3.65650e-008,1.0959
3.66017e-008,1.0957
3.66383e-008,1.0964
3.66750e-008,1.0976
3.67117e-008,1.1009
3.67484e-008,1.1053
3.67850e-008,1.1006
3.68217e-008,1.0729
3.68584e-008,0.9996
3.68950e-008,0.8820
3.69317e-008,0.7498
3.69684e-008,0.6251
3.70051e-008,0.5236
3.70418e-008,0.4511
3.70784e-008,0.4041
3.71151e-008,0.3728
3.71518e-008,0.3515
3.71884e-008,0.3356
3.72251e-008,0.3234
3.72618e-008,0.3141
3.72985e-008,0.3074
3.73351e-008,0.3026
3.73718e-008,0.2991
3.74085e-008,0.2967
3.74452e-008,0.2955
3.74819e-008,0.2958
3.75185e-008,0.2981
3.75552e-008,0.3017
3.75919e-008,0.3053
3.76285e-008,0.3079
3.76652e-008,0.3171
3.77019e-008,0.3458
3.77386e-008,0.4155
3.77753e-008,0.5381
3.78119e-008,0.6967
3.78486e-008,0.8526
3.78853e-008,0.9591
3.79220e-008,1.0218
3.79586e-008,1.0582
3.79953e-008,1.0846
3.80320e-008,1.1101
3.80686e-008,1.1361
3.81053e-008,1.1581
3.81420e-008,1.1736
3.81787e-008,1.1822
3.82154e-008,1.1854
3.82520e-008,1.1859
3.82887e-008,1.1863
3.83254e-008,1.1876
3.83620e-008,1.1899
3.83987e-008,1.1917
3.84354e-008,1.1911
3.84721e-008,1.1877
3.85088e-008,1.1828
3.85454e-008,1.1780
3.85821e-008,1.1725
3.86188e-008,1.1636
3.86555e-008,1.1476
3.86921e-008,1.1240
3.87288e-008,1.0978
3.87655e-008,1.0774
3.88021e-008,1.0674
3.88388e-008,1.0644
3.88755e-008,1.0612
3.89122e-008,1.0535
3.89489e-008,1.0426
3.89855e-008,1.0323
3.90222e-008,1.0254
3.90589e-008,1.0232
