.HEADER
..NAMES
Time,V U1.AB13
.DATA
2.39855e-008,1.0522
2.40221e-008,1.0709
2.40588e-008,1.0846
2.40955e-008,1.0948
2.41322e-008,1.1030
2.41688e-008,1.1097
2.42055e-008,1.1152
2.42422e-008,1.1199
2.42788e-008,1.1232
2.43155e-008,1.1241
2.43522e-008,1.1207
2.43889e-008,1.1119
2.44255e-008,1.0987
2.44622e-008,1.0816
2.44989e-008,1.0638
2.45356e-008,1.0489
2.45723e-008,1.0290
2.46089e-008,0.9927
2.46456e-008,0.9204
2.46823e-008,0.8026
2.47190e-008,0.6737
2.47556e-008,0.5636
2.47923e-008,0.4739
2.48290e-008,0.3989
2.48657e-008,0.3362
2.49023e-008,0.2860
2.49390e-008,0.2505
2.49757e-008,0.2291
2.50123e-008,0.2203
2.50490e-008,0.2196
2.50857e-008,0.2219
2.51224e-008,0.2227
2.51590e-008,0.2198
2.51957e-008,0.2135
2.52324e-008,0.2053
2.52691e-008,0.1988
2.53058e-008,0.1984
2.53424e-008,0.2070
2.53791e-008,0.2257
2.54158e-008,0.2506
2.54525e-008,0.2781
2.54891e-008,0.3085
2.55258e-008,0.3418
2.55625e-008,0.3732
2.55991e-008,0.3963
2.56358e-008,0.4064
2.56725e-008,0.4034
2.57092e-008,0.3926
2.57458e-008,0.3826
2.57825e-008,0.3810
2.58192e-008,0.3897
2.58559e-008,0.4053
2.58926e-008,0.4205
2.59292e-008,0.4282
2.59659e-008,0.4251
2.60026e-008,0.4139
2.60393e-008,0.4006
2.60759e-008,0.3916
2.61126e-008,0.3905
2.61493e-008,0.3973
2.61859e-008,0.4093
2.62226e-008,0.4213
2.62593e-008,0.4285
2.62960e-008,0.4290
2.63326e-008,0.4234
2.63693e-008,0.4157
2.64060e-008,0.4138
2.64427e-008,0.4292
2.64794e-008,0.4797
2.65160e-008,0.5702
2.65527e-008,0.6825
2.65894e-008,0.7945
2.66261e-008,0.8745
2.66627e-008,0.9317
2.66994e-008,0.9758
2.67361e-008,1.0119
2.67727e-008,1.0400
2.68094e-008,1.0613
2.68461e-008,1.0778
2.68828e-008,1.0925
2.69194e-008,1.1070
2.69561e-008,1.1203
2.69928e-008,1.1304
2.70295e-008,1.1356
2.70662e-008,1.1353
2.71028e-008,1.1306
2.71395e-008,1.1227
2.71762e-008,1.1120
2.72129e-008,1.0988
2.72495e-008,1.0849
2.72862e-008,1.0691
2.73229e-008,1.0538
2.73595e-008,1.0394
2.73962e-008,1.0162
2.74329e-008,0.9723
2.74696e-008,0.8884
2.75062e-008,0.7672
2.75429e-008,0.6480
2.75796e-008,0.5474
2.76163e-008,0.4616
2.76530e-008,0.3859
2.76896e-008,0.3212
2.77263e-008,0.2711
2.77630e-008,0.2372
2.77997e-008,0.2200
2.78363e-008,0.2151
2.78730e-008,0.2171
2.79097e-008,0.2201
2.79463e-008,0.2202
2.79830e-008,0.2167
2.80197e-008,0.2105
2.80564e-008,0.2037
2.80930e-008,0.1998
2.81297e-008,0.2022
2.81664e-008,0.2133
2.82031e-008,0.2329
2.82398e-008,0.2566
2.82764e-008,0.2873
2.83131e-008,0.3375
2.83498e-008,0.4239
2.83865e-008,0.5572
2.84231e-008,0.7134
2.84598e-008,0.8585
2.84965e-008,0.9491
2.85331e-008,0.9992
2.85698e-008,1.0351
2.86065e-008,1.0736
2.86432e-008,1.1168
2.86798e-008,1.1570
2.87165e-008,1.1864
2.87532e-008,1.2008
2.87899e-008,1.2017
2.88266e-008,1.1952
2.88632e-008,1.1883
2.88999e-008,1.1861
2.89366e-008,1.1907
2.89733e-008,1.2008
2.90099e-008,1.2114
2.90466e-008,1.2159
2.90833e-008,1.2087
2.91199e-008,1.1916
2.91566e-008,1.1668
2.91933e-008,1.1394
2.92300e-008,1.1130
2.92666e-008,1.0809
2.93033e-008,1.0340
2.93400e-008,0.9538
2.93767e-008,0.8348
2.94133e-008,0.7092
2.94500e-008,0.5990
2.94867e-008,0.5031
2.95234e-008,0.4169
2.95601e-008,0.3415
2.95967e-008,0.2809
2.96334e-008,0.2396
2.96701e-008,0.2199
2.97068e-008,0.2187
2.97434e-008,0.2282
2.97801e-008,0.2389
2.98168e-008,0.2434
2.98534e-008,0.2384
2.98901e-008,0.2254
2.99268e-008,0.2092
2.99635e-008,0.1964
3.00002e-008,0.1931
3.00368e-008,0.2020
3.00735e-008,0.2222
3.01102e-008,0.2481
3.01469e-008,0.2788
3.01835e-008,0.3253
3.02202e-008,0.4035
3.02569e-008,0.5291
3.02935e-008,0.6848
3.03302e-008,0.8393
3.03669e-008,0.9444
3.04036e-008,1.0032
3.04403e-008,1.0403
3.04769e-008,1.0747
3.05136e-008,1.1132
3.05503e-008,1.1502
3.05869e-008,1.1788
3.06236e-008,1.1942
3.06603e-008,1.1966
3.06970e-008,1.1908
3.07336e-008,1.1840
3.07703e-008,1.1819
3.08070e-008,1.1872
3.08437e-008,1.1987
3.08804e-008,1.2113
3.09170e-008,1.2181
3.09537e-008,1.2131
3.09904e-008,1.1958
3.10270e-008,1.1703
3.10637e-008,1.1416
3.11004e-008,1.1152
3.11371e-008,1.0856
3.11738e-008,1.0434
3.12104e-008,0.9718
3.12471e-008,0.8584
3.12838e-008,0.7313
3.13205e-008,0.6171
3.13571e-008,0.5176
3.13938e-008,0.4294
3.14305e-008,0.3522
3.14671e-008,0.2891
3.15038e-008,0.2448
3.15405e-008,0.2211
3.15772e-008,0.2165
3.16139e-008,0.2244
3.16505e-008,0.2357
3.16872e-008,0.2424
3.17239e-008,0.2401
3.17605e-008,0.2290
3.17972e-008,0.2132
3.18339e-008,0.1990
3.18706e-008,0.1932
3.19072e-008,0.1994
3.19439e-008,0.2177
3.19806e-008,0.2436
3.20173e-008,0.2722
3.20540e-008,0.3034
3.20906e-008,0.3374
3.21273e-008,0.3702
3.21640e-008,0.3962
3.22006e-008,0.4107
3.22373e-008,0.4121
3.22740e-008,0.4038
3.23107e-008,0.3931
3.23474e-008,0.3879
3.23840e-008,0.3917
3.24207e-008,0.4024
3.24574e-008,0.4141
3.24941e-008,0.4200
3.25307e-008,0.4169
3.25674e-008,0.4068
3.26041e-008,0.3953
3.26407e-008,0.3885
3.26774e-008,0.3896
3.27141e-008,0.3984
3.27508e-008,0.4115
3.27875e-008,0.4236
3.28241e-008,0.4299
3.28608e-008,0.4288
3.28975e-008,0.4217
3.29341e-008,0.4111
3.29708e-008,0.3999
3.30075e-008,0.3899
3.30442e-008,0.3814
3.30808e-008,0.3736
3.31175e-008,0.3655
3.31542e-008,0.3568
3.31909e-008,0.3481
3.32276e-008,0.3404
3.32642e-008,0.3341
3.33009e-008,0.3286
3.33376e-008,0.3238
3.33742e-008,0.3199
3.34109e-008,0.3183
3.34476e-008,0.3201
3.34843e-008,0.3251
3.35210e-008,0.3316
3.35576e-008,0.3373
3.35943e-008,0.3397
3.36310e-008,0.3378
3.36677e-008,0.3324
3.37043e-008,0.3256
