.HEADER
..NAMES
Time,V U1.AB12
.DATA
3.66383e-008,0.3248
3.66750e-008,0.3236
3.67117e-008,0.3252
3.67484e-008,0.3382
3.67850e-008,0.3770
3.68217e-008,0.4572
3.68584e-008,0.5713
3.68950e-008,0.7032
3.69317e-008,0.8133
3.69684e-008,0.8919
3.70051e-008,0.9484
3.70418e-008,0.9916
3.70784e-008,1.0267
3.71151e-008,1.0536
3.71518e-008,1.0731
3.71884e-008,1.0870
3.72251e-008,1.0969
3.72618e-008,1.1043
3.72985e-008,1.1102
3.73351e-008,1.1146
3.73718e-008,1.1177
3.74085e-008,1.1194
3.74452e-008,1.1195
3.74819e-008,1.1178
3.75185e-008,1.1145
3.75552e-008,1.1107
3.75919e-008,1.1046
3.76285e-008,1.0955
3.76652e-008,1.0839
3.77019e-008,1.0641
3.77386e-008,1.0268
3.77753e-008,0.9558
3.78119e-008,0.8384
3.78486e-008,0.7023
3.78853e-008,0.5778
3.79220e-008,0.4731
3.79586e-008,0.3898
3.79953e-008,0.3281
3.80320e-008,0.2862
3.80686e-008,0.2614
3.81053e-008,0.2478
3.81420e-008,0.2411
3.81787e-008,0.2367
3.82154e-008,0.2320
3.82520e-008,0.2263
3.82887e-008,0.2203
3.83254e-008,0.2149
3.83620e-008,0.2111
3.83987e-008,0.2093
3.84354e-008,0.2102
3.84721e-008,0.2135
3.85088e-008,0.2184
3.85454e-008,0.2247
3.85821e-008,0.2356
3.86188e-008,0.2562
3.86555e-008,0.2882
3.86921e-008,0.3245
3.87288e-008,0.3535
3.87655e-008,0.3686
3.88021e-008,0.3715
3.88388e-008,0.3701
3.88755e-008,0.3716
3.89122e-008,0.3785
3.89489e-008,0.3878
3.89855e-008,0.3956
3.90222e-008,0.3990
3.90589e-008,0.3976
3.90955e-008,0.3938
3.91322e-008,0.3909
