.HEADER
..NAMES
Time,V U1.AB7
.DATA
3.44860e-008,0.3911
3.45246e-008,0.3464
3.45632e-008,0.3177
3.46018e-008,0.2956
3.46404e-008,0.2870
3.46789e-008,0.2943
3.47175e-008,0.3122
3.47561e-008,0.3383
3.47946e-008,0.3651
3.48332e-008,0.3816
3.48718e-008,0.3856
3.49104e-008,0.3791
3.49490e-008,0.3651
3.49875e-008,0.3504
3.50261e-008,0.3392
3.50647e-008,0.3338
3.51032e-008,0.3438
3.51418e-008,0.3843
3.51804e-008,0.4714
3.52190e-008,0.6007
3.52575e-008,0.7520
3.52961e-008,0.8716
3.53347e-008,0.9489
3.53733e-008,1.0032
3.54119e-008,1.0506
3.54504e-008,1.0984
3.54890e-008,1.1371
3.55276e-008,1.1916
3.55661e-008,1.2147
3.56047e-008,1.2027
3.56433e-008,1.1473
3.56819e-008,1.0196
3.57205e-008,0.8501
3.57590e-008,0.6912
3.57976e-008,0.5642
3.58362e-008,0.4819
3.58747e-008,0.4195
3.59133e-008,0.3659
3.59519e-008,0.3306
3.59905e-008,0.3052
3.60290e-008,0.2887
3.60676e-008,0.2890
3.61062e-008,0.3025
3.61448e-008,0.3251
3.61834e-008,0.3532
3.62219e-008,0.3755
3.62605e-008,0.3852
3.62991e-008,0.3833
3.63376e-008,0.3722
3.63762e-008,0.3569
3.64148e-008,0.3440
3.64534e-008,0.3347
3.64920e-008,0.3284
3.65305e-008,0.3257
3.65691e-008,0.3248
3.66077e-008,0.3232
3.66462e-008,0.3213
3.66848e-008,0.3190
3.67234e-008,0.3161
3.67620e-008,0.3138
3.68006e-008,0.3132
3.68391e-008,0.3134
3.68777e-008,0.3145
3.69163e-008,0.3158
3.69549e-008,0.3161
3.69934e-008,0.3163
3.70320e-008,0.3162
3.70706e-008,0.3158
3.71091e-008,0.3155
3.71477e-008,0.3155
3.71863e-008,0.3155
3.72249e-008,0.3157
3.72635e-008,0.3159
3.73020e-008,0.3160
3.73406e-008,0.3160
3.73792e-008,0.3159
3.74177e-008,0.3211
3.74563e-008,0.3393
3.74949e-008,0.3884
3.75335e-008,0.4844
3.75721e-008,0.6211
3.76106e-008,0.7736
3.76492e-008,0.8880
3.76878e-008,0.9634
3.77263e-008,1.0166
3.77649e-008,1.0637
3.78035e-008,1.1091
3.78421e-008,1.1429
3.78806e-008,1.1991
3.79192e-008,1.2144
3.79578e-008,1.1957
3.79964e-008,1.1273
3.80350e-008,0.9868
3.80735e-008,0.8157
3.81121e-008,0.6617
3.81507e-008,0.5431
3.81892e-008,0.4672
3.82278e-008,0.4064
3.82664e-008,0.3568
3.83050e-008,0.3248
3.83436e-008,0.2872
3.83821e-008,0.2810
3.84207e-008,0.3184
3.84593e-008,0.4130
3.84978e-008,0.5726
3.85364e-008,0.7701
3.85750e-008,0.9375
3.86136e-008,1.0393
3.86521e-008,1.0883
3.86907e-008,1.1140
3.87293e-008,1.1400
3.87679e-008,1.1637
3.88065e-008,1.1799
3.88450e-008,1.1861
3.88836e-008,1.1790
3.89222e-008,1.1607
3.89607e-008,1.1388
3.89993e-008,1.1200
3.90379e-008,1.1104
3.90765e-008,1.1137
3.91151e-008,1.1268
3.91536e-008,1.1430
