.HEADER
..NAMES
Time,V U1.AD23&AE23
.DATA
3.74949e-008,-0.5781
3.75335e-008,-0.3688
3.75721e-008,-0.1135
3.76106e-008,0.1399
3.76492e-008,0.3514
3.76878e-008,0.5333
3.77263e-008,0.6693
3.77649e-008,0.7664
3.78035e-008,0.8599
3.78421e-008,0.9062
3.78806e-008,0.9152
3.79192e-008,0.8618
3.79578e-008,0.7070
3.79964e-008,0.4562
3.80350e-008,0.1454
3.80735e-008,-0.1706
3.81121e-008,-0.4363
3.81507e-008,-0.6220
3.81892e-008,-0.7358
3.82278e-008,-0.7961
3.82664e-008,-0.8329
3.83050e-008,-0.8426
3.83436e-008,-0.8231
3.83821e-008,-0.7678
3.84207e-008,-0.6324
3.84593e-008,-0.4421
3.84978e-008,-0.1961
3.85364e-008,0.0637
3.85750e-008,0.2879
3.86136e-008,0.4801
3.86521e-008,0.6314
3.86907e-008,0.7388
3.87293e-008,0.8295
3.87679e-008,0.8983
3.88065e-008,0.9145
3.88450e-008,0.8890
3.88836e-008,0.7668
3.89222e-008,0.5449
3.89607e-008,0.2463
3.89993e-008,-0.0730
3.90379e-008,-0.3611
3.90765e-008,-0.5719
3.91151e-008,-0.7065
3.91536e-008,-0.7817
3.91922e-008,-0.8184
3.92308e-008,-0.8454
3.92693e-008,-0.8221
3.93079e-008,-0.7947
3.93465e-008,-0.6819
3.93851e-008,-0.5089
3.94237e-008,-0.2776
3.94622e-008,-0.0171
3.95008e-008,0.2217
