.HEADER
..NAMES
Time,V U1.AC10&AB10
3.98480e-008,0.3778
3.98866e-008,0.5265
3.99251e-008,0.6486
3.99637e-008,0.7236
4.00023e-008,0.7912
4.00408e-008,0.8102
4.00794e-008,0.7959
4.01180e-008,0.7219
4.01566e-008,0.5515
4.01952e-008,0.3050
4.02337e-008,0.0293
4.02723e-008,-0.2407
4.03109e-008,-0.4436
4.03494e-008,-0.5826
4.03880e-008,-0.6714
4.04266e-008,-0.7138
4.04652e-008,-0.7434
4.05037e-008,-0.7514
4.05423e-008,-0.7446
4.05809e-008,-0.6739
4.06195e-008,-0.5269
4.06581e-008,-0.3210
4.06966e-008,-0.0843
4.07352e-008,0.1411
4.07738e-008,0.3272
4.08123e-008,0.4812
4.08509e-008,0.6138
4.08895e-008,0.7047
4.09281e-008,0.7714
4.09667e-008,0.8103
4.10052e-008,0.8078
4.10438e-008,0.7540
4.10824e-008,0.6167
4.11209e-008,0.3880
4.11595e-008,0.1174
4.11981e-008,-0.1602
4.12367e-008,-0.3874
4.12752e-008,-0.5442
4.13138e-008,-0.6484
4.13524e-008,-0.7044
4.13910e-008,-0.7317
4.14296e-008,-0.7536
4.14681e-008,-0.7545
4.15067e-008,-0.7036
4.15453e-008,-0.5816
4.15838e-008,-0.3905
4.16224e-008,-0.1590
4.16610e-008,0.0730
4.16996e-008,0.2729
4.17382e-008,0.4344
4.17767e-008,0.5754
4.18153e-008,0.6820
4.18539e-008,0.7400
4.18924e-008,0.8055
4.19310e-008,0.8141
4.19696e-008,0.7771
4.20082e-008,0.6716
4.20468e-008,0.4666
4.20853e-008,0.2050
4.21239e-008,-0.0739
4.21625e-008,-0.3242
4.22011e-008,-0.5008
4.22396e-008,-0.6208
4.22782e-008,-0.6916
4.23168e-008,-0.7222
4.23553e-008,-0.7519
4.23939e-008,-0.7558
4.24325e-008,-0.7264
4.24711e-008,-0.6293
4.25097e-008,-0.4556
4.25482e-008,-0.2347
4.25868e-008,0.0016
4.26254e-008,0.2148
4.26639e-008,0.3860
4.27025e-008,0.5335
4.27411e-008,0.6534
4.27797e-008,0.7261
4.28183e-008,0.7951
4.28568e-008,0.8132
4.28954e-008,0.7943
4.29340e-008,0.7160
4.29726e-008,0.5402
4.30111e-008,0.2913
4.30497e-008,0.0149
4.30883e-008,-0.2530
4.31268e-008,-0.4520
4.31654e-008,-0.5884
4.32040e-008,-0.6746
4.32426e-008,-0.7153
4.32812e-008,-0.7461
4.33197e-008,-0.7508
4.33583e-008,-0.7432
4.33969e-008,-0.6690
4.34354e-008,-0.5173
4.34740e-008,-0.3094
4.35126e-008,-0.0720
4.35512e-008,0.1521
4.35898e-008,0.3352
4.36283e-008,0.4888
4.36669e-008,0.6198
4.37055e-008,0.7082
4.37440e-008,0.7728
4.37826e-008,0.8099
4.38212e-008,0.8055
4.38598e-008,0.7489
4.38983e-008,0.6068
4.39369e-008,0.3745
4.39755e-008,0.1034
4.40141e-008,-0.1736
4.40527e-008,-0.3972
4.40912e-008,-0.5505
4.41298e-008,-0.6525
4.41684e-008,-0.7061
4.42069e-008,-0.7354
4.42455e-008,-0.7541
4.42841e-008,-0.7548
4.43227e-008,-0.7003
4.43613e-008,-0.5734
4.43998e-008,-0.3804
4.44384e-008,-0.1466
4.44770e-008,0.0846
4.45155e-008,0.2817
4.45541e-008,0.4421
4.45927e-008,0.5820
4.46313e-008,0.6863
4.46699e-008,0.7421
4.47084e-008,0.8056
4.47470e-008,0.8124
4.47856e-008,0.7732
4.48242e-008,0.6634
4.48627e-008,0.4538
4.49013e-008,0.1910
4.49399e-008,-0.0881
4.49784e-008,-0.3351
4.50170e-008,-0.5081
4.50556e-008,-0.6256
4.50942e-008,-0.6941
4.51328e-008,-0.7231
4.51713e-008,-0.7531
4.52099e-008,-0.7588
4.52485e-008,-0.7241
4.52870e-008,-0.6225
4.53256e-008,-0.4456
4.53642e-008,-0.2224
4.54028e-008,0.0136
4.54414e-008,0.2244
4.54799e-008,0.3937
4.55185e-008,0.5405
4.55571e-008,0.6585
4.55957e-008,0.7287
4.56342e-008,0.7958
4.56728e-008,0.8119
4.57114e-008,0.7911
4.57499e-008,0.7093
4.57885e-008,0.5286
4.58271e-008,0.2774
4.58657e-008,0.0005
4.59043e-008,-0.2653
4.59428e-008,-0.4604
4.59814e-008,-0.5937
4.60200e-008,-0.6778
4.60585e-008,-0.7164
4.60971e-008,-0.7463
4.61357e-008,-0.7499
4.61743e-008,-0.7400
4.62129e-008,-0.6627
4.62514e-008,-0.5078
4.62900e-008,-0.2974
4.63286e-008,-0.0604
4.63671e-008,0.1623
4.64057e-008,0.3439
4.64443e-008,0.4960
4.64829e-008,0.6254
4.65214e-008,0.7113
4.65600e-008,0.7788
4.65986e-008,0.8109
4.66372e-008,0.8046
4.66758e-008,0.7447
4.67143e-008,0.5966
4.67529e-008,0.3614
4.67915e-008,0.0890
4.68300e-008,-0.1871
4.68686e-008,-0.4064
4.69072e-008,-0.5571
4.69458e-008,-0.6564
4.69844e-008,-0.7077
4.70229e-008,-0.7361
4.70615e-008,-0.7534
4.71001e-008,-0.7521
4.71386e-008,-0.6949
4.71772e-008,-0.5646
4.72158e-008,-0.3689
4.72544e-008,-0.1348
4.72930e-008,0.0956
4.73315e-008,0.2909
4.73701e-008,0.4498
4.74087e-008,0.5883
4.74473e-008,0.6899
4.74858e-008,0.7513
4.75244e-008,0.8077
4.75630e-008,0.8128
4.76015e-008,0.7704
4.76401e-008,0.6549
4.76787e-008,0.4416
4.77173e-008,0.1768
4.77559e-008,-0.1024
4.77944e-008,-0.3455
4.78330e-008,-0.5155
4.78716e-008,-0.6302
4.79101e-008,-0.6964
4.79487e-008,-0.7243
4.79873e-008,-0.7529
4.80259e-008,-0.7569
4.80645e-008,-0.7197
4.81030e-008,-0.6148
4.81416e-008,-0.4347
4.81802e-008,-0.2103
4.82188e-008,0.0249
4.82573e-008,0.2341
4.82959e-008,0.4017
4.83345e-008,0.5473
4.83730e-008,0.6631
4.84116e-008,0.7311
4.84502e-008,0.7991
4.84888e-008,0.8146
4.85274e-008,0.7893
4.85659e-008,0.7028
4.86045e-008,0.5170
4.86431e-008,0.2636
4.86816e-008,-0.0139
4.87202e-008,-0.2771
4.87588e-008,-0.4686
4.87974e-008,-0.5993
4.88360e-008,-0.6807
4.88745e-008,-0.7178
4.89131e-008,-0.7487
4.89517e-008,-0.7491
4.89902e-008,-0.7384
4.90288e-008,-0.6572
4.90674e-008,-0.4978
4.91060e-008,-0.2855
4.91445e-008,-0.0481
4.91831e-008,0.1729
4.92217e-008,0.3518
4.92603e-008,0.5035
4.92989e-008,0.6312
4.93374e-008,0.7145
4.93760e-008,0.7801
4.94146e-008,0.8103
4.94531e-008,0.8020
4.94917e-008,0.7393
4.95303e-008,0.5862
4.95689e-008,0.3478
4.96075e-008,0.0749
4.96460e-008,-0.2002
4.96846e-008,-0.4157
4.97232e-008,-0.5633
4.97617e-008,-0.6601
4.98003e-008,-0.7092
4.98389e-008,-0.7394
4.98775e-008,-0.7537
4.99160e-008,-0.7519
4.99546e-008,-0.6911
4.99932e-008,-0.5560
5.00318e-008,-0.3582
5.00704e-008,-0.1225
5.01089e-008,0.1069
5.01475e-008,0.2995
5.01861e-008,0.4574
5.02246e-008,0.5946
5.02632e-008,0.6938
5.03018e-008,0.7538
5.03404e-008,0.8076
5.03790e-008,0.8109
5.04175e-008,0.7661
5.04561e-008,0.6461
5.04947e-008,0.4285
5.05332e-008,0.1627
5.05718e-008,-0.1164
5.06104e-008,-0.3560
5.06490e-008,-0.5226
5.06876e-008,-0.6347
5.07261e-008,-0.6986
5.07647e-008,-0.7250
5.08033e-008,-0.7538
5.08419e-008,-0.7586
5.08804e-008,-0.7171
5.09190e-008,-0.6075
5.09576e-008,-0.4248
5.09961e-008,-0.1978
5.10347e-008,0.0369
5.10733e-008,0.2435
5.11119e-008,0.4095
5.11505e-008,0.5542
5.11890e-008,0.6679
5.12276e-008,0.7334
5.12662e-008,0.7996
5.13047e-008,0.8131
5.13433e-008,0.7859
5.13819e-008,0.6957
5.14205e-008,0.5050
5.14591e-008,0.2495
5.14976e-008,-0.0283
5.15362e-008,-0.2889
5.15748e-008,-0.4765
5.16133e-008,-0.6046
5.16519e-008,-0.6836
5.16905e-008,-0.7188
5.17291e-008,-0.7488
5.17676e-008,-0.7480
5.18062e-008,-0.7351
5.18448e-008,-0.6505
5.18834e-008,-0.4881
5.19220e-008,-0.2734
5.19605e-008,-0.0366
5.19991e-008,0.1829
5.20377e-008,0.3604
5.20762e-008,0.5106
5.21148e-008,0.6367
5.21534e-008,0.7173
5.21920e-008,0.7853
5.22306e-008,0.8109
5.22691e-008,0.8008
5.23077e-008,0.7345
5.23463e-008,0.5756
5.23848e-008,0.3345
5.24234e-008,0.0604
5.24620e-008,-0.2132
5.25006e-008,-0.4246
5.25391e-008,-0.5698
5.25777e-008,-0.6638
5.26163e-008,-0.7107
5.26549e-008,-0.7401
5.26935e-008,-0.7528
5.27320e-008,-0.7490
5.27706e-008,-0.6854
5.28092e-008,-0.5470
5.28477e-008,-0.3464
5.28863e-008,-0.1107
5.29249e-008,0.1177
5.29635e-008,0.3085
5.30021e-008,0.4650
5.30406e-008,0.6007
5.30792e-008,0.6971
5.31178e-008,0.7623
5.31563e-008,0.8093
5.31949e-008,0.8107
5.32335e-008,0.7630
5.32721e-008,0.6372
5.33107e-008,0.4162
5.33492e-008,0.1484
5.33878e-008,-0.1306
5.34264e-008,-0.3660
5.34650e-008,-0.5297
5.35035e-008,-0.6391
5.35421e-008,-0.7005
5.35807e-008,-0.7262
5.36192e-008,-0.7535
5.36578e-008,-0.7564
5.36964e-008,-0.7125
5.37350e-008,-0.5994
5.37736e-008,-0.4137
5.38121e-008,-0.1858
5.38507e-008,0.0481
5.38893e-008,0.2529
5.39278e-008,0.4174
5.39664e-008,0.5609
5.40050e-008,0.6723
5.40436e-008,0.7355
5.40822e-008,0.8024
5.41207e-008,0.8148
5.41593e-008,0.7838
5.41979e-008,0.6884
5.42365e-008,0.4931
5.42750e-008,0.2356
5.43136e-008,-0.0427
5.43522e-008,-0.3001
5.43907e-008,-0.4844
5.44293e-008,-0.6100
5.44679e-008,-0.6862
5.45065e-008,-0.7200
5.45451e-008,-0.7507
5.45836e-008,-0.7524
5.46222e-008,-0.7331
5.46608e-008,-0.6444
5.46993e-008,-0.4779
5.47379e-008,-0.2613
5.47765e-008,-0.0242
5.48151e-008,0.1932
5.48537e-008,0.3682
5.48922e-008,0.5180
5.49308e-008,0.6423
5.49694e-008,0.7203
5.50079e-008,0.7865
5.50465e-008,0.8102
5.50851e-008,0.7981
5.51237e-008,0.7287
5.51622e-008,0.5647
5.52008e-008,0.3208
5.52394e-008,0.0463
5.52780e-008,-0.2259
5.53166e-008,-0.4335
5.53551e-008,-0.5757
5.53937e-008,-0.6673
5.54323e-008,-0.7122
5.54708e-008,-0.7429
5.55094e-008,-0.7527
5.55480e-008,-0.7483
5.55866e-008,-0.6811
5.56252e-008,-0.5381
5.56637e-008,-0.3351
5.57023e-008,-0.0983
5.57409e-008,0.1286
5.57794e-008,0.3167
5.58180e-008,0.4725
5.58566e-008,0.6069
5.58952e-008,0.7008
5.59338e-008,0.7642
5.59723e-008,0.8090
5.60109e-008,0.8087
5.60495e-008,0.7584
5.60881e-008,0.6279
5.61266e-008,0.4029
5.61652e-008,0.1342
5.62038e-008,-0.1442
5.62423e-008,-0.3761
5.62809e-008,-0.5363
5.63195e-008,-0.6435
5.63581e-008,-0.7024
5.63967e-008,-0.7310
5.64352e-008,-0.7542
5.64738e-008,-0.7573
5.65124e-008,-0.7095
5.65509e-008,-0.5916
5.65895e-008,-0.4038
5.66281e-008,-0.1733
5.66667e-008,0.0599
5.67053e-008,0.2619
5.67438e-008,0.4251
5.67824e-008,0.5676
5.68210e-008,0.6769
5.68596e-008,0.7377
5.68981e-008,0.8028
5.69367e-008,0.8133
5.69753e-008,0.7801
5.70138e-008,0.6808
5.70524e-008,0.4807
5.70910e-008,0.2215
5.71296e-008,-0.0570
5.71682e-008,-0.3115
5.72067e-008,-0.4920
5.72453e-008,-0.6151
5.72839e-008,-0.6888
5.73224e-008,-0.7209
5.73610e-008,-0.7522
5.73996e-008,-0.7573
5.74382e-008,-0.7311
5.74768e-008,-0.6380
5.75153e-008,-0.4680
5.75539e-008,-0.2491
5.75925e-008,-0.0120
5.76310e-008,0.2030
5.76696e-008,0.3762
5.77082e-008,0.5252
5.77468e-008,0.6477
5.77853e-008,0.7230
5.78239e-008,0.7910
5.78625e-008,0.8102
5.79011e-008,0.7963
5.79397e-008,0.7229
5.79782e-008,0.5534
5.80168e-008,0.3074
5.80554e-008,0.0318
5.80939e-008,-0.2386
5.81325e-008,-0.4421
5.81711e-008,-0.5818
5.82097e-008,-0.6709
5.82483e-008,-0.7137
5.82868e-008,-0.7434
5.83254e-008,-0.7516
5.83640e-008,-0.7452
5.84025e-008,-0.6751
5.84411e-008,-0.5286
5.84797e-008,-0.3232
5.85183e-008,-0.0865
5.85569e-008,0.1392
5.85954e-008,0.3255
5.86340e-008,0.4798
5.86726e-008,0.6127
5.87112e-008,0.7041
5.87497e-008,0.7711
5.87883e-008,0.8103
5.88269e-008,0.8081
5.88654e-008,0.7547
5.89040e-008,0.6183
5.89426e-008,0.3903
5.89812e-008,0.1199
5.90198e-008,-0.1580
5.90583e-008,-0.3858
5.90969e-008,-0.5431
5.91355e-008,-0.6478
5.91740e-008,-0.7042
5.92126e-008,-0.7317
5.92512e-008,-0.7537
5.92898e-008,-0.7549
5.93284e-008,-0.7046
5.93669e-008,-0.5831
5.94055e-008,-0.3925
5.94441e-008,-0.1613
5.94827e-008,0.0710
5.95212e-008,0.2712
5.95598e-008,0.4329
5.95984e-008,0.5741
5.96370e-008,0.6811
5.96755e-008,0.7396
5.97141e-008,0.8053
5.97527e-008,0.8143
5.97912e-008,0.7777
5.98298e-008,0.6729
5.98684e-008,0.4687
5.99070e-008,0.2075
5.99455e-008,-0.0715
5.99841e-008,-0.3224
6.00227e-008,-0.4996
6.00613e-008,-0.6201
6.00999e-008,-0.6913
6.01384e-008,-0.7221
6.01770e-008,-0.7520
6.02156e-008,-0.7561
6.02542e-008,-0.7272
6.02927e-008,-0.6307
6.03313e-008,-0.4575
6.03699e-008,-0.2370
6.04085e-008,-0.0005
6.04470e-008,0.2129
6.04856e-008,0.3844
6.05242e-008,0.5321
6.05627e-008,0.6525
6.06013e-008,0.7256
6.06399e-008,0.7918
6.06785e-008,0.8096
6.07170e-008,0.7936
6.07556e-008,0.7168
6.07942e-008,0.5423
6.08328e-008,0.2933
6.08714e-008,0.0176
6.09099e-008,-0.2508
6.09485e-008,-0.4507
6.09871e-008,-0.5871
6.10257e-008,-0.6741
6.10642e-008,-0.7150
6.11028e-008,-0.7460
6.11414e-008,-0.7514
6.11800e-008,-0.7440
6.12185e-008,-0.6702
6.12571e-008,-0.5194
6.12957e-008,-0.3117
6.13342e-008,-0.0742
6.13728e-008,0.1500
6.14114e-008,0.3336
6.14500e-008,0.4874
6.14885e-008,0.6187
6.15271e-008,0.7076
6.15657e-008,0.7724
6.16043e-008,0.8098
6.16429e-008,0.8058
6.16814e-008,0.7497
6.17200e-008,0.6084
6.17586e-008,0.3768
6.17972e-008,0.1057
6.18357e-008,-0.1714
6.18743e-008,-0.3956
