.HEADER
..NAMES
Time,V U1.Y15
.DATA
1.83375e-008,1.0552
1.83742e-008,1.0721
1.84108e-008,1.0869
1.84475e-008,1.1009
1.84842e-008,1.1128
1.85209e-008,1.1210
1.85576e-008,1.1244
1.85942e-008,1.1238
1.86309e-008,1.1201
1.86676e-008,1.1148
1.87043e-008,1.1095
1.87409e-008,1.1055
1.87776e-008,1.1040
1.88143e-008,1.1031
1.88509e-008,1.0983
1.88876e-008,1.0873
1.89243e-008,1.0688
1.89610e-008,1.0362
1.89976e-008,0.9788
1.90343e-008,0.8778
1.90710e-008,0.7431
1.91077e-008,0.6142
1.91444e-008,0.5065
1.91810e-008,0.4191
1.92177e-008,0.3489
1.92544e-008,0.2969
1.92911e-008,0.2624
1.93277e-008,0.2424
1.93644e-008,0.2322
1.94011e-008,0.2271
1.94377e-008,0.2238
1.94744e-008,0.2203
1.95111e-008,0.2158
1.95478e-008,0.2108
1.95844e-008,0.2069
1.96211e-008,0.2055
1.96578e-008,0.2074
1.96945e-008,0.2119
1.97312e-008,0.2168
1.97678e-008,0.2209
1.98045e-008,0.2268
1.98412e-008,0.2397
1.98779e-008,0.2642
1.99145e-008,0.2995
1.99512e-008,0.3374
1.99879e-008,0.3671
2.00245e-008,0.3827
2.00612e-008,0.3857
2.00979e-008,0.3836
2.01346e-008,0.3847
2.01712e-008,0.3915
2.02079e-008,0.4010
2.02446e-008,0.4086
2.02813e-008,0.4115
2.03179e-008,0.4097
2.03546e-008,0.4059
2.03913e-008,0.4029
2.04280e-008,0.4028
2.04647e-008,0.4061
2.05013e-008,0.4114
2.05380e-008,0.4164
2.05747e-008,0.4193
2.06114e-008,0.4195
2.06480e-008,0.4178
2.06847e-008,0.4162
2.07214e-008,0.4161
2.07580e-008,0.4171
2.07947e-008,0.4172
2.08314e-008,0.4139
2.08681e-008,0.4059
2.09047e-008,0.3941
2.09414e-008,0.3812
2.09781e-008,0.3691
2.10148e-008,0.3583
2.10515e-008,0.3482
2.10881e-008,0.3384
2.11248e-008,0.3295
2.11615e-008,0.3234
2.11982e-008,0.3218
2.12348e-008,0.3242
2.12715e-008,0.3286
2.13082e-008,0.3323
2.13448e-008,0.3330
2.13815e-008,0.3304
2.14182e-008,0.3256
2.14549e-008,0.3208
2.14915e-008,0.3177
2.15282e-008,0.3173
2.15649e-008,0.3194
2.16016e-008,0.3226
2.16383e-008,0.3251
2.16749e-008,0.3255
2.17116e-008,0.3234
2.17483e-008,0.3198
2.17850e-008,0.3163
2.18216e-008,0.3145
2.18583e-008,0.3148
2.18950e-008,0.3167
2.19316e-008,0.3187
2.19683e-008,0.3200
2.20050e-008,0.3205
2.20417e-008,0.3208
2.20783e-008,0.3210
2.21150e-008,0.3210
2.21517e-008,0.3202
2.21884e-008,0.3189
2.22251e-008,0.3174
2.22617e-008,0.3167
2.22984e-008,0.3169
2.23351e-008,0.3181
