.HEADER
..NAMES
Time,V U1.Y9
.DATA
3.86521e-008,1.1835
3.86907e-008,1.1840
3.87293e-008,1.1841
3.87679e-008,1.1838
3.88065e-008,1.1833
3.88450e-008,1.1830
3.88836e-008,1.1831
3.89222e-008,1.1834
3.89607e-008,1.1836
3.89993e-008,1.1836
3.90379e-008,1.1836
3.90765e-008,1.1835
3.91151e-008,1.1834
3.91536e-008,1.1834
3.91922e-008,1.1834
3.92308e-008,1.1835
3.92693e-008,1.1851
3.93079e-008,1.1899
3.93465e-008,1.1914
3.93851e-008,1.1730
3.94237e-008,1.1070
3.94622e-008,0.9817
3.95008e-008,0.8356
3.95394e-008,0.6999
3.95780e-008,0.5853
3.96165e-008,0.4946
3.96551e-008,0.4216
3.96937e-008,0.3708
3.97322e-008,0.3392
3.97708e-008,0.3173
3.98094e-008,0.3052
3.98480e-008,0.3033
3.98866e-008,0.3098
3.99251e-008,0.3244
3.99637e-008,0.3438
4.00023e-008,0.3606
4.00408e-008,0.3699
4.00794e-008,0.3701
4.01180e-008,0.3625
4.01566e-008,0.3517
4.01952e-008,0.3411
4.02337e-008,0.3323
4.02723e-008,0.3261
4.03109e-008,0.3231
4.03494e-008,0.3217
4.03880e-008,0.3205
4.04266e-008,0.3193
4.04652e-008,0.3180
4.05037e-008,0.3161
4.05423e-008,0.3145
4.05809e-008,0.3134
4.06195e-008,0.3131
4.06581e-008,0.3137
4.06966e-008,0.3144
4.07352e-008,0.3149
4.07738e-008,0.3152
4.08123e-008,0.3153
4.08509e-008,0.3151
4.08895e-008,0.3150
4.09281e-008,0.3148
4.09667e-008,0.3148
4.10052e-008,0.3149
4.10438e-008,0.3150
4.10824e-008,0.3150
4.11209e-008,0.3150
4.11595e-008,0.3174
4.11981e-008,0.3282
4.12367e-008,0.3613
