.HEADER
..NAMES
Time,V U1.AC10&AB10
4.14296e-008,0.3220
4.14681e-008,0.3465
4.15067e-008,0.4113
4.15453e-008,0.5380
4.15838e-008,0.7181
4.16224e-008,0.8956
4.16610e-008,1.0086
4.16996e-008,1.0686
4.17382e-008,1.0953
4.17767e-008,1.1123
4.18153e-008,1.1304
4.18539e-008,1.1435
4.18924e-008,1.1888
4.19310e-008,1.1871
4.19696e-008,1.1593
4.20082e-008,1.0816
4.20468e-008,0.9289
4.20853e-008,0.7543
4.21239e-008,0.6119
4.21625e-008,0.5079
4.22011e-008,0.4423
4.22396e-008,0.3982
4.22782e-008,0.3690
4.23168e-008,0.3486
4.23553e-008,0.3219
4.23939e-008,0.3348
4.24325e-008,0.3851
4.24711e-008,0.4905
4.25097e-008,0.6583
4.25482e-008,0.8452
4.25868e-008,0.9794
4.26254e-008,1.0544
4.26639e-008,1.0890
4.27025e-008,1.1068
4.27411e-008,1.1247
4.27797e-008,1.1404
4.28183e-008,1.1826
4.28568e-008,1.1907
4.28954e-008,1.1713
4.29340e-008,1.1150
4.29726e-008,0.9828
4.30111e-008,0.8072
4.30497e-008,0.6532
4.30883e-008,0.5361
4.31268e-008,0.4601
4.31654e-008,0.4105
4.32040e-008,0.3768
4.32426e-008,0.3543
4.32812e-008,0.3264
4.33197e-008,0.3267
4.33583e-008,0.3646
4.33969e-008,0.4498
4.34354e-008,0.6006
4.34740e-008,0.7884
4.35126e-008,0.9445
4.35512e-008,1.0359
4.35898e-008,1.0809
4.36283e-008,1.1015
4.36669e-008,1.1189
4.37055e-008,1.1360
4.37440e-008,1.1667
4.37826e-008,1.1907
4.38212e-008,1.1798
4.38598e-008,1.1397
4.38983e-008,1.0327
4.39369e-008,0.8629
4.39755e-008,0.6975
4.40141e-008,0.5687
4.40527e-008,0.4804
4.40912e-008,0.4243
4.41298e-008,0.3859
4.41684e-008,0.3610
4.42069e-008,0.3364
4.42455e-008,0.3219
4.42841e-008,0.3485
4.43227e-008,0.4161
4.43613e-008,0.5463
4.43998e-008,0.7277
4.44384e-008,0.9029
4.44770e-008,1.0128
4.45155e-008,1.0706
4.45541e-008,1.0963
4.45927e-008,1.1132
4.46313e-008,1.1313
4.46699e-008,1.1441
4.47084e-008,1.1885
4.47470e-008,1.1861
4.47856e-008,1.1569
4.48242e-008,1.0756
4.48627e-008,0.9196
4.49013e-008,0.7458
4.49399e-008,0.6055
4.49784e-008,0.5038
4.50170e-008,0.4398
4.50556e-008,0.3963
4.50942e-008,0.3676
4.51328e-008,0.3479
4.51713e-008,0.3210
4.52099e-008,0.3362
4.52485e-008,0.3889
4.52870e-008,0.4978
4.53256e-008,0.6676
4.53642e-008,0.8537
4.54028e-008,0.9845
4.54414e-008,1.0570
4.54799e-008,1.0901
4.55185e-008,1.1076
4.55571e-008,1.1257
4.55957e-008,1.1411
4.56342e-008,1.1826
4.56728e-008,1.1899
4.57114e-008,1.1695
4.57499e-008,1.1103
4.57885e-008,0.9744
4.58271e-008,0.7982
4.58657e-008,0.6462
4.59043e-008,0.5311
4.59428e-008,0.4571
4.59814e-008,0.4084
4.60200e-008,0.3753
4.60585e-008,0.3535
4.60971e-008,0.3265
4.61357e-008,0.3280
4.61743e-008,0.3676
4.62129e-008,0.4557
4.62514e-008,0.6093
4.62900e-008,0.7977
4.63286e-008,0.9506
4.63671e-008,1.0393
4.64057e-008,1.0824
4.64443e-008,1.1023
4.64829e-008,1.1198
4.65214e-008,1.1366
4.65600e-008,1.1716
4.65986e-008,1.1914
4.66372e-008,1.1788
4.66758e-008,1.1363
4.67143e-008,1.0249
4.67529e-008,0.8540
4.67915e-008,0.6902
4.68300e-008,0.5631
4.68686e-008,0.4769
4.69072e-008,0.4218
4.69458e-008,0.3843
4.69844e-008,0.3599
4.70229e-008,0.3358
4.70615e-008,0.3228
4.71001e-008,0.3509
4.71386e-008,0.4211
4.71772e-008,0.5547
4.72158e-008,0.7376
4.72544e-008,0.9102
4.72930e-008,1.0169
4.73315e-008,1.0725
4.73701e-008,1.0971
4.74087e-008,1.1142
4.74473e-008,1.1321
4.74858e-008,1.1519
4.75244e-008,1.1900
4.75630e-008,1.1855
4.76015e-008,1.1546
4.76401e-008,1.0689
4.76787e-008,0.9106
4.77173e-008,0.7380
4.77559e-008,0.5993
4.77944e-008,0.4997
4.78330e-008,0.4369
4.78716e-008,0.3946
4.79101e-008,0.3663
4.79487e-008,0.3468
4.79873e-008,0.3214
4.80259e-008,0.3382
4.80645e-008,0.3930
4.81030e-008,0.5051
4.81416e-008,0.6774
4.81802e-008,0.8622
4.82188e-008,0.9894
4.82573e-008,1.0595
4.82959e-008,1.0911
4.83345e-008,1.1084
4.83730e-008,1.1265
4.84116e-008,1.1415
4.84502e-008,1.1852
4.84888e-008,1.1897
4.85274e-008,1.1678
4.85659e-008,1.1051
4.86045e-008,0.9657
4.86431e-008,0.7897
4.86816e-008,0.6395
4.87202e-008,0.5264
4.87588e-008,0.4540
4.87974e-008,0.4064
4.88360e-008,0.3742
4.88745e-008,0.3524
4.89131e-008,0.3243
4.89517e-008,0.3289
4.89902e-008,0.3706
4.90288e-008,0.4621
4.90674e-008,0.6190
4.91060e-008,0.8073
4.91445e-008,0.9564
4.91831e-008,1.0424
4.92217e-008,1.0838
4.92603e-008,1.1032
4.92989e-008,1.1208
4.93374e-008,1.1375
4.93760e-008,1.1718
4.94146e-008,1.1907
4.94531e-008,1.1773
4.94917e-008,1.1328
4.95303e-008,1.0172
4.95689e-008,0.8446
4.96075e-008,0.6827
4.96460e-008,0.5576
4.96846e-008,0.4736
4.97232e-008,0.4196
4.97617e-008,0.3828
4.98003e-008,0.3589
4.98389e-008,0.3326
4.98775e-008,0.3230
4.99160e-008,0.3532
4.99546e-008,0.4262
4.99932e-008,0.5632
5.00318e-008,0.7473
5.00704e-008,0.9170
5.01089e-008,1.0208
5.01475e-008,1.0743
5.01861e-008,1.0980
5.02246e-008,1.1150
5.02632e-008,1.1329
5.03018e-008,1.1529
5.03404e-008,1.1896
5.03790e-008,1.1843
5.04175e-008,1.1520
5.04561e-008,1.0626
5.04947e-008,0.9012
5.05332e-008,0.7298
5.05718e-008,0.5930
5.06104e-008,0.4958
5.06490e-008,0.4344
5.06876e-008,0.3929
5.07261e-008,0.3652
5.07647e-008,0.3462
5.08033e-008,0.3208
5.08419e-008,0.3398
5.08804e-008,0.3970
5.09190e-008,0.5128
5.09576e-008,0.6869
5.09961e-008,0.8704
5.10347e-008,0.9943
5.10733e-008,1.0619
5.11119e-008,1.0922
5.11505e-008,1.1093
5.11890e-008,1.1274
5.12276e-008,1.1421
5.12662e-008,1.1851
5.13047e-008,1.1889
5.13433e-008,1.1658
5.13819e-008,1.1000
5.14205e-008,0.9569
5.14591e-008,0.7809
5.14976e-008,0.6326
5.15362e-008,0.5218
5.15748e-008,0.4512
5.16133e-008,0.4044
5.16519e-008,0.3728
5.16905e-008,0.3517
5.17291e-008,0.3246
5.17676e-008,0.3304
5.18062e-008,0.3738
5.18448e-008,0.4684
5.18834e-008,0.6279
5.19220e-008,0.8165
5.19605e-008,0.9622
5.19991e-008,1.0455
5.20377e-008,1.0851
5.20762e-008,1.1040
5.21148e-008,1.1219
5.21534e-008,1.1381
5.21920e-008,1.1759
5.22306e-008,1.1912
5.22691e-008,1.1761
5.23077e-008,1.1289
5.23463e-008,1.0092
5.23848e-008,0.8358
5.24234e-008,0.6755
5.24620e-008,0.5523
5.25006e-008,0.4702
5.25391e-008,0.4171
5.25777e-008,0.3813
5.26163e-008,0.3578
5.26549e-008,0.3320
5.26935e-008,0.3241
5.27320e-008,0.3558
5.27706e-008,0.4316
5.28092e-008,0.5718
5.28477e-008,0.7573
5.28863e-008,0.9240
5.29249e-008,1.0247
5.29635e-008,1.0760
5.30021e-008,1.0988
5.30406e-008,1.1159
5.30792e-008,1.1335
5.31178e-008,1.1602
5.31563e-008,1.1908
5.31949e-008,1.1836
5.32335e-008,1.1494
5.32721e-008,1.0555
5.33107e-008,0.8923
5.33492e-008,0.7221
5.33878e-008,0.5869
5.34264e-008,0.4920
5.34650e-008,0.4318
5.35035e-008,0.3913
5.35421e-008,0.3641
5.35807e-008,0.3451
5.36192e-008,0.3214
5.36578e-008,0.3419
5.36964e-008,0.4014
5.37350e-008,0.5205
5.37736e-008,0.6968
5.38121e-008,0.8784
5.38507e-008,0.9989
5.38893e-008,1.0641
5.39278e-008,1.0932
5.39664e-008,1.1102
5.40050e-008,1.1283
5.40436e-008,1.1425
5.40822e-008,1.1872
5.41207e-008,1.1886
5.41593e-008,1.1640
5.41979e-008,1.0943
5.42365e-008,0.9481
5.42750e-008,0.7725
5.43136e-008,0.6260
5.43522e-008,0.5173
5.43907e-008,0.4483
5.44293e-008,0.4024
5.44679e-008,0.3717
5.45065e-008,0.3506
5.45451e-008,0.3228
5.45836e-008,0.3315
5.46222e-008,0.3772
5.46608e-008,0.4753
5.46993e-008,0.6377
5.47379e-008,0.8257
5.47765e-008,0.9677
5.48151e-008,1.0484
5.48537e-008,1.0864
5.48922e-008,1.1049
5.49308e-008,1.1228
5.49694e-008,1.1389
5.50079e-008,1.1760
5.50465e-008,1.1905
5.50851e-008,1.1745
5.51237e-008,1.1249
5.51622e-008,1.0012
5.52008e-008,0.8264
5.52394e-008,0.6682
5.52780e-008,0.5470
5.53166e-008,0.4671
5.53551e-008,0.4150
5.53937e-008,0.3799
5.54323e-008,0.3567
5.54708e-008,0.3293
5.55094e-008,0.3244
5.55480e-008,0.3583
5.55866e-008,0.4371
5.56252e-008,0.5806
5.56637e-008,0.7671
5.57023e-008,0.9305
5.57409e-008,1.0283
5.57794e-008,1.0776
5.58180e-008,1.0996
5.58566e-008,1.1167
5.58952e-008,1.1344
5.59338e-008,1.1607
5.59723e-008,1.1904
5.60109e-008,1.1823
5.60495e-008,1.1464
5.60881e-008,1.0487
5.61266e-008,0.8829
5.61652e-008,0.7141
5.62038e-008,0.5810
5.62423e-008,0.4882
5.62809e-008,0.4295
5.63195e-008,0.3895
5.63581e-008,0.3631
5.63967e-008,0.3406
5.64352e-008,0.3211
5.64738e-008,0.3437
5.65124e-008,0.4058
5.65509e-008,0.5285
5.65895e-008,0.7064
5.66281e-008,0.8863
5.66667e-008,1.0035
5.67053e-008,1.0662
5.67438e-008,1.0942
5.67824e-008,1.1111
5.68210e-008,1.1293
5.68596e-008,1.1431
5.68981e-008,1.1870
5.69367e-008,1.1877
5.69753e-008,1.1618
5.70138e-008,1.0887
5.70524e-008,0.9392
5.70910e-008,0.7638
5.71296e-008,0.6194
5.71682e-008,0.5129
5.72067e-008,0.4456
5.72453e-008,0.4003
5.72839e-008,0.3703
5.73224e-008,0.3498
5.73610e-008,0.3215
5.73996e-008,0.3327
5.74382e-008,0.3806
5.74768e-008,0.4822
5.75153e-008,0.6470
5.75539e-008,0.8346
5.75925e-008,0.9731
5.76310e-008,1.0512
5.76696e-008,1.0877
5.77082e-008,1.1058
5.77468e-008,1.1237
5.77853e-008,1.1397
5.78239e-008,1.1797
5.78625e-008,1.1907
5.79011e-008,1.1730
5.79397e-008,1.1204
5.79782e-008,0.9927
5.80168e-008,0.8175
5.80554e-008,0.6613
5.80939e-008,0.5420
5.81325e-008,0.4638
5.81711e-008,0.4128
5.82097e-008,0.3783
5.82483e-008,0.3555
5.82868e-008,0.3289
5.83254e-008,0.3257
5.83640e-008,0.3612
5.84025e-008,0.4427
5.84411e-008,0.5895
5.84797e-008,0.7769
5.85183e-008,0.9371
5.85569e-008,1.0318
5.85954e-008,1.0792
5.86340e-008,1.1004
5.86726e-008,1.1177
5.87112e-008,1.1350
5.87497e-008,1.1665
5.87883e-008,1.1913
5.88269e-008,1.1814
5.88654e-008,1.1435
5.89040e-008,1.0412
5.89426e-008,0.8739
5.89812e-008,0.7066
5.90198e-008,0.5752
5.90583e-008,0.4845
5.90969e-008,0.4269
5.91355e-008,0.3878
5.91740e-008,0.3621
5.92126e-008,0.3399
5.92512e-008,0.3218
5.92898e-008,0.3460
5.93284e-008,0.4105
5.93669e-008,0.5366
5.94055e-008,0.7164
5.94441e-008,0.8941
5.94827e-008,1.0078
5.95212e-008,1.0682
5.95598e-008,1.0951
5.95984e-008,1.1121
5.96370e-008,1.1301
5.96755e-008,1.1434
5.97141e-008,1.1888
5.97527e-008,1.1872
5.97912e-008,1.1597
5.98298e-008,1.0825
5.98684e-008,0.9303
5.99070e-008,0.7557
5.99455e-008,0.6130
5.99841e-008,0.5086
6.00227e-008,0.4427
6.00613e-008,0.3985
6.00999e-008,0.3692
6.01384e-008,0.3487
6.01770e-008,0.3218
6.02156e-008,0.3345
6.02542e-008,0.3844
6.02927e-008,0.4892
6.03313e-008,0.6566
6.03699e-008,0.8436
6.04085e-008,0.9784
6.04470e-008,1.0539
6.04856e-008,1.0887
6.05242e-008,1.1066
6.05627e-008,1.1245
6.06013e-008,1.1403
6.06399e-008,1.1795
6.06785e-008,1.1900
6.07170e-008,1.1713
6.07556e-008,1.1162
6.07942e-008,0.9846
6.08328e-008,0.8084
6.08714e-008,0.6541
6.09099e-008,0.5369
6.09485e-008,0.4607
6.09871e-008,0.4110
6.10257e-008,0.3770
6.10642e-008,0.3547
6.11028e-008,0.3266
6.11414e-008,0.3263
6.11800e-008,0.3640
6.12185e-008,0.4486
6.12571e-008,0.5985
6.12957e-008,0.7864
6.13342e-008,0.9433
6.13728e-008,1.0353
6.14114e-008,1.0807
6.14500e-008,1.1013
6.14885e-008,1.1186
6.15271e-008,1.1358
6.15657e-008,1.1666
6.16043e-008,1.1908
6.16429e-008,1.1800
6.16814e-008,1.1402
6.17200e-008,1.0339
6.17586e-008,0.8645
6.17972e-008,0.6988
6.18357e-008,0.5696
6.18743e-008,0.4810
