.HEADER
..NAMES
Time,V U1.AE3&AD3
3.98094e-008,-0.3883
3.98480e-008,-0.1623
3.98866e-008,0.0814
3.99251e-008,0.2967
3.99637e-008,0.4771
4.00023e-008,0.6263
4.00408e-008,0.7276
4.00794e-008,0.8165
4.01180e-008,0.8789
4.01566e-008,0.8813
4.01952e-008,0.8505
4.02337e-008,0.7173
4.02723e-008,0.4880
4.03109e-008,0.2051
4.03494e-008,-0.1004
4.03880e-008,-0.3776
4.04266e-008,-0.5710
4.04652e-008,-0.7002
4.05037e-008,-0.7688
4.05423e-008,-0.8074
4.05809e-008,-0.8246
4.06195e-008,-0.7934
4.06581e-008,-0.7538
4.06966e-008,-0.6314
4.07352e-008,-0.4537
4.07738e-008,-0.2361
4.08123e-008,0.0044
4.08509e-008,0.2347
4.08895e-008,0.4219
4.09281e-008,0.5849
4.09667e-008,0.6998
4.10052e-008,0.7793
4.10438e-008,0.8670
4.10824e-008,0.8847
4.11209e-008,0.8696
4.11595e-008,0.7717
4.11981e-008,0.5686
4.12367e-008,0.2981
4.12752e-008,-0.0037
4.13138e-008,-0.2985
4.13524e-008,-0.5175
4.13910e-008,-0.6664
4.14296e-008,-0.7526
4.14681e-008,-0.7937
4.15067e-008,-0.8238
4.15453e-008,-0.8081
4.15838e-008,-0.7729
4.16224e-008,-0.6784
4.16610e-008,-0.5139
4.16996e-008,-0.3078
4.17382e-008,-0.0735
4.17767e-008,0.1673
4.18153e-008,0.3646
4.18539e-008,0.5368
4.18924e-008,0.6683
4.19310e-008,0.7567
4.19696e-008,0.8490
4.20082e-008,0.8855
4.20468e-008,0.8800
4.20853e-008,0.8154
4.21239e-008,0.6425
4.21625e-008,0.3880
4.22011e-008,0.0937
4.22396e-008,-0.2101
4.22782e-008,-0.4575
4.23168e-008,-0.6256
4.23553e-008,-0.7317
4.23939e-008,-0.7839
4.24325e-008,-0.8186
4.24711e-008,-0.8181
4.25097e-008,-0.7853
4.25482e-008,-0.7177
4.25868e-008,-0.5707
4.26254e-008,-0.3772
4.26639e-008,-0.1500
4.27025e-008,0.0938
4.27411e-008,0.3067
4.27797e-008,0.4852
4.28183e-008,0.6325
4.28568e-008,0.7317
4.28954e-008,0.8235
4.29340e-008,0.8807
4.29726e-008,0.8834
4.30111e-008,0.8468
4.30497e-008,0.7078
4.30883e-008,0.4747
4.31268e-008,0.1896
4.31654e-008,-0.1159
4.32040e-008,-0.3894
4.32426e-008,-0.5792
4.32812e-008,-0.7052
4.33197e-008,-0.7713
4.33583e-008,-0.8083
4.33969e-008,-0.8236
4.34354e-008,-0.7904
4.34740e-008,-0.7487
4.35126e-008,-0.6234
4.35512e-008,-0.4432
4.35898e-008,-0.2242
4.36283e-008,0.0170
4.36669e-008,0.2455
4.37055e-008,0.4305
4.37440e-008,0.5917
4.37826e-008,0.7045
4.38212e-008,0.7890
4.38598e-008,0.8702
4.38983e-008,0.8844
4.39369e-008,0.8677
4.39755e-008,0.7638
4.40141e-008,0.5563
4.40527e-008,0.2831
4.40912e-008,-0.0195
4.41298e-008,-0.3117
4.41684e-008,-0.5268
4.42069e-008,-0.6723
4.42455e-008,-0.7558
4.42841e-008,-0.7953
4.43227e-008,-0.8246
4.43613e-008,-0.8060
4.43998e-008,-0.7717
4.44384e-008,-0.6712
4.44770e-008,-0.5045
4.45155e-008,-0.2964
4.45541e-008,-0.0607
4.45927e-008,0.1787
4.46313e-008,0.3739
4.46699e-008,0.5453
4.47084e-008,0.6736
4.47470e-008,0.7606
4.47856e-008,0.8513
4.48242e-008,0.8852
4.48627e-008,0.8779
4.49013e-008,0.8090
4.49399e-008,0.6307
4.49784e-008,0.3737
4.50170e-008,0.0782
4.50556e-008,-0.2250
4.50942e-008,-0.4679
4.51328e-008,-0.6323
4.51713e-008,-0.7354
4.52099e-008,-0.7853
4.52485e-008,-0.8207
4.52870e-008,-0.8171
4.53256e-008,-0.7863
4.53642e-008,-0.7121
4.54028e-008,-0.5618
4.54414e-008,-0.3664
4.54799e-008,-0.1379
4.55185e-008,0.1058
4.55571e-008,0.3160
4.55957e-008,0.4943
4.56342e-008,0.6387
4.56728e-008,0.7360
4.57114e-008,0.8265
4.57499e-008,0.8812
4.57885e-008,0.8818
4.58271e-008,0.8422
4.58657e-008,0.6975
4.59043e-008,0.4608
4.59428e-008,0.1744
4.59814e-008,-0.1313
4.60200e-008,-0.4012
4.60585e-008,-0.5871
4.60971e-008,-0.7099
4.61357e-008,-0.7733
4.61743e-008,-0.8117
4.62129e-008,-0.8237
4.62514e-008,-0.7904
4.62900e-008,-0.7449
4.63286e-008,-0.6151
4.63671e-008,-0.4331
4.64057e-008,-0.2125
4.64443e-008,0.0295
4.64829e-008,0.2553
4.65214e-008,0.4399
4.65600e-008,0.5989
4.65986e-008,0.7091
4.66372e-008,0.7927
4.66758e-008,0.8717
4.67143e-008,0.8836
4.67529e-008,0.8645
4.67915e-008,0.7552
4.68300e-008,0.5431
4.68686e-008,0.2683
4.69072e-008,-0.0352
4.69458e-008,-0.3252
4.69844e-008,-0.5357
4.70229e-008,-0.6780
4.70615e-008,-0.7585
4.71001e-008,-0.7964
4.71386e-008,-0.8243
4.71772e-008,-0.8038
4.72158e-008,-0.7671
4.72544e-008,-0.6642
4.72930e-008,-0.4947
4.73315e-008,-0.2849
4.73701e-008,-0.0484
4.74087e-008,0.1901
4.74473e-008,0.3830
4.74858e-008,0.5527
4.75244e-008,0.6789
4.75630e-008,0.7639
4.76015e-008,0.8557
4.76401e-008,0.8858
4.76787e-008,0.8775
4.77173e-008,0.8026
4.77559e-008,0.6194
4.77944e-008,0.3592
4.78330e-008,0.0622
4.78716e-008,-0.2395
4.79101e-008,-0.4778
4.79487e-008,-0.6394
4.79873e-008,-0.7390
4.80259e-008,-0.7873
4.80645e-008,-0.8208
4.81030e-008,-0.8153
4.81416e-008,-0.7825
4.81802e-008,-0.7059
4.82188e-008,-0.5527
4.82573e-008,-0.3551
4.82959e-008,-0.1254
4.83345e-008,0.1180
4.83730e-008,0.3257
4.84116e-008,0.5023
4.84502e-008,0.6447
4.84888e-008,0.7400
4.85274e-008,0.8327
4.85659e-008,0.8827
4.86045e-008,0.8832
4.86431e-008,0.8379
4.86816e-008,0.6876
4.87202e-008,0.4472
4.87588e-008,0.1587
4.87974e-008,-0.1467
4.88360e-008,-0.4123
4.88745e-008,-0.5951
4.89131e-008,-0.7145
4.89517e-008,-0.7757
4.89902e-008,-0.8125
4.90288e-008,-0.8225
4.90674e-008,-0.7874
4.91060e-008,-0.7396
4.91445e-008,-0.6069
4.91831e-008,-0.4222
4.92217e-008,-0.2005
4.92603e-008,0.0422
4.92989e-008,0.2657
4.93374e-008,0.4484
4.93760e-008,0.6054
4.94146e-008,0.7136
4.94531e-008,0.8017
4.94917e-008,0.8744
4.95303e-008,0.8831
4.95689e-008,0.8621
4.96075e-008,0.7468
4.96460e-008,0.5304
4.96846e-008,0.2532
4.97232e-008,-0.0510
4.97617e-008,-0.3379
4.98003e-008,-0.5446
4.98389e-008,-0.6836
4.98775e-008,-0.7613
4.99160e-008,-0.7978
4.99546e-008,-0.8247
4.99932e-008,-0.8015
5.00318e-008,-0.7652
5.00704e-008,-0.6564
5.01089e-008,-0.4851
5.01475e-008,-0.2734
5.01861e-008,-0.0355
5.02246e-008,0.2009
5.02632e-008,0.3924
5.03018e-008,0.5609
5.03404e-008,0.6840
5.03790e-008,0.7678
5.04175e-008,0.8577
5.04561e-008,0.8853
5.04947e-008,0.8750
5.05332e-008,0.7957
5.05718e-008,0.6073
5.06104e-008,0.3447
5.06490e-008,0.0465
5.06876e-008,-0.2540
5.07261e-008,-0.4876
5.07647e-008,-0.6459
5.08033e-008,-0.7424
5.08419e-008,-0.7886
5.08804e-008,-0.8226
5.09190e-008,-0.8141
5.09576e-008,-0.7827
5.09961e-008,-0.6998
5.10347e-008,-0.5437
5.10733e-008,-0.3441
5.11119e-008,-0.1132
5.11505e-008,0.1298
5.11890e-008,0.3349
5.12276e-008,0.5112
5.12662e-008,0.6506
5.13047e-008,0.7443
5.13433e-008,0.8354
5.13819e-008,0.8830
5.14205e-008,0.8814
5.14591e-008,0.8327
5.14976e-008,0.6768
5.15362e-008,0.4330
5.15748e-008,0.1434
5.16133e-008,-0.1620
5.16519e-008,-0.4237
5.16905e-008,-0.6027
5.17291e-008,-0.7189
5.17676e-008,-0.7776
5.18062e-008,-0.8153
5.18448e-008,-0.8221
5.18834e-008,-0.7905
5.19220e-008,-0.7352
5.19605e-008,-0.5984
5.19991e-008,-0.4119
5.20377e-008,-0.1887
5.20762e-008,0.0545
5.21148e-008,0.2753
5.21534e-008,0.4579
5.21920e-008,0.6122
5.22306e-008,0.7181
5.22691e-008,0.8052
5.23077e-008,0.8756
5.23463e-008,0.8820
5.23848e-008,0.8584
5.24234e-008,0.7377
5.24620e-008,0.5170
5.25006e-008,0.2382
5.25391e-008,-0.0667
5.25777e-008,-0.3508
5.26163e-008,-0.5530
5.26549e-008,-0.6891
5.26935e-008,-0.7637
5.27320e-008,-0.8024
5.27706e-008,-0.8253
5.28092e-008,-0.7993
5.28477e-008,-0.7626
5.28863e-008,-0.6486
5.29249e-008,-0.4756
5.29635e-008,-0.2619
5.30021e-008,-0.0229
5.30406e-008,0.2114
5.30792e-008,0.4019
5.31178e-008,0.5688
5.31563e-008,0.6890
5.31949e-008,0.7715
5.32335e-008,0.8615
5.32721e-008,0.8853
5.33107e-008,0.8743
5.33492e-008,0.7883
5.33878e-008,0.5953
5.34264e-008,0.3301
5.34650e-008,0.0304
5.35035e-008,-0.2683
5.35421e-008,-0.4972
5.35807e-008,-0.6529
5.36192e-008,-0.7457
5.36578e-008,-0.7905
5.36964e-008,-0.8227
5.37350e-008,-0.8122
5.37736e-008,-0.7787
5.38121e-008,-0.6933
5.38507e-008,-0.5343
5.38893e-008,-0.3326
5.39278e-008,-0.1007
5.39664e-008,0.1418
5.40050e-008,0.3444
5.40436e-008,0.5190
5.40822e-008,0.6563
5.41207e-008,0.7482
5.41593e-008,0.8410
5.41979e-008,0.8843
5.42365e-008,0.8822
5.42750e-008,0.8277
5.43136e-008,0.6665
5.43522e-008,0.4190
5.43907e-008,0.1276
5.44293e-008,-0.1773
5.44679e-008,-0.4344
5.45065e-008,-0.6102
5.45451e-008,-0.7231
5.45836e-008,-0.7799
5.46222e-008,-0.8159
5.46608e-008,-0.8207
5.46993e-008,-0.7874
5.47379e-008,-0.7296
5.47765e-008,-0.5899
5.48151e-008,-0.4009
5.48537e-008,-0.1765
5.48922e-008,0.0670
5.49308e-008,0.2855
5.49694e-008,0.4662
5.50079e-008,0.6186
5.50465e-008,0.7224
5.50851e-008,0.8129
5.51237e-008,0.8779
5.51622e-008,0.8828
5.52008e-008,0.8554
5.52394e-008,0.7287
5.52780e-008,0.5041
5.53166e-008,0.2228
5.53551e-008,-0.0823
5.53937e-008,-0.3631
5.54323e-008,-0.5616
5.54708e-008,-0.6944
5.55094e-008,-0.7663
5.55480e-008,-0.8036
5.55866e-008,-0.8245
5.56252e-008,-0.7964
5.56637e-008,-0.7579
5.57023e-008,-0.6409
5.57409e-008,-0.4653
5.57794e-008,-0.2500
5.58180e-008,-0.0103
5.58566e-008,0.2224
5.58952e-008,0.4107
5.59338e-008,0.5760
5.59723e-008,0.6939
5.60109e-008,0.7751
5.60495e-008,0.8633
5.60881e-008,0.8849
5.61266e-008,0.8714
5.61652e-008,0.7810
5.62038e-008,0.5832
5.62423e-008,0.3155
5.62809e-008,0.0150
5.63195e-008,-0.2824
5.63581e-008,-0.5067
5.63967e-008,-0.6589
5.64352e-008,-0.7490
5.64738e-008,-0.7918
5.65124e-008,-0.8240
5.65509e-008,-0.8106
5.65895e-008,-0.7779
5.66281e-008,-0.6865
5.66667e-008,-0.5253
5.67053e-008,-0.3215
5.67438e-008,-0.0883
5.67824e-008,0.1533
5.68210e-008,0.3536
5.68596e-008,0.5277
5.68981e-008,0.6618
5.69367e-008,0.7524
5.69753e-008,0.8435
5.70138e-008,0.8844
5.70524e-008,0.8802
5.70910e-008,0.8220
5.71296e-008,0.6552
5.71682e-008,0.4046
5.72067e-008,0.1122
5.72453e-008,-0.1925
5.72839e-008,-0.4453
5.73224e-008,-0.6173
5.73610e-008,-0.7272
5.73996e-008,-0.7815
5.74382e-008,-0.8183
5.74768e-008,-0.8200
5.75153e-008,-0.7895
5.75539e-008,-0.7246
5.75925e-008,-0.5812
5.76310e-008,-0.3904
5.76696e-008,-0.1645
5.77082e-008,0.0791
5.77468e-008,0.2949
5.77853e-008,0.4755
5.78239e-008,0.6251
5.78625e-008,0.7267
5.79011e-008,0.8159
5.79397e-008,0.8787
5.79782e-008,0.8814
5.80168e-008,0.8512
5.80554e-008,0.7189
5.80939e-008,0.4903
5.81325e-008,0.2077
5.81711e-008,-0.0978
5.82097e-008,-0.3755
5.82483e-008,-0.5697
5.82868e-008,-0.6995
5.83254e-008,-0.7685
5.83640e-008,-0.8074
5.84025e-008,-0.8248
5.84411e-008,-0.7940
5.84797e-008,-0.7547
5.85183e-008,-0.6328
5.85569e-008,-0.4556
5.85954e-008,-0.2382
5.86340e-008,0.0021
5.86726e-008,0.2327
5.87112e-008,0.4202
5.87497e-008,0.5836
5.87883e-008,0.6988
5.88269e-008,0.7787
5.88654e-008,0.8667
5.89040e-008,0.8847
5.89426e-008,0.8701
5.89812e-008,0.7730
5.90198e-008,0.5708
5.90583e-008,0.3006
5.90969e-008,-0.0011
5.91355e-008,-0.2962
5.91740e-008,-0.5160
5.92126e-008,-0.6654
5.92512e-008,-0.7521
5.92898e-008,-0.7935
5.93284e-008,-0.8239
5.93669e-008,-0.8085
5.94055e-008,-0.7738
5.94441e-008,-0.6797
5.94827e-008,-0.5157
5.95212e-008,-0.3100
5.95598e-008,-0.0758
5.95984e-008,0.1652
5.96370e-008,0.3629
5.96755e-008,0.5354
5.97141e-008,0.6672
5.97527e-008,0.7560
5.97912e-008,0.8485
5.98298e-008,0.8853
5.98684e-008,0.8804
5.99070e-008,0.8164
5.99455e-008,0.6444
5.99841e-008,0.3905
6.00227e-008,0.0963
6.00613e-008,-0.2076
6.00999e-008,-0.4557
6.01384e-008,-0.6245
6.01770e-008,-0.7311
6.02156e-008,-0.7837
6.02542e-008,-0.8186
6.02927e-008,-0.8184
6.03313e-008,-0.7860
6.03699e-008,-0.7188
6.04085e-008,-0.5724
6.04470e-008,-0.3792
6.04856e-008,-0.1522
6.05242e-008,0.0916
6.05627e-008,0.3049
6.06013e-008,0.4837
6.06399e-008,0.6314
6.06785e-008,0.7309
6.07170e-008,0.8230
6.07556e-008,0.8805
6.07942e-008,0.8836
6.08328e-008,0.8476
6.08714e-008,0.7094
6.09099e-008,0.4771
6.09485e-008,0.1922
6.09871e-008,-0.1133
6.10257e-008,-0.3873
6.10642e-008,-0.5780
6.11028e-008,-0.7044
6.11414e-008,-0.7710
6.11800e-008,-0.8083
6.12185e-008,-0.8238
6.12571e-008,-0.7910
6.12957e-008,-0.7497
6.13342e-008,-0.6249
6.13728e-008,-0.4451
6.14114e-008,-0.2264
6.14500e-008,0.0147
6.14885e-008,0.2435
6.15271e-008,0.4289
6.15657e-008,0.5904
6.16043e-008,0.7036
6.16429e-008,0.7821
6.16814e-008,0.8684
6.17200e-008,0.8841
6.17586e-008,0.8669
6.17972e-008,0.7653
6.18357e-008,0.5581
6.18743e-008,0.2859
