.HEADER
..NAMES
Time,V U1.AD23&AE23
.DATA
1.62015e-008,1.1999
1.62401e-008,1.2315
1.62786e-008,1.2394
1.63172e-008,1.2260
1.63558e-008,1.1752
1.63944e-008,1.0581
1.64329e-008,0.8807
1.64715e-008,0.6905
1.65101e-008,0.5219
1.65487e-008,0.3949
1.65873e-008,0.3193
1.66258e-008,0.2921
1.66644e-008,0.2924
1.67030e-008,0.2872
1.67416e-008,0.2968
1.67801e-008,0.3301
1.68187e-008,0.4043
1.68573e-008,0.5291
1.68959e-008,0.7010
1.69344e-008,0.8775
1.69730e-008,1.0160
1.70116e-008,1.1130
1.70501e-008,1.1705
1.70887e-008,1.1954
1.71273e-008,1.2000
1.71659e-008,1.2204
1.72044e-008,1.2384
1.72430e-008,1.2328
1.72816e-008,1.1972
1.73202e-008,1.1027
1.73588e-008,0.9412
1.73973e-008,0.7499
1.74359e-008,0.5714
1.74745e-008,0.4298
1.75131e-008,0.3371
1.75516e-008,0.2964
1.75902e-008,0.2911
1.76288e-008,0.2892
1.76674e-008,0.2915
1.77059e-008,0.3164
1.77445e-008,0.3756
1.77831e-008,0.4841
1.78216e-008,0.6421
1.78602e-008,0.8251
1.78988e-008,0.9765
1.79374e-008,1.0866
1.79759e-008,1.1561
1.80145e-008,1.1903
1.80531e-008,1.2000
1.80917e-008,1.2062
1.81302e-008,1.2361
1.81688e-008,1.2371
1.82074e-008,1.2133
1.82460e-008,1.1405
1.82846e-008,0.9978
1.83231e-008,0.8101
1.83617e-008,0.6246
1.84003e-008,0.4697
1.84389e-008,0.3606
1.84774e-008,0.3043
1.85160e-008,0.2903
1.85546e-008,0.2951
1.85932e-008,0.2880
1.86317e-008,0.3058
1.86703e-008,0.3517
1.87089e-008,0.4442
1.87474e-008,0.5870
1.87860e-008,0.7693
1.88246e-008,0.9330
1.88632e-008,1.0565
1.89017e-008,1.1383
1.89403e-008,1.1827
1.89789e-008,1.1986
1.90175e-008,1.1998
1.90560e-008,1.2315
1.90946e-008,1.2391
1.91332e-008,1.2245
1.91718e-008,1.1709
1.92104e-008,1.0500
1.92489e-008,0.8710
1.92875e-008,0.6811
1.93261e-008,0.5142
1.93647e-008,0.3896
1.94032e-008,0.3166
1.94418e-008,0.2917
1.94804e-008,0.2928
1.95190e-008,0.2881
1.95575e-008,0.2982
1.95961e-008,0.3328
1.96347e-008,0.4095
1.96732e-008,0.5367
1.97118e-008,0.7102
1.97504e-008,0.8852
1.97890e-008,1.0219
1.98275e-008,1.1169
1.98661e-008,1.1724
1.99047e-008,1.1960
1.99433e-008,1.2000
1.99819e-008,1.2239
2.00204e-008,1.2390
2.00590e-008,1.2319
2.00976e-008,1.1941
2.01362e-008,1.0960
2.01747e-008,0.9316
2.02133e-008,0.7400
2.02519e-008,0.5632
2.02905e-008,0.4240
2.03290e-008,0.3338
2.03676e-008,0.2954
2.04062e-008,0.2911
2.04447e-008,0.2897
2.04833e-008,0.2925
2.05219e-008,0.3183
2.05605e-008,0.3798
2.05990e-008,0.4910
2.06376e-008,0.6515
2.06762e-008,0.8338
2.07148e-008,0.9832
2.07533e-008,1.0912
2.07919e-008,1.1587
2.08305e-008,1.1913
2.08691e-008,1.1999
2.09077e-008,1.2119
2.09462e-008,1.2372
2.09848e-008,1.2367
2.10234e-008,1.2111
2.10620e-008,1.1350
2.11005e-008,0.9891
2.11391e-008,0.8001
2.11777e-008,0.6157
2.12163e-008,0.4630
2.12548e-008,0.3566
2.12934e-008,0.3029
2.13320e-008,0.2902
2.13705e-008,0.2954
2.14091e-008,0.2888
2.14477e-008,0.3073
2.14863e-008,0.3551
2.15248e-008,0.4503
2.15634e-008,0.5957
2.16020e-008,0.7784
2.16406e-008,0.9404
2.16791e-008,1.0616
2.17177e-008,1.1415
2.17563e-008,1.1842
2.17949e-008,1.1988
2.18335e-008,1.1997
2.18720e-008,1.2333
2.19106e-008,1.2390
2.19492e-008,1.2229
2.19878e-008,1.1665
2.20263e-008,1.0421
2.20649e-008,0.8609
2.21035e-008,0.6717
2.21420e-008,0.5068
2.21806e-008,0.3847
2.22192e-008,0.3143
2.22578e-008,0.2913
2.22963e-008,0.2931
2.23349e-008,0.2872
2.23735e-008,0.2989
2.24121e-008,0.3353
2.24506e-008,0.4146
2.24892e-008,0.5446
2.25278e-008,0.7202
2.25664e-008,0.8934
2.26050e-008,1.0277
2.26435e-008,1.1206
2.26821e-008,1.1743
2.27207e-008,1.1966
2.27593e-008,1.2000
2.27978e-008,1.2238
2.28364e-008,1.2388
2.28750e-008,1.2309
2.29136e-008,1.1908
2.29521e-008,1.0889
2.29907e-008,0.9219
2.30293e-008,0.7305
2.30678e-008,0.5549
2.31064e-008,0.4179
2.31450e-008,0.3304
2.31836e-008,0.2946
2.32221e-008,0.2914
2.32607e-008,0.2882
2.32993e-008,0.2930
2.33379e-008,0.3205
2.33764e-008,0.3843
2.34150e-008,0.4980
2.34536e-008,0.6609
2.34922e-008,0.8424
2.35308e-008,0.9896
2.35693e-008,1.0955
2.36079e-008,1.1610
2.36465e-008,1.1921
2.36851e-008,1.2000
2.37236e-008,1.2120
2.37622e-008,1.2371
2.38008e-008,1.2360
2.38394e-008,1.2087
2.38779e-008,1.1291
2.39165e-008,0.9799
2.39551e-008,0.7904
2.39936e-008,0.6069
2.40322e-008,0.4562
2.40708e-008,0.3524
2.41094e-008,0.3013
2.41479e-008,0.2904
2.41865e-008,0.2923
2.42251e-008,0.2888
2.42637e-008,0.3089
2.43023e-008,0.3588
2.43408e-008,0.4565
2.43794e-008,0.6043
2.44180e-008,0.7878
2.44566e-008,0.9476
2.44951e-008,1.0666
2.45337e-008,1.1444
2.45723e-008,1.1855
2.46109e-008,1.1991
2.46494e-008,1.1996
2.46880e-008,1.2333
2.47266e-008,1.2387
2.47651e-008,1.2213
2.48037e-008,1.1617
2.48423e-008,1.0337
2.48809e-008,0.8512
2.49194e-008,0.6625
2.49580e-008,0.4992
2.49966e-008,0.3796
2.50352e-008,0.3118
2.50737e-008,0.2911
2.51123e-008,0.2935
2.51509e-008,0.2880
2.51895e-008,0.3004
2.52281e-008,0.3383
2.52666e-008,0.4201
2.53052e-008,0.5524
2.53438e-008,0.7294
2.53824e-008,0.9011
2.54209e-008,1.0335
2.54595e-008,1.1242
2.54981e-008,1.1761
2.55367e-008,1.1970
2.55752e-008,1.2000
2.56138e-008,1.2268
2.56524e-008,1.2392
2.56909e-008,1.2298
2.57295e-008,1.1873
2.57681e-008,1.0820
2.58067e-008,0.9121
2.58452e-008,0.7207
2.58838e-008,0.5469
2.59224e-008,0.4123
2.59610e-008,0.3276
2.59995e-008,0.2938
2.60381e-008,0.2914
2.60767e-008,0.2887
2.61153e-008,0.2940
2.61539e-008,0.3226
2.61924e-008,0.3888
2.62310e-008,0.5051
2.62696e-008,0.6703
2.63082e-008,0.8509
2.63467e-008,0.9961
2.63853e-008,1.0999
2.64239e-008,1.1634
2.64625e-008,1.1930
2.65010e-008,1.1999
2.65396e-008,1.2166
2.65782e-008,1.2380
2.66167e-008,1.2354
2.66553e-008,1.2062
2.66939e-008,1.1232
