.HEADER
..NAMES
Time,V U1.AE3&AD3
4.14296e-008,1.0337
4.14681e-008,1.0813
4.15067e-008,1.1083
4.15453e-008,1.1114
4.15838e-008,1.1208
4.16224e-008,1.1175
4.16610e-008,1.0978
4.16996e-008,1.0747
4.17382e-008,1.0090
4.17767e-008,0.8967
4.18153e-008,0.7827
4.18539e-008,0.6555
4.18924e-008,0.5387
4.19310e-008,0.4462
4.19696e-008,0.3774
4.20082e-008,0.3479
4.20468e-008,0.3410
4.20853e-008,0.3573
4.21239e-008,0.4138
4.21625e-008,0.4923
4.22011e-008,0.5975
4.22396e-008,0.7297
4.22782e-008,0.8498
4.23168e-008,0.9396
4.23553e-008,1.0145
4.23939e-008,1.0683
4.24325e-008,1.1019
4.24711e-008,1.1130
4.25097e-008,1.1151
4.25482e-008,1.1220
4.25868e-008,1.1035
4.26254e-008,1.0848
4.26639e-008,1.0360
4.27025e-008,0.9346
4.27411e-008,0.8188
4.27797e-008,0.6965
4.28183e-008,0.5725
4.28568e-008,0.4734
4.28954e-008,0.3955
4.29340e-008,0.3527
4.29726e-008,0.3441
4.30111e-008,0.3472
4.30497e-008,0.3933
4.30883e-008,0.4647
4.31268e-008,0.5609
4.31654e-008,0.6857
4.32040e-008,0.8167
4.32426e-008,0.9128
4.32812e-008,0.9931
4.33197e-008,1.0535
4.33583e-008,1.0938
4.33969e-008,1.1123
4.34354e-008,1.1061
4.34740e-008,1.1237
4.35126e-008,1.1099
4.35512e-008,1.0918
4.35898e-008,1.0572
4.36283e-008,0.9711
4.36669e-008,0.8542
4.37055e-008,0.7375
4.37440e-008,0.6091
4.37826e-008,0.5024
4.38212e-008,0.4171
4.38598e-008,0.3615
4.38983e-008,0.3471
4.39369e-008,0.3415
4.39755e-008,0.3750
4.40141e-008,0.4397
4.40527e-008,0.5273
4.40912e-008,0.6435
4.41298e-008,0.7789
4.41684e-008,0.8847
4.42069e-008,0.9696
4.42455e-008,1.0367
4.42841e-008,1.0833
4.43227e-008,1.1089
4.43613e-008,1.1107
4.43998e-008,1.1228
4.44384e-008,1.1163
4.44770e-008,1.0972
4.45155e-008,1.0729
4.45541e-008,1.0042
4.45927e-008,0.8908
4.46313e-008,0.7766
4.46699e-008,0.6484
4.47084e-008,0.5335
4.47470e-008,0.4418
4.47856e-008,0.3747
4.48242e-008,0.3477
4.48627e-008,0.3418
4.49013e-008,0.3595
4.49399e-008,0.4175
4.49784e-008,0.4969
4.50170e-008,0.6038
4.50556e-008,0.7368
4.50942e-008,0.8548
4.51328e-008,0.9436
4.51713e-008,1.0177
4.52099e-008,1.0705
4.52485e-008,1.1032
4.52870e-008,1.1131
4.53256e-008,1.1188
4.53642e-008,1.1217
4.54028e-008,1.1026
4.54414e-008,1.0837
4.54799e-008,1.0322
4.55185e-008,0.9286
4.55571e-008,0.8132
4.55957e-008,0.6892
4.56342e-008,0.5667
4.56728e-008,0.4689
4.57114e-008,0.3923
4.57499e-008,0.3519
4.57885e-008,0.3448
4.58271e-008,0.3488
4.58657e-008,0.3967
4.59043e-008,0.4690
4.59428e-008,0.5667
4.59814e-008,0.6928
4.60200e-008,0.8225
4.60585e-008,0.9169
4.60971e-008,0.9967
4.61357e-008,1.0560
4.61743e-008,1.0953
4.62129e-008,1.1128
4.62514e-008,1.1081
4.62900e-008,1.1243
4.63286e-008,1.1086
4.63671e-008,1.0911
4.64057e-008,1.0544
4.64443e-008,0.9655
4.64829e-008,0.8488
4.65214e-008,0.7303
4.65600e-008,0.6027
4.65986e-008,0.4977
4.66372e-008,0.4134
4.66758e-008,0.3599
4.67143e-008,0.3474
4.67529e-008,0.3426
4.67915e-008,0.3779
4.68300e-008,0.4438
4.68686e-008,0.5326
4.69072e-008,0.6502
4.69458e-008,0.7855
4.69844e-008,0.8891
4.70229e-008,0.9734
4.70615e-008,1.0395
4.71001e-008,1.0851
4.71386e-008,1.1097
4.71772e-008,1.1103
4.72158e-008,1.1219
4.72544e-008,1.1156
4.72930e-008,1.0961
4.73315e-008,1.0705
4.73701e-008,0.9991
4.74087e-008,0.8846
4.74473e-008,0.7706
4.74858e-008,0.6423
4.75244e-008,0.5283
4.75630e-008,0.4380
4.76015e-008,0.3724
4.76401e-008,0.3472
4.76787e-008,0.3408
4.77173e-008,0.3616
4.77559e-008,0.4208
4.77944e-008,0.5017
4.78330e-008,0.6100
4.78716e-008,0.7438
4.79101e-008,0.8598
4.79487e-008,0.9481
4.79873e-008,1.0210
4.80259e-008,1.0728
4.80645e-008,1.1042
4.81030e-008,1.1127
4.81416e-008,1.1176
4.81802e-008,1.1208
4.82188e-008,1.1017
4.82573e-008,1.0820
4.82959e-008,1.0278
4.83345e-008,0.9224
4.83730e-008,0.8073
4.84116e-008,0.6832
4.84502e-008,0.5613
4.84888e-008,0.4643
4.85274e-008,0.3892
4.85659e-008,0.3508
4.86045e-008,0.3426
4.86431e-008,0.3500
4.86816e-008,0.3998
4.87202e-008,0.4733
4.87588e-008,0.5725
4.87974e-008,0.6998
4.88360e-008,0.8279
4.88745e-008,0.9216
4.89131e-008,1.0003
4.89517e-008,1.0586
4.89902e-008,1.0967
4.90288e-008,1.1129
4.90674e-008,1.1072
4.91060e-008,1.1235
4.91445e-008,1.1078
4.91831e-008,1.0898
4.92217e-008,1.0510
4.92603e-008,0.9596
4.92989e-008,0.8427
4.93374e-008,0.7243
4.93760e-008,0.5969
4.94146e-008,0.4928
4.94531e-008,0.4098
4.94917e-008,0.3581
4.95303e-008,0.3474
4.95689e-008,0.3429
4.96075e-008,0.3807
4.96460e-008,0.4475
4.96846e-008,0.5378
4.97232e-008,0.6569
4.97617e-008,0.7917
4.98003e-008,0.8940
4.98389e-008,0.9775
4.98775e-008,1.0423
4.99160e-008,1.0869
4.99546e-008,1.1102
4.99932e-008,1.1094
5.00318e-008,1.1235
5.00704e-008,1.1142
5.01089e-008,1.0955
5.01475e-008,1.0685
5.01861e-008,0.9939
5.02246e-008,0.8788
5.02632e-008,0.7642
5.03018e-008,0.6353
5.03404e-008,0.5232
5.03790e-008,0.4337
5.04175e-008,0.3700
5.04561e-008,0.3473
5.04947e-008,0.3416
5.05332e-008,0.3640
5.05718e-008,0.4245
5.06104e-008,0.5065
5.06490e-008,0.6165
5.06876e-008,0.7509
5.07261e-008,0.8646
5.07647e-008,0.9520
5.08033e-008,1.0241
5.08419e-008,1.0748
5.08804e-008,1.1054
5.09190e-008,1.1127
5.09576e-008,1.1206
5.09961e-008,1.1202
5.10347e-008,1.1008
5.10733e-008,1.0806
5.11119e-008,1.0237
5.11505e-008,0.9164
5.11890e-008,0.8016
5.12276e-008,0.6759
5.12662e-008,0.5557
5.13047e-008,0.4599
5.13433e-008,0.3862
5.13819e-008,0.3502
5.14205e-008,0.3432
5.14591e-008,0.3517
5.14976e-008,0.4032
5.15362e-008,0.4778
5.15748e-008,0.5784
5.16133e-008,0.7070
5.16519e-008,0.8334
5.16905e-008,0.9257
5.17291e-008,1.0038
5.17676e-008,1.0609
5.18062e-008,1.0981
5.18448e-008,1.1132
5.18834e-008,1.1125
5.19220e-008,1.1238
5.19605e-008,1.1066
5.19991e-008,1.0890
5.20377e-008,1.0479
5.20762e-008,0.9538
5.21148e-008,0.8373
5.21534e-008,0.7170
5.21920e-008,0.5908
5.22306e-008,0.4881
5.22691e-008,0.4063
5.23077e-008,0.3567
5.23463e-008,0.3478
5.23848e-008,0.3441
5.24234e-008,0.3837
5.24620e-008,0.4517
5.25006e-008,0.5433
5.25391e-008,0.6638
5.25777e-008,0.7980
5.26163e-008,0.8983
5.26549e-008,0.9813
5.26935e-008,1.0450
5.27320e-008,1.0886
5.27706e-008,1.1109
5.28092e-008,1.1089
5.28477e-008,1.1247
5.28863e-008,1.1130
5.29249e-008,1.0949
5.29635e-008,1.0662
5.30021e-008,0.9887
5.30406e-008,0.8732
5.30792e-008,0.7574
5.31178e-008,0.6286
5.31563e-008,0.5181
5.31949e-008,0.4296
5.32335e-008,0.3680
5.32721e-008,0.3474
5.33107e-008,0.3409
5.33492e-008,0.3667
5.33878e-008,0.4281
5.34264e-008,0.5112
5.34650e-008,0.6229
5.35035e-008,0.7578
5.35421e-008,0.8694
5.35807e-008,0.9566
5.36192e-008,1.0272
5.36578e-008,1.0770
5.36964e-008,1.1065
5.37350e-008,1.1122
5.37736e-008,1.1195
5.38121e-008,1.1194
5.38507e-008,1.0998
5.38893e-008,1.0788
5.39278e-008,1.0191
5.39664e-008,0.9101
5.40050e-008,0.7957
5.40436e-008,0.6699
5.40822e-008,0.5504
5.41207e-008,0.4555
5.41593e-008,0.3833
5.41979e-008,0.3493
5.42365e-008,0.3415
5.42750e-008,0.3532
5.43136e-008,0.4064
5.43522e-008,0.4822
5.43907e-008,0.5843
5.44293e-008,0.7141
5.44679e-008,0.8386
5.45065e-008,0.9304
5.45451e-008,1.0073
5.45836e-008,1.0634
5.46222e-008,1.0993
5.46608e-008,1.1131
5.46993e-008,1.1118
5.47379e-008,1.1230
5.47765e-008,1.1057
5.48151e-008,1.0876
5.48537e-008,1.0442
5.48922e-008,0.9477
5.49308e-008,0.8313
5.49694e-008,0.7110
5.50079e-008,0.5851
5.50465e-008,0.4833
5.50851e-008,0.4028
5.51237e-008,0.3552
5.51622e-008,0.3465
5.52008e-008,0.3446
5.52394e-008,0.3866
5.52780e-008,0.4556
5.53166e-008,0.5487
5.53551e-008,0.6706
5.53937e-008,0.8039
5.54323e-008,0.9031
5.54708e-008,0.9852
5.55094e-008,1.0478
5.55480e-008,1.0903
5.55866e-008,1.1113
5.56252e-008,1.1079
5.56637e-008,1.1238
5.57023e-008,1.1121
5.57409e-008,1.0938
5.57794e-008,1.0634
5.58180e-008,0.9832
5.58566e-008,0.8670
5.58952e-008,0.7515
5.59338e-008,0.6226
5.59723e-008,0.5131
5.60109e-008,0.4256
5.60495e-008,0.3658
5.60881e-008,0.3471
5.61266e-008,0.3419
5.61652e-008,0.3690
5.62038e-008,0.4318
5.62423e-008,0.5164
5.62809e-008,0.6294
5.63195e-008,0.7647
5.63581e-008,0.8742
5.63967e-008,0.9604
5.64352e-008,1.0302
5.64738e-008,1.0790
5.65124e-008,1.1074
5.65509e-008,1.1120
5.65895e-008,1.1220
5.66281e-008,1.1185
5.66667e-008,1.0991
5.67053e-008,1.0772
5.67438e-008,1.0148
5.67824e-008,0.9042
5.68210e-008,0.7897
5.68596e-008,0.6626
5.68981e-008,0.5450
5.69367e-008,0.4511
5.69753e-008,0.3805
5.70138e-008,0.3489
5.70524e-008,0.3422
5.70910e-008,0.3552
5.71296e-008,0.4099
5.71682e-008,0.4868
5.72067e-008,0.5904
5.72453e-008,0.7214
5.72839e-008,0.8439
5.73224e-008,0.9344
5.73610e-008,1.0106
5.73996e-008,1.0656
5.74382e-008,1.1007
5.74768e-008,1.1133
5.75153e-008,1.1163
5.75539e-008,1.1229
5.75925e-008,1.1046
5.76310e-008,1.0867
5.76696e-008,1.0407
5.77082e-008,0.9419
5.77468e-008,0.8259
5.77853e-008,0.7036
5.78239e-008,0.5791
5.78625e-008,0.4788
5.79011e-008,0.3995
5.79397e-008,0.3541
5.79782e-008,0.3470
5.80168e-008,0.3461
5.80554e-008,0.3899
5.80939e-008,0.4599
5.81325e-008,0.5543
5.81711e-008,0.6776
5.82097e-008,0.8100
5.82483e-008,0.9073
5.82868e-008,0.9888
5.83254e-008,1.0504
5.83640e-008,1.0920
5.84025e-008,1.1120
5.84411e-008,1.1072
5.84797e-008,1.1247
5.85183e-008,1.1109
5.85569e-008,1.0932
5.85954e-008,1.0609
5.86340e-008,0.9779
5.86726e-008,0.8615
5.87112e-008,0.7446
5.87497e-008,0.6160
5.87883e-008,0.5083
5.88269e-008,0.4217
5.88654e-008,0.3639
5.89040e-008,0.3473
5.89426e-008,0.3415
5.89812e-008,0.3719
5.90198e-008,0.4355
5.90583e-008,0.5213
5.90969e-008,0.6359
5.91355e-008,0.7713
5.91740e-008,0.8790
5.92126e-008,0.9647
5.92512e-008,1.0332
5.92898e-008,1.0811
5.93284e-008,1.1082
5.93669e-008,1.1114
5.94055e-008,1.1210
5.94441e-008,1.1177
5.94827e-008,1.0980
5.95212e-008,1.0751
5.95598e-008,1.0099
5.95984e-008,0.8978
5.96370e-008,0.7838
5.96755e-008,0.6566
5.97141e-008,0.5397
5.97527e-008,0.4469
5.97912e-008,0.3778
5.98298e-008,0.3481
5.98684e-008,0.3409
5.99070e-008,0.3570
5.99455e-008,0.4132
5.99841e-008,0.4914
6.00227e-008,0.5964
6.00613e-008,0.7285
6.00999e-008,0.8490
6.01384e-008,0.9390
6.01770e-008,1.0140
6.02156e-008,1.0680
6.02542e-008,1.1018
6.02927e-008,1.1130
6.03313e-008,1.1153
6.03699e-008,1.1221
6.04085e-008,1.1037
6.04470e-008,1.0851
6.04856e-008,1.0367
6.05242e-008,0.9357
6.05627e-008,0.8199
6.06013e-008,0.6977
6.06399e-008,0.5735
6.06785e-008,0.4742
6.07170e-008,0.3961
6.07556e-008,0.3529
6.07942e-008,0.3441
6.08328e-008,0.3469
6.08714e-008,0.3928
6.09099e-008,0.4639
6.09485e-008,0.5599
6.09871e-008,0.6845
6.10257e-008,0.8157
6.10642e-008,0.9121
6.11028e-008,0.9926
6.11414e-008,1.0531
6.11800e-008,1.0936
6.12185e-008,1.1122
6.12571e-008,1.1063
6.12957e-008,1.1239
6.13342e-008,1.1100
6.13728e-008,1.0920
6.14114e-008,1.0578
6.14500e-008,0.9722
6.14885e-008,0.8553
6.15271e-008,0.7386
6.15657e-008,0.6101
6.16043e-008,0.5033
6.16429e-008,0.4177
6.16814e-008,0.3619
6.17200e-008,0.3472
6.17586e-008,0.3426
6.17972e-008,0.3743
6.18357e-008,0.4393
6.18743e-008,0.5266
