.HEADER
..NAMES
Time,V U1.AB16
.DATA
3.07336e-008,1.1793
3.07703e-008,1.1822
3.08070e-008,1.1891
3.08437e-008,1.1956
3.08804e-008,1.1958
3.09170e-008,1.1866
3.09537e-008,1.1719
3.09904e-008,1.1584
3.10270e-008,1.1495
3.10637e-008,1.1392
3.11004e-008,1.1206
3.11371e-008,1.0934
3.11738e-008,1.0642
3.12104e-008,1.0437
3.12471e-008,1.0377
3.12838e-008,1.0423
3.13205e-008,1.0484
3.13571e-008,1.0485
3.13938e-008,1.0404
3.14305e-008,1.0270
3.14671e-008,1.0142
3.15038e-008,1.0073
3.15405e-008,1.0096
3.15772e-008,1.0203
3.16139e-008,1.0344
3.16505e-008,1.0447
3.16872e-008,1.0455
3.17239e-008,1.0366
3.17605e-008,1.0228
3.17972e-008,1.0107
3.18339e-008,1.0054
3.18706e-008,1.0082
3.19072e-008,1.0167
3.19439e-008,1.0275
3.19806e-008,1.0379
3.20173e-008,1.0490
3.20540e-008,1.0612
3.20906e-008,1.0645
3.21273e-008,1.0440
3.21640e-008,0.9767
3.22006e-008,0.8619
3.22373e-008,0.7325
3.22740e-008,0.6142
3.23107e-008,0.5198
3.23474e-008,0.4519
3.23840e-008,0.4054
3.24207e-008,0.3723
3.24574e-008,0.3455
3.24941e-008,0.3230
3.25307e-008,0.3048
3.25674e-008,0.2930
3.26041e-008,0.2887
3.26407e-008,0.2913
3.26774e-008,0.2975
3.27141e-008,0.3041
3.27508e-008,0.3090
3.27875e-008,0.3126
3.28241e-008,0.3172
3.28608e-008,0.3220
3.28975e-008,0.3254
3.29341e-008,0.3293
3.29708e-008,0.3436
3.30075e-008,0.3822
3.30442e-008,0.4655
3.30808e-008,0.6014
3.31175e-008,0.7623
3.31542e-008,0.9082
3.31909e-008,0.9943
3.32276e-008,1.0365
3.32642e-008,1.0609
3.33009e-008,1.0859
3.33376e-008,1.1161
3.33742e-008,1.1475
3.34109e-008,1.1742
3.34476e-008,1.1921
3.34843e-008,1.1998
3.35210e-008,1.1992
3.35576e-008,1.1947
3.35943e-008,1.1900
3.36310e-008,1.1870
3.36677e-008,1.1851
3.37043e-008,1.1810
3.37410e-008,1.1735
3.37777e-008,1.1650
3.38143e-008,1.1596
3.38510e-008,1.1545
3.38877e-008,1.1437
3.39244e-008,1.1248
3.39611e-008,1.0923
3.39977e-008,1.0393
3.40344e-008,0.9493
3.40711e-008,0.8207
3.41077e-008,0.6874
3.41444e-008,0.5691
3.41811e-008,0.4691
3.42178e-008,0.3863
3.42545e-008,0.3215
3.42911e-008,0.2754
3.43278e-008,0.2471
3.43645e-008,0.2357
3.44012e-008,0.2367
3.44378e-008,0.2432
3.44745e-008,0.2474
3.45112e-008,0.2443
3.45478e-008,0.2339
3.45845e-008,0.2206
3.46212e-008,0.2113
3.46579e-008,0.2120
3.46946e-008,0.2249
3.47312e-008,0.2436
3.47679e-008,0.2601
3.48046e-008,0.2730
3.48412e-008,0.2916
3.48779e-008,0.3309
3.49146e-008,0.4091
3.49513e-008,0.5389
3.49879e-008,0.6977
3.50246e-008,0.8512
3.50613e-008,0.9520
3.50980e-008,1.0094
3.51347e-008,1.0473
3.51713e-008,1.0819
3.52080e-008,1.1171
3.52447e-008,1.1475
3.52813e-008,1.1685
3.53180e-008,1.1782
3.53547e-008,1.1785
3.53914e-008,1.1750
3.54281e-008,1.1744
3.54647e-008,1.1798
3.55014e-008,1.1894
3.55381e-008,1.1976
3.55748e-008,1.1974
3.56114e-008,1.1866
3.56481e-008,1.1699
3.56848e-008,1.1560
3.57214e-008,1.1468
3.57581e-008,1.1371
3.57948e-008,1.1232
3.58315e-008,1.0978
3.58682e-008,1.0535
3.59048e-008,0.9739
3.59415e-008,0.8510
3.59782e-008,0.7137
3.60148e-008,0.5876
3.60515e-008,0.4796
3.60882e-008,0.3912
3.61249e-008,0.3237
3.61615e-008,0.2767
3.61982e-008,0.2493
3.62349e-008,0.2392
3.62716e-008,0.2419
3.63083e-008,0.2497
3.63449e-008,0.2541
3.63816e-008,0.2495
3.64183e-008,0.2359
3.64549e-008,0.2190
3.64916e-008,0.2069
3.65283e-008,0.2067
3.65650e-008,0.2205
3.66017e-008,0.2419
3.66383e-008,0.2610
3.66750e-008,0.2750
3.67117e-008,0.2882
3.67484e-008,0.3063
3.67850e-008,0.3319
3.68217e-008,0.3605
3.68584e-008,0.3837
3.68950e-008,0.3957
3.69317e-008,0.3964
3.69684e-008,0.3910
3.70051e-008,0.3858
3.70418e-008,0.3853
3.70784e-008,0.3898
3.71151e-008,0.3965
3.71518e-008,0.4013
3.71884e-008,0.4010
3.72251e-008,0.3951
3.72618e-008,0.3868
3.72985e-008,0.3819
3.73351e-008,0.3841
3.73718e-008,0.3929
3.74085e-008,0.4041
3.74452e-008,0.4124
3.74819e-008,0.4140
3.75185e-008,0.4089
3.75552e-008,0.4005
3.75919e-008,0.3926
3.76285e-008,0.3870
3.76652e-008,0.3827
3.77019e-008,0.3780
3.77386e-008,0.3719
3.77753e-008,0.3643
3.78119e-008,0.3556
3.78486e-008,0.3463
3.78853e-008,0.3373
3.79220e-008,0.3290
3.79586e-008,0.3223
3.79953e-008,0.3176
3.80320e-008,0.3156
3.80686e-008,0.3168
3.81053e-008,0.3214
3.81420e-008,0.3283
3.81787e-008,0.3352
3.82154e-008,0.3393
3.82520e-008,0.3385
3.82887e-008,0.3326
3.83254e-008,0.3239
3.83620e-008,0.3159
3.83987e-008,0.3115
3.84354e-008,0.3119
3.84721e-008,0.3159
3.85088e-008,0.3212
3.85454e-008,0.3254
3.85821e-008,0.3272
3.86188e-008,0.3265
3.86555e-008,0.3240
3.86921e-008,0.3208
3.87288e-008,0.3183
3.87655e-008,0.3171
3.88021e-008,0.3175
3.88388e-008,0.3192
3.88755e-008,0.3212
3.89122e-008,0.3230
3.89489e-008,0.3241
3.89855e-008,0.3241
3.90222e-008,0.3230
3.90589e-008,0.3209
3.90955e-008,0.3186
3.91322e-008,0.3167
3.91689e-008,0.3162
3.92056e-008,0.3174
