.HEADER
..NAMES
Time,V U1.Y16
.DATA
3.77753e-008,1.0091
3.78119e-008,1.0054
3.78486e-008,1.0113
3.78853e-008,1.0221
3.79220e-008,1.0316
3.79586e-008,1.0351
3.79953e-008,1.0318
3.80320e-008,1.0241
3.80686e-008,1.0159
3.81053e-008,1.0110
3.81420e-008,1.0110
3.81787e-008,1.0152
3.82154e-008,1.0211
3.82520e-008,1.0258
3.82887e-008,1.0276
3.83254e-008,1.0270
3.83620e-008,1.0253
3.83987e-008,1.0238
3.84354e-008,1.0228
3.84721e-008,1.0225
3.85088e-008,1.0232
3.85454e-008,1.0262
3.85821e-008,1.0323
3.86188e-008,1.0413
3.86555e-008,1.0517
3.86921e-008,1.0617
3.87288e-008,1.0700
3.87655e-008,1.0765
3.88021e-008,1.0817
3.88388e-008,1.0863
3.88755e-008,1.0909
3.89122e-008,1.0954
3.89489e-008,1.0990
3.89855e-008,1.1006
3.90222e-008,1.0997
3.90589e-008,1.0965
3.90955e-008,1.0922
3.91322e-008,1.0885
