.HEADER
..NAMES
Time,V U1.AD18&AE18
.DATA
3.89993e-008,0.4204
3.90379e-008,0.4516
3.90765e-008,0.4959
3.91151e-008,0.5702
3.91536e-008,0.6766
3.91922e-008,0.8042
3.92308e-008,0.9090
3.92693e-008,0.9977
3.93079e-008,1.0563
3.93465e-008,1.0781
3.93851e-008,1.0692
3.94237e-008,1.0440
3.94622e-008,1.0701
3.95008e-008,1.0699
3.95394e-008,1.0856
3.95780e-008,1.0655
3.96165e-008,0.9888
3.96551e-008,0.8716
3.96937e-008,0.7336
3.97322e-008,0.6024
3.97708e-008,0.4857
3.98094e-008,0.4134
3.98480e-008,0.3894
3.98866e-008,0.4029
3.99251e-008,0.4117
3.99637e-008,0.4418
4.00023e-008,0.4788
4.00408e-008,0.5428
4.00794e-008,0.6408
4.01180e-008,0.7643
4.01566e-008,0.8781
4.01952e-008,0.9721
4.02337e-008,1.0416
4.02723e-008,1.0749
4.03109e-008,1.0752
4.03494e-008,1.0504
4.03880e-008,1.0671
4.04266e-008,1.0664
4.04652e-008,1.0811
4.05037e-008,1.0785
4.05423e-008,1.0152
4.05809e-008,0.9161
4.06195e-008,0.7767
4.06581e-008,0.6432
4.06966e-008,0.5201
4.07352e-008,0.4291
4.07738e-008,0.3934
4.08123e-008,0.3949
4.08509e-008,0.4062
4.08895e-008,0.4323
4.09281e-008,0.4647
4.09667e-008,0.5194
4.10052e-008,0.6064
4.10438e-008,0.7227
4.10824e-008,0.8458
