.HEADER
..NAMES
Time,V U3.C7&B7
.DATA
2.02133e-008,-0.2612
2.02519e-008,-0.4303
2.02905e-008,-0.5526
2.03290e-008,-0.6422
2.03676e-008,-0.7251
2.04062e-008,-0.7915
2.04447e-008,-0.8039
2.04833e-008,-0.7725
2.05219e-008,-0.6683
2.05605e-008,-0.4634
2.05990e-008,-0.2168
2.06376e-008,0.0171
2.06762e-008,0.2343
2.07148e-008,0.4114
2.07533e-008,0.5400
2.07919e-008,0.6323
2.08305e-008,0.7109
2.08691e-008,0.7842
2.09077e-008,0.8027
2.09462e-008,0.7807
2.09848e-008,0.6902
2.10234e-008,0.5015
2.10620e-008,0.2560
2.11005e-008,0.0210
2.11391e-008,-0.1981
2.11777e-008,-0.3821
2.12163e-008,-0.5183
2.12548e-008,-0.6163
2.12934e-008,-0.6955
2.13320e-008,-0.7753
2.13705e-008,-0.8026
2.14091e-008,-0.7882
2.14477e-008,-0.7104
2.14863e-008,-0.5382
2.15248e-008,-0.2937
2.15634e-008,-0.0555
2.16020e-008,0.1688
2.16406e-008,0.3606
2.16791e-008,0.5041
2.17177e-008,0.6060
2.17563e-008,0.6853
2.17949e-008,0.7669
2.18335e-008,0.8009
2.18720e-008,0.7943
2.19106e-008,0.7276
2.19492e-008,0.5722
2.19878e-008,0.3341
2.20263e-008,0.0939
2.20649e-008,-0.1313
2.21035e-008,-0.3289
2.21420e-008,-0.4803
2.21806e-008,-0.5883
2.22192e-008,-0.6706
2.22578e-008,-0.7537
2.22963e-008,-0.7996
2.23349e-008,-0.7983
2.23735e-008,-0.7436
2.24121e-008,-0.6043
2.24506e-008,-0.3725
2.24892e-008,-0.1292
2.25278e-008,0.1001
2.25664e-008,0.3049
2.26050e-008,0.4640
2.26435e-008,0.5771
2.26821e-008,0.6609
2.27207e-008,0.7435
2.27593e-008,0.7961
2.27978e-008,0.8015
2.28364e-008,0.7567
2.28750e-008,0.6333
2.29136e-008,0.4126
2.29521e-008,0.1681
2.29907e-008,-0.0619
2.30293e-008,-0.2710
2.30678e-008,-0.4377
2.31064e-008,-0.5578
2.31450e-008,-0.6461
2.31836e-008,-0.7278
2.32221e-008,-0.7926
2.32607e-008,-0.8028
2.32993e-008,-0.7687
2.33379e-008,-0.6601
2.33764e-008,-0.4510
2.34150e-008,-0.2042
2.34536e-008,0.0289
2.34922e-008,0.2445
2.35308e-008,0.4191
2.35693e-008,0.5454
2.36079e-008,0.6364
2.36465e-008,0.7137
2.36851e-008,0.7855
2.37236e-008,0.8021
2.37622e-008,0.7773
2.38008e-008,0.6827
2.38394e-008,0.4900
2.38779e-008,0.2435
2.39165e-008,0.0092
2.39551e-008,-0.2085
2.39936e-008,-0.3903
2.40322e-008,-0.5241
2.40708e-008,-0.6207
2.41094e-008,-0.7009
2.41479e-008,-0.7793
2.41865e-008,-0.8034
2.42251e-008,-0.7865
2.42637e-008,-0.7045
2.43023e-008,-0.5264
2.43408e-008,-0.2813
2.43794e-008,-0.0438
2.44180e-008,0.1796
2.44566e-008,0.3691
2.44951e-008,0.5103
2.45337e-008,0.6104
2.45723e-008,0.6884
2.46109e-008,0.7688
2.46494e-008,0.8009
2.46880e-008,0.7919
2.47266e-008,0.7218
2.47651e-008,0.5615
2.48037e-008,0.3212
2.48423e-008,0.0818
2.48809e-008,-0.1424
2.49194e-008,-0.3379
2.49580e-008,-0.4867
2.49966e-008,-0.5931
2.50352e-008,-0.6751
2.50737e-008,-0.7593
2.51123e-008,-0.8007
2.51509e-008,-0.7979
2.51895e-008,-0.7392
2.52281e-008,-0.5942
2.52666e-008,-0.3599
2.53052e-008,-0.1175
2.53438e-008,0.1113
2.53824e-008,0.3142
2.54209e-008,0.4709
2.54595e-008,0.5819
2.54981e-008,0.6645
2.55367e-008,0.7458
2.55752e-008,0.7968
2.56138e-008,0.8000
2.56524e-008,0.7521
2.56909e-008,0.6241
2.57295e-008,0.3998
2.57681e-008,0.1557
