.HEADER
..NAMES
Time,V U3.L3
3.94256e-008,0.3321
3.94623e-008,0.3318
3.94990e-008,0.3309
3.95356e-008,0.3295
3.95723e-008,0.3281
3.96090e-008,0.3272
3.96457e-008,0.3271
3.96824e-008,0.3279
3.97190e-008,0.3292
3.97557e-008,0.3305
3.97924e-008,0.3314
3.98291e-008,0.3316
3.98657e-008,0.3311
3.99024e-008,0.3299
3.99391e-008,0.3286
3.99757e-008,0.3275
4.00124e-008,0.3269
4.00491e-008,0.3271
4.00858e-008,0.3280
4.01225e-008,0.3293
4.01591e-008,0.3305
4.01958e-008,0.3312
4.02325e-008,0.3311
4.02691e-008,0.3303
4.03058e-008,0.3291
4.03425e-008,0.3280
4.03792e-008,0.3273
4.04158e-008,0.3272
4.04525e-008,0.3278
4.04892e-008,0.3288
4.05259e-008,0.3299
4.05626e-008,0.3307
4.05992e-008,0.3309
4.06359e-008,0.3304
4.06726e-008,0.3295
4.07092e-008,0.3284
4.07459e-008,0.3276
4.07826e-008,0.3273
4.08193e-008,0.3276
4.08560e-008,0.3284
4.08926e-008,0.3293
4.09293e-008,0.3300
4.09660e-008,0.3304
4.10027e-008,0.3303
4.10393e-008,0.3297
4.10760e-008,0.3290
4.11127e-008,0.3282
4.11493e-008,0.3278
4.11860e-008,0.3278
4.12227e-008,0.3282
4.12594e-008,0.3288
4.12961e-008,0.3294
4.13327e-008,0.3298
4.13694e-008,0.3299
4.14061e-008,0.3296
4.14427e-008,0.3292
4.14794e-008,0.3287
4.15161e-008,0.3283
4.15528e-008,0.3282
4.15894e-008,0.3284
4.16261e-008,0.3287
4.16628e-008,0.3291
4.16995e-008,0.3294
4.17362e-008,0.3295
4.17728e-008,0.3294
4.18095e-008,0.3291
4.18462e-008,0.3289
4.18828e-008,0.3286
4.19195e-008,0.3285
4.19562e-008,0.3286
4.19929e-008,0.3287
4.20296e-008,0.3289
4.20662e-008,0.3291
4.21029e-008,0.3292
4.21396e-008,0.3292
4.21763e-008,0.3291
4.22129e-008,0.3289
4.22496e-008,0.3288
4.22863e-008,0.3287
4.23229e-008,0.3287
4.23596e-008,0.3288
4.23963e-008,0.3288
4.24330e-008,0.3289
4.24697e-008,0.3290
4.25063e-008,0.3290
4.25430e-008,0.3290
4.25797e-008,0.3290
4.26163e-008,0.3289
4.26530e-008,0.3289
4.26897e-008,0.3288
4.27264e-008,0.3288
4.27631e-008,0.3288
4.27997e-008,0.3288
4.28364e-008,0.3289
4.28731e-008,0.3289
4.29098e-008,0.3291
4.29464e-008,0.3300
4.29831e-008,0.3335
4.30198e-008,0.3433
4.30564e-008,0.3643
4.30931e-008,0.4014
4.31298e-008,0.4574
4.31665e-008,0.5309
4.32032e-008,0.6178
4.32398e-008,0.7112
4.32765e-008,0.8017
4.33132e-008,0.8789
4.33498e-008,0.9352
4.33865e-008,0.9671
4.34232e-008,0.9770
4.34599e-008,0.9732
4.34965e-008,0.9655
4.35332e-008,0.9625
4.35699e-008,0.9694
4.36066e-008,0.9875
4.36433e-008,1.0145
4.36799e-008,1.0452
4.37166e-008,1.0729
4.37533e-008,1.0913
4.37899e-008,1.0972
4.38266e-008,1.0919
4.38633e-008,1.0805
4.39000e-008,1.0696
4.39367e-008,1.0634
4.39733e-008,1.0612
4.40100e-008,1.0567
4.40467e-008,1.0403
4.40834e-008,1.0045
4.41200e-008,0.9449
4.41567e-008,0.8602
4.41934e-008,0.7561
4.42300e-008,0.6447
4.42667e-008,0.5416
4.43034e-008,0.4622
4.43401e-008,0.4170
4.43768e-008,0.4061
4.44134e-008,0.4203
4.44501e-008,0.4453
4.44868e-008,0.4670
4.45234e-008,0.4747
4.45601e-008,0.4636
4.45968e-008,0.4347
4.46335e-008,0.3946
4.46701e-008,0.3535
4.47068e-008,0.3226
4.47435e-008,0.3092
4.47802e-008,0.3140
4.48169e-008,0.3317
4.48535e-008,0.3545
4.48902e-008,0.3773
4.49269e-008,0.4011
4.49635e-008,0.4315
4.50002e-008,0.4749
4.50369e-008,0.5349
4.50736e-008,0.6125
4.51103e-008,0.7049
4.51469e-008,0.8034
4.51836e-008,0.8948
4.52203e-008,0.9650
4.52570e-008,1.0040
4.52936e-008,1.0104
4.53303e-008,0.9932
4.53670e-008,0.9670
4.54036e-008,0.9462
4.54403e-008,0.9412
4.54770e-008,0.9557
4.55137e-008,0.9874
4.55504e-008,1.0290
4.55870e-008,1.0698
4.56237e-008,1.0989
4.56604e-008,1.1092
4.56970e-008,1.1008
4.57337e-008,1.0805
4.57704e-008,1.0589
4.58071e-008,1.0450
4.58437e-008,1.0418
4.58804e-008,1.0441
4.59171e-008,1.0407
4.59538e-008,1.0205
4.59905e-008,0.9752
4.60271e-008,0.9003
4.60638e-008,0.7987
4.61005e-008,0.6821
4.61371e-008,0.5677
4.61738e-008,0.4740
4.62105e-008,0.4155
4.62472e-008,0.3958
4.62839e-008,0.4074
4.63205e-008,0.4355
4.63572e-008,0.4640
4.63939e-008,0.4793
4.64306e-008,0.4745
4.64672e-008,0.4491
4.65039e-008,0.4089
4.65406e-008,0.3645
4.65772e-008,0.3280
4.66139e-008,0.3085
4.66506e-008,0.3087
4.66873e-008,0.3243
4.67240e-008,0.3477
4.67606e-008,0.3723
4.67973e-008,0.3975
4.68340e-008,0.4278
4.68706e-008,0.4695
4.69073e-008,0.5268
4.69440e-008,0.6013
4.69807e-008,0.6911
4.70173e-008,0.7886
4.70540e-008,0.8812
4.70907e-008,0.9553
4.71274e-008,0.9999
4.71641e-008,1.0118
4.72007e-008,0.9984
4.72374e-008,0.9733
4.72741e-008,0.9511
4.73107e-008,0.9428
4.73474e-008,0.9535
4.73841e-008,0.9819
4.74208e-008,1.0215
4.74575e-008,1.0624
4.74941e-008,1.0937
4.75308e-008,1.1075
4.75675e-008,1.1025
4.76041e-008,1.0843
4.76408e-008,1.0623
4.76775e-008,1.0461
4.77142e-008,1.0415
4.77508e-008,1.0491
4.77875e-008,1.0657
4.78242e-008,1.0856
4.78609e-008,1.1029
4.78976e-008,1.1123
4.79342e-008,1.1118
4.79709e-008,1.1025
4.80076e-008,1.0892
4.80442e-008,1.0778
4.80809e-008,1.0728
4.81176e-008,1.0758
4.81543e-008,1.0850
4.81910e-008,1.0965
4.82276e-008,1.1063
4.82643e-008,1.1116
4.83010e-008,1.1115
4.83377e-008,1.1068
4.83743e-008,1.0996
4.84110e-008,1.0927
4.84477e-008,1.0883
4.84843e-008,1.0878
4.85210e-008,1.0908
4.85577e-008,1.0957
4.85944e-008,1.1003
4.86311e-008,1.1019
4.86677e-008,1.0972
4.87044e-008,1.0821
4.87411e-008,1.0519
4.87777e-008,1.0040
4.88144e-008,0.9378
4.88511e-008,0.8545
4.88878e-008,0.7593
4.89244e-008,0.6608
4.89611e-008,0.5692
4.89978e-008,0.4948
4.90345e-008,0.4453
4.90712e-008,0.4223
4.91078e-008,0.4207
4.91445e-008,0.4318
4.91812e-008,0.4450
4.92178e-008,0.4511
4.92545e-008,0.4444
4.92912e-008,0.4239
4.93279e-008,0.3929
4.93646e-008,0.3588
4.94012e-008,0.3305
4.94379e-008,0.3146
4.94746e-008,0.3134
4.95113e-008,0.3240
4.95479e-008,0.3402
4.95846e-008,0.3547
4.96213e-008,0.3624
4.96579e-008,0.3612
4.96946e-008,0.3522
4.97313e-008,0.3386
4.97680e-008,0.3254
4.98047e-008,0.3171
4.98413e-008,0.3161
4.98780e-008,0.3221
4.99147e-008,0.3317
4.99513e-008,0.3401
4.99880e-008,0.3435
5.00247e-008,0.3403
5.00614e-008,0.3319
5.00980e-008,0.3212
5.01347e-008,0.3121
5.01714e-008,0.3072
5.02081e-008,0.3078
5.02448e-008,0.3133
5.02814e-008,0.3216
5.03181e-008,0.3296
5.03548e-008,0.3344
5.03914e-008,0.3347
5.04281e-008,0.3311
5.04648e-008,0.3271
5.05015e-008,0.3282
5.05382e-008,0.3417
5.05748e-008,0.3738
5.06115e-008,0.4275
5.06482e-008,0.5016
5.06849e-008,0.5903
5.07215e-008,0.6857
5.07582e-008,0.7785
5.07949e-008,0.8585
5.08315e-008,0.9177
5.08682e-008,0.9529
5.09049e-008,0.9662
5.09416e-008,0.9649
5.09783e-008,0.9592
5.10149e-008,0.9576
5.10516e-008,0.9651
5.10883e-008,0.9831
5.11249e-008,1.0093
5.11616e-008,1.0392
5.11983e-008,1.0671
5.12350e-008,1.0871
5.12716e-008,1.0953
5.13083e-008,1.0920
5.13450e-008,1.0811
5.13817e-008,1.0689
5.14184e-008,1.0608
5.14550e-008,1.0595
5.14917e-008,1.0649
5.15284e-008,1.0747
5.15650e-008,1.0858
5.16017e-008,1.0950
5.16384e-008,1.0998
5.16751e-008,1.0989
5.17118e-008,1.0934
5.17484e-008,1.0860
5.17851e-008,1.0804
5.18218e-008,1.0796
5.18584e-008,1.0838
5.18951e-008,1.0916
5.19318e-008,1.1001
5.19685e-008,1.1064
5.20051e-008,1.1091
5.20418e-008,1.1076
5.20785e-008,1.1030
5.21152e-008,1.0968
5.21519e-008,1.0912
5.21885e-008,1.0880
5.22252e-008,1.0882
5.22619e-008,1.0917
5.22985e-008,1.0968
5.23352e-008,1.1016
5.23719e-008,1.1038
5.24086e-008,1.1006
5.24453e-008,1.0885
5.24819e-008,1.0628
5.25186e-008,1.0202
5.25553e-008,0.9595
5.25920e-008,0.8813
5.26286e-008,0.7894
5.26653e-008,0.6915
5.27020e-008,0.5974
5.27386e-008,0.5170
5.27753e-008,0.4592
5.28120e-008,0.4274
5.28487e-008,0.4188
5.28854e-008,0.4259
5.29220e-008,0.4388
5.29587e-008,0.4478
5.29954e-008,0.4461
5.30320e-008,0.4309
5.30687e-008,0.4041
5.31054e-008,0.3715
5.31421e-008,0.3412
5.31787e-008,0.3207
5.32154e-008,0.3138
5.32521e-008,0.3199
5.32888e-008,0.3359
5.33255e-008,0.3586
5.33621e-008,0.3881
5.33988e-008,0.4271
5.34355e-008,0.4790
5.34721e-008,0.5450
5.35088e-008,0.6241
5.35455e-008,0.7135
5.35822e-008,0.8058
5.36189e-008,0.8902
5.36555e-008,0.9553
5.36922e-008,0.9930
5.37289e-008,1.0019
5.37656e-008,0.9896
5.38022e-008,0.9686
5.38389e-008,0.9517
5.38756e-008,0.9479
5.39122e-008,0.9613
5.39489e-008,0.9902
5.39856e-008,1.0286
5.40223e-008,1.0669
5.40590e-008,1.0951
5.40956e-008,1.1062
5.41323e-008,1.0995
5.41690e-008,1.0811
5.42056e-008,1.0607
5.42423e-008,1.0472
5.42790e-008,1.0438
5.43157e-008,1.0464
5.43523e-008,1.0447
5.43890e-008,1.0275
5.44257e-008,0.9862
5.44624e-008,0.9159
5.44991e-008,0.8180
5.45357e-008,0.7029
5.45724e-008,0.5873
5.46091e-008,0.4896
5.46457e-008,0.4251
5.46824e-008,0.3995
5.47191e-008,0.4066
5.47558e-008,0.4325
5.47925e-008,0.4611
5.48291e-008,0.4785
5.48658e-008,0.4766
5.49025e-008,0.4541
5.49392e-008,0.4156
5.49758e-008,0.3712
5.50125e-008,0.3331
5.50492e-008,0.3111
5.50858e-008,0.3088
5.51225e-008,0.3227
5.51592e-008,0.3453
5.51959e-008,0.3693
5.52326e-008,0.3933
5.52692e-008,0.4213
5.53059e-008,0.4601
5.53426e-008,0.5144
5.53792e-008,0.5863
5.54159e-008,0.6745
5.54526e-008,0.7723
5.54893e-008,0.8676
5.55259e-008,0.9462
5.55626e-008,0.9962
5.55993e-008,1.0129
5.56360e-008,1.0019
5.56727e-008,0.9768
5.57093e-008,0.9527
5.57460e-008,0.9415
5.57827e-008,0.9494
5.58193e-008,0.9760
5.58560e-008,1.0152
5.58927e-008,1.0574
5.59294e-008,1.0913
5.59661e-008,1.1082
5.60027e-008,1.1055
5.60394e-008,1.0881
5.60761e-008,1.0652
5.61128e-008,1.0471
5.61494e-008,1.0404
5.61861e-008,1.0466
5.62228e-008,1.0627
5.62594e-008,1.0832
5.62961e-008,1.1016
5.63328e-008,1.1127
5.63695e-008,1.1135
5.64062e-008,1.1050
5.64428e-008,1.0914
5.64795e-008,1.0789
5.65162e-008,1.0725
5.65528e-008,1.0745
5.65895e-008,1.0833
5.66262e-008,1.0952
5.66629e-008,1.1059
5.66996e-008,1.1121
5.67362e-008,1.1127
5.67729e-008,1.1083
5.68096e-008,1.1010
5.68463e-008,1.0935
5.68829e-008,1.0885
5.69196e-008,1.0874
5.69563e-008,1.0902
5.69929e-008,1.0952
5.70296e-008,1.1003
5.70663e-008,1.1027
5.71030e-008,1.0994
5.71397e-008,1.0863
5.71763e-008,1.0588
5.72130e-008,1.0140
5.72497e-008,0.9510
5.72863e-008,0.8707
5.73230e-008,0.7772
5.73597e-008,0.6788
5.73964e-008,0.5853
5.74330e-008,0.5071
5.74697e-008,0.4528
5.75064e-008,0.4251
5.75431e-008,0.4200
5.75798e-008,0.4294
5.76164e-008,0.4429
5.76531e-008,0.4508
5.76898e-008,0.4468
5.77264e-008,0.4287
5.77631e-008,0.3992
5.77998e-008,0.3651
5.78365e-008,0.3352
5.78732e-008,0.3167
5.79098e-008,0.3129
5.79465e-008,0.3217
5.79832e-008,0.3374
5.80199e-008,0.3526
5.80565e-008,0.3617
5.80932e-008,0.3622
5.81299e-008,0.3544
5.81665e-008,0.3414
5.82032e-008,0.3278
5.82399e-008,0.3183
5.82766e-008,0.3159
5.83133e-008,0.3209
5.83499e-008,0.3301
5.83866e-008,0.3391
5.84233e-008,0.3435
5.84599e-008,0.3415
5.84966e-008,0.3338
5.85333e-008,0.3233
5.85700e-008,0.3136
5.86066e-008,0.3078
5.86433e-008,0.3075
5.86800e-008,0.3123
5.87167e-008,0.3202
5.87534e-008,0.3285
5.87900e-008,0.3340
5.88267e-008,0.3351
5.88634e-008,0.3320
5.89000e-008,0.3277
5.89367e-008,0.3273
5.89734e-008,0.3381
5.90101e-008,0.3664
5.90468e-008,0.4161
5.90834e-008,0.4867
5.91201e-008,0.5732
5.91568e-008,0.6680
5.91935e-008,0.7620
5.92301e-008,0.8450
5.92668e-008,0.9085
5.93035e-008,0.9482
5.93401e-008,0.9652
5.93768e-008,0.9659
5.94135e-008,0.9603
5.94502e-008,0.9575
5.94869e-008,0.9631
5.95235e-008,0.9792
5.95602e-008,1.0041
5.95969e-008,1.0337
5.96335e-008,1.0624
5.96702e-008,1.0842
5.97069e-008,1.0947
5.97436e-008,1.0934
5.97802e-008,1.0835
5.98169e-008,1.0712
5.98536e-008,1.0620
5.98903e-008,1.0593
5.99269e-008,1.0636
5.99636e-008,1.0728
6.00003e-008,1.0838
6.00370e-008,1.0936
6.00737e-008,1.0993
6.01103e-008,1.0995
6.01470e-008,1.0947
6.01837e-008,1.0874
6.02204e-008,1.0813
6.02570e-008,1.0794
6.02937e-008,1.0828
6.03304e-008,1.0901
6.03671e-008,1.0986
6.04037e-008,1.1055
6.04404e-008,1.1089
6.04771e-008,1.1082
6.05137e-008,1.1041
6.05504e-008,1.0981
6.05871e-008,1.0922
6.06238e-008,1.0884
6.06604e-008,1.0879
6.06971e-008,1.0906
6.07338e-008,1.0951
6.07705e-008,1.0991
6.08072e-008,1.1009
6.08438e-008,1.0993
6.08805e-008,1.0949
6.09172e-008,1.0890
6.09539e-008,1.0835
6.09905e-008,1.0800
6.10272e-008,1.0792
6.10639e-008,1.0812
6.11006e-008,1.0852
6.11372e-008,1.0900
6.11739e-008,1.0940
6.12106e-008,1.0961
6.12472e-008,1.0956
6.12839e-008,1.0930
6.13206e-008,1.0894
6.13573e-008,1.0860
6.13939e-008,1.0840
6.14306e-008,1.0836
6.14673e-008,1.0847
6.15040e-008,1.0867
6.15407e-008,1.0890
6.15773e-008,1.0909
6.16140e-008,1.0919
6.16507e-008,1.0918
6.16874e-008,1.0908
6.17240e-008,1.0893
6.17607e-008,1.0879
6.17974e-008,1.0870
6.18341e-008,1.0869
6.18707e-008,1.0874
6.19074e-008,1.0881
