.HEADER
..NAMES
Time,V U3.G2
4.14681e-008,0.3223
4.15067e-008,0.3189
4.15453e-008,0.3196
4.15838e-008,0.3230
4.16224e-008,0.3253
4.16610e-008,0.3252
4.16996e-008,0.3253
4.17382e-008,0.3260
4.17767e-008,0.3255
4.18153e-008,0.3243
4.18539e-008,0.3235
4.18924e-008,0.3235
4.19310e-008,0.3236
4.19696e-008,0.3231
4.20082e-008,0.3223
4.20468e-008,0.3222
4.20853e-008,0.3224
4.21239e-008,0.3220
4.21625e-008,0.3214
4.22011e-008,0.3238
4.22396e-008,0.3344
4.22782e-008,0.3639
4.23168e-008,0.4256
4.23553e-008,0.5235
4.23939e-008,0.6451
4.24325e-008,0.7602
4.24711e-008,0.8489
4.25097e-008,0.9163
4.25482e-008,0.9738
4.25868e-008,1.0246
4.26254e-008,1.0668
4.26639e-008,1.1128
4.27025e-008,1.1506
4.27411e-008,1.1670
4.27797e-008,1.1510
4.28183e-008,1.0878
4.28568e-008,0.9824
4.28954e-008,0.8604
4.29340e-008,0.7425
4.29726e-008,0.6358
4.30111e-008,0.5499
4.30497e-008,0.4836
4.30883e-008,0.4332
4.31268e-008,0.3997
4.31654e-008,0.3750
4.32040e-008,0.3541
4.32426e-008,0.3406
4.32812e-008,0.3312
4.33197e-008,0.3231
4.33583e-008,0.3190
4.33969e-008,0.3184
4.34354e-008,0.3199
4.34740e-008,0.3235
4.35126e-008,0.3254
4.35512e-008,0.3253
4.35898e-008,0.3263
4.36283e-008,0.3315
4.36669e-008,0.3492
4.37055e-008,0.3945
4.37440e-008,0.4766
4.37826e-008,0.5905
4.38212e-008,0.7122
4.38598e-008,0.8134
4.38983e-008,0.8879
4.39369e-008,0.9489
4.39755e-008,1.0025
4.40141e-008,1.0479
4.40527e-008,1.0831
4.40912e-008,1.1077
4.41298e-008,1.1260
4.41684e-008,1.1401
4.42069e-008,1.1495
4.42455e-008,1.1568
4.42841e-008,1.1640
4.43227e-008,1.1681
4.43613e-008,1.1680
4.43998e-008,1.1665
4.44384e-008,1.1667
4.44770e-008,1.1694
4.45155e-008,1.1734
4.45541e-008,1.1783
4.45927e-008,1.1815
4.46313e-008,1.1731
4.46699e-008,1.1357
4.47084e-008,1.0539
4.47470e-008,0.9399
4.47856e-008,0.8210
4.48242e-008,0.7113
4.48627e-008,0.6137
4.49013e-008,0.5319
4.49399e-008,0.4681
4.49784e-008,0.4225
4.50170e-008,0.3867
4.50556e-008,0.3659
4.50942e-008,0.3761
4.51328e-008,0.4267
4.51713e-008,0.5199
4.52099e-008,0.6409
4.52485e-008,0.7595
4.52870e-008,0.8555
4.53256e-008,0.9293
4.53642e-008,0.9871
4.54028e-008,1.0347
4.54414e-008,1.0763
4.54799e-008,1.1213
4.55185e-008,1.1567
4.55571e-008,1.1698
4.55957e-008,1.1525
4.56342e-008,1.0882
4.56728e-008,0.9815
4.57114e-008,0.8575
4.57499e-008,0.7376
4.57885e-008,0.6318
4.58271e-008,0.5468
4.58657e-008,0.4803
4.59043e-008,0.4306
4.59428e-008,0.3982
4.59814e-008,0.3742
4.60200e-008,0.3538
4.60585e-008,0.3402
4.60971e-008,0.3309
4.61357e-008,0.3235
4.61743e-008,0.3195
4.62129e-008,0.3184
4.62514e-008,0.3200
4.62900e-008,0.3239
4.63286e-008,0.3259
4.63671e-008,0.3257
4.64057e-008,0.3259
4.64443e-008,0.3257
4.64829e-008,0.3248
4.65214e-008,0.3240
4.65600e-008,0.3234
4.65986e-008,0.3233
4.66372e-008,0.3234
4.66758e-008,0.3230
4.67143e-008,0.3223
4.67529e-008,0.3222
4.67915e-008,0.3222
4.68300e-008,0.3217
4.68686e-008,0.3220
4.69072e-008,0.3268
4.69458e-008,0.3435
4.69844e-008,0.3853
4.70229e-008,0.4626
4.70615e-008,0.5732
4.71001e-008,0.6956
4.71386e-008,0.8008
4.71772e-008,0.8788
4.72158e-008,0.9414
4.72544e-008,0.9961
4.72930e-008,1.0431
4.73315e-008,1.0799
4.73701e-008,1.1054
4.74087e-008,1.1242
4.74473e-008,1.1388
4.74858e-008,1.1486
4.75244e-008,1.1559
4.75630e-008,1.1631
4.76015e-008,1.1678
4.76401e-008,1.1682
4.76787e-008,1.1668
4.77173e-008,1.1665
4.77559e-008,1.1690
4.77944e-008,1.1729
4.78330e-008,1.1778
4.78716e-008,1.1814
4.79101e-008,1.1750
4.79487e-008,1.1417
4.79873e-008,1.0647
4.80259e-008,0.9528
4.80645e-008,0.8334
4.81030e-008,0.7225
4.81416e-008,0.6235
4.81802e-008,0.5399
4.82188e-008,0.4740
4.82573e-008,0.4269
4.82959e-008,0.3899
4.83345e-008,0.3671
4.83730e-008,0.3730
4.84116e-008,0.4192
4.84502e-008,0.5083
4.84888e-008,0.6275
4.85274e-008,0.7478
4.85659e-008,0.8464
4.86045e-008,0.9223
4.86431e-008,0.9816
4.86816e-008,1.0300
4.87202e-008,1.0707
4.87588e-008,1.1009
4.87974e-008,1.1213
4.88360e-008,1.1366
4.88745e-008,1.1477
4.89131e-008,1.1556
4.89517e-008,1.1630
4.89902e-008,1.1681
4.90288e-008,1.1697
4.90674e-008,1.1690
4.91060e-008,1.1677
4.91445e-008,1.1679
4.91831e-008,1.1704
4.92217e-008,1.1728
4.92603e-008,1.1738
4.92989e-008,1.1744
4.93374e-008,1.1748
4.93760e-008,1.1751
4.94146e-008,1.1756
4.94531e-008,1.1761
4.94917e-008,1.1767
4.95303e-008,1.1773
4.95689e-008,1.1773
4.96075e-008,1.1772
4.96460e-008,1.1775
4.96846e-008,1.1791
4.97232e-008,1.1823
4.97617e-008,1.1832
4.98003e-008,1.1692
4.98389e-008,1.1212
4.98775e-008,1.0294
4.99160e-008,0.9114
4.99546e-008,0.7929
4.99932e-008,0.6856
5.00318e-008,0.5918
5.00704e-008,0.5145
5.01089e-008,0.4556
5.01475e-008,0.4152
5.01861e-008,0.3869
5.02246e-008,0.3639
5.02632e-008,0.3473
5.03018e-008,0.3373
5.03404e-008,0.3295
5.03790e-008,0.3228
5.04175e-008,0.3193
5.04561e-008,0.3199
5.04947e-008,0.3232
5.05332e-008,0.3256
5.05718e-008,0.3257
5.06104e-008,0.3258
5.06490e-008,0.3292
5.06876e-008,0.3412
5.07261e-008,0.3743
5.07647e-008,0.4419
5.08033e-008,0.5457
5.08419e-008,0.6684
5.08804e-008,0.7791
5.09190e-008,0.8626
5.09576e-008,0.9275
5.09961e-008,0.9838
5.10347e-008,1.0327
5.10733e-008,1.0716
5.11119e-008,1.0998
5.11505e-008,1.1201
5.11890e-008,1.1358
5.12276e-008,1.1467
5.12662e-008,1.1543
5.13047e-008,1.1618
5.13433e-008,1.1674
5.13819e-008,1.1687
5.14205e-008,1.1673
5.14591e-008,1.1666
5.14976e-008,1.1686
5.15362e-008,1.1718
5.15748e-008,1.1735
5.16133e-008,1.1737
5.16519e-008,1.1742
5.16905e-008,1.1749
5.17291e-008,1.1752
5.17676e-008,1.1755
5.18062e-008,1.1762
5.18448e-008,1.1770
5.18834e-008,1.1774
5.19220e-008,1.1772
5.19605e-008,1.1771
5.19991e-008,1.1777
5.20377e-008,1.1782
5.20762e-008,1.1781
5.21148e-008,1.1778
5.21534e-008,1.1778
5.21920e-008,1.1779
5.22306e-008,1.1781
5.22691e-008,1.1780
5.23077e-008,1.1780
5.23463e-008,1.1782
5.23848e-008,1.1782
5.24234e-008,1.1780
5.24620e-008,1.1780
5.25006e-008,1.1793
5.25391e-008,1.1826
5.25777e-008,1.1832
5.26163e-008,1.1681
5.26549e-008,1.1180
5.26935e-008,1.0241
5.27320e-008,0.9054
5.27706e-008,0.7873
5.28092e-008,0.6805
5.28477e-008,0.5875
5.28863e-008,0.5113
5.29249e-008,0.4533
5.29635e-008,0.4095
5.30021e-008,0.3776
5.30406e-008,0.3649
5.30792e-008,0.3882
5.31178e-008,0.4522
5.31563e-008,0.5562
5.31949e-008,0.6798
5.32335e-008,0.7920
5.32721e-008,0.8805
5.33107e-008,0.9489
5.33492e-008,1.0030
5.33878e-008,1.0487
5.34264e-008,1.0911
5.34650e-008,1.1335
5.35035e-008,1.1647
5.35421e-008,1.1680
5.35807e-008,1.1385
5.36192e-008,1.0590
5.36578e-008,0.9430
5.36964e-008,0.8194
5.37350e-008,0.7029
5.37736e-008,0.6031
5.38121e-008,0.5246
5.38507e-008,0.4631
5.38893e-008,0.4192
5.39278e-008,0.3906
5.39664e-008,0.3675
5.40050e-008,0.3490
5.40436e-008,0.3374
5.40822e-008,0.3286
5.41207e-008,0.3221
5.41593e-008,0.3191
5.41979e-008,0.3188
5.42365e-008,0.3215
5.42750e-008,0.3251
5.43136e-008,0.3262
5.43522e-008,0.3260
5.43907e-008,0.3278
5.44293e-008,0.3363
5.44679e-008,0.3622
5.45065e-008,0.4202
5.45451e-008,0.5150
5.45836e-008,0.6357
5.46222e-008,0.7524
5.46608e-008,0.8431
5.46993e-008,0.9112
5.47379e-008,0.9692
5.47765e-008,1.0204
5.48151e-008,1.0628
5.48537e-008,1.1087
5.48922e-008,1.1476
5.49308e-008,1.1674
5.49694e-008,1.1550
5.50079e-008,1.0977
5.50465e-008,0.9959
5.50851e-008,0.8742
5.51237e-008,0.7554
5.51622e-008,0.6468
5.52008e-008,0.5586
5.52394e-008,0.4906
5.52780e-008,0.4381
5.53166e-008,0.3978
5.53551e-008,0.3704
5.53937e-008,0.3632
5.54323e-008,0.3931
5.54708e-008,0.4647
5.55094e-008,0.5747
5.55480e-008,0.7018
5.55866e-008,0.8126
5.56252e-008,0.8962
5.56637e-008,0.9609
5.57023e-008,1.0130
5.57409e-008,1.0569
5.57794e-008,1.0913
5.58180e-008,1.1140
5.58566e-008,1.1308
5.58952e-008,1.1441
5.59338e-008,1.1530
5.59723e-008,1.1600
5.60109e-008,1.1663
5.60495e-008,1.1698
5.60881e-008,1.1699
5.61266e-008,1.1681
5.61652e-008,1.1672
5.62038e-008,1.1691
5.62423e-008,1.1721
5.62809e-008,1.1736
5.63195e-008,1.1740
5.63581e-008,1.1746
5.63967e-008,1.1751
5.64352e-008,1.1755
5.64738e-008,1.1759
5.65124e-008,1.1764
5.65509e-008,1.1772
5.65895e-008,1.1775
5.66281e-008,1.1772
5.66667e-008,1.1773
5.67053e-008,1.1783
5.67438e-008,1.1812
5.67824e-008,1.1838
5.68210e-008,1.1772
5.68596e-008,1.1442
5.68981e-008,1.0682
5.69367e-008,0.9565
5.69753e-008,0.8359
5.70138e-008,0.7240
5.70524e-008,0.6248
5.70910e-008,0.5413
5.71296e-008,0.4751
5.71682e-008,0.4283
5.72067e-008,0.3966
5.72453e-008,0.3719
5.72839e-008,0.3525
5.73224e-008,0.3405
5.73610e-008,0.3323
5.73996e-008,0.3251
5.74382e-008,0.3201
5.74768e-008,0.3191
5.75153e-008,0.3219
5.75539e-008,0.3251
5.75925e-008,0.3258
5.76310e-008,0.3255
5.76696e-008,0.3274
5.77082e-008,0.3351
5.77468e-008,0.3585
5.77853e-008,0.4123
5.78239e-008,0.5034
5.78625e-008,0.6226
5.79011e-008,0.7408
5.79397e-008,0.8345
5.79782e-008,0.9045
5.80168e-008,0.9636
5.80554e-008,1.0155
5.80939e-008,1.0585
5.81325e-008,1.1040
5.81711e-008,1.1441
5.82097e-008,1.1672
5.82483e-008,1.1579
5.82868e-008,1.1063
5.83254e-008,1.0084
5.83640e-008,0.8872
5.84025e-008,0.7679
5.84411e-008,0.6576
5.84797e-008,0.5670
5.85183e-008,0.4971
5.85569e-008,0.4429
5.85954e-008,0.4014
5.86340e-008,0.3726
5.86726e-008,0.3622
5.87112e-008,0.3881
5.87497e-008,0.4550
5.87883e-008,0.5615
5.88269e-008,0.6885
5.88654e-008,0.8020
5.89040e-008,0.8884
5.89426e-008,0.9546
5.89812e-008,1.0078
5.90198e-008,1.0527
5.90583e-008,1.0957
5.90969e-008,1.1369
5.91355e-008,1.1658
5.91740e-008,1.1665
5.92126e-008,1.1326
5.92512e-008,1.0481
5.92898e-008,0.9300
5.93284e-008,0.8073
5.93669e-008,0.6919
5.94055e-008,0.5937
5.94441e-008,0.5169
5.94827e-008,0.4572
5.95212e-008,0.4136
5.95598e-008,0.3811
5.95984e-008,0.3630
5.96370e-008,0.3761
5.96755e-008,0.4290
5.97141e-008,0.5244
5.97527e-008,0.6485
5.97912e-008,0.7688
5.98298e-008,0.8634
5.98684e-008,0.9355
5.99070e-008,0.9924
5.99455e-008,1.0395
5.99841e-008,1.0782
6.00227e-008,1.1057
6.00613e-008,1.1244
6.00999e-008,1.1391
6.01384e-008,1.1496
6.01770e-008,1.1569
6.02156e-008,1.1640
6.02542e-008,1.1689
6.02927e-008,1.1701
6.03313e-008,1.1689
6.03699e-008,1.1673
6.04085e-008,1.1680
6.04470e-008,1.1709
6.04856e-008,1.1732
6.05242e-008,1.1738
6.05627e-008,1.1744
6.06013e-008,1.1749
6.06399e-008,1.1753
6.06785e-008,1.1757
6.07170e-008,1.1762
6.07556e-008,1.1769
6.07942e-008,1.1774
6.08328e-008,1.1773
6.08714e-008,1.1772
6.09099e-008,1.1776
6.09485e-008,1.1782
6.09871e-008,1.1782
6.10257e-008,1.1779
6.10642e-008,1.1778
6.11028e-008,1.1778
6.11414e-008,1.1780
6.11800e-008,1.1780
6.12185e-008,1.1780
6.12571e-008,1.1781
6.12957e-008,1.1781
6.13342e-008,1.1780
6.13728e-008,1.1780
6.14114e-008,1.1781
6.14500e-008,1.1782
6.14885e-008,1.1782
6.15271e-008,1.1781
6.15657e-008,1.1781
6.16043e-008,1.1782
6.16429e-008,1.1782
6.16814e-008,1.1782
6.17200e-008,1.1782
6.17586e-008,1.1782
6.17972e-008,1.1782
6.18357e-008,1.1782
6.18743e-008,1.1782
