.HEADER
..NAMES
Time,V U3.B8
4.14681e-008,0.9606
4.15067e-008,0.8386
4.15453e-008,0.7219
4.15838e-008,0.6133
4.16224e-008,0.5259
4.16610e-008,0.4658
4.16996e-008,0.4257
4.17382e-008,0.3888
4.17767e-008,0.3687
4.18153e-008,0.3837
4.18539e-008,0.4273
4.18924e-008,0.5106
4.19310e-008,0.6246
4.19696e-008,0.7418
4.20082e-008,0.8329
4.20468e-008,0.9062
4.20853e-008,0.9697
4.21239e-008,1.0222
4.21625e-008,1.0634
4.22011e-008,1.1061
4.22396e-008,1.1493
4.22782e-008,1.1568
4.23168e-008,1.1422
4.23553e-008,1.0936
4.23939e-008,0.9977
4.24325e-008,0.8778
4.24711e-008,0.7593
4.25097e-008,0.6458
4.25482e-008,0.5502
4.25868e-008,0.4819
4.26254e-008,0.4373
4.26639e-008,0.4053
4.27025e-008,0.3836
4.27411e-008,0.3691
4.27797e-008,0.3558
4.28183e-008,0.3470
4.28568e-008,0.3396
4.28954e-008,0.3295
4.29340e-008,0.3212
4.29726e-008,0.3175
4.30111e-008,0.3156
4.30497e-008,0.3155
4.30883e-008,0.3183
4.31268e-008,0.3218
4.31654e-008,0.3231
4.32040e-008,0.3233
4.32426e-008,0.3231
4.32812e-008,0.3223
4.33197e-008,0.3220
4.33583e-008,0.3217
4.33969e-008,0.3207
4.34354e-008,0.3199
4.34740e-008,0.3199
4.35126e-008,0.3202
4.35512e-008,0.3203
4.35898e-008,0.3208
4.36283e-008,0.3211
4.36669e-008,0.3208
4.37055e-008,0.3204
4.37440e-008,0.3202
4.37826e-008,0.3201
4.38212e-008,0.3202
4.38598e-008,0.3202
4.38983e-008,0.3202
4.39369e-008,0.3201
4.39755e-008,0.3202
4.40141e-008,0.3203
4.40527e-008,0.3204
4.40912e-008,0.3234
4.41298e-008,0.3360
4.41684e-008,0.3705
4.42069e-008,0.4434
4.42455e-008,0.5553
4.42841e-008,0.6872
4.43227e-008,0.8016
4.43613e-008,0.8788
4.43998e-008,0.9406
4.44384e-008,0.9954
4.44770e-008,1.0405
4.45155e-008,1.0746
4.45541e-008,1.1186
4.45927e-008,1.1575
4.46313e-008,1.1553
4.46699e-008,1.1329
4.47084e-008,1.0753
4.47470e-008,0.9738
4.47856e-008,0.8528
4.48242e-008,0.7327
4.48627e-008,0.6202
4.49013e-008,0.5305
4.49399e-008,0.4690
4.49784e-008,0.4284
4.50170e-008,0.3930
4.50556e-008,0.3700
4.50942e-008,0.3814
4.51328e-008,0.4211
4.51713e-008,0.4992
4.52099e-008,0.6116
4.52485e-008,0.7315
4.52870e-008,0.8255
4.53256e-008,0.8985
4.53642e-008,0.9628
4.54028e-008,1.0171
4.54414e-008,1.0596
4.54799e-008,1.1011
4.55185e-008,1.1465
4.55571e-008,1.1577
4.55957e-008,1.1448
4.56342e-008,1.1008
4.56728e-008,1.0094
4.57114e-008,0.8908
4.57499e-008,0.7723
4.57885e-008,0.6576
4.58271e-008,0.5590
4.58657e-008,0.4878
4.59043e-008,0.4414
4.59428e-008,0.4083
4.59814e-008,0.3855
4.60200e-008,0.3706
4.60585e-008,0.3570
4.60971e-008,0.3477
4.61357e-008,0.3404
4.61743e-008,0.3305
4.62129e-008,0.3219
4.62514e-008,0.3178
4.62900e-008,0.3158
4.63286e-008,0.3152
4.63671e-008,0.3178
4.64057e-008,0.3217
4.64443e-008,0.3269
4.64829e-008,0.3435
4.65214e-008,0.3861
4.65600e-008,0.4672
4.65986e-008,0.5841
4.66372e-008,0.7148
4.66758e-008,0.8202
4.67143e-008,0.8919
4.67529e-008,0.9530
4.67915e-008,1.0063
4.68300e-008,1.0489
4.68686e-008,1.0826
4.69072e-008,1.1299
4.69458e-008,1.1606
4.69844e-008,1.1521
4.70229e-008,1.1247
4.70615e-008,1.0568
4.71001e-008,0.9482
4.71386e-008,0.8269
4.71772e-008,0.7078
4.72158e-008,0.5991
4.72544e-008,0.5155
4.72930e-008,0.4594
4.73315e-008,0.4215
4.73701e-008,0.3940
4.74087e-008,0.3773
4.74473e-008,0.3638
4.74858e-008,0.3510
4.75244e-008,0.3435
4.75630e-008,0.3357
4.76015e-008,0.3261
4.76401e-008,0.3193
4.76787e-008,0.3162
4.77173e-008,0.3149
4.77559e-008,0.3163
4.77944e-008,0.3200
4.78330e-008,0.3239
4.78716e-008,0.3333
4.79101e-008,0.3619
4.79487e-008,0.4237
4.79873e-008,0.5248
4.80259e-008,0.6531
4.80645e-008,0.7754
4.81030e-008,0.8606
4.81416e-008,0.9247
4.81802e-008,0.9820
4.82188e-008,1.0302
4.82573e-008,1.0667
4.82959e-008,1.1049
4.83345e-008,1.1509
4.83730e-008,1.1593
4.84116e-008,1.1412
4.84502e-008,1.0949
4.84888e-008,1.0032
4.85274e-008,0.8845
4.85659e-008,0.7640
4.86045e-008,0.6483
4.86431e-008,0.5516
4.86816e-008,0.4830
4.87202e-008,0.4381
4.87588e-008,0.4017
4.87974e-008,0.3721
4.88360e-008,0.3755
4.88745e-008,0.4077
4.89131e-008,0.4744
4.89517e-008,0.5794
4.89902e-008,0.7012
4.90288e-008,0.8035
4.90674e-008,0.8801
4.91060e-008,0.9468
4.91445e-008,1.0038
4.91831e-008,1.0495
4.92217e-008,1.0831
4.92603e-008,1.1051
4.92989e-008,1.1187
4.93374e-008,1.1299
4.93760e-008,1.1393
4.94146e-008,1.1492
4.94531e-008,1.1616
4.94917e-008,1.1719
4.95303e-008,1.1741
4.95689e-008,1.1718
4.96075e-008,1.1715
4.96460e-008,1.1728
4.96846e-008,1.1746
4.97232e-008,1.1805
4.97617e-008,1.1851
4.98003e-008,1.1750
4.98389e-008,1.1335
4.98775e-008,1.0416
4.99160e-008,0.9159
4.99546e-008,0.7966
4.99932e-008,0.6886
5.00318e-008,0.5896
5.00704e-008,0.5101
5.01089e-008,0.4556
5.01475e-008,0.4193
5.01861e-008,0.3920
5.02246e-008,0.3725
5.02632e-008,0.3609
5.03018e-008,0.3535
5.03404e-008,0.3455
5.03790e-008,0.3331
5.04175e-008,0.3220
5.04561e-008,0.3181
5.04947e-008,0.3177
5.05332e-008,0.3170
5.05718e-008,0.3177
5.06104e-008,0.3207
5.06490e-008,0.3241
5.06876e-008,0.3335
5.07261e-008,0.3629
5.07647e-008,0.4279
5.08033e-008,0.5324
5.08419e-008,0.6605
5.08804e-008,0.7796
5.09190e-008,0.8632
5.09576e-008,0.9282
5.09961e-008,0.9855
5.10347e-008,1.0326
5.10733e-008,1.0681
5.11119e-008,1.0940
5.11505e-008,1.1120
5.11890e-008,1.1228
5.12276e-008,1.1311
5.12662e-008,1.1419
5.13047e-008,1.1556
5.13433e-008,1.1685
5.13819e-008,1.1743
5.14205e-008,1.1722
5.14591e-008,1.1701
5.14976e-008,1.1709
5.15362e-008,1.1725
5.15748e-008,1.1735
5.16133e-008,1.1746
5.16519e-008,1.1752
5.16905e-008,1.1747
5.17291e-008,1.1744
5.17676e-008,1.1754
5.18062e-008,1.1773
5.18448e-008,1.1789
5.18834e-008,1.1788
5.19220e-008,1.1773
5.19605e-008,1.1765
5.19991e-008,1.1770
5.20377e-008,1.1776
5.20762e-008,1.1778
5.21148e-008,1.1780
5.21534e-008,1.1780
5.21920e-008,1.1777
5.22306e-008,1.1774
5.22691e-008,1.1776
5.23077e-008,1.1781
5.23463e-008,1.1782
5.23848e-008,1.1780
5.24234e-008,1.1776
5.24620e-008,1.1775
5.25006e-008,1.1777
5.25391e-008,1.1779
5.25777e-008,1.1779
5.26163e-008,1.1779
5.26549e-008,1.1779
5.26935e-008,1.1777
5.27320e-008,1.1777
5.27706e-008,1.1778
5.28092e-008,1.1779
5.28477e-008,1.1779
5.28863e-008,1.1778
5.29249e-008,1.1777
5.29635e-008,1.1777
5.30021e-008,1.1778
5.30406e-008,1.1778
5.30792e-008,1.1778
5.31178e-008,1.1778
5.31563e-008,1.1778
5.31949e-008,1.1778
5.32335e-008,1.1778
5.32721e-008,1.1778
5.33107e-008,1.1778
5.33492e-008,1.1778
5.33878e-008,1.1778
5.34264e-008,1.1779
5.34650e-008,1.1802
5.35035e-008,1.1849
5.35421e-008,1.1812
5.35807e-008,1.1510
5.36192e-008,1.0726
5.36578e-008,0.9506
5.36964e-008,0.8258
5.37350e-008,0.7150
5.37736e-008,0.6138
5.38121e-008,0.5299
5.38507e-008,0.4690
5.38893e-008,0.4285
5.39278e-008,0.3988
5.39664e-008,0.3765
5.40050e-008,0.3630
5.40436e-008,0.3554
5.40822e-008,0.3484
5.41207e-008,0.3370
5.41593e-008,0.3243
5.41979e-008,0.3182
5.42365e-008,0.3175
5.42750e-008,0.3172
5.43136e-008,0.3177
5.43522e-008,0.3201
5.43907e-008,0.3232
5.44293e-008,0.3297
5.44679e-008,0.3520
5.45065e-008,0.4065
5.45451e-008,0.5017
5.45836e-008,0.6259
5.46222e-008,0.7512
5.46608e-008,0.8439
5.46993e-008,0.9114
5.47379e-008,0.9711
5.47765e-008,1.0213
5.48151e-008,1.0599
5.48537e-008,1.0951
5.48922e-008,1.1435
5.49308e-008,1.1607
5.49694e-008,1.1459
5.50079e-008,1.1088
5.50465e-008,1.0269
5.50851e-008,0.9107
5.51237e-008,0.7890
5.51622e-008,0.6717
5.52008e-008,0.5701
5.52394e-008,0.4955
5.52780e-008,0.4464
5.53166e-008,0.4118
5.53551e-008,0.3877
5.53937e-008,0.3732
5.54323e-008,0.3594
5.54708e-008,0.3482
5.55094e-008,0.3415
5.55480e-008,0.3329
5.55866e-008,0.3235
5.56252e-008,0.3179
5.56637e-008,0.3156
5.57023e-008,0.3151
5.57409e-008,0.3174
5.57794e-008,0.3211
5.58180e-008,0.3230
5.58566e-008,0.3234
5.58952e-008,0.3235
5.59338e-008,0.3225
5.59723e-008,0.3218
5.60109e-008,0.3217
5.60495e-008,0.3212
5.60881e-008,0.3202
5.61266e-008,0.3197
5.61652e-008,0.3200
5.62038e-008,0.3203
5.62423e-008,0.3208
5.62809e-008,0.3235
5.63195e-008,0.3343
5.63581e-008,0.3651
5.63967e-008,0.4328
5.64352e-008,0.5406
5.64738e-008,0.6718
5.65124e-008,0.7905
5.65509e-008,0.8713
5.65895e-008,0.9339
5.66281e-008,0.9896
5.66667e-008,1.0361
5.67053e-008,1.0711
5.67438e-008,1.1133
5.67824e-008,1.1555
5.68210e-008,1.1568
5.68596e-008,1.1366
5.68981e-008,1.0839
5.69367e-008,0.9866
5.69753e-008,0.8664
5.70138e-008,0.7461
5.70524e-008,0.6320
5.70910e-008,0.5391
5.71296e-008,0.4746
5.71682e-008,0.4323
5.72067e-008,0.3968
5.72453e-008,0.3709
5.72839e-008,0.3787
5.73224e-008,0.4150
5.73610e-008,0.4884
5.73996e-008,0.5980
5.74382e-008,0.7190
5.74768e-008,0.8165
5.75153e-008,0.8909
5.75539e-008,0.9561
5.75925e-008,1.0115
5.76310e-008,1.0553
5.76696e-008,1.0872
5.77082e-008,1.1078
5.77468e-008,1.1206
5.77853e-008,1.1313
5.78239e-008,1.1406
5.78625e-008,1.1510
5.79011e-008,1.1636
5.79397e-008,1.1728
5.79782e-008,1.1738
5.80168e-008,1.1716
5.80554e-008,1.1716
5.80939e-008,1.1730
5.81325e-008,1.1741
5.81711e-008,1.1748
5.82097e-008,1.1750
5.82483e-008,1.1747
5.82868e-008,1.1747
5.83254e-008,1.1752
5.83640e-008,1.1763
5.84025e-008,1.1781
5.84411e-008,1.1790
5.84797e-008,1.1780
5.85183e-008,1.1767
5.85569e-008,1.1769
5.85954e-008,1.1778
5.86340e-008,1.1813
5.86726e-008,1.1854
5.87112e-008,1.1769
5.87497e-008,1.1358
5.87883e-008,1.0436
5.88269e-008,0.9168
5.88654e-008,0.7961
5.89040e-008,0.6880
5.89426e-008,0.5903
5.89812e-008,0.5116
5.90198e-008,0.4565
5.90583e-008,0.4198
5.90969e-008,0.3923
5.91355e-008,0.3723
5.91740e-008,0.3606
5.92126e-008,0.3538
5.92512e-008,0.3459
5.92898e-008,0.3334
5.93284e-008,0.3219
5.93669e-008,0.3178
5.94055e-008,0.3175
5.94441e-008,0.3172
5.94827e-008,0.3180
5.95212e-008,0.3207
5.95598e-008,0.3242
5.95984e-008,0.3334
5.96370e-008,0.3625
5.96755e-008,0.4275
5.97141e-008,0.5321
5.97527e-008,0.6600
5.97912e-008,0.7792
5.98298e-008,0.8628
5.98684e-008,0.9278
5.99070e-008,0.9852
5.99455e-008,1.0325
5.99841e-008,1.0683
6.00227e-008,1.1087
6.00613e-008,1.1532
6.00999e-008,1.1580
6.01384e-008,1.1397
6.01770e-008,1.0921
6.02156e-008,0.9988
6.02542e-008,0.8787
6.02927e-008,0.7579
6.03313e-008,0.6431
6.03699e-008,0.5480
6.04085e-008,0.4805
6.04470e-008,0.4363
6.04856e-008,0.4044
6.05242e-008,0.3835
6.05627e-008,0.3697
6.06013e-008,0.3557
6.06399e-008,0.3462
6.06785e-008,0.3396
6.07170e-008,0.3303
6.07556e-008,0.3216
6.07942e-008,0.3171
6.08328e-008,0.3153
6.08714e-008,0.3154
6.09099e-008,0.3184
6.09485e-008,0.3218
6.09871e-008,0.3231
6.10257e-008,0.3235
6.10642e-008,0.3233
6.11028e-008,0.3222
6.11414e-008,0.3217
6.11800e-008,0.3217
6.12185e-008,0.3209
6.12571e-008,0.3199
6.12957e-008,0.3197
6.13342e-008,0.3201
6.13728e-008,0.3203
6.14114e-008,0.3208
6.14500e-008,0.3211
6.14885e-008,0.3208
6.15271e-008,0.3204
6.15657e-008,0.3202
6.16043e-008,0.3200
6.16429e-008,0.3201
6.16814e-008,0.3203
6.17200e-008,0.3202
6.17586e-008,0.3201
6.17972e-008,0.3201
6.18357e-008,0.3202
6.18743e-008,0.3203
