.HEADER
..NAMES
Time,V U3.J7&K7
3.78853e-008,-0.5206
3.79220e-008,-0.4819
3.79586e-008,-0.4201
3.79953e-008,-0.3383
3.80320e-008,-0.2387
3.80686e-008,-0.1230
3.81053e-008,0.0055
3.81420e-008,0.1401
3.81787e-008,0.2694
3.82154e-008,0.3815
3.82520e-008,0.4665
3.82887e-008,0.5177
3.83254e-008,0.5339
3.83620e-008,0.5181
3.83987e-008,0.4750
3.84354e-008,0.4091
3.84721e-008,0.3230
3.85088e-008,0.2188
3.85454e-008,0.0987
3.85821e-008,-0.0331
3.86188e-008,-0.1686
3.86555e-008,-0.2957
3.86921e-008,-0.4026
3.87288e-008,-0.4800
3.87655e-008,-0.5225
3.88021e-008,-0.5303
3.88388e-008,-0.5073
3.88755e-008,-0.4585
3.89122e-008,-0.3879
3.89489e-008,-0.2984
3.89855e-008,-0.1916
3.90222e-008,-0.0698
3.90589e-008,0.0625
3.90955e-008,0.1964
3.91322e-008,0.3196
3.91689e-008,0.4211
3.92056e-008,0.4921
3.92422e-008,0.5282
3.92789e-008,0.5304
3.93156e-008,0.5025
3.93523e-008,0.4495
3.93890e-008,0.3749
3.94256e-008,0.2811
3.94623e-008,0.1698
3.94990e-008,0.0440
3.95356e-008,-0.0907
3.95723e-008,-0.2242
3.96090e-008,-0.3440
3.96457e-008,-0.4393
3.96824e-008,-0.5021
3.97190e-008,-0.5296
3.97557e-008,-0.5237
3.97924e-008,-0.4892
3.98291e-008,-0.4309
3.98657e-008,-0.3521
3.99024e-008,-0.2552
3.99391e-008,-0.1417
3.99757e-008,-0.0145
4.00124e-008,0.1202
4.00491e-008,0.2514
4.00858e-008,0.3670
4.01225e-008,0.4566
4.01591e-008,0.5129
4.01958e-008,0.5339
4.02325e-008,0.5223
4.02691e-008,0.4828
4.03058e-008,0.4199
4.03425e-008,0.3368
4.03792e-008,0.2354
4.04158e-008,0.1177
4.04525e-008,-0.0127
4.04892e-008,-0.1484
4.05259e-008,-0.2777
4.05626e-008,-0.3886
4.05992e-008,-0.4710
4.06359e-008,-0.5190
4.06726e-008,-0.5317
4.07092e-008,-0.5128
4.07459e-008,-0.4673
4.07826e-008,-0.3996
4.08193e-008,-0.3128
4.08560e-008,-0.2086
4.08926e-008,-0.0891
4.09293e-008,0.0420
4.09660e-008,0.1764
4.10027e-008,0.3021
4.10393e-008,0.4078
4.10760e-008,0.4840
4.11127e-008,0.5255
4.11493e-008,0.5325
4.11860e-008,0.5087
4.12227e-008,0.4590
4.12594e-008,0.3873
4.12961e-008,0.2962
4.13327e-008,0.1875
4.13694e-008,0.0638
4.14061e-008,-0.0700
4.14427e-008,-0.2046
4.14794e-008,-0.3273
4.15161e-008,-0.4271
4.15528e-008,-0.4953
4.15894e-008,-0.5282
4.16261e-008,-0.5271
4.16628e-008,-0.4964
4.16995e-008,-0.4412
4.17362e-008,-0.3652
4.17728e-008,-0.2709
4.18095e-008,-0.1598
4.18462e-008,-0.0347
4.18828e-008,0.0991
4.19195e-008,0.2314
4.19562e-008,0.3499
4.19929e-008,0.4440
4.20296e-008,0.5059
4.20662e-008,0.5326
4.21029e-008,0.5260
4.21396e-008,0.4907
4.21763e-008,0.4313
4.22129e-008,0.3511
4.22496e-008,0.2522
4.22863e-008,0.1366
4.23229e-008,0.0077
4.23596e-008,-0.1278
4.23963e-008,-0.2588
4.24330e-008,-0.3729
4.24697e-008,-0.4601
4.25063e-008,-0.5134
4.25430e-008,-0.5315
4.25797e-008,-0.5173
4.26163e-008,-0.4758
4.26530e-008,-0.4115
4.26897e-008,-0.3276
4.27264e-008,-0.2258
4.27631e-008,-0.1083
4.27997e-008,0.0215
4.28364e-008,0.1561
4.28731e-008,0.2839
4.29098e-008,0.3931
4.29464e-008,0.4741
4.29831e-008,0.5210
4.30198e-008,0.5331
4.30564e-008,0.5139
4.30931e-008,0.4680
4.31298e-008,0.3997
4.31665e-008,0.3115
4.32032e-008,0.2052
4.32398e-008,0.0834
4.32765e-008,-0.0494
4.33132e-008,-0.1846
4.33498e-008,-0.3098
4.33865e-008,-0.4136
4.34232e-008,-0.4868
4.34599e-008,-0.5250
4.34965e-008,-0.5288
4.35332e-008,-0.5025
4.35699e-008,-0.4509
4.36066e-008,-0.3781
4.36433e-008,-0.2866
4.36799e-008,-0.1778
4.37166e-008,-0.0544
4.37533e-008,0.0790
4.37899e-008,0.2126
4.38266e-008,0.3342
4.38633e-008,0.4326
4.39000e-008,0.4996
4.39367e-008,0.5312
4.39733e-008,0.5291
4.40100e-008,0.4974
4.40467e-008,0.4413
4.40834e-008,0.3641
4.41200e-008,0.2680
4.41567e-008,0.1549
4.41934e-008,0.0279
4.42300e-008,-0.1073
4.42667e-008,-0.2400
4.43034e-008,-0.3575
4.43401e-008,-0.4495
4.43768e-008,-0.5083
4.44134e-008,-0.5315
4.44501e-008,-0.5217
4.44868e-008,-0.4837
4.45234e-008,-0.4224
4.45601e-008,-0.3412
4.45968e-008,-0.2421
4.46335e-008,-0.1269
4.46701e-008,0.0012
4.47068e-008,0.1358
4.47435e-008,0.2655
4.47802e-008,0.3784
4.48169e-008,0.4644
4.48535e-008,0.5166
4.48902e-008,0.5339
4.49269e-008,0.5189
4.49635e-008,0.4766
4.50002e-008,0.4112
4.50369e-008,0.3258
4.50736e-008,0.2222
4.51103e-008,0.1027
4.51469e-008,-0.0288
4.51836e-008,-0.1644
4.52203e-008,-0.2920
4.52570e-008,-0.3998
4.52936e-008,-0.4783
4.53303e-008,-0.5220
4.53670e-008,-0.5308
4.54036e-008,-0.5086
4.54403e-008,-0.4604
4.54770e-008,-0.3904
4.55137e-008,-0.3014
4.55504e-008,-0.1952
4.55870e-008,-0.0740
4.56237e-008,0.0580
4.56604e-008,0.1920
4.56970e-008,0.3159
4.57337e-008,0.4183
4.57704e-008,0.4905
4.58071e-008,0.5278
4.58437e-008,0.5309
4.58804e-008,0.5038
4.59171e-008,0.4514
4.59538e-008,0.3773
4.59905e-008,0.2840
4.60271e-008,0.1733
4.60638e-008,0.0480
4.61005e-008,-0.0865
4.61371e-008,-0.2202
4.61738e-008,-0.3407
4.62105e-008,-0.4371
4.62472e-008,-0.5012
4.62839e-008,-0.5298
4.63205e-008,-0.5250
4.63572e-008,-0.4912
4.63939e-008,-0.4333
4.64306e-008,-0.3551
4.64672e-008,-0.2585
4.65039e-008,-0.1455
4.65406e-008,-0.0189
4.65772e-008,0.1153
4.66139e-008,0.2465
4.66506e-008,0.3625
4.66873e-008,0.4529
4.67240e-008,0.5105
4.67606e-008,0.5330
4.67973e-008,0.5228
4.68340e-008,0.4845
4.68706e-008,0.4226
4.69073e-008,0.3402
4.69440e-008,0.2392
4.69807e-008,0.1218
4.70173e-008,-0.0084
4.70540e-008,-0.1441
4.70907e-008,-0.2736
4.71274e-008,-0.3850
4.71641e-008,-0.4682
4.72007e-008,-0.5172
4.72374e-008,-0.5312
4.72741e-008,-0.5135
4.73107e-008,-0.4691
4.73474e-008,-0.4024
4.73841e-008,-0.3163
4.74208e-008,-0.2127
4.74575e-008,-0.0934
4.74941e-008,0.0374
4.75308e-008,0.1719
4.75675e-008,0.2981
4.76041e-008,0.4043
4.76408e-008,0.4814
4.76775e-008,0.5240
4.77142e-008,0.5321
4.77508e-008,0.5095
4.77875e-008,0.4608
4.78242e-008,0.3900
4.78609e-008,0.2996
4.78976e-008,0.1913
4.79342e-008,0.0678
4.79709e-008,-0.0661
4.80076e-008,-0.2012
4.80442e-008,-0.3247
4.80809e-008,-0.4254
4.81176e-008,-0.4946
4.81543e-008,-0.5283
4.81910e-008,-0.5279
4.82276e-008,-0.4978
4.82643e-008,-0.4431
4.83010e-008,-0.3677
4.83377e-008,-0.2739
4.83743e-008,-0.1635
4.84110e-008,-0.0388
4.84477e-008,0.0948
4.84843e-008,0.2274
4.85210e-008,0.3466
4.85577e-008,0.4417
4.85944e-008,0.5046
4.86311e-008,0.5323
4.86677e-008,0.5265
4.87044e-008,0.4919
4.87411e-008,0.4332
4.87777e-008,0.3536
4.88144e-008,0.2554
4.88511e-008,0.1404
4.88878e-008,0.0120
4.89244e-008,-0.1235
4.89611e-008,-0.2549
4.89978e-008,-0.3698
4.90345e-008,-0.4581
4.90712e-008,-0.5126
4.91078e-008,-0.5317
4.91445e-008,-0.5184
4.91812e-008,-0.4775
4.92178e-008,-0.4138
4.92545e-008,-0.3304
4.92912e-008,-0.2293
4.93279e-008,-0.1123
4.93646e-008,0.0170
4.94012e-008,0.1517
4.94379e-008,0.2800
4.94746e-008,0.3900
4.95113e-008,0.4722
4.95479e-008,0.5202
4.95846e-008,0.5334
4.96213e-008,0.5150
4.96579e-008,0.4697
4.96946e-008,0.4019
4.97313e-008,0.3143
4.97680e-008,0.2086
4.98047e-008,0.0874
4.98413e-008,-0.0451
4.98780e-008,-0.1804
4.99147e-008,-0.3062
4.99513e-008,-0.4110
4.99880e-008,-0.4855
5.00247e-008,-0.5249
5.00614e-008,-0.5299
5.00980e-008,-0.5043
5.01347e-008,-0.4533
5.01714e-008,-0.3809
5.02081e-008,-0.2897
5.02448e-008,-0.1815
5.02814e-008,-0.0586
5.03181e-008,0.0742
5.03548e-008,0.2076
5.03914e-008,0.3294
5.04281e-008,0.4286
5.04648e-008,0.4967
5.05015e-008,0.5298
5.05382e-008,0.5291
5.05748e-008,0.4989
5.06115e-008,0.4437
5.06482e-008,0.3673
5.06849e-008,0.2717
5.07215e-008,0.1590
5.07582e-008,0.0321
5.07949e-008,-0.1029
5.08315e-008,-0.2357
5.08682e-008,-0.3537
5.09049e-008,-0.4464
5.09416e-008,-0.5061
5.09783e-008,-0.5305
5.10149e-008,-0.5220
5.10516e-008,-0.4852
5.10883e-008,-0.4249
5.11249e-008,-0.3445
5.11616e-008,-0.2460
5.11983e-008,-0.1312
5.12350e-008,-0.0033
5.12716e-008,0.1313
5.13083e-008,0.2613
5.13450e-008,0.3747
5.13817e-008,0.4615
5.14184e-008,0.5148
5.14550e-008,0.5331
5.14917e-008,0.5193
5.15284e-008,0.4781
5.15650e-008,0.4137
5.16017e-008,0.3290
5.16384e-008,0.2259
5.16751e-008,0.1067
5.17118e-008,-0.0249
5.17484e-008,-0.1609
5.17851e-008,-0.2892
5.18218e-008,-0.3979
5.18584e-008,-0.4774
5.18951e-008,-0.5219
5.19318e-008,-0.5315
5.19685e-008,-0.5098
5.20051e-008,-0.4621
5.20418e-008,-0.3927
5.20785e-008,-0.3043
5.21152e-008,-0.1988
5.21519e-008,-0.0780
5.21885e-008,0.0537
5.22252e-008,0.1880
5.22619e-008,0.3125
5.22985e-008,0.4159
5.23352e-008,0.4892
5.23719e-008,0.5276
5.24086e-008,0.5316
5.24453e-008,0.5052
5.24819e-008,0.4533
5.25186e-008,0.3798
5.25553e-008,0.2871
5.25920e-008,0.1769
5.26286e-008,0.0521
5.26653e-008,-0.0823
5.27020e-008,-0.2163
5.27386e-008,-0.3374
5.27753e-008,-0.4347
5.28120e-008,-0.4999
5.28487e-008,-0.5296
5.28854e-008,-0.5257
5.29220e-008,-0.4926
5.29587e-008,-0.4354
5.29954e-008,-0.3578
5.30320e-008,-0.2619
5.30687e-008,-0.1495
5.31054e-008,-0.0233
5.31421e-008,0.1108
5.31787e-008,0.2424
5.32154e-008,0.3591
5.32521e-008,0.4507
5.32888e-008,0.5094
5.33255e-008,0.5330
5.33621e-008,0.5237
5.33988e-008,0.4860
5.34355e-008,0.4247
5.34721e-008,0.3429
5.35088e-008,0.2425
5.35455e-008,0.1256
5.35822e-008,-0.0041
5.36189e-008,-0.1398
5.36555e-008,-0.2698
5.36922e-008,-0.3820
5.37289e-008,-0.4665
5.37656e-008,-0.5168
5.38022e-008,-0.5319
5.38389e-008,-0.5151
5.38756e-008,-0.4713
5.39122e-008,-0.4050
5.39489e-008,-0.3194
5.39856e-008,-0.2161
5.40223e-008,-0.0973
5.40590e-008,0.0332
5.40956e-008,0.1677
5.41323e-008,0.2943
5.41690e-008,0.4014
5.42056e-008,0.4797
5.42423e-008,0.5235
5.42790e-008,0.5327
5.43157e-008,0.5109
5.43523e-008,0.4629
5.43890e-008,0.3926
5.44257e-008,0.3027
5.44624e-008,0.1949
5.44991e-008,0.0718
5.45357e-008,-0.0616
5.45724e-008,-0.1964
5.46091e-008,-0.3201
5.46457e-008,-0.4215
5.46824e-008,-0.4918
5.47191e-008,-0.5268
5.47558e-008,-0.5279
5.47925e-008,-0.4991
5.48291e-008,-0.4455
5.48658e-008,-0.3710
5.49025e-008,-0.2778
5.49392e-008,-0.1677
5.49758e-008,-0.0433
5.50125e-008,0.0902
5.50492e-008,0.2230
5.50858e-008,0.3426
5.51225e-008,0.4384
5.51592e-008,0.5023
5.51959e-008,0.5312
5.52326e-008,0.5267
5.52692e-008,0.4932
5.53059e-008,0.4355
5.53426e-008,0.3567
5.53792e-008,0.2591
5.54159e-008,0.1444
5.54526e-008,0.0160
5.54893e-008,-0.1198
5.55259e-008,-0.2518
5.55626e-008,-0.3676
5.55993e-008,-0.4568
5.56360e-008,-0.5122
5.56727e-008,-0.5321
5.57093e-008,-0.5194
5.57460e-008,-0.4791
5.57827e-008,-0.4159
5.58193e-008,-0.3331
5.58560e-008,-0.2326
5.58927e-008,-0.1162
5.59294e-008,0.0129
5.59661e-008,0.1476
5.60027e-008,0.2763
5.60394e-008,0.3873
5.60761e-008,0.4705
5.61128e-008,0.5197
5.61494e-008,0.5338
5.61861e-008,0.5162
5.62228e-008,0.4715
5.62594e-008,0.4043
5.62961e-008,0.3171
5.63328e-008,0.2120
5.63695e-008,0.0913
5.64062e-008,-0.0410
5.64428e-008,-0.1764
5.64795e-008,-0.3027
5.65162e-008,-0.4083
5.65528e-008,-0.4839
5.65895e-008,-0.5243
5.66262e-008,-0.5302
5.66629e-008,-0.5055
5.66996e-008,-0.4551
5.67362e-008,-0.3834
5.67729e-008,-0.2929
5.68096e-008,-0.1853
5.68463e-008,-0.0629
5.68829e-008,0.0697
5.69196e-008,0.2034
5.69563e-008,0.3258
5.69929e-008,0.4260
5.70296e-008,0.4953
5.70663e-008,0.5295
5.71030e-008,0.5298
5.71397e-008,0.5002
5.71763e-008,0.4456
5.72130e-008,0.3698
5.72497e-008,0.2748
5.72863e-008,0.1627
5.73230e-008,0.0363
5.73597e-008,-0.0986
5.73964e-008,-0.2317
5.74330e-008,-0.3504
5.74697e-008,-0.4441
5.75064e-008,-0.5051
5.75431e-008,-0.5305
5.75798e-008,-0.5229
5.76164e-008,-0.4868
5.76531e-008,-0.4271
5.76898e-008,-0.3472
5.77264e-008,-0.2493
5.77631e-008,-0.1351
5.77998e-008,-0.0076
5.78365e-008,0.1269
5.78732e-008,0.2573
5.79098e-008,0.3715
5.79465e-008,0.4595
5.79832e-008,0.5141
5.80199e-008,0.5336
5.80565e-008,0.5207
5.80932e-008,0.4801
5.81299e-008,0.4161
5.81665e-008,0.3319
5.82032e-008,0.2293
5.82399e-008,0.1105
5.82766e-008,-0.0205
5.83133e-008,-0.1561
5.83499e-008,-0.2845
5.83866e-008,-0.3937
5.84233e-008,-0.4741
5.84599e-008,-0.5200
5.84966e-008,-0.5310
5.85333e-008,-0.5108
5.85700e-008,-0.4642
5.86066e-008,-0.3957
5.86433e-008,-0.3080
5.86800e-008,-0.2029
5.87167e-008,-0.0824
5.87534e-008,0.0491
5.87900e-008,0.1834
5.88267e-008,0.3083
5.88634e-008,0.4123
5.89000e-008,0.4866
5.89367e-008,0.5261
5.89734e-008,0.5314
5.90101e-008,0.5062
5.90468e-008,0.4554
5.90834e-008,0.3827
5.91201e-008,0.2906
5.91568e-008,0.1808
5.91935e-008,0.0563
5.92301e-008,-0.0779
5.92668e-008,-0.2121
5.93035e-008,-0.3337
5.93401e-008,-0.4317
5.93768e-008,-0.4978
5.94135e-008,-0.5285
5.94502e-008,-0.5257
5.94869e-008,-0.4937
5.95235e-008,-0.4375
5.95602e-008,-0.3607
5.95969e-008,-0.2655
5.96335e-008,-0.1536
5.96702e-008,-0.0276
5.97069e-008,0.1068
5.97436e-008,0.2390
5.97802e-008,0.3566
5.98169e-008,0.4492
5.98536e-008,0.5089
5.98903e-008,0.5333
5.99269e-008,0.5246
5.99636e-008,0.4875
6.00003e-008,0.4267
6.00370e-008,0.3454
6.00737e-008,0.2456
6.01103e-008,0.1293
6.01470e-008,-0.0001
6.01837e-008,-0.1357
6.02204e-008,-0.2662
6.02570e-008,-0.3792
6.02937e-008,-0.4647
6.03304e-008,-0.5160
6.03671e-008,-0.5320
6.04037e-008,-0.5159
6.04404e-008,-0.4728
6.04771e-008,-0.4072
6.05137e-008,-0.3222
6.05504e-008,-0.2196
6.05871e-008,-0.1015
6.06238e-008,0.0287
6.06604e-008,0.1633
6.06971e-008,0.2904
6.07338e-008,0.3985
6.07705e-008,0.4779
6.08072e-008,0.5229
6.08438e-008,0.5331
6.08805e-008,0.5121
6.09172e-008,0.4646
6.09539e-008,0.3949
6.09905e-008,0.3056
6.10272e-008,0.1984
6.10639e-008,0.0759
6.11006e-008,-0.0573
6.11372e-008,-0.1922
6.11739e-008,-0.3166
6.12106e-008,-0.4189
6.12472e-008,-0.4904
6.12839e-008,-0.5266
6.13206e-008,-0.5286
6.13573e-008,-0.5005
6.13939e-008,-0.4475
6.14306e-008,-0.3735
6.14673e-008,-0.2809
6.15040e-008,-0.1714
6.15407e-008,-0.0475
6.15773e-008,0.0858
6.16140e-008,0.2188
6.16507e-008,0.3391
6.16874e-008,0.4360
6.17240e-008,0.5013
6.17607e-008,0.5313
6.17974e-008,0.5279
6.18341e-008,0.4951
6.18707e-008,0.4378
6.19074e-008,0.3595
