.HEADER
..NAMES
Time,V U4.J3
3.94256e-008,1.0836
3.94623e-008,1.0908
3.94990e-008,1.0973
3.95356e-008,1.1009
3.95723e-008,1.1010
3.96090e-008,1.0985
3.96457e-008,1.0953
3.96824e-008,1.0934
3.97190e-008,1.0939
3.97557e-008,1.0968
3.97924e-008,1.1009
3.98291e-008,1.1043
3.98657e-008,1.1059
3.99024e-008,1.1052
3.99391e-008,1.1029
3.99757e-008,1.1000
4.00124e-008,1.0976
4.00491e-008,1.0961
4.00858e-008,1.0953
4.01225e-008,1.0949
4.01591e-008,1.0945
4.01958e-008,1.0937
4.02325e-008,1.0926
4.02691e-008,1.0914
4.03058e-008,1.0903
4.03425e-008,1.0897
4.03792e-008,1.0898
4.04158e-008,1.0908
4.04525e-008,1.0922
4.04892e-008,1.0937
4.05259e-008,1.0946
4.05626e-008,1.0946
4.05992e-008,1.0940
4.06359e-008,1.0928
4.06726e-008,1.0918
4.07092e-008,1.0911
4.07459e-008,1.0911
4.07826e-008,1.0916
4.08193e-008,1.0922
4.08560e-008,1.0926
4.08926e-008,1.0925
4.09293e-008,1.0921
4.09660e-008,1.0919
4.10027e-008,1.0926
4.10393e-008,1.0936
4.10760e-008,1.0915
4.11127e-008,1.0791
4.11493e-008,1.0466
4.11860e-008,0.9871
4.12227e-008,0.9007
4.12594e-008,0.7957
4.12961e-008,0.6868
4.13327e-008,0.5903
4.13694e-008,0.5180
4.14061e-008,0.4743
4.14427e-008,0.4559
4.14794e-008,0.4542
4.15161e-008,0.4583
4.15528e-008,0.4599
4.15894e-008,0.4557
4.16261e-008,0.4465
4.16628e-008,0.4360
4.16995e-008,0.4279
4.17362e-008,0.4240
4.17728e-008,0.4234
4.18095e-008,0.4232
4.18462e-008,0.4200
4.18828e-008,0.4117
4.19195e-008,0.3986
4.19562e-008,0.3849
4.19929e-008,0.3793
4.20296e-008,0.3936
4.20662e-008,0.4387
4.21029e-008,0.5179
4.21396e-008,0.6226
4.21763e-008,0.7348
4.22129e-008,0.8341
4.22496e-008,0.9051
4.22863e-008,0.9430
4.23229e-008,0.9537
4.23596e-008,0.9492
4.23963e-008,0.9420
4.24330e-008,0.9413
4.24697e-008,0.9502
4.25063e-008,0.9654
4.25430e-008,0.9805
4.25797e-008,0.9898
4.26163e-008,0.9914
4.26530e-008,0.9875
4.26897e-008,0.9832
4.27264e-008,0.9839
4.27631e-008,0.9924
4.27997e-008,1.0084
4.28364e-008,1.0290
4.28731e-008,1.0502
4.29098e-008,1.0681
4.29464e-008,1.0801
4.29831e-008,1.0853
4.30198e-008,1.0847
4.30564e-008,1.0809
4.30931e-008,1.0776
4.31298e-008,1.0777
4.31665e-008,1.0823
4.32032e-008,1.0898
4.32398e-008,1.0971
4.32765e-008,1.1014
4.33132e-008,1.1015
4.33498e-008,1.0981
4.33865e-008,1.0934
4.34232e-008,1.0901
4.34599e-008,1.0898
4.34965e-008,1.0928
4.35332e-008,1.0980
4.35699e-008,1.1030
4.36066e-008,1.1060
4.36433e-008,1.1059
4.36799e-008,1.1033
4.37166e-008,1.0999
4.37533e-008,1.0971
4.37899e-008,1.0958
4.38266e-008,1.0958
4.38633e-008,1.0962
4.39000e-008,1.0961
4.39367e-008,1.0950
4.39733e-008,1.0930
4.40100e-008,1.0909
4.40467e-008,1.0891
4.40834e-008,1.0883
4.41200e-008,1.0887
4.41567e-008,1.0901
4.41934e-008,1.0921
4.42300e-008,1.0941
4.42667e-008,1.0953
4.43034e-008,1.0954
4.43401e-008,1.0945
4.43768e-008,1.0930
4.44134e-008,1.0917
4.44501e-008,1.0909
4.44868e-008,1.0909
4.45234e-008,1.0916
4.45601e-008,1.0925
4.45968e-008,1.0931
4.46335e-008,1.0931
4.46701e-008,1.0924
4.47068e-008,1.0917
4.47435e-008,1.0917
4.47802e-008,1.0926
4.48169e-008,1.0922
4.48535e-008,1.0842
4.48902e-008,1.0591
4.49269e-008,1.0083
4.49635e-008,0.9294
4.50002e-008,0.8284
4.50369e-008,0.7186
4.50736e-008,0.6166
4.51103e-008,0.5363
4.51469e-008,0.4842
4.51836e-008,0.4592
4.52203e-008,0.4537
4.52570e-008,0.4572
4.52936e-008,0.4602
4.53303e-008,0.4576
4.53670e-008,0.4494
4.54036e-008,0.4387
4.54403e-008,0.4295
4.54770e-008,0.4245
4.55137e-008,0.4233
4.55504e-008,0.4234
4.55870e-008,0.4214
4.56237e-008,0.4147
4.56604e-008,0.4028
4.56970e-008,0.3886
4.57337e-008,0.3792
4.57704e-008,0.3861
4.58071e-008,0.4209
4.58437e-008,0.4901
4.58804e-008,0.5887
4.59171e-008,0.7009
4.59538e-008,0.8061
4.59905e-008,0.8868
4.60271e-008,0.9345
4.60638e-008,0.9523
4.61005e-008,0.9511
4.61371e-008,0.9435
4.61738e-008,0.9403
4.62105e-008,0.9464
4.62472e-008,0.9605
4.62839e-008,0.9763
4.63205e-008,0.9878
4.63572e-008,0.9916
4.63939e-008,0.9888
4.64306e-008,0.9840
4.64672e-008,0.9827
4.65039e-008,0.9888
4.65406e-008,1.0030
4.65772e-008,1.0230
4.66139e-008,1.0455
4.66506e-008,1.0662
4.66873e-008,1.0802
4.67240e-008,1.0803
4.67606e-008,1.0572
4.67973e-008,1.0039
4.68340e-008,0.9212
4.68706e-008,0.8179
4.69073e-008,0.7091
4.69440e-008,0.6112
4.69807e-008,0.5360
4.70173e-008,0.4875
4.70540e-008,0.4631
4.70907e-008,0.4557
4.71274e-008,0.4561
4.71641e-008,0.4568
4.72007e-008,0.4543
4.72374e-008,0.4492
4.72741e-008,0.4436
4.73107e-008,0.4398
4.73474e-008,0.4384
4.73841e-008,0.4380
4.74208e-008,0.4363
4.74575e-008,0.4311
4.74941e-008,0.4213
4.75308e-008,0.4073
4.75675e-008,0.3913
4.76041e-008,0.3784
4.76408e-008,0.3780
4.76775e-008,0.4017
4.77142e-008,0.4585
4.77508e-008,0.5477
4.77875e-008,0.6568
4.78242e-008,0.7664
4.78609e-008,0.8572
4.78976e-008,0.9176
4.79342e-008,0.9470
4.79709e-008,0.9536
4.80076e-008,0.9493
4.80442e-008,0.9450
4.80809e-008,0.9478
4.81176e-008,0.9585
4.81543e-008,0.9727
4.81910e-008,0.9846
4.82276e-008,0.9901
4.82643e-008,0.9892
4.83010e-008,0.9852
4.83377e-008,0.9833
4.83743e-008,0.9873
4.84110e-008,0.9985
4.84477e-008,1.0156
4.84843e-008,1.0355
4.85210e-008,1.0551
4.85577e-008,1.0712
4.85944e-008,1.0818
4.86311e-008,1.0861
4.86677e-008,1.0852
4.87044e-008,1.0816
4.87411e-008,1.0788
4.87777e-008,1.0796
4.88144e-008,1.0844
4.88511e-008,1.0914
4.88878e-008,1.0975
4.89244e-008,1.1005
4.89611e-008,1.0997
4.89978e-008,1.0964
4.90345e-008,1.0925
4.90712e-008,1.0902
4.91078e-008,1.0908
4.91445e-008,1.0943
4.91812e-008,1.0993
4.92178e-008,1.1035
4.92545e-008,1.1054
4.92912e-008,1.1047
4.93279e-008,1.1021
4.93646e-008,1.0992
4.94012e-008,1.0973
4.94379e-008,1.0965
4.94746e-008,1.0964
4.95113e-008,1.0962
4.95479e-008,1.0953
4.95846e-008,1.0937
4.96213e-008,1.0917
4.96579e-008,1.0900
4.96946e-008,1.0889
4.97313e-008,1.0887
4.97680e-008,1.0894
4.98047e-008,1.0908
4.98413e-008,1.0926
4.98780e-008,1.0942
4.99147e-008,1.0949
4.99513e-008,1.0948
4.99880e-008,1.0939
5.00247e-008,1.0927
5.00614e-008,1.0916
5.00980e-008,1.0911
5.01347e-008,1.0912
5.01714e-008,1.0918
5.02081e-008,1.0926
5.02448e-008,1.0930
5.02814e-008,1.0927
5.03181e-008,1.0917
5.03548e-008,1.0905
5.03914e-008,1.0896
5.04281e-008,1.0894
5.04648e-008,1.0900
5.05015e-008,1.0910
5.05382e-008,1.0920
5.05748e-008,1.0925
5.06115e-008,1.0923
5.06482e-008,1.0916
5.06849e-008,1.0908
5.07215e-008,1.0903
5.07582e-008,1.0901
5.07949e-008,1.0903
5.08315e-008,1.0908
5.08682e-008,1.0913
5.09049e-008,1.0917
5.09416e-008,1.0916
5.09783e-008,1.0913
5.10149e-008,1.0909
5.10516e-008,1.0906
5.10883e-008,1.0904
5.11249e-008,1.0905
5.11616e-008,1.0907
5.11983e-008,1.0911
5.12350e-008,1.0914
5.12716e-008,1.0916
5.13083e-008,1.0916
5.13450e-008,1.0914
5.13817e-008,1.0911
5.14184e-008,1.0908
5.14550e-008,1.0908
5.14917e-008,1.0909
5.15284e-008,1.0911
5.15650e-008,1.0913
5.16017e-008,1.0914
5.16384e-008,1.0914
5.16751e-008,1.0912
5.17118e-008,1.0910
5.17484e-008,1.0908
5.17851e-008,1.0908
5.18218e-008,1.0909
5.18584e-008,1.0911
5.18951e-008,1.0913
5.19318e-008,1.0914
5.19685e-008,1.0913
5.20051e-008,1.0912
5.20418e-008,1.0911
5.20785e-008,1.0910
5.21152e-008,1.0910
5.21519e-008,1.0910
5.21885e-008,1.0911
5.22252e-008,1.0912
5.22619e-008,1.0912
5.22985e-008,1.0912
5.23352e-008,1.0912
5.23719e-008,1.0911
5.24086e-008,1.0910
5.24453e-008,1.0910
5.24819e-008,1.0910
5.25186e-008,1.0911
5.25553e-008,1.0911
5.25920e-008,1.0912
5.26286e-008,1.0912
5.26653e-008,1.0912
5.27020e-008,1.0911
5.27386e-008,1.0910
5.27753e-008,1.0910
5.28120e-008,1.0910
5.28487e-008,1.0910
5.28854e-008,1.0911
5.29220e-008,1.0911
5.29587e-008,1.0912
5.29954e-008,1.0911
5.30320e-008,1.0911
5.30687e-008,1.0910
5.31054e-008,1.0911
5.31421e-008,1.0916
5.31787e-008,1.0927
5.32154e-008,1.0942
5.32521e-008,1.0942
5.32888e-008,1.0873
5.33255e-008,1.0649
5.33621e-008,1.0183
5.33988e-008,0.9443
5.34355e-008,0.8470
5.34721e-008,0.7383
5.35088e-008,0.6344
5.35455e-008,0.5497
5.35822e-008,0.4922
5.36189e-008,0.4622
5.36555e-008,0.4533
5.36922e-008,0.4556
5.37289e-008,0.4590
5.37656e-008,0.4579
5.38022e-008,0.4510
5.38389e-008,0.4409
5.38756e-008,0.4315
5.39122e-008,0.4257
5.39489e-008,0.4237
5.39856e-008,0.4234
5.40223e-008,0.4217
5.40590e-008,0.4157
5.40956e-008,0.4042
5.41323e-008,0.3880
5.41690e-008,0.3694
5.42056e-008,0.3516
5.42423e-008,0.3381
5.42790e-008,0.3308
5.43157e-008,0.3301
5.43523e-008,0.3341
5.43890e-008,0.3395
5.44257e-008,0.3428
5.44624e-008,0.3420
5.44991e-008,0.3371
5.45357e-008,0.3302
5.45724e-008,0.3238
5.46091e-008,0.3202
5.46457e-008,0.3200
5.46824e-008,0.3225
5.47191e-008,0.3257
5.47558e-008,0.3276
5.47925e-008,0.3271
5.48291e-008,0.3243
5.48658e-008,0.3204
5.49025e-008,0.3171
5.49392e-008,0.3156
5.49758e-008,0.3163
5.50125e-008,0.3186
5.50492e-008,0.3215
5.50858e-008,0.3239
5.51225e-008,0.3256
5.51592e-008,0.3265
5.51959e-008,0.3270
5.52326e-008,0.3276
5.52692e-008,0.3284
5.53059e-008,0.3294
5.53426e-008,0.3305
5.53792e-008,0.3313
5.54159e-008,0.3316
5.54526e-008,0.3310
5.54893e-008,0.3297
5.55259e-008,0.3281
5.55626e-008,0.3266
5.55993e-008,0.3258
5.56360e-008,0.3258
5.56727e-008,0.3265
5.57093e-008,0.3277
5.57460e-008,0.3288
5.57827e-008,0.3294
5.58193e-008,0.3293
5.58560e-008,0.3288
5.58927e-008,0.3282
5.59294e-008,0.3279
5.59661e-008,0.3285
5.60027e-008,0.3312
5.60394e-008,0.3388
5.60761e-008,0.3568
5.61128e-008,0.3923
5.61494e-008,0.4508
5.61861e-008,0.5320
5.62228e-008,0.6277
5.62594e-008,0.7249
5.62961e-008,0.8102
5.63328e-008,0.8743
5.63695e-008,0.9147
5.64062e-008,0.9355
5.64428e-008,0.9441
5.64795e-008,0.9480
5.65162e-008,0.9533
5.65528e-008,0.9621
5.65895e-008,0.9731
5.66262e-008,0.9833
5.66629e-008,0.9904
5.66996e-008,0.9938
5.67362e-008,0.9951
5.67729e-008,0.9970
5.68096e-008,1.0021
5.68463e-008,1.0118
5.68829e-008,1.0256
5.69196e-008,1.0418
5.69563e-008,1.0581
5.69929e-008,1.0719
5.70296e-008,1.0813
5.70663e-008,1.0854
5.71030e-008,1.0849
5.71397e-008,1.0819
5.71763e-008,1.0792
5.72130e-008,1.0793
5.72497e-008,1.0828
5.72863e-008,1.0886
5.73230e-008,1.0945
5.73597e-008,1.0986
5.73964e-008,1.0997
5.74330e-008,1.0985
5.74697e-008,1.0961
5.75064e-008,1.0943
5.75431e-008,1.0942
5.75798e-008,1.0962
5.76164e-008,1.0995
5.76531e-008,1.1027
5.76898e-008,1.1046
5.77264e-008,1.1045
5.77631e-008,1.1029
5.77998e-008,1.1006
5.78365e-008,1.0984
5.78732e-008,1.0968
5.79098e-008,1.0959
5.79465e-008,1.0952
5.79832e-008,1.0945
5.80199e-008,1.0935
5.80565e-008,1.0924
5.80932e-008,1.0912
5.81299e-008,1.0903
5.81665e-008,1.0897
5.82032e-008,1.0898
5.82399e-008,1.0905
5.82766e-008,1.0917
5.83133e-008,1.0929
5.83499e-008,1.0939
5.83866e-008,1.0941
5.84233e-008,1.0937
5.84599e-008,1.0929
5.84966e-008,1.0920
5.85333e-008,1.0913
5.85700e-008,1.0911
5.86066e-008,1.0914
5.86433e-008,1.0919
5.86800e-008,1.0922
5.87167e-008,1.0922
5.87534e-008,1.0920
5.87900e-008,1.0920
5.88267e-008,1.0927
5.88634e-008,1.0936
5.89000e-008,1.0910
5.89367e-008,1.0776
5.89734e-008,1.0436
5.90101e-008,0.9825
5.90468e-008,0.8948
5.90834e-008,0.7892
5.91201e-008,0.6806
5.91568e-008,0.5853
5.91935e-008,0.5146
5.92301e-008,0.4724
5.92668e-008,0.4552
5.93035e-008,0.4540
5.93401e-008,0.4582
5.93768e-008,0.4596
5.94135e-008,0.4551
5.94502e-008,0.4458
5.94869e-008,0.4353
5.95235e-008,0.4275
5.95602e-008,0.4238
5.95969e-008,0.4233
5.96335e-008,0.4229
5.96702e-008,0.4194
5.97069e-008,0.4106
5.97436e-008,0.3964
5.97802e-008,0.3784
5.98169e-008,0.3597
5.98536e-008,0.3436
5.98903e-008,0.3332
5.99269e-008,0.3296
5.99636e-008,0.3319
6.00003e-008,0.3374
6.00370e-008,0.3421
6.00737e-008,0.3433
6.01103e-008,0.3400
6.01470e-008,0.3335
6.01837e-008,0.3264
6.02204e-008,0.3213
6.02570e-008,0.3196
6.02937e-008,0.3212
6.03304e-008,0.3245
6.03671e-008,0.3273
6.04037e-008,0.3280
6.04404e-008,0.3261
6.04771e-008,0.3223
6.05137e-008,0.3185
6.05504e-008,0.3160
6.05871e-008,0.3158
6.06238e-008,0.3175
6.06604e-008,0.3203
6.06971e-008,0.3231
6.07338e-008,0.3252
6.07705e-008,0.3263
6.08072e-008,0.3269
6.08438e-008,0.3274
6.08805e-008,0.3280
6.09172e-008,0.3289
6.09539e-008,0.3301
6.09905e-008,0.3311
6.10272e-008,0.3317
6.10639e-008,0.3316
6.11006e-008,0.3306
6.11372e-008,0.3290
6.11739e-008,0.3273
6.12106e-008,0.3261
6.12472e-008,0.3257
6.12839e-008,0.3262
6.13206e-008,0.3272
6.13573e-008,0.3284
6.13939e-008,0.3293
6.14306e-008,0.3296
6.14673e-008,0.3292
6.15040e-008,0.3285
6.15407e-008,0.3280
6.15773e-008,0.3279
6.16140e-008,0.3285
6.16507e-008,0.3293
6.16874e-008,0.3301
6.17240e-008,0.3304
6.17607e-008,0.3301
6.17974e-008,0.3294
6.18341e-008,0.3286
6.18707e-008,0.3280
6.19074e-008,0.3280
