.HEADER
..NAMES
Time,V U2.C7&B7
.DATA
3.59133e-008,1.1364
3.59519e-008,1.1592
3.59905e-008,1.1618
3.60290e-008,1.1348
3.60676e-008,1.0701
3.61062e-008,0.9729
3.61448e-008,0.8553
3.61834e-008,0.7328
3.62219e-008,0.6179
3.62605e-008,0.5186
3.62991e-008,0.4452
3.63376e-008,0.3976
3.63762e-008,0.3677
3.64148e-008,0.3593
3.64534e-008,0.3793
3.64920e-008,0.4322
3.65305e-008,0.5164
3.65691e-008,0.6210
3.66077e-008,0.7297
3.66462e-008,0.8285
3.66848e-008,0.9147
3.67234e-008,0.9900
3.67620e-008,1.0492
3.68006e-008,1.0911
3.68391e-008,1.1266
3.68777e-008,1.1540
3.69163e-008,1.1637
3.69549e-008,1.1473
3.69934e-008,1.0947
3.70320e-008,1.0066
3.70706e-008,0.8937
3.71091e-008,0.7710
3.71477e-008,0.6530
3.71863e-008,0.5477
3.72249e-008,0.4652
3.72635e-008,0.4106
3.73020e-008,0.3750
3.73406e-008,0.3590
3.73792e-008,0.3696
3.74177e-008,0.4117
3.74563e-008,0.4868
3.74949e-008,0.5866
3.75335e-008,0.6960
3.75721e-008,0.7989
3.76106e-008,0.8886
3.76492e-008,0.9676
3.76878e-008,1.0327
3.77263e-008,1.0791
3.77649e-008,1.1161
3.78035e-008,1.1470
3.78421e-008,1.1630
3.78806e-008,1.1560
3.79192e-008,1.1156
3.79578e-008,1.0378
3.79964e-008,0.9312
3.80350e-008,0.8098
3.80735e-008,0.6893
3.81121e-008,0.5792
3.81507e-008,0.4881
3.81892e-008,0.4255
3.82278e-008,0.3850
3.82664e-008,0.3622
3.83050e-008,0.3633
3.83436e-008,0.3949
3.83821e-008,0.4601
3.84207e-008,0.5535
3.84593e-008,0.6614
3.84978e-008,0.7674
3.85364e-008,0.8614
3.85750e-008,0.9438
3.86136e-008,1.0141
3.86521e-008,1.0661
3.86907e-008,1.1051
3.87293e-008,1.1387
3.87679e-008,1.1602
3.88065e-008,1.1613
3.88450e-008,1.1326
3.88836e-008,1.0661
3.89222e-008,0.9674
3.89607e-008,0.8488
3.89993e-008,0.7265
3.90379e-008,0.6125
3.90765e-008,0.5142
3.91151e-008,0.4423
3.91536e-008,0.3960
3.91922e-008,0.3671
3.92308e-008,0.3598
3.92693e-008,0.3813
3.93079e-008,0.4359
3.93465e-008,0.5216
3.93851e-008,0.6266
3.94237e-008,0.7350
3.94622e-008,0.8332
3.95008e-008,0.9189
3.95394e-008,0.9935
3.95780e-008,1.0517
3.96165e-008,1.0935
3.96551e-008,1.1290
3.96937e-008,1.1554
3.97322e-008,1.1636
3.97708e-008,1.1457
3.98094e-008,1.0912
3.98480e-008,1.0015
3.98866e-008,0.8874
3.99251e-008,0.7646
3.99637e-008,0.6473
4.00023e-008,0.5430
4.00408e-008,0.4618
4.00794e-008,0.4086
4.01180e-008,0.3741
4.01566e-008,0.3592
4.01952e-008,0.3711
