.HEADER
..NAMES
Time,V U4.G2
4.14681e-008,1.1660
4.15067e-008,1.1654
4.15453e-008,1.1642
4.15838e-008,1.1659
4.16224e-008,1.1697
4.16610e-008,1.1724
4.16996e-008,1.1761
4.17382e-008,1.1811
4.17767e-008,1.1810
4.18153e-008,1.1612
4.18539e-008,1.1037
4.18924e-008,1.0045
4.19310e-008,0.8850
4.19696e-008,0.7681
4.20082e-008,0.6632
4.20468e-008,0.5730
4.20853e-008,0.4992
4.21239e-008,0.4438
4.21625e-008,0.3996
4.22011e-008,0.3684
4.22396e-008,0.3623
4.22782e-008,0.3957
4.23168e-008,0.4705
4.23553e-008,0.5840
4.23939e-008,0.7130
4.24325e-008,0.8235
4.24711e-008,0.9037
4.25097e-008,0.9632
4.25482e-008,1.0144
4.25868e-008,1.0597
4.26254e-008,1.0937
4.26639e-008,1.1174
4.27025e-008,1.1347
4.27411e-008,1.1457
4.27797e-008,1.1531
4.28183e-008,1.1600
4.28568e-008,1.1650
4.28954e-008,1.1661
4.29340e-008,1.1646
4.29726e-008,1.1647
4.30111e-008,1.1679
4.30497e-008,1.1714
4.30883e-008,1.1731
4.31268e-008,1.1739
4.31654e-008,1.1746
4.32040e-008,1.1748
4.32426e-008,1.1751
4.32812e-008,1.1762
4.33197e-008,1.1773
4.33583e-008,1.1775
4.33969e-008,1.1774
4.34354e-008,1.1778
4.34740e-008,1.1785
4.35126e-008,1.1788
4.35512e-008,1.1785
4.35898e-008,1.1784
4.36283e-008,1.1784
4.36669e-008,1.1784
4.37055e-008,1.1784
4.37440e-008,1.1786
4.37826e-008,1.1787
4.38212e-008,1.1786
4.38598e-008,1.1784
4.38983e-008,1.1785
4.39369e-008,1.1786
4.39755e-008,1.1786
4.40141e-008,1.1787
4.40527e-008,1.1808
4.40912e-008,1.1841
4.41298e-008,1.1809
4.41684e-008,1.1553
4.42069e-008,1.0883
4.42455e-008,0.9814
4.42841e-008,0.8603
4.43227e-008,0.7455
4.43613e-008,0.6434
4.43998e-008,0.5562
4.44384e-008,0.4859
4.44770e-008,0.4346
4.45155e-008,0.3981
4.45541e-008,0.3711
4.45927e-008,0.3526
4.46313e-008,0.3402
4.46699e-008,0.3301
4.47084e-008,0.3228
4.47470e-008,0.3207
4.47856e-008,0.3228
4.48242e-008,0.3253
4.48627e-008,0.3261
4.49013e-008,0.3261
4.49399e-008,0.3262
4.49784e-008,0.3264
4.50170e-008,0.3309
4.50556e-008,0.3502
4.50942e-008,0.3976
4.51328e-008,0.4807
4.51713e-008,0.5951
4.52099e-008,0.7161
4.52485e-008,0.8167
4.52870e-008,0.8909
4.53256e-008,0.9514
4.53642e-008,1.0054
4.54028e-008,1.0521
4.54414e-008,1.0880
4.54799e-008,1.1131
4.55185e-008,1.1305
4.55571e-008,1.1418
4.55957e-008,1.1505
4.56342e-008,1.1586
4.56728e-008,1.1639
4.57114e-008,1.1649
4.57499e-008,1.1641
4.57885e-008,1.1653
4.58271e-008,1.1687
4.58657e-008,1.1716
4.59043e-008,1.1731
4.59428e-008,1.1738
4.59814e-008,1.1743
4.60200e-008,1.1745
4.60585e-008,1.1751
4.60971e-008,1.1764
4.61357e-008,1.1772
4.61743e-008,1.1772
4.62129e-008,1.1773
4.62514e-008,1.1778
4.62900e-008,1.1784
4.63286e-008,1.1785
4.63671e-008,1.1783
4.64057e-008,1.1783
4.64443e-008,1.1783
4.64829e-008,1.1783
4.65214e-008,1.1784
4.65600e-008,1.1786
4.65986e-008,1.1786
4.66372e-008,1.1784
4.66758e-008,1.1784
4.67143e-008,1.1785
4.67529e-008,1.1786
4.67915e-008,1.1785
4.68300e-008,1.1787
4.68686e-008,1.1809
4.69072e-008,1.1841
4.69458e-008,1.1803
4.69844e-008,1.1529
4.70229e-008,1.0836
4.70615e-008,0.9752
4.71001e-008,0.8541
4.71386e-008,0.7400
4.71772e-008,0.6386
4.72158e-008,0.5521
4.72544e-008,0.4828
4.72930e-008,0.4324
4.73315e-008,0.3965
4.73701e-008,0.3700
4.74087e-008,0.3518
4.74473e-008,0.3396
4.74858e-008,0.3296
4.75244e-008,0.3225
4.75630e-008,0.3207
4.76015e-008,0.3230
4.76401e-008,0.3254
4.76787e-008,0.3261
4.77173e-008,0.3261
4.77559e-008,0.3262
4.77944e-008,0.3256
4.78330e-008,0.3246
4.78716e-008,0.3242
4.79101e-008,0.3241
4.79487e-008,0.3233
4.79873e-008,0.3226
4.80259e-008,0.3225
4.80645e-008,0.3226
4.81030e-008,0.3221
4.81416e-008,0.3212
4.81802e-008,0.3208
4.82188e-008,0.3209
4.82573e-008,0.3208
4.82959e-008,0.3207
4.83345e-008,0.3208
4.83730e-008,0.3209
4.84116e-008,0.3207
4.84502e-008,0.3206
4.84888e-008,0.3207
4.85274e-008,0.3208
4.85659e-008,0.3207
4.86045e-008,0.3206
4.86431e-008,0.3206
4.86816e-008,0.3207
4.87202e-008,0.3206
4.87588e-008,0.3206
4.87974e-008,0.3206
4.88360e-008,0.3206
4.88745e-008,0.3205
4.89131e-008,0.3205
4.89517e-008,0.3205
4.89902e-008,0.3206
4.90288e-008,0.3205
4.90674e-008,0.3205
4.91060e-008,0.3205
4.91445e-008,0.3205
4.91831e-008,0.3205
4.92217e-008,0.3205
4.92603e-008,0.3205
4.92989e-008,0.3205
4.93374e-008,0.3204
4.93760e-008,0.3204
4.94146e-008,0.3204
4.94531e-008,0.3204
4.94917e-008,0.3204
4.95303e-008,0.3204
4.95689e-008,0.3204
4.96075e-008,0.3204
4.96460e-008,0.3204
4.96846e-008,0.3204
4.97232e-008,0.3204
4.97617e-008,0.3204
4.98003e-008,0.3204
4.98389e-008,0.3204
4.98775e-008,0.3204
4.99160e-008,0.3204
4.99546e-008,0.3204
4.99932e-008,0.3204
5.00318e-008,0.3204
5.00704e-008,0.3204
5.01089e-008,0.3204
5.01475e-008,0.3224
5.01861e-008,0.3309
5.02246e-008,0.3561
5.02632e-008,0.4120
5.03018e-008,0.5046
5.03404e-008,0.6244
5.03790e-008,0.7426
5.04175e-008,0.8364
5.04561e-008,0.9067
5.04947e-008,0.9658
5.05332e-008,1.0184
5.05718e-008,1.0626
5.06104e-008,1.1112
5.06490e-008,1.1520
5.06876e-008,1.1709
5.07261e-008,1.1565
5.07647e-008,1.0986
5.08033e-008,0.9969
5.08419e-008,0.8717
5.08804e-008,0.7514
5.09190e-008,0.6481
5.09576e-008,0.5630
5.09961e-008,0.4923
5.10347e-008,0.4378
5.10733e-008,0.4009
5.11119e-008,0.3733
5.11505e-008,0.3521
5.11890e-008,0.3383
5.12276e-008,0.3289
5.12662e-008,0.3226
5.13047e-008,0.3199
5.13433e-008,0.3212
5.13819e-008,0.3248
5.14205e-008,0.3266
5.14591e-008,0.3259
5.14976e-008,0.3254
5.15362e-008,0.3257
5.15748e-008,0.3288
5.16133e-008,0.3437
5.16519e-008,0.3840
5.16905e-008,0.4600
5.17291e-008,0.5692
5.17676e-008,0.6910
5.18062e-008,0.7971
5.18448e-008,0.8764
5.18834e-008,0.9391
5.19220e-008,0.9940
5.19605e-008,1.0428
5.19991e-008,1.0812
5.20377e-008,1.1084
5.20762e-008,1.1271
5.21148e-008,1.1395
5.21534e-008,1.1486
5.21920e-008,1.1569
5.22306e-008,1.1629
5.22691e-008,1.1647
5.23077e-008,1.1641
5.23463e-008,1.1648
5.23848e-008,1.1677
5.24234e-008,1.1709
5.24620e-008,1.1733
5.25006e-008,1.1777
5.25391e-008,1.1819
5.25777e-008,1.1764
5.26163e-008,1.1454
5.26549e-008,1.0719
5.26935e-008,0.9618
5.27320e-008,0.8412
5.27706e-008,0.7282
5.28092e-008,0.6284
5.28477e-008,0.5440
5.28863e-008,0.4766
5.29249e-008,0.4269
5.29635e-008,0.3857
5.30021e-008,0.3618
5.30406e-008,0.3699
5.30792e-008,0.4175
5.31178e-008,0.5081
5.31563e-008,0.6309
5.31949e-008,0.7563
5.32335e-008,0.8561
5.32721e-008,0.9268
5.33107e-008,0.9823
5.33492e-008,1.0319
5.33878e-008,1.0733
5.34264e-008,1.1033
5.34650e-008,1.1243
5.35035e-008,1.1393
5.35421e-008,1.1486
5.35807e-008,1.1555
5.36192e-008,1.1621
5.36578e-008,1.1658
5.36964e-008,1.1656
5.37350e-008,1.1642
5.37736e-008,1.1655
5.38121e-008,1.1693
5.38507e-008,1.1721
5.38893e-008,1.1754
5.39278e-008,1.1805
5.39664e-008,1.1816
5.40050e-008,1.1649
5.40436e-008,1.1124
5.40822e-008,1.0170
5.41207e-008,0.8985
5.41593e-008,0.7806
5.41979e-008,0.6742
5.42365e-008,0.5822
5.42750e-008,0.5066
5.43136e-008,0.4491
5.43522e-008,0.4040
5.43907e-008,0.3708
5.44293e-008,0.3610
5.44679e-008,0.3901
5.45065e-008,0.4599
5.45451e-008,0.5700
5.45836e-008,0.6991
5.46222e-008,0.8127
5.46608e-008,0.8961
5.46993e-008,0.9571
5.47379e-008,1.0089
5.47765e-008,1.0552
5.48151e-008,1.0905
5.48537e-008,1.1151
5.48922e-008,1.1331
5.49308e-008,1.1447
5.49694e-008,1.1524
5.50079e-008,1.1592
5.50465e-008,1.1646
5.50851e-008,1.1662
5.51237e-008,1.1647
5.51622e-008,1.1645
5.52008e-008,1.1674
5.52394e-008,1.1711
5.52780e-008,1.1729
5.53166e-008,1.1738
5.53551e-008,1.1745
5.53937e-008,1.1748
5.54323e-008,1.1751
5.54708e-008,1.1761
5.55094e-008,1.1772
5.55480e-008,1.1775
5.55866e-008,1.1774
5.56252e-008,1.1777
5.56637e-008,1.1785
5.57023e-008,1.1788
5.57409e-008,1.1787
5.57794e-008,1.1807
5.58180e-008,1.1840
5.58566e-008,1.1802
5.58952e-008,1.1530
5.59338e-008,1.0840
5.59723e-008,0.9759
5.60109e-008,0.8546
5.60495e-008,0.7402
5.60881e-008,0.6388
5.61266e-008,0.5524
5.61652e-008,0.4830
5.62038e-008,0.4325
5.62423e-008,0.3965
5.62809e-008,0.3700
5.63195e-008,0.3518
5.63581e-008,0.3396
5.63967e-008,0.3296
5.64352e-008,0.3225
5.64738e-008,0.3206
5.65124e-008,0.3229
5.65509e-008,0.3254
5.65895e-008,0.3261
5.66281e-008,0.3261
5.66667e-008,0.3261
5.67053e-008,0.3264
5.67438e-008,0.3314
5.67824e-008,0.3517
5.68210e-008,0.4006
5.68596e-008,0.4855
5.68981e-008,0.6009
5.69367e-008,0.7214
5.69753e-008,0.8207
5.70138e-008,0.8940
5.70524e-008,0.9540
5.70910e-008,1.0078
5.71296e-008,1.0541
5.71682e-008,1.0998
5.72067e-008,1.1431
5.72453e-008,1.1701
5.72839e-008,1.1624
5.73224e-008,1.1158
5.73610e-008,1.0214
5.73996e-008,0.8984
5.74382e-008,0.7762
5.74768e-008,0.6683
5.75153e-008,0.5801
5.75539e-008,0.5067
5.75925e-008,0.4482
5.76310e-008,0.4044
5.76696e-008,0.3708
5.77082e-008,0.3569
5.77468e-008,0.3805
5.77853e-008,0.4460
5.78239e-008,0.5552
5.78625e-008,0.6863
5.79011e-008,0.8033
5.79397e-008,0.8900
5.79782e-008,0.9525
5.80168e-008,1.0037
5.80554e-008,1.0499
5.80939e-008,1.0868
5.81325e-008,1.1129
5.81711e-008,1.1314
5.82097e-008,1.1434
5.82483e-008,1.1514
5.82868e-008,1.1586
5.83254e-008,1.1643
5.83640e-008,1.1659
5.84025e-008,1.1646
5.84411e-008,1.1642
5.84797e-008,1.1667
5.85183e-008,1.1705
5.85569e-008,1.1727
5.85954e-008,1.1738
5.86340e-008,1.1744
5.86726e-008,1.1745
5.87112e-008,1.1749
5.87497e-008,1.1759
5.87883e-008,1.1770
5.88269e-008,1.1774
5.88654e-008,1.1774
5.89040e-008,1.1776
5.89426e-008,1.1783
5.89812e-008,1.1787
5.90198e-008,1.1785
5.90583e-008,1.1784
5.90969e-008,1.1784
5.91355e-008,1.1783
5.91740e-008,1.1784
5.92126e-008,1.1786
5.92512e-008,1.1787
5.92898e-008,1.1786
5.93284e-008,1.1784
5.93669e-008,1.1784
5.94055e-008,1.1786
5.94441e-008,1.1786
5.94827e-008,1.1785
5.95212e-008,1.1785
5.95598e-008,1.1786
5.95984e-008,1.1786
5.96370e-008,1.1786
5.96755e-008,1.1786
5.97141e-008,1.1787
5.97527e-008,1.1786
5.97912e-008,1.1786
5.98298e-008,1.1786
5.98684e-008,1.1787
5.99070e-008,1.1787
5.99455e-008,1.1786
5.99841e-008,1.1787
6.00227e-008,1.1787
6.00613e-008,1.1787
6.00999e-008,1.1787
6.01384e-008,1.1787
6.01770e-008,1.1787
6.02156e-008,1.1787
6.02542e-008,1.1787
6.02927e-008,1.1787
6.03313e-008,1.1787
6.03699e-008,1.1787
6.04085e-008,1.1787
6.04470e-008,1.1787
6.04856e-008,1.1787
6.05242e-008,1.1787
6.05627e-008,1.1787
6.06013e-008,1.1787
6.06399e-008,1.1787
6.06785e-008,1.1787
6.07170e-008,1.1787
6.07556e-008,1.1787
6.07942e-008,1.1787
6.08328e-008,1.1787
6.08714e-008,1.1787
6.09099e-008,1.1787
6.09485e-008,1.1787
6.09871e-008,1.1787
6.10257e-008,1.1787
6.10642e-008,1.1787
6.11028e-008,1.1787
6.11414e-008,1.1787
6.11800e-008,1.1787
6.12185e-008,1.1787
6.12571e-008,1.1787
6.12957e-008,1.1787
6.13342e-008,1.1787
6.13728e-008,1.1787
6.14114e-008,1.1787
6.14500e-008,1.1787
6.14885e-008,1.1787
6.15271e-008,1.1787
6.15657e-008,1.1787
6.16043e-008,1.1787
6.16429e-008,1.1787
6.16814e-008,1.1787
6.17200e-008,1.1787
6.17586e-008,1.1787
6.17972e-008,1.1787
6.18357e-008,1.1787
6.18743e-008,1.1787
