.HEADER
..NAMES
Time,V U5.D7
.DATA
4.12752e-008,1.1758
4.13138e-008,1.1758
4.13524e-008,1.1759
4.13910e-008,1.1759
4.14296e-008,1.1759
4.14681e-008,1.1759
4.15067e-008,1.1759
4.15453e-008,1.1759
4.15838e-008,1.1759
4.16224e-008,1.1759
4.16610e-008,1.1760
4.16996e-008,1.1760
4.17382e-008,1.1770
4.17767e-008,1.1798
4.18153e-008,1.1808
4.18539e-008,1.1682
4.18924e-008,1.1240
4.19310e-008,1.0401
4.19696e-008,0.9318
4.20082e-008,0.8188
4.20468e-008,0.7087
4.20853e-008,0.6039
4.21239e-008,0.5163
4.21625e-008,0.4547
4.22011e-008,0.4110
4.22396e-008,0.3787
4.22782e-008,0.3668
4.23168e-008,0.3905
4.23553e-008,0.4467
4.23939e-008,0.5329
4.24325e-008,0.6445
4.24711e-008,0.7567
4.25097e-008,0.8519
4.25482e-008,0.9314
4.25868e-008,0.9993
4.26254e-008,1.0504
4.26639e-008,1.0866
4.27025e-008,1.1228
4.27411e-008,1.1532
4.27797e-008,1.1582
4.28183e-008,1.1349
4.28568e-008,1.0765
4.28954e-008,0.9791
4.29340e-008,0.8605
4.29726e-008,0.7405
4.30111e-008,0.6317
4.30497e-008,0.5375
4.30883e-008,0.4639
4.31268e-008,0.4155
4.31654e-008,0.3820
4.32040e-008,0.3641
4.32426e-008,0.3749
4.32812e-008,0.4200
4.33197e-008,0.4965
4.33583e-008,0.6015
4.33969e-008,0.7159
4.34354e-008,0.8193
4.34740e-008,0.9037
4.35126e-008,0.9757
4.35512e-008,1.0349
4.35898e-008,1.0745
4.36283e-008,1.0977
4.36669e-008,1.1151
4.37055e-008,1.1303
4.37440e-008,1.1405
4.37826e-008,1.1487
4.38212e-008,1.1585
4.38598e-008,1.1673
4.38983e-008,1.1711
4.39369e-008,1.1715
4.39755e-008,1.1713
4.40141e-008,1.1710
4.40527e-008,1.1704
4.40912e-008,1.1701
4.41298e-008,1.1704
4.41684e-008,1.1705
4.42069e-008,1.1712
4.42455e-008,1.1728
4.42841e-008,1.1741
4.43227e-008,1.1744
4.43613e-008,1.1747
4.43998e-008,1.1753
4.44384e-008,1.1752
4.44770e-008,1.1746
4.45155e-008,1.1747
4.45541e-008,1.1765
4.45927e-008,1.1796
4.46313e-008,1.1800
4.46699e-008,1.1664
4.47084e-008,1.1205
4.47470e-008,1.0347
4.47856e-008,0.9256
4.48242e-008,0.8127
4.48627e-008,0.7027
4.49013e-008,0.5984
4.49399e-008,0.5120
4.49784e-008,0.4519
4.50170e-008,0.4092
4.50556e-008,0.3778
4.50942e-008,0.3672
4.51328e-008,0.3925
4.51713e-008,0.4503
4.52099e-008,0.5381
4.52485e-008,0.6502
4.52870e-008,0.7619
4.53256e-008,0.8562
4.53642e-008,0.9351
4.54028e-008,1.0023
4.54414e-008,1.0524
4.54799e-008,1.0840
4.55185e-008,1.1043
4.55571e-008,1.1216
4.55957e-008,1.1344
4.56342e-008,1.1430
4.56728e-008,1.1528
4.57114e-008,1.1633
4.57499e-008,1.1695
4.57885e-008,1.1712
4.58271e-008,1.1718
4.58657e-008,1.1716
4.59043e-008,1.1707
4.59428e-008,1.1706
4.59814e-008,1.1743
4.60200e-008,1.1781
4.60585e-008,1.1727
4.60971e-008,1.1445
4.61357e-008,1.0782
4.61743e-008,0.9770
4.62129e-008,0.8637
4.62514e-008,0.7526
4.62900e-008,0.6449
4.63286e-008,0.5483
4.63671e-008,0.4754
4.64057e-008,0.4282
4.64443e-008,0.3963
4.64829e-008,0.3727
4.65214e-008,0.3583
4.65600e-008,0.3507
4.65986e-008,0.3426
4.66372e-008,0.3324
4.66758e-008,0.3243
4.67143e-008,0.3200
4.67529e-008,0.3186
4.67915e-008,0.3191
4.68300e-008,0.3208
4.68686e-008,0.3232
4.69072e-008,0.3258
4.69458e-008,0.3279
4.69844e-008,0.3284
4.70229e-008,0.3273
4.70615e-008,0.3260
4.71001e-008,0.3254
4.71386e-008,0.3246
4.71772e-008,0.3234
4.72158e-008,0.3230
4.72544e-008,0.3236
4.72930e-008,0.3240
4.73315e-008,0.3237
4.73701e-008,0.3234
4.74087e-008,0.3234
4.74473e-008,0.3233
4.74858e-008,0.3228
4.75244e-008,0.3224
4.75630e-008,0.3224
4.76015e-008,0.3225
4.76401e-008,0.3225
4.76787e-008,0.3225
4.77173e-008,0.3226
4.77559e-008,0.3226
4.77944e-008,0.3226
4.78330e-008,0.3233
4.78716e-008,0.3275
4.79101e-008,0.3428
4.79487e-008,0.3810
4.79873e-008,0.4523
4.80259e-008,0.5557
4.80645e-008,0.6726
4.81030e-008,0.7787
4.81416e-008,0.8654
4.81802e-008,0.9397
4.82188e-008,1.0024
4.82573e-008,1.0474
4.82959e-008,1.0827
4.83345e-008,1.1200
4.83730e-008,1.1501
4.84116e-008,1.1519
4.84502e-008,1.1258
4.84888e-008,1.0639
4.85274e-008,0.9624
4.85659e-008,0.8431
4.86045e-008,0.7247
4.86431e-008,0.6170
4.86816e-008,0.5250
4.87202e-008,0.4557
4.87588e-008,0.4103
4.87974e-008,0.3786
4.88360e-008,0.3626
4.88745e-008,0.3776
4.89131e-008,0.4262
4.89517e-008,0.5049
4.89902e-008,0.6120
4.90288e-008,0.7268
4.90674e-008,0.8283
4.91060e-008,0.9109
4.91445e-008,0.9819
4.91831e-008,1.0395
4.92217e-008,1.0772
4.92603e-008,1.0990
4.92989e-008,1.1162
4.93374e-008,1.1310
4.93760e-008,1.1406
4.94146e-008,1.1488
4.94531e-008,1.1590
4.94917e-008,1.1674
4.95303e-008,1.1706
4.95689e-008,1.1710
4.96075e-008,1.1708
4.96460e-008,1.1704
4.96846e-008,1.1697
4.97232e-008,1.1696
4.97617e-008,1.1699
4.98003e-008,1.1700
4.98389e-008,1.1708
4.98775e-008,1.1726
4.99160e-008,1.1738
4.99546e-008,1.1739
4.99932e-008,1.1743
5.00318e-008,1.1750
5.00704e-008,1.1748
5.01089e-008,1.1741
5.01475e-008,1.1743
5.01861e-008,1.1751
5.02246e-008,1.1752
5.02632e-008,1.1750
5.03018e-008,1.1752
5.03404e-008,1.1756
5.03790e-008,1.1756
5.04175e-008,1.1755
5.04561e-008,1.1755
5.04947e-008,1.1755
5.05332e-008,1.1754
5.05718e-008,1.1754
5.06104e-008,1.1755
5.06490e-008,1.1765
5.06876e-008,1.1794
5.07261e-008,1.1805
5.07647e-008,1.1680
5.08033e-008,1.1239
5.08419e-008,1.0402
5.08804e-008,0.9321
5.09190e-008,0.8191
5.09576e-008,0.7089
5.09961e-008,0.6040
5.10347e-008,0.5164
5.10733e-008,0.4547
5.11119e-008,0.4108
5.11505e-008,0.3785
5.11890e-008,0.3665
5.12276e-008,0.3901
5.12662e-008,0.4461
5.13047e-008,0.5323
5.13433e-008,0.6438
5.13819e-008,0.7561
5.14205e-008,0.8514
5.14591e-008,0.9309
5.14976e-008,0.9988
5.15362e-008,1.0500
5.15748e-008,1.0824
5.16133e-008,1.1031
5.16519e-008,1.1206
5.16905e-008,1.1337
5.17291e-008,1.1424
5.17676e-008,1.1521
5.18062e-008,1.1626
5.18448e-008,1.1691
5.18834e-008,1.1710
5.19220e-008,1.1716
5.19605e-008,1.1714
5.19991e-008,1.1705
5.20377e-008,1.1699
5.20762e-008,1.1702
5.21148e-008,1.1705
5.21534e-008,1.1706
5.21920e-008,1.1718
5.22306e-008,1.1735
5.22691e-008,1.1743
5.23077e-008,1.1744
5.23463e-008,1.1750
5.23848e-008,1.1754
5.24234e-008,1.1749
5.24620e-008,1.1745
5.25006e-008,1.1750
5.25391e-008,1.1774
5.25777e-008,1.1804
5.26163e-008,1.1780
5.26549e-008,1.1564
5.26935e-008,1.0977
5.27320e-008,1.0019
5.27706e-008,0.8902
5.28092e-008,0.7782
5.28477e-008,0.6690
5.28863e-008,0.5689
5.29249e-008,0.4905
5.29635e-008,0.4378
5.30021e-008,0.4027
5.30406e-008,0.3772
5.30792e-008,0.3610
5.31178e-008,0.3522
5.31563e-008,0.3443
5.31949e-008,0.3346
5.32335e-008,0.3258
5.32721e-008,0.3206
5.33107e-008,0.3187
5.33492e-008,0.3190
5.33878e-008,0.3204
5.34264e-008,0.3225
5.34650e-008,0.3252
5.35035e-008,0.3275
5.35421e-008,0.3284
5.35807e-008,0.3276
5.36192e-008,0.3263
5.36578e-008,0.3257
5.36964e-008,0.3249
5.37350e-008,0.3237
5.37736e-008,0.3230
5.38121e-008,0.3235
5.38507e-008,0.3240
5.38893e-008,0.3238
5.39278e-008,0.3235
5.39664e-008,0.3235
5.40050e-008,0.3234
5.40436e-008,0.3230
5.40822e-008,0.3226
5.41207e-008,0.3225
5.41593e-008,0.3225
5.41979e-008,0.3225
5.42365e-008,0.3226
5.42750e-008,0.3226
5.43136e-008,0.3226
5.43522e-008,0.3227
5.43907e-008,0.3227
5.44293e-008,0.3225
5.44679e-008,0.3224
5.45065e-008,0.3224
5.45451e-008,0.3224
5.45836e-008,0.3224
5.46222e-008,0.3223
5.46608e-008,0.3224
5.46993e-008,0.3224
5.47379e-008,0.3224
5.47765e-008,0.3223
5.48151e-008,0.3223
5.48537e-008,0.3223
5.48922e-008,0.3222
5.49308e-008,0.3222
5.49694e-008,0.3222
5.50079e-008,0.3222
5.50465e-008,0.3221
5.50851e-008,0.3221
5.51237e-008,0.3221
5.51622e-008,0.3221
5.52008e-008,0.3221
5.52394e-008,0.3221
5.52780e-008,0.3220
5.53166e-008,0.3220
5.53551e-008,0.3220
5.53937e-008,0.3220
5.54323e-008,0.3220
5.54708e-008,0.3219
5.55094e-008,0.3219
5.55480e-008,0.3219
5.55866e-008,0.3219
5.56252e-008,0.3219
5.56637e-008,0.3219
5.57023e-008,0.3219
5.57409e-008,0.3219
5.57794e-008,0.3219
5.58180e-008,0.3233
5.58566e-008,0.3301
5.58952e-008,0.3510
5.59338e-008,0.3990
5.59723e-008,0.4810
5.60109e-008,0.5918
5.60495e-008,0.7072
5.60881e-008,0.8072
5.61266e-008,0.8893
5.61652e-008,0.9604
5.62038e-008,1.0182
5.62423e-008,1.0575
5.62809e-008,1.0830
5.63195e-008,1.1027
5.63581e-008,1.1193
5.63967e-008,1.1318
5.64352e-008,1.1426
5.64738e-008,1.1539
5.65124e-008,1.1636
5.65509e-008,1.1683
5.65895e-008,1.1690
5.66281e-008,1.1684
5.66667e-008,1.1682
5.67053e-008,1.1685
5.67438e-008,1.1706
5.67824e-008,1.1743
5.68210e-008,1.1764
5.68596e-008,1.1655
5.68981e-008,1.1246
5.69367e-008,1.0433
5.69753e-008,0.9351
5.70138e-008,0.8218
5.70524e-008,0.7120
5.70910e-008,0.6067
5.71296e-008,0.5176
5.71682e-008,0.4549
5.72067e-008,0.4120
5.72453e-008,0.3793
5.72839e-008,0.3655
5.73224e-008,0.3871
5.73610e-008,0.4415
5.73996e-008,0.5260
5.74382e-008,0.6365
5.74768e-008,0.7493
5.75153e-008,0.8461
5.75539e-008,0.9263
5.75925e-008,0.9948
5.76310e-008,1.0473
5.76696e-008,1.0806
5.77082e-008,1.1015
5.77468e-008,1.1192
5.77853e-008,1.1326
5.78239e-008,1.1413
5.78625e-008,1.1508
5.79011e-008,1.1615
5.79397e-008,1.1683
5.79782e-008,1.1704
5.80168e-008,1.1710
5.80554e-008,1.1709
5.80939e-008,1.1701
5.81325e-008,1.1697
5.81711e-008,1.1731
5.82097e-008,1.1772
5.82483e-008,1.1734
5.82868e-008,1.1488
5.83254e-008,1.0871
5.83640e-008,0.9889
5.84025e-008,0.8760
5.84411e-008,0.7644
5.84797e-008,0.6562
5.85183e-008,0.5578
5.85569e-008,0.4817
5.85954e-008,0.4320
5.86340e-008,0.3990
5.86726e-008,0.3744
5.87112e-008,0.3590
5.87497e-008,0.3510
5.87883e-008,0.3432
5.88269e-008,0.3331
5.88654e-008,0.3245
5.89040e-008,0.3199
5.89426e-008,0.3182
5.89812e-008,0.3185
5.90198e-008,0.3201
5.90583e-008,0.3225
5.90969e-008,0.3260
5.91355e-008,0.3340
5.91740e-008,0.3542
5.92126e-008,0.3985
5.92512e-008,0.4758
5.92898e-008,0.5838
5.93284e-008,0.6996
5.93669e-008,0.8007
5.94055e-008,0.8836
5.94441e-008,0.9562
5.94827e-008,1.0159
5.95212e-008,1.0562
5.95598e-008,1.0921
5.95984e-008,1.1277
5.96370e-008,1.1538
5.96755e-008,1.1499
5.97141e-008,1.1158
5.97527e-008,1.0459
5.97912e-008,0.9391
5.98298e-008,0.8181
5.98684e-008,0.7021
5.99070e-008,0.5971
5.99455e-008,0.5088
5.99841e-008,0.4453
6.00227e-008,0.4059
6.00613e-008,0.3811
6.00999e-008,0.3626
6.01384e-008,0.3517
6.01770e-008,0.3456
6.02156e-008,0.3371
6.02542e-008,0.3267
6.02927e-008,0.3201
6.03313e-008,0.3173
6.03699e-008,0.3162
6.04085e-008,0.3173
6.04470e-008,0.3206
6.04856e-008,0.3242
6.05242e-008,0.3263
6.05627e-008,0.3273
6.06013e-008,0.3277
6.06399e-008,0.3267
6.06785e-008,0.3249
6.07170e-008,0.3240
6.07556e-008,0.3235
6.07942e-008,0.3226
6.08328e-008,0.3223
6.08714e-008,0.3230
6.09099e-008,0.3235
6.09485e-008,0.3232
6.09871e-008,0.3228
6.10257e-008,0.3228
6.10642e-008,0.3226
6.11028e-008,0.3220
6.11414e-008,0.3218
6.11800e-008,0.3219
6.12185e-008,0.3220
6.12571e-008,0.3219
6.12957e-008,0.3220
6.13342e-008,0.3222
6.13728e-008,0.3222
6.14114e-008,0.3221
6.14500e-008,0.3221
6.14885e-008,0.3220
6.15271e-008,0.3219
6.15657e-008,0.3219
6.16043e-008,0.3220
6.16429e-008,0.3220
6.16814e-008,0.3219
6.17200e-008,0.3220
6.17586e-008,0.3220
6.17972e-008,0.3219
6.18357e-008,0.3219
6.18743e-008,0.3219
