.HEADER
..NAMES
Time,V U5.E7
.DATA
3.33288e-008,0.4153
3.33674e-008,0.3866
3.34060e-008,0.3665
3.34445e-008,0.3578
3.34831e-008,0.3532
3.35217e-008,0.3462
3.35603e-008,0.3399
3.35988e-008,0.3329
3.36374e-008,0.3252
3.36760e-008,0.3196
3.37145e-008,0.3167
3.37531e-008,0.3162
3.37917e-008,0.3174
3.38303e-008,0.3197
3.38689e-008,0.3229
3.39074e-008,0.3256
3.39460e-008,0.3262
3.39846e-008,0.3256
3.40231e-008,0.3260
3.40617e-008,0.3256
3.41003e-008,0.3241
3.41389e-008,0.3230
3.41775e-008,0.3226
3.42160e-008,0.3224
3.42546e-008,0.3225
3.42932e-008,0.3228
3.43318e-008,0.3231
3.43703e-008,0.3233
3.44089e-008,0.3233
3.44475e-008,0.3233
3.44860e-008,0.3231
3.45246e-008,0.3226
3.45632e-008,0.3224
3.46018e-008,0.3225
3.46404e-008,0.3225
3.46789e-008,0.3223
3.47175e-008,0.3223
3.47561e-008,0.3224
3.47946e-008,0.3225
3.48332e-008,0.3225
3.48718e-008,0.3224
3.49104e-008,0.3224
3.49490e-008,0.3224
3.49875e-008,0.3223
3.50261e-008,0.3223
3.50647e-008,0.3223
3.51032e-008,0.3222
3.51418e-008,0.3222
3.51804e-008,0.3223
3.52190e-008,0.3237
3.52575e-008,0.3312
3.52961e-008,0.3537
3.53347e-008,0.4053
3.53733e-008,0.4910
3.54119e-008,0.6032
3.54504e-008,0.7180
3.54890e-008,0.8132
3.55276e-008,0.8971
3.55661e-008,0.9671
3.56047e-008,1.0209
3.56433e-008,1.0582
3.56819e-008,1.0843
3.57205e-008,1.1037
3.57590e-008,1.1176
3.57976e-008,1.1276
3.58362e-008,1.1356
3.58747e-008,1.1445
3.59133e-008,1.1546
3.59519e-008,1.1639
3.59905e-008,1.1712
3.60290e-008,1.1735
3.60676e-008,1.1721
3.61062e-008,1.1717
3.61448e-008,1.1733
3.61834e-008,1.1784
3.62219e-008,1.1777
3.62605e-008,1.1639
3.62991e-008,1.1187
3.63376e-008,1.0320
3.63762e-008,0.9255
3.64148e-008,0.8154
3.64534e-008,0.7028
3.64920e-008,0.5997
3.65305e-008,0.5157
3.65691e-008,0.4555
3.66077e-008,0.4122
3.66462e-008,0.3752
3.66848e-008,0.3700
3.67234e-008,0.3913
3.67620e-008,0.4455
3.68006e-008,0.5310
3.68391e-008,0.6401
3.68777e-008,0.7408
3.69163e-008,0.8286
3.69549e-008,0.9102
3.69934e-008,0.9792
3.70320e-008,1.0304
3.70706e-008,1.0676
3.71091e-008,1.1152
3.71477e-008,1.1410
3.71863e-008,1.1480
3.72249e-008,1.1302
3.72635e-008,1.0747
3.73020e-008,0.9845
3.73406e-008,0.8778
3.73792e-008,0.7629
3.74177e-008,0.6520
3.74563e-008,0.5545
3.74949e-008,0.4800
3.75335e-008,0.4299
3.75721e-008,0.3883
3.76106e-008,0.3699
3.76492e-008,0.3792
3.76878e-008,0.4226
3.77263e-008,0.4956
3.77649e-008,0.5974
3.78035e-008,0.7049
3.78421e-008,0.7976
3.78806e-008,0.8821
3.79192e-008,0.9549
3.79578e-008,1.0124
3.79964e-008,1.0538
3.80350e-008,1.0981
3.80735e-008,1.1346
3.81121e-008,1.1469
3.81507e-008,1.1400
3.81892e-008,1.0969
3.82278e-008,1.0153
3.82664e-008,0.9130
3.83050e-008,0.7996
3.83436e-008,0.6862
3.83821e-008,0.5838
3.84207e-008,0.5014
3.84593e-008,0.4441
3.84978e-008,0.4003
3.85364e-008,0.3721
3.85750e-008,0.3732
3.86136e-008,0.4053
3.86521e-008,0.4692
3.86907e-008,0.5625
3.87293e-008,0.6727
3.87679e-008,0.7690
3.88065e-008,0.8561
3.88450e-008,0.9333
