.HEADER
..NAMES
Time,V U2.A2
.DATA
2.49194e-008,1.1760
2.49580e-008,1.1767
2.49966e-008,1.1771
2.50352e-008,1.1773
2.50737e-008,1.1772
2.51123e-008,1.1771
2.51509e-008,1.1777
2.51895e-008,1.1787
2.52281e-008,1.1792
2.52666e-008,1.1788
2.53052e-008,1.1792
2.53438e-008,1.1823
2.53824e-008,1.1842
2.54209e-008,1.1718
2.54595e-008,1.1244
2.54981e-008,1.0300
2.55367e-008,0.9047
2.55752e-008,0.7790
2.56138e-008,0.6698
2.56524e-008,0.5802
2.56909e-008,0.5101
2.57295e-008,0.4571
2.57681e-008,0.4169
2.58067e-008,0.3856
2.58452e-008,0.3703
2.58838e-008,0.3862
2.59224e-008,0.4456
2.59610e-008,0.5491
2.59995e-008,0.6758
2.60381e-008,0.7899
2.60767e-008,0.8749
2.61153e-008,0.9384
2.61539e-008,0.9902
2.61924e-008,1.0354
2.62310e-008,1.0791
2.62696e-008,1.1253
2.63082e-008,1.1608
2.63467e-008,1.1709
2.63853e-008,1.1439
2.64239e-008,1.0676
2.64625e-008,0.9501
2.65010e-008,0.8242
2.65396e-008,0.7078
2.65782e-008,0.6064
2.66167e-008,0.5272
2.66553e-008,0.4689
2.66939e-008,0.4263
2.67325e-008,0.3980
2.67710e-008,0.3763
2.68096e-008,0.3558
2.68482e-008,0.3407
2.68868e-008,0.3322
2.69254e-008,0.3257
2.69639e-008,0.3202
2.70025e-008,0.3166
2.70411e-008,0.3157
2.70797e-008,0.3179
2.71182e-008,0.3214
2.71568e-008,0.3232
2.71954e-008,0.3250
2.72340e-008,0.3336
2.72725e-008,0.3595
2.73111e-008,0.4156
2.73497e-008,0.5099
2.73882e-008,0.6340
2.74268e-008,0.7579
2.74654e-008,0.8535
2.75040e-008,0.9183
2.75425e-008,0.9673
2.75811e-008,1.0122
2.76197e-008,1.0542
2.76583e-008,1.0887
2.76968e-008,1.1127
2.77354e-008,1.1301
2.77740e-008,1.1434
2.78126e-008,1.1518
2.78512e-008,1.1572
2.78897e-008,1.1634
2.79283e-008,1.1703
2.79669e-008,1.1747
2.80055e-008,1.1745
2.80440e-008,1.1714
2.80826e-008,1.1698
2.81212e-008,1.1718
2.81598e-008,1.1750
2.81983e-008,1.1766
2.82369e-008,1.1768
2.82755e-008,1.1769
2.83140e-008,1.1772
2.83526e-008,1.1772
2.83912e-008,1.1771
2.84298e-008,1.1776
2.84683e-008,1.1786
2.85069e-008,1.1793
2.85455e-008,1.1790
2.85841e-008,1.1782
2.86226e-008,1.1781
2.86612e-008,1.1787
2.86998e-008,1.1793
2.87384e-008,1.1792
2.87770e-008,1.1789
2.88155e-008,1.1787
2.88541e-008,1.1788
2.88927e-008,1.1789
2.89313e-008,1.1788
2.89698e-008,1.1788
2.90084e-008,1.1790
2.90470e-008,1.1791
2.90855e-008,1.1789
2.91241e-008,1.1787
2.91627e-008,1.1787
2.92013e-008,1.1789
2.92398e-008,1.1790
2.92784e-008,1.1789
2.93170e-008,1.1788
2.93556e-008,1.1788
2.93941e-008,1.1789
2.94327e-008,1.1789
2.94713e-008,1.1789
2.95099e-008,1.1789
2.95485e-008,1.1789
2.95870e-008,1.1789
2.96256e-008,1.1789
2.96642e-008,1.1788
2.97028e-008,1.1789
2.97413e-008,1.1789
2.97799e-008,1.1789
2.98185e-008,1.1789
2.98570e-008,1.1789
2.98956e-008,1.1789
2.99342e-008,1.1789
2.99728e-008,1.1789
3.00113e-008,1.1789
3.00499e-008,1.1789
3.00885e-008,1.1789
3.01271e-008,1.1789
3.01657e-008,1.1789
3.02042e-008,1.1789
3.02428e-008,1.1789
3.02814e-008,1.1789
3.03199e-008,1.1789
3.03585e-008,1.1789
3.03971e-008,1.1789
3.04357e-008,1.1789
3.04743e-008,1.1789
3.05128e-008,1.1789
3.05514e-008,1.1789
3.05900e-008,1.1789
3.06285e-008,1.1789
3.06671e-008,1.1789
3.07057e-008,1.1789
3.07443e-008,1.1789
3.07829e-008,1.1789
3.08214e-008,1.1789
3.08600e-008,1.1789
3.08986e-008,1.1790
3.09372e-008,1.1802
3.09757e-008,1.1834
3.10143e-008,1.1840
3.10529e-008,1.1686
3.10914e-008,1.1167
3.11300e-008,1.0180
3.11686e-008,0.8915
3.12072e-008,0.7671
3.12458e-008,0.6598
3.12843e-008,0.5723
3.13229e-008,0.5039
3.13615e-008,0.4525
3.14000e-008,0.4164
3.14386e-008,0.3906
3.14772e-008,0.3681
3.15158e-008,0.3487
3.15544e-008,0.3366
3.15929e-008,0.3305
3.16315e-008,0.3258
3.16701e-008,0.3206
3.17087e-008,0.3165
3.17472e-008,0.3163
3.17858e-008,0.3196
3.18244e-008,0.3228
3.18629e-008,0.3240
3.19015e-008,0.3273
3.19401e-008,0.3415
3.19787e-008,0.3786
3.20173e-008,0.4506
3.20558e-008,0.5595
3.20944e-008,0.6878
3.21330e-008,0.8025
3.21715e-008,0.8838
3.22101e-008,0.9397
3.22487e-008,0.9860
3.22873e-008,1.0301
3.23259e-008,1.0698
3.23644e-008,1.1001
3.24030e-008,1.1207
3.24416e-008,1.1362
3.24801e-008,1.1475
3.25187e-008,1.1542
3.25573e-008,1.1596
3.25959e-008,1.1663
3.26344e-008,1.1726
3.26730e-008,1.1752
3.27116e-008,1.1734
3.27502e-008,1.1704
3.27888e-008,1.1702
3.28273e-008,1.1731
3.28659e-008,1.1760
3.29045e-008,1.1769
3.29430e-008,1.1769
3.29816e-008,1.1770
3.30202e-008,1.1772
3.30588e-008,1.1772
3.30974e-008,1.1773
3.31359e-008,1.1780
3.31745e-008,1.1790
3.32131e-008,1.1794
3.32516e-008,1.1789
3.32902e-008,1.1798
3.33288e-008,1.1834
3.33674e-008,1.1829
3.34060e-008,1.1619
3.34445e-008,1.0999
3.34831e-008,0.9925
3.35217e-008,0.8641
3.35603e-008,0.7428
3.35988e-008,0.6398
3.36374e-008,0.5563
3.36760e-008,0.4918
3.37145e-008,0.4436
3.37531e-008,0.4062
3.37917e-008,0.3785
3.38303e-008,0.3712
3.38689e-008,0.3996
3.39074e-008,0.4735
3.39460e-008,0.5878
3.39846e-008,0.7140
3.40231e-008,0.8194
3.40617e-008,0.8963
3.41003e-008,0.9555
3.41389e-008,1.0049
3.41775e-008,1.0483
3.42160e-008,1.0845
3.42546e-008,1.1107
3.42932e-008,1.1295
3.43318e-008,1.1437
3.43703e-008,1.1521
3.44089e-008,1.1573
3.44475e-008,1.1636
3.44860e-008,1.1708
3.45246e-008,1.1753
3.45632e-008,1.1756
3.46018e-008,1.1728
3.46404e-008,1.1707
3.46789e-008,1.1717
3.47175e-008,1.1743
3.47561e-008,1.1759
3.47946e-008,1.1765
3.48332e-008,1.1770
3.48718e-008,1.1773
3.49104e-008,1.1772
3.49490e-008,1.1770
3.49875e-008,1.1775
3.50261e-008,1.1785
3.50647e-008,1.1793
3.51032e-008,1.1791
3.51418e-008,1.1788
3.51804e-008,1.1811
3.52190e-008,1.1845
3.52575e-008,1.1786
3.52961e-008,1.1446
3.53347e-008,1.0649
3.53733e-008,0.9461
3.54119e-008,0.8178
3.54504e-008,0.7026
3.54890e-008,0.6068
3.55276e-008,0.5305
3.55661e-008,0.4725
3.56047e-008,0.4301
3.56433e-008,0.4009
3.56819e-008,0.3773
3.57205e-008,0.3561
3.57590e-008,0.3407
3.57976e-008,0.3328
3.58362e-008,0.3279
3.58747e-008,0.3228
3.59133e-008,0.3178
3.59519e-008,0.3159
3.59905e-008,0.3180
3.60290e-008,0.3217
3.60676e-008,0.3236
3.61062e-008,0.3252
3.61448e-008,0.3334
3.61834e-008,0.3592
3.62219e-008,0.4154
3.62605e-008,0.5095
3.62991e-008,0.6333
3.63376e-008,0.7575
3.63762e-008,0.8534
3.64148e-008,0.9180
3.64534e-008,0.9668
3.64920e-008,1.0117
3.65305e-008,1.0539
3.65691e-008,1.0886
3.66077e-008,1.1129
3.66462e-008,1.1301
3.66848e-008,1.1433
3.67234e-008,1.1518
3.67620e-008,1.1572
3.68006e-008,1.1633
3.68391e-008,1.1702
3.68777e-008,1.1747
3.69163e-008,1.1746
3.69549e-008,1.1715
3.69934e-008,1.1698
3.70320e-008,1.1717
3.70706e-008,1.1750
3.71091e-008,1.1767
3.71477e-008,1.1769
3.71863e-008,1.1769
3.72249e-008,1.1772
3.72635e-008,1.1772
3.73020e-008,1.1772
3.73406e-008,1.1776
3.73792e-008,1.1786
3.74177e-008,1.1793
3.74563e-008,1.1791
3.74949e-008,1.1791
3.75335e-008,1.1818
3.75721e-008,1.1844
3.76106e-008,1.1746
3.76492e-008,1.1321
3.76878e-008,1.0424
3.77263e-008,0.9189
3.77649e-008,0.7922
3.78035e-008,0.6809
3.78421e-008,0.5893
3.78806e-008,0.5170
3.79192e-008,0.4623
3.79578e-008,0.4231
3.79964e-008,0.3957
3.80350e-008,0.3726
3.80735e-008,0.3522
3.81121e-008,0.3385
3.81507e-008,0.3317
3.81892e-008,0.3269
3.82278e-008,0.3216
3.82664e-008,0.3171
3.83050e-008,0.3160
3.83436e-008,0.3188
3.83821e-008,0.3223
3.84207e-008,0.3237
3.84593e-008,0.3260
3.84978e-008,0.3370
3.85364e-008,0.3680
3.85750e-008,0.4319
3.86136e-008,0.5336
3.86521e-008,0.6605
3.86907e-008,0.7806
3.87293e-008,0.8691
3.87679e-008,0.9290
3.88065e-008,0.9764
3.88450e-008,1.0208
3.88836e-008,1.0640
3.89222e-008,1.1119
3.89607e-008,1.1530
3.89993e-008,1.1701
3.90379e-008,1.1531
3.90765e-008,1.0897
3.91151e-008,0.9786
3.91536e-008,0.8517
3.91922e-008,0.7339
3.92308e-008,0.6301
3.92693e-008,0.5455
3.93079e-008,0.4824
3.93465e-008,0.4354
3.93851e-008,0.4039
3.94237e-008,0.3820
3.94622e-008,0.3614
3.95008e-008,0.3441
3.95394e-008,0.3341
3.95780e-008,0.3275
3.96165e-008,0.3215
