.HEADER
..NAMES
Time,V U5.C7&B7
.DATA
3.86521e-008,0.4217
3.86907e-008,0.3840
3.87293e-008,0.3642
3.87679e-008,0.3655
3.88065e-008,0.3983
3.88450e-008,0.4698
3.88836e-008,0.5756
3.89222e-008,0.6955
3.89607e-008,0.8035
3.89993e-008,0.8923
3.90379e-008,0.9644
3.90765e-008,1.0239
3.91151e-008,1.0705
3.91536e-008,1.1095
3.91922e-008,1.1407
3.92308e-008,1.1589
3.92693e-008,1.1597
3.93079e-008,1.1285
3.93465e-008,1.0519
3.93851e-008,0.9444
3.94237e-008,0.8238
3.94622e-008,0.7018
3.95008e-008,0.5936
3.95394e-008,0.5057
3.95780e-008,0.4381
3.96165e-008,0.3938
3.96551e-008,0.3684
3.96937e-008,0.3621
3.97322e-008,0.3838
3.97708e-008,0.4429
3.98094e-008,0.5392
3.98480e-008,0.6578
3.98866e-008,0.7715
3.99251e-008,0.8663
3.99637e-008,0.9431
4.00023e-008,1.0064
4.00408e-008,1.0570
4.00794e-008,1.0979
4.01180e-008,1.1323
4.01566e-008,1.1550
4.01952e-008,1.1620
4.02337e-008,1.1431
4.02723e-008,1.0806
4.03109e-008,0.9804
4.03494e-008,0.8629
4.03880e-008,0.7395
4.04266e-008,0.6256
4.04652e-008,0.5314
4.05037e-008,0.4570
4.05423e-008,0.4055
4.05809e-008,0.3744
4.06195e-008,0.3615
4.06581e-008,0.3732
4.06966e-008,0.4199
4.07352e-008,0.5052
4.07738e-008,0.6195
4.08123e-008,0.7374
4.08509e-008,0.8385
4.08895e-008,0.9206
4.09281e-008,0.9877
4.09667e-008,1.0425
4.10052e-008,1.0856
4.10438e-008,1.1227
4.10824e-008,1.1495
4.11209e-008,1.1619
