.HEADER
..NAMES
Time,V U5.B8
4.14681e-008,0.9934
4.15067e-008,0.8694
4.15453e-008,0.7465
4.15838e-008,0.6395
4.16224e-008,0.5488
4.16610e-008,0.4789
4.16996e-008,0.4347
4.17382e-008,0.4021
4.17767e-008,0.3749
4.18153e-008,0.3706
4.18539e-008,0.4088
4.18924e-008,0.4847
4.19310e-008,0.5916
4.19696e-008,0.7131
4.20082e-008,0.8208
4.20468e-008,0.8984
4.20853e-008,0.9572
4.21239e-008,1.0092
4.21625e-008,1.0505
4.22011e-008,1.0803
4.22396e-008,1.1043
4.22782e-008,1.1255
4.23168e-008,1.1375
4.23553e-008,1.1430
4.23939e-008,1.1490
4.24325e-008,1.1583
4.24711e-008,1.1662
4.25097e-008,1.1724
4.25482e-008,1.1750
4.25868e-008,1.1734
4.26254e-008,1.1706
4.26639e-008,1.1706
4.27025e-008,1.1720
4.27411e-008,1.1726
4.27797e-008,1.1733
4.28183e-008,1.1752
4.28568e-008,1.1763
4.28954e-008,1.1751
4.29340e-008,1.1744
4.29726e-008,1.1758
4.30111e-008,1.1773
4.30497e-008,1.1774
4.30883e-008,1.1770
4.31268e-008,1.1767
4.31654e-008,1.1764
4.32040e-008,1.1765
4.32426e-008,1.1769
4.32812e-008,1.1771
4.33197e-008,1.1772
4.33583e-008,1.1775
4.33969e-008,1.1776
4.34354e-008,1.1772
4.34740e-008,1.1767
4.35126e-008,1.1771
4.35512e-008,1.1776
4.35898e-008,1.1775
4.36283e-008,1.1772
4.36669e-008,1.1772
4.37055e-008,1.1774
4.37440e-008,1.1774
4.37826e-008,1.1773
4.38212e-008,1.1774
4.38598e-008,1.1775
4.38983e-008,1.1775
4.39369e-008,1.1775
4.39755e-008,1.1774
4.40141e-008,1.1773
4.40527e-008,1.1775
4.40912e-008,1.1795
4.41298e-008,1.1833
4.41684e-008,1.1818
4.42069e-008,1.1586
4.42455e-008,1.0922
4.42841e-008,0.9800
4.43227e-008,0.8505
4.43613e-008,0.7312
4.43998e-008,0.6280
4.44384e-008,0.5410
4.44770e-008,0.4769
4.45155e-008,0.4364
4.45541e-008,0.4100
4.45927e-008,0.3862
4.46313e-008,0.3654
4.46699e-008,0.3520
4.47084e-008,0.3461
4.47470e-008,0.3417
4.47856e-008,0.3350
4.48242e-008,0.3263
4.48627e-008,0.3206
4.49013e-008,0.3204
4.49399e-008,0.3221
4.49784e-008,0.3227
4.50170e-008,0.3246
4.50556e-008,0.3328
4.50942e-008,0.3538
4.51328e-008,0.3991
4.51713e-008,0.4811
4.52099e-008,0.6001
4.52485e-008,0.7305
4.52870e-008,0.8366
4.53256e-008,0.9087
4.53642e-008,0.9623
4.54028e-008,1.0102
4.54414e-008,1.0492
4.54799e-008,1.0780
4.55185e-008,1.1004
4.55571e-008,1.1206
4.55957e-008,1.1352
4.56342e-008,1.1427
4.56728e-008,1.1470
4.57114e-008,1.1542
4.57499e-008,1.1647
4.57885e-008,1.1735
4.58271e-008,1.1751
4.58657e-008,1.1714
4.59043e-008,1.1690
4.59428e-008,1.1710
4.59814e-008,1.1766
4.60200e-008,1.1808
4.60585e-008,1.1744
4.60971e-008,1.1386
4.61357e-008,1.0547
4.61743e-008,0.9304
4.62129e-008,0.8007
4.62514e-008,0.6880
4.62900e-008,0.5930
4.63286e-008,0.5148
4.63671e-008,0.4592
4.64057e-008,0.4241
4.64443e-008,0.3995
4.64829e-008,0.3770
4.65214e-008,0.3590
4.65600e-008,0.3486
4.65986e-008,0.3439
4.66372e-008,0.3394
4.66758e-008,0.3318
4.67143e-008,0.3229
4.67529e-008,0.3187
4.67915e-008,0.3202
4.68300e-008,0.3224
4.68686e-008,0.3231
4.69072e-008,0.3261
4.69458e-008,0.3379
4.69844e-008,0.3663
4.70229e-008,0.4244
4.70615e-008,0.5210
4.71001e-008,0.6485
4.71386e-008,0.7734
4.71772e-008,0.8664
4.72158e-008,0.9293
4.72544e-008,0.9802
4.72930e-008,1.0252
4.73315e-008,1.0605
4.73701e-008,1.0866
4.74087e-008,1.1080
4.74473e-008,1.1264
4.74858e-008,1.1382
4.75244e-008,1.1441
4.75630e-008,1.1490
4.76015e-008,1.1577
4.76401e-008,1.1682
4.76787e-008,1.1749
4.77173e-008,1.1739
4.77559e-008,1.1700
4.77944e-008,1.1689
4.78330e-008,1.1729
4.78716e-008,1.1788
4.79101e-008,1.1804
4.79487e-008,1.1657
4.79873e-008,1.1137
4.80259e-008,1.0119
4.80645e-008,0.8816
4.81030e-008,0.7571
4.81416e-008,0.6513
4.81802e-008,0.5619
4.82188e-008,0.4915
4.82573e-008,0.4442
4.82959e-008,0.4144
4.83345e-008,0.3909
4.83730e-008,0.3695
4.84116e-008,0.3542
4.84502e-008,0.3464
4.84888e-008,0.3424
4.85274e-008,0.3369
4.85659e-008,0.3284
4.86045e-008,0.3206
4.86431e-008,0.3188
4.86816e-008,0.3211
4.87202e-008,0.3227
4.87588e-008,0.3235
4.87974e-008,0.3290
4.88360e-008,0.3457
4.88745e-008,0.3835
4.89131e-008,0.4553
4.89517e-008,0.5655
4.89902e-008,0.6967
4.90288e-008,0.8119
4.90674e-008,0.8921
4.91060e-008,0.9485
4.91445e-008,0.9977
4.91831e-008,1.0393
4.92217e-008,1.0709
4.92603e-008,1.0947
4.92989e-008,1.1153
4.93374e-008,1.1316
4.93760e-008,1.1409
4.94146e-008,1.1456
4.94531e-008,1.1517
4.94917e-008,1.1615
4.95303e-008,1.1713
4.95689e-008,1.1752
4.96075e-008,1.1723
4.96460e-008,1.1690
4.96846e-008,1.1693
4.97232e-008,1.1713
4.97617e-008,1.1718
4.98003e-008,1.1723
4.98389e-008,1.1743
4.98775e-008,1.1763
4.99160e-008,1.1759
4.99546e-008,1.1743
4.99932e-008,1.1744
5.00318e-008,1.1764
5.00704e-008,1.1779
5.01089e-008,1.1775
5.01475e-008,1.1762
5.01861e-008,1.1758
5.02246e-008,1.1765
5.02632e-008,1.1771
5.03018e-008,1.1768
5.03404e-008,1.1767
5.03790e-008,1.1773
5.04175e-008,1.1778
5.04561e-008,1.1773
5.04947e-008,1.1765
5.05332e-008,1.1766
5.05718e-008,1.1774
5.06104e-008,1.1777
5.06490e-008,1.1786
5.06876e-008,1.1819
5.07261e-008,1.1828
5.07647e-008,1.1665
5.08033e-008,1.1105
5.08419e-008,1.0063
5.08804e-008,0.8777
5.09190e-008,0.7553
5.09576e-008,0.6488
5.09961e-008,0.5577
5.10347e-008,0.4880
5.10733e-008,0.4432
5.11119e-008,0.4107
5.11505e-008,0.3820
5.11890e-008,0.3716
5.12276e-008,0.3998
5.12662e-008,0.4716
5.13047e-008,0.5790
5.13433e-008,0.7029
5.13819e-008,0.8104
5.14205e-008,0.8892
5.14591e-008,0.9504
5.14976e-008,1.0043
5.15362e-008,1.0456
5.15748e-008,1.0762
5.16133e-008,1.1018
5.16519e-008,1.1244
5.16905e-008,1.1369
5.17291e-008,1.1419
5.17676e-008,1.1474
5.18062e-008,1.1568
5.18448e-008,1.1661
5.18834e-008,1.1729
5.19220e-008,1.1753
5.19605e-008,1.1732
5.19991e-008,1.1710
5.20377e-008,1.1712
5.20762e-008,1.1721
5.21148e-008,1.1723
5.21534e-008,1.1735
5.21920e-008,1.1758
5.22306e-008,1.1768
5.22691e-008,1.1752
5.23077e-008,1.1744
5.23463e-008,1.1759
5.23848e-008,1.1777
5.24234e-008,1.1778
5.24620e-008,1.1772
5.25006e-008,1.1769
5.25391e-008,1.1791
5.25777e-008,1.1830
5.26163e-008,1.1799
5.26549e-008,1.1513
5.26935e-008,1.0774
5.27320e-008,0.9609
5.27706e-008,0.8316
5.28092e-008,0.7138
5.28477e-008,0.6125
5.28863e-008,0.5291
5.29249e-008,0.4696
5.29635e-008,0.4319
5.30021e-008,0.4061
5.30406e-008,0.3824
5.30792e-008,0.3626
5.31178e-008,0.3506
5.31563e-008,0.3452
5.31949e-008,0.3406
5.32335e-008,0.3336
5.32721e-008,0.3251
5.33107e-008,0.3202
5.33492e-008,0.3203
5.33878e-008,0.3219
5.34264e-008,0.3226
5.34650e-008,0.3253
5.35035e-008,0.3349
5.35421e-008,0.3586
5.35807e-008,0.4089
5.36192e-008,0.4972
5.36578e-008,0.6203
5.36964e-008,0.7488
5.37350e-008,0.8495
5.37736e-008,0.9175
5.38121e-008,0.9700
5.38507e-008,1.0167
5.38893e-008,1.0540
5.39278e-008,1.0815
5.39664e-008,1.1036
5.40050e-008,1.1233
5.40436e-008,1.1366
5.40822e-008,1.1433
5.41207e-008,1.1477
5.41593e-008,1.1557
5.41979e-008,1.1663
5.42365e-008,1.1742
5.42750e-008,1.1747
5.43136e-008,1.1708
5.43522e-008,1.1690
5.43907e-008,1.1705
5.44293e-008,1.1719
5.44679e-008,1.1720
5.45065e-008,1.1731
5.45451e-008,1.1756
5.45836e-008,1.1767
5.46222e-008,1.1754
5.46608e-008,1.1742
5.46993e-008,1.1753
5.47379e-008,1.1774
5.47765e-008,1.1781
5.48151e-008,1.1771
5.48537e-008,1.1765
5.48922e-008,1.1794
5.49308e-008,1.1834
5.49694e-008,1.1769
5.50079e-008,1.1397
5.50465e-008,1.0554
5.50851e-008,0.9336
5.51237e-008,0.8056
5.51622e-008,0.6912
5.52008e-008,0.5931
5.52394e-008,0.5142
5.52780e-008,0.4601
5.53166e-008,0.4260
5.53551e-008,0.4010
5.53937e-008,0.3774
5.54323e-008,0.3592
5.54708e-008,0.3491
5.55094e-008,0.3444
5.55480e-008,0.3392
5.55866e-008,0.3315
5.56252e-008,0.3235
5.56637e-008,0.3199
5.57023e-008,0.3206
5.57409e-008,0.3219
5.57794e-008,0.3227
5.58180e-008,0.3250
5.58566e-008,0.3281
5.58952e-008,0.3288
5.59338e-008,0.3262
5.59723e-008,0.3239
5.60109e-008,0.3241
5.60495e-008,0.3252
5.60881e-008,0.3248
5.61266e-008,0.3234
5.61652e-008,0.3226
5.62038e-008,0.3229
5.62423e-008,0.3235
5.62809e-008,0.3247
5.63195e-008,0.3312
5.63581e-008,0.3538
5.63967e-008,0.4072
5.64352e-008,0.4994
5.64738e-008,0.6233
5.65124e-008,0.7503
5.65509e-008,0.8504
5.65895e-008,0.9193
5.66281e-008,0.9722
5.66667e-008,1.0178
5.67053e-008,1.0540
5.67438e-008,1.0940
5.67824e-008,1.1382
5.68210e-008,1.1650
5.68596e-008,1.1560
5.68981e-008,1.1070
5.69367e-008,1.0145
5.69753e-008,0.8921
5.70138e-008,0.7685
5.70524e-008,0.6590
5.70910e-008,0.5657
5.71296e-008,0.4903
5.71682e-008,0.4410
5.72067e-008,0.4078
5.72453e-008,0.3802
5.72839e-008,0.3686
5.73224e-008,0.3967
5.73610e-008,0.4655
5.73996e-008,0.5661
5.74382e-008,0.6871
5.74768e-008,0.7995
5.75153e-008,0.8830
5.75539e-008,0.9447
5.75925e-008,0.9989
5.76310e-008,1.0425
5.76696e-008,1.0801
5.77082e-008,1.1230
5.77468e-008,1.1598
5.77853e-008,1.1649
5.78239e-008,1.1283
5.78625e-008,1.0521
5.79011e-008,0.9376
5.79397e-008,0.8099
5.79782e-008,0.6926
5.80168e-008,0.5953
5.80554e-008,0.5139
5.80939e-008,0.4559
5.81325e-008,0.4200
5.81711e-008,0.3967
5.82097e-008,0.3742
5.82483e-008,0.3580
5.82868e-008,0.3498
5.83254e-008,0.3439
5.83640e-008,0.3357
5.84025e-008,0.3284
5.84411e-008,0.3228
5.84797e-008,0.3191
5.85183e-008,0.3187
5.85569e-008,0.3205
5.85954e-008,0.3226
5.86340e-008,0.3259
5.86726e-008,0.3377
5.87112e-008,0.3676
5.87497e-008,0.4282
5.87883e-008,0.5267
5.88269e-008,0.6551
5.88654e-008,0.7782
5.89040e-008,0.8686
5.89426e-008,0.9309
5.89812e-008,0.9828
5.90198e-008,1.0275
5.90583e-008,1.0614
5.90969e-008,1.0870
5.91355e-008,1.1091
5.91740e-008,1.1273
5.92126e-008,1.1381
5.92512e-008,1.1437
5.92898e-008,1.1493
5.93284e-008,1.1583
5.93669e-008,1.1684
5.94055e-008,1.1745
5.94441e-008,1.1733
5.94827e-008,1.1695
5.95212e-008,1.1689
5.95598e-008,1.1707
5.95984e-008,1.1715
5.96370e-008,1.1717
5.96755e-008,1.1735
5.97141e-008,1.1759
5.97527e-008,1.1760
5.97912e-008,1.1744
5.98298e-008,1.1740
5.98684e-008,1.1757
5.99070e-008,1.1774
5.99455e-008,1.1775
5.99841e-008,1.1764
6.00227e-008,1.1767
6.00613e-008,1.1804
6.00999e-008,1.1831
6.01384e-008,1.1707
6.01770e-008,1.1222
6.02156e-008,1.0259
6.02542e-008,0.8996
6.02927e-008,0.7741
6.03313e-008,0.6638
6.03699e-008,0.5702
6.04085e-008,0.4975
6.04470e-008,0.4493
6.04856e-008,0.4188
6.05242e-008,0.3944
6.05627e-008,0.3718
6.06013e-008,0.3556
6.06399e-008,0.3473
6.06785e-008,0.3429
6.07170e-008,0.3372
6.07556e-008,0.3291
6.07942e-008,0.3218
6.08328e-008,0.3195
6.08714e-008,0.3207
6.09099e-008,0.3219
6.09485e-008,0.3229
6.09871e-008,0.3256
6.10257e-008,0.3284
6.10642e-008,0.3281
6.11028e-008,0.3252
6.11414e-008,0.3235
6.11800e-008,0.3242
6.12185e-008,0.3250
6.12571e-008,0.3243
6.12957e-008,0.3229
6.13342e-008,0.3224
6.13728e-008,0.3229
6.14114e-008,0.3233
6.14500e-008,0.3230
6.14885e-008,0.3226
6.15271e-008,0.3229
6.15657e-008,0.3234
6.16043e-008,0.3229
6.16429e-008,0.3219
6.16814e-008,0.3217
6.17200e-008,0.3224
6.17586e-008,0.3228
6.17972e-008,0.3224
6.18357e-008,0.3220
6.18743e-008,0.3221
