.HEADER
..NAMES
Time,V U2.A3
.DATA
3.82278e-008,0.7403
3.82664e-008,0.8363
3.83050e-008,0.9123
3.83436e-008,0.9757
3.83821e-008,1.0263
3.84207e-008,1.0673
3.84593e-008,1.1119
3.84978e-008,1.1495
3.85364e-008,1.1660
3.85750e-008,1.1529
3.86136e-008,1.1007
3.86521e-008,1.0011
3.86907e-008,0.8790
3.87293e-008,0.7608
3.87679e-008,0.6511
3.88065e-008,0.5563
3.88450e-008,0.4867
3.88836e-008,0.4378
3.89222e-008,0.4022
3.89607e-008,0.3788
3.89993e-008,0.3615
3.90379e-008,0.3463
3.90765e-008,0.3360
3.91151e-008,0.3301
3.91536e-008,0.3234
3.91922e-008,0.3174
3.92308e-008,0.3158
3.92693e-008,0.3174
3.93079e-008,0.3195
3.93465e-008,0.3220
3.93851e-008,0.3240
3.94237e-008,0.3247
3.94622e-008,0.3249
3.95008e-008,0.3247
3.95394e-008,0.3235
3.95780e-008,0.3223
3.96165e-008,0.3223
3.96551e-008,0.3226
3.96937e-008,0.3220
3.97322e-008,0.3215
3.97708e-008,0.3216
3.98094e-008,0.3218
3.98480e-008,0.3217
3.98866e-008,0.3216
3.99251e-008,0.3212
3.99637e-008,0.3209
4.00023e-008,0.3210
4.00408e-008,0.3210
4.00794e-008,0.3208
4.01180e-008,0.3208
4.01566e-008,0.3211
4.01952e-008,0.3212
4.02337e-008,0.3210
4.02723e-008,0.3210
4.03109e-008,0.3210
4.03494e-008,0.3210
4.03880e-008,0.3210
4.04266e-008,0.3210
4.04652e-008,0.3209
4.05037e-008,0.3209
4.05423e-008,0.3210
4.05809e-008,0.3210
4.06195e-008,0.3209
4.06581e-008,0.3210
4.06966e-008,0.3210
4.07352e-008,0.3210
4.07738e-008,0.3210
4.08123e-008,0.3209
4.08509e-008,0.3209
4.08895e-008,0.3210
4.09281e-008,0.3210
4.09667e-008,0.3210
4.10052e-008,0.3209
4.10438e-008,0.3210
4.10824e-008,0.3210
