.HEADER
..NAMES
Time,V U5.R8
3.94256e-008,0.3312
3.94623e-008,0.3176
3.94990e-008,0.3108
3.95356e-008,0.3115
3.95723e-008,0.3182
3.96090e-008,0.3270
3.96457e-008,0.3337
3.96824e-008,0.3356
3.97190e-008,0.3324
3.97557e-008,0.3259
3.97924e-008,0.3190
3.98291e-008,0.3139
3.98657e-008,0.3120
3.99024e-008,0.3136
3.99391e-008,0.3203
3.99757e-008,0.3350
4.00124e-008,0.3640
4.00491e-008,0.4161
4.00858e-008,0.4930
4.01225e-008,0.5882
4.01591e-008,0.6871
4.01958e-008,0.7757
4.02325e-008,0.8465
4.02691e-008,0.8954
4.03058e-008,0.9216
4.03425e-008,0.9301
4.03792e-008,0.9308
4.04158e-008,0.9321
4.04525e-008,0.9383
4.04892e-008,0.9487
4.05259e-008,0.9599
4.05626e-008,0.9686
4.05992e-008,0.9735
4.06359e-008,0.9755
4.06726e-008,0.9764
4.07092e-008,0.9773
4.07459e-008,0.9788
4.07826e-008,0.9813
4.08193e-008,0.9848
4.08560e-008,0.9903
4.08926e-008,0.9978
4.09293e-008,1.0063
4.09660e-008,1.0139
4.10027e-008,1.0193
4.10393e-008,1.0232
4.10760e-008,1.0273
4.11127e-008,1.0339
4.11493e-008,1.0447
4.11860e-008,1.0597
4.12227e-008,1.0763
4.12594e-008,1.0907
4.12961e-008,1.1003
4.13327e-008,1.1041
4.13694e-008,1.1025
4.14061e-008,1.0975
4.14427e-008,1.0918
4.14794e-008,1.0884
4.15161e-008,1.0888
4.15528e-008,1.0928
4.15894e-008,1.0983
4.16261e-008,1.1029
4.16628e-008,1.1056
4.16995e-008,1.1059
4.17362e-008,1.1045
4.17728e-008,1.1016
4.18095e-008,1.0980
4.18462e-008,1.0943
4.18828e-008,1.0915
4.19195e-008,1.0901
4.19562e-008,1.0902
4.19929e-008,1.0910
4.20296e-008,1.0918
4.20662e-008,1.0918
4.21029e-008,1.0912
4.21396e-008,1.0902
4.21763e-008,1.0893
4.22129e-008,1.0891
4.22496e-008,1.0900
4.22863e-008,1.0921
4.23229e-008,1.0947
4.23596e-008,1.0969
4.23963e-008,1.0977
4.24330e-008,1.0971
4.24697e-008,1.0953
4.25063e-008,1.0931
4.25430e-008,1.0915
4.25797e-008,1.0909
4.26163e-008,1.0914
4.26530e-008,1.0925
4.26897e-008,1.0938
4.27264e-008,1.0953
4.27631e-008,1.0972
4.27997e-008,1.0991
4.28364e-008,1.0967
4.28731e-008,1.0814
4.29098e-008,1.0412
4.29464e-008,0.9708
4.29831e-008,0.8771
4.30198e-008,0.7715
4.30564e-008,0.6666
4.30931e-008,0.5766
4.31298e-008,0.5129
4.31665e-008,0.4779
4.32032e-008,0.4665
4.32398e-008,0.4692
4.32765e-008,0.4749
4.33132e-008,0.4756
4.33498e-008,0.4693
4.33865e-008,0.4585
4.34232e-008,0.4476
4.34599e-008,0.4400
4.34965e-008,0.4369
4.35332e-008,0.4374
4.35699e-008,0.4394
4.36066e-008,0.4410
4.36433e-008,0.4410
4.36799e-008,0.4384
4.37166e-008,0.4326
4.37533e-008,0.4239
4.37899e-008,0.4143
4.38266e-008,0.4060
4.38633e-008,0.4003
4.39000e-008,0.3974
4.39367e-008,0.3957
4.39733e-008,0.3918
4.40100e-008,0.3828
4.40467e-008,0.3685
4.40834e-008,0.3508
4.41200e-008,0.3334
4.41567e-008,0.3197
4.41934e-008,0.3123
4.42300e-008,0.3121
4.42667e-008,0.3175
4.43034e-008,0.3253
4.43401e-008,0.3316
4.43768e-008,0.3339
4.44134e-008,0.3316
4.44501e-008,0.3262
4.44868e-008,0.3201
4.45234e-008,0.3155
4.45601e-008,0.3135
4.45968e-008,0.3146
4.46335e-008,0.3207
4.46701e-008,0.3354
4.47068e-008,0.3662
4.47435e-008,0.4220
4.47802e-008,0.5031
4.48169e-008,0.6013
4.48535e-008,0.7007
4.48902e-008,0.7878
4.49269e-008,0.8558
4.49635e-008,0.9012
4.50002e-008,0.9238
4.50369e-008,0.9300
4.50736e-008,0.9301
4.51103e-008,0.9321
4.51469e-008,0.9393
4.51836e-008,0.9506
4.52203e-008,0.9621
4.52570e-008,0.9702
4.52936e-008,0.9742
4.53303e-008,0.9754
4.53670e-008,0.9757
4.54036e-008,0.9765
4.54403e-008,0.9784
4.54770e-008,0.9817
4.55137e-008,0.9865
4.55504e-008,0.9936
4.55870e-008,1.0039
4.56237e-008,1.0139
4.56604e-008,1.0147
4.56970e-008,0.9920
4.57337e-008,0.9345
4.57704e-008,0.8473
4.58071e-008,0.7482
4.58437e-008,0.6519
4.58804e-008,0.5696
4.59171e-008,0.5114
4.59538e-008,0.4814
4.59905e-008,0.4740
4.60271e-008,0.4784
4.60638e-008,0.4832
4.61005e-008,0.4809
4.61371e-008,0.4702
4.61738e-008,0.4564
4.62105e-008,0.4458
4.62472e-008,0.4417
4.62839e-008,0.4437
4.63205e-008,0.4487
4.63572e-008,0.4534
4.63939e-008,0.4557
4.64306e-008,0.4546
4.64672e-008,0.4500
4.65039e-008,0.4414
4.65406e-008,0.4292
4.65772e-008,0.4158
4.66139e-008,0.4049
4.66506e-008,0.3984
4.66873e-008,0.3958
4.67240e-008,0.3952
4.67606e-008,0.3932
4.67973e-008,0.3859
4.68340e-008,0.3719
4.68706e-008,0.3534
4.69073e-008,0.3349
4.69440e-008,0.3206
4.69807e-008,0.3131
4.70173e-008,0.3132
4.70540e-008,0.3195
4.70907e-008,0.3283
4.71274e-008,0.3353
4.71641e-008,0.3372
4.72007e-008,0.3338
4.72374e-008,0.3272
4.72741e-008,0.3205
4.73107e-008,0.3160
4.73474e-008,0.3143
4.73841e-008,0.3154
4.74208e-008,0.3192
4.74575e-008,0.3278
4.74941e-008,0.3458
4.75308e-008,0.3815
4.75675e-008,0.4427
4.76041e-008,0.5276
4.76408e-008,0.6266
4.76775e-008,0.7232
4.77142e-008,0.8063
4.77508e-008,0.8692
4.77875e-008,0.9092
4.78242e-008,0.9268
4.78609e-008,0.9303
4.78976e-008,0.9295
4.79342e-008,0.9320
4.79709e-008,0.9400
4.80076e-008,0.9518
4.80442e-008,0.9634
4.80809e-008,0.9716
4.81176e-008,0.9758
4.81543e-008,0.9773
4.81910e-008,0.9775
4.82276e-008,0.9777
4.82643e-008,0.9787
4.83010e-008,0.9810
4.83377e-008,0.9854
4.83743e-008,0.9925
4.84110e-008,1.0015
4.84477e-008,1.0106
4.84843e-008,1.0177
4.85210e-008,1.0220
4.85577e-008,1.0251
4.85944e-008,1.0293
4.86311e-008,1.0370
4.86677e-008,1.0494
4.87044e-008,1.0656
4.87411e-008,1.0821
4.87777e-008,1.0952
4.88144e-008,1.1029
4.88511e-008,1.1046
4.88878e-008,1.1013
4.89244e-008,1.0953
4.89611e-008,1.0898
4.89978e-008,1.0875
4.90345e-008,1.0894
4.90712e-008,1.0944
4.91078e-008,1.1001
4.91445e-008,1.1045
4.91812e-008,1.1065
4.92178e-008,1.1061
4.92545e-008,1.1039
4.92912e-008,1.1004
4.93279e-008,1.0963
4.93646e-008,1.0926
4.94012e-008,1.0902
4.94379e-008,1.0896
4.94746e-008,1.0905
4.95113e-008,1.0917
4.95479e-008,1.0924
4.95846e-008,1.0921
4.96213e-008,1.0911
4.96579e-008,1.0899
4.96946e-008,1.0890
4.97313e-008,1.0891
4.97680e-008,1.0905
4.98047e-008,1.0929
4.98413e-008,1.0956
4.98780e-008,1.0975
4.99147e-008,1.0979
4.99513e-008,1.0967
4.99880e-008,1.0946
5.00247e-008,1.0924
5.00614e-008,1.0910
5.00980e-008,1.0908
5.01347e-008,1.0917
5.01714e-008,1.0929
5.02081e-008,1.0939
5.02448e-008,1.0945
5.02814e-008,1.0945
5.03181e-008,1.0940
5.03548e-008,1.0932
5.03914e-008,1.0922
5.04281e-008,1.0913
5.04648e-008,1.0907
5.05015e-008,1.0906
5.05382e-008,1.0910
5.05748e-008,1.0916
5.06115e-008,1.0920
5.06482e-008,1.0922
5.06849e-008,1.0920
5.07215e-008,1.0916
5.07582e-008,1.0912
5.07949e-008,1.0909
5.08315e-008,1.0910
5.08682e-008,1.0914
5.09049e-008,1.0919
5.09416e-008,1.0924
5.09783e-008,1.0925
5.10149e-008,1.0923
5.10516e-008,1.0919
5.10883e-008,1.0913
5.11249e-008,1.0910
5.11616e-008,1.0911
5.11983e-008,1.0915
5.12350e-008,1.0919
5.12716e-008,1.0923
5.13083e-008,1.0925
5.13450e-008,1.0924
5.13817e-008,1.0922
5.14184e-008,1.0919
5.14550e-008,1.0916
5.14917e-008,1.0914
5.15284e-008,1.0913
5.15650e-008,1.0914
5.16017e-008,1.0915
5.16384e-008,1.0918
5.16751e-008,1.0920
5.17118e-008,1.0920
5.17484e-008,1.0919
5.17851e-008,1.0917
5.18218e-008,1.0915
5.18584e-008,1.0914
5.18951e-008,1.0914
5.19318e-008,1.0916
5.19685e-008,1.0918
5.20051e-008,1.0919
5.20418e-008,1.0920
5.20785e-008,1.0924
5.21152e-008,1.0931
5.21519e-008,1.0950
5.21885e-008,1.0966
5.22252e-008,1.0928
5.22619e-008,1.0735
5.22985e-008,1.0268
5.23352e-008,0.9502
5.23719e-008,0.8525
5.24086e-008,0.7456
5.24453e-008,0.6425
5.24819e-008,0.5579
5.25186e-008,0.5012
5.25553e-008,0.4730
5.25920e-008,0.4665
5.26286e-008,0.4712
5.26653e-008,0.4763
5.27020e-008,0.4752
5.27386e-008,0.4670
5.27753e-008,0.4553
5.28120e-008,0.4446
5.28487e-008,0.4379
5.28854e-008,0.4361
5.29220e-008,0.4376
5.29587e-008,0.4400
5.29954e-008,0.4416
5.30320e-008,0.4410
5.30687e-008,0.4374
5.31054e-008,0.4304
5.31421e-008,0.4208
5.31787e-008,0.4111
5.32154e-008,0.4035
5.32521e-008,0.3987
5.32888e-008,0.3967
5.33255e-008,0.3950
5.33621e-008,0.3902
5.33988e-008,0.3799
5.34355e-008,0.3644
5.34721e-008,0.3463
5.35088e-008,0.3292
5.35455e-008,0.3167
5.35822e-008,0.3111
5.36189e-008,0.3126
5.36555e-008,0.3192
5.36922e-008,0.3272
5.37289e-008,0.3327
5.37656e-008,0.3337
5.38022e-008,0.3303
5.38389e-008,0.3243
5.38756e-008,0.3183
5.39122e-008,0.3142
5.39489e-008,0.3130
5.39856e-008,0.3153
5.40223e-008,0.3232
5.40590e-008,0.3410
5.40956e-008,0.3772
5.41323e-008,0.4392
5.41690e-008,0.5251
5.42056e-008,0.6249
5.42423e-008,0.7221
5.42790e-008,0.8052
5.43157e-008,0.8680
5.43523e-008,0.9081
5.43890e-008,0.9261
5.44257e-008,0.9302
5.44624e-008,0.9301
5.44991e-008,0.9333
5.45357e-008,0.9416
5.45724e-008,0.9533
5.46091e-008,0.9640
5.46457e-008,0.9711
5.46824e-008,0.9743
5.47191e-008,0.9752
5.47558e-008,0.9757
5.47925e-008,0.9768
5.48291e-008,0.9790
5.48658e-008,0.9826
5.49025e-008,0.9877
5.49392e-008,0.9956
5.49758e-008,1.0063
5.50125e-008,1.0151
5.50492e-008,1.0117
5.50858e-008,0.9813
5.51225e-008,0.9154
5.51592e-008,0.8236
5.51959e-008,0.7239
5.52326e-008,0.6299
5.52692e-008,0.5525
5.53059e-008,0.5011
5.53426e-008,0.4775
5.53792e-008,0.4741
5.54159e-008,0.4797
5.54526e-008,0.4834
5.54893e-008,0.4789
5.55259e-008,0.4668
5.55626e-008,0.4532
5.55993e-008,0.4440
5.56360e-008,0.4415
5.56727e-008,0.4445
5.57093e-008,0.4498
5.57460e-008,0.4540
5.57827e-008,0.4555
5.58193e-008,0.4537
5.58560e-008,0.4482
5.58927e-008,0.4386
5.59294e-008,0.4258
5.59661e-008,0.4127
5.60027e-008,0.4028
5.60394e-008,0.3973
5.60761e-008,0.3953
5.61128e-008,0.3948
5.61494e-008,0.3919
5.61861e-008,0.3830
5.62228e-008,0.3675
5.62594e-008,0.3486
5.62961e-008,0.3308
5.63328e-008,0.3179
5.63695e-008,0.3123
5.64062e-008,0.3141
5.64428e-008,0.3214
5.64795e-008,0.3302
5.65162e-008,0.3361
5.65528e-008,0.3367
5.65895e-008,0.3323
5.66262e-008,0.3254
5.66629e-008,0.3190
5.66996e-008,0.3151
5.67362e-008,0.3142
5.67729e-008,0.3158
5.68096e-008,0.3205
5.68463e-008,0.3309
5.68829e-008,0.3522
5.69196e-008,0.3936
5.69563e-008,0.4609
5.69929e-008,0.5503
5.70296e-008,0.6502
5.70663e-008,0.7443
5.71030e-008,0.8230
5.71397e-008,0.8806
5.71763e-008,0.9149
5.72130e-008,0.9282
5.72497e-008,0.9300
5.72863e-008,0.9295
5.73230e-008,0.9333
5.73597e-008,0.9425
5.73964e-008,0.9546
5.74330e-008,0.9655
5.74697e-008,0.9728
5.75064e-008,0.9762
5.75431e-008,0.9772
5.75798e-008,0.9773
5.76164e-008,0.9777
5.76531e-008,0.9790
5.76898e-008,0.9817
5.77264e-008,0.9867
5.77631e-008,0.9944
5.77998e-008,1.0036
5.78365e-008,1.0124
5.78732e-008,1.0188
5.79098e-008,1.0226
5.79465e-008,1.0258
5.79832e-008,1.0306
5.80199e-008,1.0394
5.80565e-008,1.0530
5.80932e-008,1.0695
5.81299e-008,1.0855
5.81665e-008,1.0975
5.82032e-008,1.1037
5.82399e-008,1.1040
5.82766e-008,1.0998
5.83133e-008,1.0937
5.83499e-008,1.0887
5.83866e-008,1.0875
5.84233e-008,1.0903
5.84599e-008,1.0957
5.84966e-008,1.1012
5.85333e-008,1.1050
5.85700e-008,1.1065
5.86066e-008,1.1060
5.86433e-008,1.1042
5.86800e-008,1.1017
5.87167e-008,1.0999
5.87534e-008,1.0977
5.87900e-008,1.0899
5.88267e-008,1.0658
5.88634e-008,1.0131
5.89000e-008,0.9310
5.89367e-008,0.8303
5.89734e-008,0.7237
5.90101e-008,0.6236
5.90468e-008,0.5439
5.90834e-008,0.4934
5.91201e-008,0.4713
5.91568e-008,0.4696
5.91935e-008,0.4768
5.92301e-008,0.4823
5.92668e-008,0.4798
5.93035e-008,0.4697
5.93401e-008,0.4564
5.93768e-008,0.4446
5.94135e-008,0.4376
5.94502e-008,0.4361
5.94869e-008,0.4382
5.95235e-008,0.4414
5.95602e-008,0.4435
5.95969e-008,0.4430
5.96335e-008,0.4389
5.96702e-008,0.4311
5.97069e-008,0.4207
5.97436e-008,0.4105
5.97802e-008,0.4027
5.98169e-008,0.3981
5.98536e-008,0.3960
5.98903e-008,0.3941
5.99269e-008,0.3886
5.99636e-008,0.3773
6.00003e-008,0.3610
6.00370e-008,0.3427
6.00737e-008,0.3263
6.01103e-008,0.3151
6.01470e-008,0.3109
6.01837e-008,0.3137
6.02204e-008,0.3211
6.02570e-008,0.3292
6.02937e-008,0.3341
6.03304e-008,0.3341
6.03671e-008,0.3297
6.04037e-008,0.3231
6.04404e-008,0.3171
6.04771e-008,0.3134
6.05137e-008,0.3127
6.05504e-008,0.3150
6.05871e-008,0.3194
6.06238e-008,0.3245
6.06604e-008,0.3289
6.06971e-008,0.3314
6.07338e-008,0.3319
6.07705e-008,0.3308
6.08072e-008,0.3294
6.08438e-008,0.3284
6.08805e-008,0.3282
6.09172e-008,0.3291
6.09539e-008,0.3306
6.09905e-008,0.3320
6.10272e-008,0.3322
6.10639e-008,0.3308
6.11006e-008,0.3279
6.11372e-008,0.3246
6.11739e-008,0.3219
6.12106e-008,0.3210
6.12472e-008,0.3220
6.12839e-008,0.3245
6.13206e-008,0.3272
6.13573e-008,0.3292
6.13939e-008,0.3298
6.14306e-008,0.3291
6.14673e-008,0.3276
6.15040e-008,0.3260
6.15407e-008,0.3249
6.15773e-008,0.3246
6.16140e-008,0.3251
6.16507e-008,0.3263
6.16874e-008,0.3277
6.17240e-008,0.3288
6.17607e-008,0.3294
6.17974e-008,0.3294
6.18341e-008,0.3288
6.18707e-008,0.3280
6.19074e-008,0.3275
