.HEADER
..NAMES
Time,V U4.E3
.DATA
2.54981e-008,1.1619
2.55367e-008,1.1617
2.55752e-008,1.1637
2.56138e-008,1.1666
2.56524e-008,1.1688
2.56909e-008,1.1706
2.57295e-008,1.1723
2.57681e-008,1.1735
2.58067e-008,1.1742
2.58452e-008,1.1747
2.58838e-008,1.1751
2.59224e-008,1.1756
2.59610e-008,1.1762
2.59995e-008,1.1771
2.60381e-008,1.1777
2.60767e-008,1.1778
2.61153e-008,1.1777
2.61539e-008,1.1778
2.61924e-008,1.1792
2.62310e-008,1.1818
2.62696e-008,1.1808
2.63082e-008,1.1637
2.63467e-008,1.1139
2.63853e-008,1.0263
2.64239e-008,0.9163
2.64625e-008,0.8008
2.65010e-008,0.6883
2.65396e-008,0.5865
2.65782e-008,0.5038
2.66167e-008,0.4431
2.66553e-008,0.4009
2.66939e-008,0.3717
2.67325e-008,0.3508
2.67710e-008,0.3360
2.68096e-008,0.3260
2.68482e-008,0.3207
2.68868e-008,0.3200
2.69254e-008,0.3215
2.69639e-008,0.3232
2.70025e-008,0.3248
2.70411e-008,0.3263
2.70797e-008,0.3267
2.71182e-008,0.3261
2.71568e-008,0.3250
2.71954e-008,0.3240
2.72340e-008,0.3234
2.72725e-008,0.3231
2.73111e-008,0.3228
2.73497e-008,0.3226
2.73882e-008,0.3221
2.74268e-008,0.3214
2.74654e-008,0.3209
2.75040e-008,0.3206
2.75425e-008,0.3204
2.75811e-008,0.3208
2.76197e-008,0.3242
2.76583e-008,0.3364
2.76968e-008,0.3678
2.77354e-008,0.4297
2.77740e-008,0.5246
2.78126e-008,0.6398
2.78512e-008,0.7515
2.78897e-008,0.8457
2.79283e-008,0.9238
2.79669e-008,0.9882
2.80055e-008,1.0385
2.80440e-008,1.0796
2.80826e-008,1.1228
2.81212e-008,1.1580
2.81598e-008,1.1687
2.81983e-008,1.1478
2.82369e-008,1.0807
2.82755e-008,0.9727
2.83140e-008,0.8510
2.83526e-008,0.7356
2.83912e-008,0.6301
2.84298e-008,0.5395
2.84683e-008,0.4692
2.85069e-008,0.4194
2.85455e-008,0.3851
2.85841e-008,0.3596
2.86226e-008,0.3408
2.86612e-008,0.3285
2.86998e-008,0.3213
2.87384e-008,0.3188
2.87770e-008,0.3207
2.88155e-008,0.3236
2.88541e-008,0.3250
2.88927e-008,0.3259
2.89313e-008,0.3266
2.89698e-008,0.3264
2.90084e-008,0.3255
2.90470e-008,0.3244
2.90855e-008,0.3237
2.91241e-008,0.3234
2.91627e-008,0.3231
2.92013e-008,0.3228
2.92398e-008,0.3224
2.92784e-008,0.3217
2.93170e-008,0.3210
2.93556e-008,0.3206
2.93941e-008,0.3205
2.94327e-008,0.3205
2.94713e-008,0.3215
2.95099e-008,0.3272
2.95485e-008,0.3450
2.95870e-008,0.3866
2.96256e-008,0.4610
2.96642e-008,0.5658
2.97028e-008,0.6824
2.97413e-008,0.7885
2.97799e-008,0.8761
2.98185e-008,0.9491
2.98570e-008,1.0084
