.HEADER
..NAMES
Time,V U5.F7
.DATA
3.68777e-008,0.3180
3.69163e-008,0.3287
3.69549e-008,0.3562
3.69934e-008,0.4109
3.70320e-008,0.4957
3.70706e-008,0.6054
3.71091e-008,0.7191
3.71477e-008,0.8149
3.71863e-008,0.8989
3.72249e-008,0.9685
3.72635e-008,1.0216
3.73020e-008,1.0593
3.73406e-008,1.0973
3.73792e-008,1.1344
3.74177e-008,1.1456
3.74563e-008,1.1437
3.74949e-008,1.1089
3.75335e-008,1.0349
3.75721e-008,0.9377
3.76106e-008,0.8265
3.76492e-008,0.7115
3.76878e-008,0.6055
3.77263e-008,0.5163
3.77649e-008,0.4522
3.78035e-008,0.4072
3.78421e-008,0.3736
3.78806e-008,0.3691
3.79192e-008,0.3926
3.79578e-008,0.4499
3.79964e-008,0.5354
3.80350e-008,0.6435
3.80735e-008,0.7448
3.81121e-008,0.8358
3.81507e-008,0.9166
3.81892e-008,0.9828
3.82278e-008,1.0327
3.82664e-008,1.0725
3.83050e-008,1.1183
3.83436e-008,1.1389
3.83821e-008,1.1472
3.84207e-008,1.1266
3.84593e-008,1.0666
3.84978e-008,0.9760
3.85364e-008,0.8690
3.85750e-008,0.7523
3.86136e-008,0.6422
3.86521e-008,0.5465
3.86907e-008,0.4734
3.87293e-008,0.4244
3.87679e-008,0.3917
3.88065e-008,0.3701
3.88450e-008,0.3583
3.88836e-008,0.3541
3.89222e-008,0.3484
3.89607e-008,0.3427
3.89993e-008,0.3362
3.90379e-008,0.3280
3.90765e-008,0.3210
3.91151e-008,0.3167
3.91536e-008,0.3146
3.91922e-008,0.3152
3.92308e-008,0.3173
3.92693e-008,0.3202
3.93079e-008,0.3236
3.93465e-008,0.3256
3.93851e-008,0.3258
3.94237e-008,0.3257
3.94622e-008,0.3258
3.95008e-008,0.3247
3.95394e-008,0.3233
3.95780e-008,0.3225
3.96165e-008,0.3220
3.96551e-008,0.3219
3.96937e-008,0.3222
3.97322e-008,0.3226
3.97708e-008,0.3230
3.98094e-008,0.3232
3.98480e-008,0.3232
3.98866e-008,0.3231
3.99251e-008,0.3229
3.99637e-008,0.3225
4.00023e-008,0.3223
4.00408e-008,0.3224
4.00794e-008,0.3223
4.01180e-008,0.3221
4.01566e-008,0.3222
4.01952e-008,0.3223
4.02337e-008,0.3224
4.02723e-008,0.3224
4.03109e-008,0.3224
4.03494e-008,0.3224
4.03880e-008,0.3223
4.04266e-008,0.3222
4.04652e-008,0.3222
4.05037e-008,0.3222
4.05423e-008,0.3221
4.05809e-008,0.3222
4.06195e-008,0.3229
4.06581e-008,0.3281
4.06966e-008,0.3447
4.07352e-008,0.3858
4.07738e-008,0.4603
4.08123e-008,0.5645
4.08509e-008,0.6817
4.08895e-008,0.7835
4.09281e-008,0.8735
4.09667e-008,0.9491
4.10052e-008,1.0080
4.10438e-008,1.0500
4.10824e-008,1.0839
