.HEADER
..NAMES
Time,V U5.C8
.DATA
2.34536e-008,1.0786
2.34922e-008,0.9778
2.35308e-008,0.8551
2.35693e-008,0.7331
2.36079e-008,0.6273
2.36465e-008,0.5388
2.36851e-008,0.4691
2.37236e-008,0.4238
2.37622e-008,0.3969
2.38008e-008,0.3755
2.38394e-008,0.3579
2.38779e-008,0.3482
2.39165e-008,0.3426
2.39551e-008,0.3345
2.39936e-008,0.3250
2.40322e-008,0.3196
2.40708e-008,0.3183
2.41094e-008,0.3180
2.41479e-008,0.3191
2.41865e-008,0.3217
2.42251e-008,0.3242
2.42637e-008,0.3256
2.43023e-008,0.3259
2.43408e-008,0.3251
2.43794e-008,0.3239
2.44180e-008,0.3233
2.44566e-008,0.3233
2.44951e-008,0.3226
2.45337e-008,0.3213
2.45723e-008,0.3212
2.46109e-008,0.3221
2.46494e-008,0.3223
2.46880e-008,0.3217
2.47266e-008,0.3217
2.47651e-008,0.3220
2.48037e-008,0.3218
2.48423e-008,0.3211
2.48809e-008,0.3210
2.49194e-008,0.3213
2.49580e-008,0.3214
2.49966e-008,0.3213
2.50352e-008,0.3212
2.50737e-008,0.3213
2.51123e-008,0.3214
2.51509e-008,0.3214
2.51895e-008,0.3214
2.52281e-008,0.3213
2.52666e-008,0.3212
2.53052e-008,0.3214
2.53438e-008,0.3213
2.53824e-008,0.3212
2.54209e-008,0.3212
2.54595e-008,0.3214
2.54981e-008,0.3214
2.55367e-008,0.3212
2.55752e-008,0.3212
2.56138e-008,0.3216
2.56524e-008,0.3248
2.56909e-008,0.3373
2.57295e-008,0.3718
2.57681e-008,0.4416
2.58067e-008,0.5483
2.58452e-008,0.6750
2.58838e-008,0.7885
2.59224e-008,0.8729
2.59610e-008,0.9374
2.59995e-008,0.9940
2.60381e-008,1.0401
2.60767e-008,1.0719
2.61153e-008,1.0950
2.61539e-008,1.1154
2.61924e-008,1.1306
2.62310e-008,1.1389
2.62696e-008,1.1463
2.63082e-008,1.1570
2.63467e-008,1.1675
2.63853e-008,1.1727
2.64239e-008,1.1722
2.64625e-008,1.1701
2.65010e-008,1.1697
2.65396e-008,1.1710
2.65782e-008,1.1753
2.66167e-008,1.1804
2.66553e-008,1.1792
2.66939e-008,1.1551
2.67325e-008,1.0880
2.67710e-008,0.9778
2.68096e-008,0.8538
2.68482e-008,0.7398
2.68868e-008,0.6376
2.69254e-008,0.5458
2.69639e-008,0.4755
2.70025e-008,0.4319
2.70411e-008,0.4035
2.70797e-008,0.3780
2.71182e-008,0.3589
2.71568e-008,0.3501
2.71954e-008,0.3450
2.72340e-008,0.3367
2.72725e-008,0.3266
2.73111e-008,0.3199
2.73497e-008,0.3184
2.73882e-008,0.3194
2.74268e-008,0.3204
