.HEADER
..NAMES
Time,V U3.J7&K7
3.93890e-008,0.5184
3.94256e-008,0.5730
3.94623e-008,0.6325
3.94990e-008,0.6945
3.95356e-008,0.7567
3.95723e-008,0.8155
3.96090e-008,0.8659
3.96457e-008,0.9047
3.96824e-008,0.9307
3.97190e-008,0.9440
3.97557e-008,0.9448
3.97924e-008,0.9345
3.98291e-008,0.9150
3.98657e-008,0.8857
3.99024e-008,0.8449
3.99391e-008,0.7915
3.99757e-008,0.7268
4.00124e-008,0.6544
4.00491e-008,0.5808
4.00858e-008,0.5135
4.01225e-008,0.4599
4.01591e-008,0.4265
4.01958e-008,0.4152
4.02325e-008,0.4241
4.02691e-008,0.4503
4.03058e-008,0.4905
4.03425e-008,0.5409
4.03792e-008,0.5978
4.04158e-008,0.6585
4.04525e-008,0.7210
4.04892e-008,0.7827
4.05259e-008,0.8388
4.05626e-008,0.8848
4.05992e-008,0.9185
4.06359e-008,0.9392
4.06726e-008,0.9468
4.07092e-008,0.9423
4.07459e-008,0.9276
4.07826e-008,0.9037
4.08193e-008,0.8695
4.08560e-008,0.8233
4.08926e-008,0.7650
4.09293e-008,0.6967
4.09660e-008,0.6232
4.10027e-008,0.5516
4.10393e-008,0.4892
4.10760e-008,0.4435
4.11127e-008,0.4194
4.11493e-008,0.4167
4.11860e-008,0.4331
4.12227e-008,0.4657
4.12594e-008,0.5107
4.12961e-008,0.5643
4.13327e-008,0.6232
4.13694e-008,0.6849
4.14061e-008,0.7474
4.14427e-008,0.8073
4.14794e-008,0.8594
4.15161e-008,0.9002
4.15528e-008,0.9284
4.15894e-008,0.9436
4.16261e-008,0.9461
4.16628e-008,0.9371
4.16995e-008,0.9187
4.17362e-008,0.8908
4.17728e-008,0.8516
4.18095e-008,0.8002
4.18462e-008,0.7371
4.18828e-008,0.6657
4.19195e-008,0.5921
4.19562e-008,0.5234
4.19929e-008,0.4671
4.20296e-008,0.4303
4.20662e-008,0.4155
4.21029e-008,0.4212
4.21396e-008,0.4449
4.21763e-008,0.4833
4.22129e-008,0.5326
4.22496e-008,0.5888
4.22863e-008,0.6492
4.23229e-008,0.7116
4.23596e-008,0.7735
4.23963e-008,0.8305
4.24330e-008,0.8780
4.24697e-008,0.9133
4.25063e-008,0.9360
4.25430e-008,0.9457
4.25797e-008,0.9432
4.26163e-008,0.9303
4.26530e-008,0.9081
4.26897e-008,0.8758
4.27264e-008,0.8315
4.27631e-008,0.7749
4.27997e-008,0.7077
4.28364e-008,0.6343
4.28731e-008,0.5618
4.29098e-008,0.4974
4.29464e-008,0.4488
4.29831e-008,0.4213
4.30198e-008,0.4156
4.30564e-008,0.4294
4.30931e-008,0.4597
4.31298e-008,0.5032
4.31665e-008,0.5558
4.32032e-008,0.6141
4.32398e-008,0.6755
4.32765e-008,0.7380
4.33132e-008,0.7984
4.33498e-008,0.8518
4.33865e-008,0.8943
4.34232e-008,0.9242
4.34599e-008,0.9414
4.34965e-008,0.9458
4.35332e-008,0.9387
4.35699e-008,0.9219
4.36066e-008,0.8958
4.36433e-008,0.8586
4.36799e-008,0.8091
4.37166e-008,0.7475
4.37533e-008,0.6769
4.37899e-008,0.6030
4.38266e-008,0.5329
4.38633e-008,0.4743
4.39000e-008,0.4344
4.39367e-008,0.4164
4.39733e-008,0.4194
4.40100e-008,0.4407
4.40467e-008,0.4771
4.40834e-008,0.5248
4.41200e-008,0.5801
4.41567e-008,0.6398
4.41934e-008,0.7020
4.42300e-008,0.7644
4.42667e-008,0.8228
4.43034e-008,0.8722
4.43401e-008,0.9097
4.43768e-008,0.9344
4.44134e-008,0.9459
4.44501e-008,0.9449
4.44868e-008,0.9330
4.45234e-008,0.9120
4.45601e-008,0.8811
4.45968e-008,0.8387
4.46335e-008,0.7840
4.46701e-008,0.7183
4.47068e-008,0.6457
4.47435e-008,0.5728
4.47802e-008,0.5068
4.48169e-008,0.4553
4.48535e-008,0.4244
4.48902e-008,0.4154
4.49269e-008,0.4263
4.49635e-008,0.4543
4.50002e-008,0.4960
4.50369e-008,0.5474
4.50736e-008,0.6049
4.51103e-008,0.6660
4.51469e-008,0.7286
4.51836e-008,0.7898
4.52203e-008,0.8447
4.52570e-008,0.8892
4.52936e-008,0.9213
4.53303e-008,0.9404
4.53670e-008,0.9467
4.54036e-008,0.9410
4.54403e-008,0.9253
4.54770e-008,0.9004
4.55137e-008,0.8649
4.55504e-008,0.8172
4.55870e-008,0.7574
4.56237e-008,0.6881
4.56604e-008,0.6143
4.56970e-008,0.5434
4.57337e-008,0.4827
4.57704e-008,0.4395
4.58071e-008,0.4180
4.58437e-008,0.4179
4.58804e-008,0.4364
4.59171e-008,0.4706
4.59538e-008,0.5169
4.59905e-008,0.5713
4.60271e-008,0.6306
4.60638e-008,0.6925
4.61005e-008,0.7549
4.61371e-008,0.8140
4.61738e-008,0.8648
4.62105e-008,0.9041
4.62472e-008,0.9306
4.62839e-008,0.9443
4.63205e-008,0.9454
4.63572e-008,0.9353
4.63939e-008,0.9159
4.64306e-008,0.8868
4.64672e-008,0.8463
4.65039e-008,0.7933
4.65406e-008,0.7290
4.65772e-008,0.6569
4.66139e-008,0.5834
4.66506e-008,0.5158
4.66873e-008,0.4616
4.67240e-008,0.4274
4.67606e-008,0.4152
4.67973e-008,0.4233
4.68340e-008,0.4489
4.68706e-008,0.4888
4.69073e-008,0.5391
4.69440e-008,0.5960
4.69807e-008,0.6567
4.70173e-008,0.7192
4.70540e-008,0.7807
4.70907e-008,0.8367
4.71274e-008,0.8827
4.71641e-008,0.9165
4.72007e-008,0.9376
4.72374e-008,0.9458
4.72741e-008,0.9421
4.73107e-008,0.9280
4.73474e-008,0.9048
4.73841e-008,0.8712
4.74208e-008,0.8255
4.74575e-008,0.7675
4.74941e-008,0.6992
4.75308e-008,0.6255
4.75675e-008,0.5535
4.76041e-008,0.4906
4.76408e-008,0.4443
4.76775e-008,0.4195
4.77142e-008,0.4163
4.77508e-008,0.4323
4.77875e-008,0.4644
4.78242e-008,0.5092
4.78609e-008,0.5627
4.78976e-008,0.6214
4.79342e-008,0.6832
4.79709e-008,0.7458
4.80076e-008,0.8060
4.80442e-008,0.8585
4.80809e-008,0.8997
4.81176e-008,0.9282
4.81543e-008,0.9438
4.81910e-008,0.9464
4.82276e-008,0.9377
4.82643e-008,0.9194
4.83010e-008,0.8917
4.83377e-008,0.8529
4.83743e-008,0.8019
4.84110e-008,0.7393
4.84477e-008,0.6682
4.84843e-008,0.5945
4.85210e-008,0.5256
4.85577e-008,0.4690
4.85944e-008,0.4315
4.86311e-008,0.4160
4.86677e-008,0.4212
4.87044e-008,0.4443
4.87411e-008,0.4822
4.87777e-008,0.5310
4.88144e-008,0.5870
4.88511e-008,0.6472
4.88878e-008,0.7096
4.89244e-008,0.7717
4.89611e-008,0.8291
4.89978e-008,0.8771
4.90345e-008,0.9130
4.90712e-008,0.9361
4.91078e-008,0.9462
4.91445e-008,0.9439
4.91812e-008,0.9310
4.92178e-008,0.9090
4.92545e-008,0.8769
4.92912e-008,0.8330
4.93279e-008,0.7768
4.93646e-008,0.7100
4.94012e-008,0.6369
4.94379e-008,0.5643
4.94746e-008,0.4996
4.95113e-008,0.4504
4.95479e-008,0.4222
4.95846e-008,0.4158
4.96213e-008,0.4290
4.96579e-008,0.4588
4.96946e-008,0.5018
4.97313e-008,0.5542
4.97680e-008,0.6122
4.98047e-008,0.6736
4.98413e-008,0.7361
4.98780e-008,0.7967
4.99147e-008,0.8506
4.99513e-008,0.8936
4.99880e-008,0.9240
5.00247e-008,0.9416
5.00614e-008,0.9464
5.00980e-008,0.9395
5.01347e-008,0.9228
5.01714e-008,0.8968
5.02081e-008,0.8599
5.02448e-008,0.8107
5.02814e-008,0.7496
5.03181e-008,0.6794
5.03548e-008,0.6055
5.03914e-008,0.5353
5.04281e-008,0.4762
5.04648e-008,0.4355
5.05015e-008,0.4166
5.05382e-008,0.4188
5.05748e-008,0.4395
5.06115e-008,0.4754
5.06482e-008,0.5230
5.06849e-008,0.5782
5.07215e-008,0.6380
5.07582e-008,0.7002
5.07949e-008,0.7624
5.08315e-008,0.8206
5.08682e-008,0.8701
5.09049e-008,0.9077
5.09416e-008,0.9326
5.09783e-008,0.9447
5.10149e-008,0.9444
5.10516e-008,0.9333
5.10883e-008,0.9129
5.11249e-008,0.8827
5.11616e-008,0.8408
5.11983e-008,0.7864
5.12350e-008,0.7208
5.12716e-008,0.6481
5.13083e-008,0.5748
5.13450e-008,0.5084
5.13817e-008,0.4563
5.14184e-008,0.4247
5.14550e-008,0.4152
5.14917e-008,0.4256
5.15284e-008,0.4532
5.15650e-008,0.4945
5.16017e-008,0.5458
5.16384e-008,0.6032
5.16751e-008,0.6643
5.17118e-008,0.7269
5.17484e-008,0.7883
5.17851e-008,0.8437
5.18218e-008,0.8886
5.18584e-008,0.9210
5.18951e-008,0.9405
5.19318e-008,0.9470
5.19685e-008,0.9415
5.20051e-008,0.9259
5.20418e-008,0.9012
5.20785e-008,0.8660
5.21152e-008,0.8188
5.21519e-008,0.7595
5.21885e-008,0.6904
5.22252e-008,0.6168
5.22619e-008,0.5457
5.22985e-008,0.4845
5.23352e-008,0.4406
5.23719e-008,0.4185
5.24086e-008,0.4176
5.24453e-008,0.4355
5.24819e-008,0.4693
5.25186e-008,0.5153
5.25553e-008,0.5695
5.25920e-008,0.6286
5.26286e-008,0.6906
5.26653e-008,0.7531
5.27020e-008,0.8125
5.27386e-008,0.8638
5.27753e-008,0.9035
5.28120e-008,0.9305
5.28487e-008,0.9445
5.28854e-008,0.9458
5.29220e-008,0.9360
5.29587e-008,0.9167
5.29954e-008,0.8879
5.30320e-008,0.8477
5.30687e-008,0.7952
5.31054e-008,0.7313
5.31421e-008,0.6594
5.31787e-008,0.5859
5.32154e-008,0.5181
5.32521e-008,0.4634
5.32888e-008,0.4285
5.33255e-008,0.4156
5.33621e-008,0.4231
5.33988e-008,0.4482
5.34355e-008,0.4876
5.34721e-008,0.5375
5.35088e-008,0.5942
5.35455e-008,0.6547
5.35822e-008,0.7172
5.36189e-008,0.7789
5.36555e-008,0.8353
5.36922e-008,0.8819
5.37289e-008,0.9162
5.37656e-008,0.9377
5.38022e-008,0.9464
5.38389e-008,0.9428
5.38756e-008,0.9288
5.39122e-008,0.9057
5.39489e-008,0.8724
5.39856e-008,0.8270
5.40223e-008,0.7694
5.40590e-008,0.7015
5.40956e-008,0.6280
5.41323e-008,0.5559
5.41690e-008,0.4926
5.42056e-008,0.4456
5.42423e-008,0.4201
5.42790e-008,0.4161
5.43157e-008,0.4314
5.43523e-008,0.4631
5.43890e-008,0.5076
5.44257e-008,0.5609
5.44624e-008,0.6196
5.44991e-008,0.6812
5.45357e-008,0.7437
5.45724e-008,0.8037
5.46091e-008,0.8563
5.46457e-008,0.8976
5.46824e-008,0.9265
5.47191e-008,0.9425
5.47558e-008,0.9458
5.47925e-008,0.9378
5.48291e-008,0.9201
5.48658e-008,0.8931
5.49025e-008,0.8549
5.49392e-008,0.8042
5.49758e-008,0.7418
5.50125e-008,0.6707
5.50492e-008,0.5968
5.50858e-008,0.5275
5.51225e-008,0.4702
5.51592e-008,0.4320
5.51959e-008,0.4159
5.52326e-008,0.4205
5.52692e-008,0.4432
5.53059e-008,0.4807
5.53426e-008,0.5294
5.53792e-008,0.5853
5.54159e-008,0.6455
5.54526e-008,0.7079
5.54893e-008,0.7701
5.55259e-008,0.8279
5.55626e-008,0.8763
5.55993e-008,0.9126
5.56360e-008,0.9360
5.56727e-008,0.9464
5.57093e-008,0.9443
5.57460e-008,0.9316
5.57827e-008,0.9098
5.58193e-008,0.8780
5.58560e-008,0.8345
5.58927e-008,0.7787
5.59294e-008,0.7123
5.59661e-008,0.6393
5.60027e-008,0.5667
5.60394e-008,0.5016
5.60761e-008,0.4518
5.61128e-008,0.4229
5.61494e-008,0.4158
5.61861e-008,0.4283
5.62228e-008,0.4576
5.62594e-008,0.5003
5.62961e-008,0.5524
5.63328e-008,0.6103
5.63695e-008,0.6716
5.64062e-008,0.7343
5.64428e-008,0.7952
5.64795e-008,0.8494
5.65162e-008,0.8928
5.65528e-008,0.9237
5.65895e-008,0.9417
5.66262e-008,0.9468
5.66629e-008,0.9401
5.66996e-008,0.9235
5.67362e-008,0.8977
5.67729e-008,0.8612
5.68096e-008,0.8125
5.68463e-008,0.7518
5.68829e-008,0.6818
5.69196e-008,0.6081
5.69563e-008,0.5377
5.69929e-008,0.4782
5.70296e-008,0.4368
5.70663e-008,0.4173
5.71030e-008,0.4188
5.71397e-008,0.4389
5.71763e-008,0.4743
5.72130e-008,0.5215
5.72497e-008,0.5765
5.72863e-008,0.6361
5.73230e-008,0.6982
5.73597e-008,0.7605
5.73964e-008,0.8191
5.74330e-008,0.8690
5.74697e-008,0.9072
5.75064e-008,0.9326
5.75431e-008,0.9451
5.75798e-008,0.9451
5.76164e-008,0.9341
5.76531e-008,0.9138
5.76898e-008,0.8838
5.77264e-008,0.8422
5.77631e-008,0.7882
5.77998e-008,0.7230
5.78365e-008,0.6506
5.78732e-008,0.5773
5.79098e-008,0.5105
5.79465e-008,0.4578
5.79832e-008,0.4255
5.80199e-008,0.4152
5.80565e-008,0.4249
5.80932e-008,0.4520
5.81299e-008,0.4930
5.81665e-008,0.5440
5.82032e-008,0.6013
5.82399e-008,0.6623
5.82766e-008,0.7248
5.83133e-008,0.7861
5.83499e-008,0.8414
5.83866e-008,0.8865
5.84233e-008,0.9192
5.84599e-008,0.9391
5.84966e-008,0.9462
5.85333e-008,0.9414
5.85700e-008,0.9265
5.86066e-008,0.9024
5.86433e-008,0.8678
5.86800e-008,0.8209
5.87167e-008,0.7619
5.87534e-008,0.6929
5.87900e-008,0.6191
5.88267e-008,0.5477
5.88634e-008,0.4859
5.89000e-008,0.4414
5.89367e-008,0.4185
5.89734e-008,0.4171
5.90101e-008,0.4346
5.90468e-008,0.4680
5.90834e-008,0.5137
5.91201e-008,0.5678
5.91568e-008,0.6269
5.91935e-008,0.6888
5.92301e-008,0.7511
5.92668e-008,0.8105
5.93035e-008,0.8618
5.93401e-008,0.9016
5.93768e-008,0.9289
5.94135e-008,0.9433
5.94502e-008,0.9453
5.94869e-008,0.9360
5.95235e-008,0.9174
5.95602e-008,0.8892
5.95969e-008,0.8496
5.96335e-008,0.7974
5.96702e-008,0.7337
5.97069e-008,0.6618
5.97436e-008,0.5880
5.97802e-008,0.5197
5.98169e-008,0.4644
5.98536e-008,0.4289
5.98903e-008,0.4155
5.99269e-008,0.4225
5.99636e-008,0.4473
6.00003e-008,0.4864
6.00370e-008,0.5360
6.00737e-008,0.5924
6.01103e-008,0.6529
6.01470e-008,0.7153
6.01837e-008,0.7772
6.02204e-008,0.8340
6.02570e-008,0.8811
6.02937e-008,0.9159
6.03304e-008,0.9379
6.03671e-008,0.9467
6.04037e-008,0.9433
6.04404e-008,0.9295
6.04771e-008,0.9065
6.05137e-008,0.8735
6.05504e-008,0.8285
6.05871e-008,0.7714
6.06238e-008,0.7038
6.06604e-008,0.6306
6.06971e-008,0.5584
6.07338e-008,0.4948
6.07705e-008,0.4472
6.08072e-008,0.4209
6.08438e-008,0.4163
6.08805e-008,0.4310
6.09172e-008,0.4621
6.09539e-008,0.5062
6.09905e-008,0.5592
6.10272e-008,0.6176
6.10639e-008,0.6792
6.11006e-008,0.7418
6.11372e-008,0.8020
6.11739e-008,0.8551
6.12106e-008,0.8970
6.12472e-008,0.9263
6.12839e-008,0.9428
6.13206e-008,0.9464
6.13573e-008,0.9385
6.13939e-008,0.9210
6.14306e-008,0.8941
6.14673e-008,0.8562
6.15040e-008,0.8059
6.15407e-008,0.7439
6.15773e-008,0.6731
6.16140e-008,0.5993
6.16507e-008,0.5298
6.16874e-008,0.4720
6.17240e-008,0.4330
6.17607e-008,0.4161
6.17974e-008,0.4200
6.18341e-008,0.4421
6.18707e-008,0.4792
6.19074e-008,0.5277
