.HEADER
..NAMES
Time,V U2.E3
.DATA
2.67710e-008,0.7651
2.68096e-008,0.6506
2.68482e-008,0.5513
2.68868e-008,0.4779
2.69254e-008,0.4283
2.69639e-008,0.3936
2.70025e-008,0.3714
2.70411e-008,0.3622
2.70797e-008,0.3545
2.71182e-008,0.3470
2.71568e-008,0.3410
2.71954e-008,0.3325
2.72340e-008,0.3240
2.72725e-008,0.3188
2.73111e-008,0.3162
2.73497e-008,0.3158
2.73882e-008,0.3173
2.74268e-008,0.3208
2.74654e-008,0.3244
2.75040e-008,0.3259
2.75425e-008,0.3261
2.75811e-008,0.3268
2.76197e-008,0.3261
2.76583e-008,0.3248
2.76968e-008,0.3240
2.77354e-008,0.3229
2.77740e-008,0.3224
2.78126e-008,0.3226
2.78512e-008,0.3230
2.78897e-008,0.3243
2.79283e-008,0.3306
2.79669e-008,0.3497
2.80055e-008,0.3950
2.80440e-008,0.4739
2.80826e-008,0.5816
2.81212e-008,0.6990
2.81598e-008,0.7978
2.81983e-008,0.8850
2.82369e-008,0.9586
2.82755e-008,1.0158
2.83140e-008,1.0562
2.83526e-008,1.0836
2.83912e-008,1.1030
2.84298e-008,1.1169
2.84683e-008,1.1272
2.85069e-008,1.1369
2.85455e-008,1.1476
2.85841e-008,1.1583
2.86226e-008,1.1675
2.86612e-008,1.1728
2.86998e-008,1.1726
2.87384e-008,1.1721
2.87770e-008,1.1725
2.88155e-008,1.1725
2.88541e-008,1.1719
2.88927e-008,1.1714
2.89313e-008,1.1717
2.89698e-008,1.1725
2.90084e-008,1.1732
2.90470e-008,1.1741
2.90855e-008,1.1752
2.91241e-008,1.1761
2.91627e-008,1.1763
2.92013e-008,1.1759
2.92398e-008,1.1752
2.92784e-008,1.1751
2.93170e-008,1.1756
2.93556e-008,1.1758
2.93941e-008,1.1757
2.94327e-008,1.1757
2.94713e-008,1.1759
2.95099e-008,1.1761
2.95485e-008,1.1762
2.95870e-008,1.1762
2.96256e-008,1.1763
2.96642e-008,1.1763
2.97028e-008,1.1762
2.97413e-008,1.1761
2.97799e-008,1.1760
2.98185e-008,1.1762
2.98570e-008,1.1763
2.98956e-008,1.1763
2.99342e-008,1.1763
2.99728e-008,1.1763
3.00113e-008,1.1763
3.00499e-008,1.1763
3.00885e-008,1.1763
3.01271e-008,1.1763
3.01657e-008,1.1763
3.02042e-008,1.1764
3.02428e-008,1.1782
3.02814e-008,1.1818
3.03199e-008,1.1790
3.03585e-008,1.1568
3.03971e-008,1.0963
3.04357e-008,0.9997
3.04743e-008,0.8920
3.05128e-008,0.7790
3.05514e-008,0.6670
3.05900e-008,0.5688
3.06285e-008,0.4922
3.06671e-008,0.4390
3.07057e-008,0.3970
3.07443e-008,0.3708
3.07829e-008,0.3759
3.08214e-008,0.4068
3.08600e-008,0.4712
3.08986e-008,0.5668
3.09372e-008,0.6750
3.09757e-008,0.7722
3.10143e-008,0.8638
3.10529e-008,0.9437
3.10914e-008,1.0061
3.11300e-008,1.0511
3.11686e-008,1.0904
3.12072e-008,1.1341
3.12458e-008,1.1466
3.12843e-008,1.1467
3.13229e-008,1.1191
3.13615e-008,1.0479
3.14000e-008,0.9488
3.14386e-008,0.8375
3.14772e-008,0.7204
3.15158e-008,0.6108
3.15544e-008,0.5214
3.15929e-008,0.4580
3.16315e-008,0.4147
3.16701e-008,0.3841
3.17087e-008,0.3673
3.17472e-008,0.3600
3.17858e-008,0.3516
3.18244e-008,0.3449
3.18629e-008,0.3384
3.19015e-008,0.3293
3.19401e-008,0.3217
3.19787e-008,0.3177
3.20173e-008,0.3163
3.20558e-008,0.3166
3.20944e-008,0.3190
3.21330e-008,0.3258
3.21715e-008,0.3417
3.22101e-008,0.3763
3.22487e-008,0.4432
3.22873e-008,0.5408
3.23259e-008,0.6566
3.23644e-008,0.7619
3.24030e-008,0.8524
3.24416e-008,0.9311
3.24801e-008,0.9948
3.25187e-008,1.0422
3.25573e-008,1.0746
3.25959e-008,1.0968
3.26344e-008,1.1128
3.26730e-008,1.1243
3.27116e-008,1.1340
3.27502e-008,1.1438
3.27888e-008,1.1545
3.28273e-008,1.1644
3.28659e-008,1.1714
3.29045e-008,1.1730
3.29430e-008,1.1723
3.29816e-008,1.1725
3.30202e-008,1.1729
3.30588e-008,1.1726
3.30974e-008,1.1719
3.31359e-008,1.1718
3.31745e-008,1.1725
3.32131e-008,1.1732
3.32516e-008,1.1739
3.32902e-008,1.1749
3.33288e-008,1.1760
3.33674e-008,1.1765
3.34060e-008,1.1763
3.34445e-008,1.1756
3.34831e-008,1.1753
3.35217e-008,1.1771
3.35603e-008,1.1812
3.35988e-008,1.1796
3.36374e-008,1.1602
3.36760e-008,1.1046
3.37145e-008,1.0109
3.37531e-008,0.9038
3.37917e-008,0.7913
3.38303e-008,0.6784
3.38689e-008,0.5783
3.39074e-008,0.4991
3.39460e-008,0.4435
3.39846e-008,0.4058
3.40231e-008,0.3805
3.40617e-008,0.3659
3.41003e-008,0.3576
3.41389e-008,0.3514
3.41775e-008,0.3446
3.42160e-008,0.3354
3.42546e-008,0.3257
3.42932e-008,0.3204
3.43318e-008,0.3185
3.43703e-008,0.3176
3.44089e-008,0.3183
3.44475e-008,0.3210
3.44860e-008,0.3286
3.45246e-008,0.3470
3.45632e-008,0.3875
3.46018e-008,0.4610
3.46404e-008,0.5636
3.46789e-008,0.6805
3.47175e-008,0.7816
3.47561e-008,0.8696
3.47946e-008,0.9455
3.48332e-008,1.0064
3.48718e-008,1.0505
3.49104e-008,1.0831
3.49490e-008,1.1272
3.49875e-008,1.1444
3.50261e-008,1.1477
3.50647e-008,1.1274
3.51032e-008,1.0660
3.51418e-008,0.9726
3.51804e-008,0.8646
3.52190e-008,0.7471
3.52575e-008,0.6341
