.HEADER
..NAMES
Time,V U2.G2
4.14681e-008,1.1772
4.15067e-008,1.1765
4.15453e-008,1.1765
4.15838e-008,1.1769
4.16224e-008,1.1772
4.16610e-008,1.1770
4.16996e-008,1.1768
4.17382e-008,1.1770
4.17767e-008,1.1771
4.18153e-008,1.1770
4.18539e-008,1.1770
4.18924e-008,1.1773
4.19310e-008,1.1773
4.19696e-008,1.1787
4.20082e-008,1.1828
4.20468e-008,1.1815
4.20853e-008,1.1603
4.21239e-008,1.0995
4.21625e-008,0.9960
4.22011e-008,0.8815
4.22396e-008,0.7715
4.22782e-008,0.6639
4.23168e-008,0.5687
4.23553e-008,0.4936
4.23939e-008,0.4418
4.24325e-008,0.4073
4.24711e-008,0.3816
4.25097e-008,0.3644
4.25482e-008,0.3551
4.25868e-008,0.3501
4.26254e-008,0.3461
4.26639e-008,0.3400
4.27025e-008,0.3302
4.27411e-008,0.3215
4.27797e-008,0.3183
4.28183e-008,0.3179
4.28568e-008,0.3178
4.28954e-008,0.3186
4.29340e-008,0.3252
4.29726e-008,0.3458
4.30111e-008,0.3907
4.30497e-008,0.4701
4.30883e-008,0.5796
4.31268e-008,0.7009
4.31654e-008,0.8002
4.32040e-008,0.8784
4.32426e-008,0.9475
4.32812e-008,1.0056
4.33197e-008,1.0500
4.33583e-008,1.0806
4.33969e-008,1.1015
4.34354e-008,1.1167
4.34740e-008,1.1272
4.35126e-008,1.1354
4.35512e-008,1.1436
4.35898e-008,1.1529
4.36283e-008,1.1629
4.36669e-008,1.1717
4.37055e-008,1.1756
4.37440e-008,1.1740
4.37826e-008,1.1726
4.38212e-008,1.1739
4.38598e-008,1.1793
4.38983e-008,1.1835
4.39369e-008,1.1753
4.39755e-008,1.1413
4.40141e-008,1.0629
4.40527e-008,0.9515
4.40912e-008,0.8398
4.41298e-008,0.7308
4.41684e-008,0.6272
4.42069e-008,0.5389
4.42455e-008,0.4724
4.42841e-008,0.4269
4.43227e-008,0.3877
4.43613e-008,0.3666
4.43998e-008,0.3812
4.44384e-008,0.4266
4.44770e-008,0.5068
4.45155e-008,0.6143
4.45541e-008,0.7223
4.45927e-008,0.8081
4.46313e-008,0.8860
4.46699e-008,0.9583
4.47084e-008,1.0165
4.47470e-008,1.0571
4.47856e-008,1.0852
4.48242e-008,1.1077
4.48627e-008,1.1232
4.49013e-008,1.1314
4.49399e-008,1.1397
4.49784e-008,1.1493
4.50170e-008,1.1584
4.50556e-008,1.1670
4.50942e-008,1.1736
4.51328e-008,1.1749
4.51713e-008,1.1734
4.52099e-008,1.1739
4.52485e-008,1.1755
4.52870e-008,1.1758
4.53256e-008,1.1746
4.53642e-008,1.1741
4.54028e-008,1.1749
4.54414e-008,1.1749
4.54799e-008,1.1748
4.55185e-008,1.1757
4.55571e-008,1.1770
4.55957e-008,1.1775
4.56342e-008,1.1777
4.56728e-008,1.1774
4.57114e-008,1.1775
4.57499e-008,1.1811
4.57885e-008,1.1829
4.58271e-008,1.1692
4.58657e-008,1.1204
4.59043e-008,1.0257
4.59428e-008,0.9111
4.59814e-008,0.8009
4.60200e-008,0.6918
4.60585e-008,0.5922
4.60971e-008,0.5112
4.61357e-008,0.4537
4.61743e-008,0.4139
4.62129e-008,0.3776
4.62514e-008,0.3688
4.62900e-008,0.3935
4.63286e-008,0.4519
4.63671e-008,0.5444
4.64057e-008,0.6566
4.64443e-008,0.7559
4.64829e-008,0.8368
4.65214e-008,0.9135
4.65600e-008,0.9817
4.65986e-008,1.0332
4.66372e-008,1.0683
4.66758e-008,1.0940
4.67143e-008,1.1146
4.67529e-008,1.1270
4.67915e-008,1.1341
4.68300e-008,1.1430
4.68686e-008,1.1525
4.69072e-008,1.1616
4.69458e-008,1.1701
4.69844e-008,1.1748
4.70229e-008,1.1743
4.70615e-008,1.1733
4.71001e-008,1.1748
4.71386e-008,1.1799
4.71772e-008,1.1842
4.72158e-008,1.1771
4.72544e-008,1.1470
4.72930e-008,1.0734
4.73315e-008,0.9630
4.73701e-008,0.8505
4.74087e-008,0.7421
4.74473e-008,0.6375
4.74858e-008,0.5471
4.75244e-008,0.4781
4.75630e-008,0.4311
4.76015e-008,0.3918
4.76401e-008,0.3671
4.76787e-008,0.3784
4.77173e-008,0.4199
4.77559e-008,0.4964
4.77944e-008,0.6019
4.78330e-008,0.7119
4.78716e-008,0.7995
4.79101e-008,0.8777
4.79487e-008,0.9511
4.79873e-008,1.0113
4.80259e-008,1.0538
4.80645e-008,1.0935
4.81030e-008,1.1389
4.81416e-008,1.1510
4.81802e-008,1.1421
4.82188e-008,1.1020
4.82573e-008,1.0198
4.82959e-008,0.9142
4.83345e-008,0.8032
4.83730e-008,0.6919
4.84116e-008,0.5903
4.84502e-008,0.5067
4.84888e-008,0.4502
4.85274e-008,0.4098
4.85659e-008,0.3745
4.86045e-008,0.3714
4.86431e-008,0.4020
4.86816e-008,0.4661
4.87202e-008,0.5602
4.87588e-008,0.6731
4.87974e-008,0.7712
4.88360e-008,0.8522
4.88745e-008,0.9263
4.89131e-008,0.9904
4.89517e-008,1.0391
4.89902e-008,1.0722
4.90288e-008,1.0972
4.90674e-008,1.1172
4.91060e-008,1.1286
4.91445e-008,1.1358
4.91831e-008,1.1449
4.92217e-008,1.1545
4.92603e-008,1.1631
4.92989e-008,1.1709
4.93374e-008,1.1752
4.93760e-008,1.1747
4.94146e-008,1.1737
4.94531e-008,1.1745
4.94917e-008,1.1756
4.95303e-008,1.1752
4.95689e-008,1.1742
4.96075e-008,1.1746
4.96460e-008,1.1752
4.96846e-008,1.1748
4.97232e-008,1.1751
4.97617e-008,1.1764
4.98003e-008,1.1774
4.98389e-008,1.1776
4.98775e-008,1.1776
4.99160e-008,1.1771
4.99546e-008,1.1765
4.99932e-008,1.1765
5.00318e-008,1.1770
5.00704e-008,1.1772
5.01089e-008,1.1769
5.01475e-008,1.1768
5.01861e-008,1.1771
5.02246e-008,1.1771
5.02632e-008,1.1770
5.03018e-008,1.1771
5.03404e-008,1.1773
5.03790e-008,1.1773
5.04175e-008,1.1771
5.04561e-008,1.1770
5.04947e-008,1.1770
5.05332e-008,1.1770
5.05718e-008,1.1771
5.06104e-008,1.1772
5.06490e-008,1.1772
5.06876e-008,1.1771
5.07261e-008,1.1771
5.07647e-008,1.1771
5.08033e-008,1.1771
5.08419e-008,1.1771
5.08804e-008,1.1771
5.09190e-008,1.1772
5.09576e-008,1.1771
5.09961e-008,1.1771
5.10347e-008,1.1771
5.10733e-008,1.1771
5.11119e-008,1.1771
5.11505e-008,1.1771
5.11890e-008,1.1771
5.12276e-008,1.1771
5.12662e-008,1.1771
5.13047e-008,1.1771
5.13433e-008,1.1782
5.13819e-008,1.1822
5.14205e-008,1.1828
5.14591e-008,1.1661
5.14976e-008,1.1127
5.15362e-008,1.0143
5.15748e-008,0.8994
5.16133e-008,0.7894
5.16519e-008,0.6808
5.16905e-008,0.5829
5.17291e-008,0.5040
5.17676e-008,0.4488
5.18062e-008,0.4099
5.18448e-008,0.3750
5.18834e-008,0.3702
5.19220e-008,0.3979
5.19605e-008,0.4599
5.19991e-008,0.5551
5.20377e-008,0.6677
5.20762e-008,0.7646
5.21148e-008,0.8448
5.21534e-008,0.9209
5.21920e-008,0.9877
5.22306e-008,1.0375
5.22691e-008,1.0712
5.23077e-008,1.0963
5.23463e-008,1.1163
5.23848e-008,1.1279
5.24234e-008,1.1350
5.24620e-008,1.1440
5.25006e-008,1.1535
5.25391e-008,1.1625
5.25777e-008,1.1708
5.26163e-008,1.1750
5.26549e-008,1.1742
5.26935e-008,1.1734
5.27320e-008,1.1747
5.27706e-008,1.1759
5.28092e-008,1.1753
5.28477e-008,1.1742
5.28863e-008,1.1745
5.29249e-008,1.1752
5.29635e-008,1.1748
5.30021e-008,1.1751
5.30406e-008,1.1764
5.30792e-008,1.1774
5.31178e-008,1.1777
5.31563e-008,1.1777
5.31949e-008,1.1772
5.32335e-008,1.1788
5.32721e-008,1.1830
5.33107e-008,1.1795
5.33492e-008,1.1520
5.33878e-008,1.0808
5.34264e-008,0.9719
5.34650e-008,0.8588
5.35035e-008,0.7492
5.35421e-008,0.6430
5.35807e-008,0.5514
5.36192e-008,0.4813
5.36578e-008,0.4339
5.36964e-008,0.4014
5.37350e-008,0.3772
5.37736e-008,0.3618
5.38121e-008,0.3538
5.38507e-008,0.3494
5.38893e-008,0.3452
5.39278e-008,0.3383
5.39664e-008,0.3280
5.40050e-008,0.3204
5.40436e-008,0.3183
5.40822e-008,0.3179
5.41207e-008,0.3178
5.41593e-008,0.3193
5.41979e-008,0.3280
5.42365e-008,0.3526
5.42750e-008,0.4040
5.43136e-008,0.4905
5.43522e-008,0.6044
5.43907e-008,0.7238
5.44293e-008,0.8171
5.44679e-008,0.8932
5.45065e-008,0.9603
5.45451e-008,1.0158
5.45836e-008,1.0573
5.46222e-008,1.0855
5.46608e-008,1.1050
5.46993e-008,1.1192
5.47379e-008,1.1290
5.47765e-008,1.1370
5.48151e-008,1.1454
5.48537e-008,1.1549
5.48922e-008,1.1649
5.49308e-008,1.1731
5.49694e-008,1.1756
5.50079e-008,1.1736
5.50465e-008,1.1727
5.50851e-008,1.1738
5.51237e-008,1.1748
5.51622e-008,1.1746
5.52008e-008,1.1740
5.52394e-008,1.1742
5.52780e-008,1.1747
5.53166e-008,1.1749
5.53551e-008,1.1755
5.53937e-008,1.1766
5.54323e-008,1.1775
5.54708e-008,1.1779
5.55094e-008,1.1777
5.55480e-008,1.1771
5.55866e-008,1.1795
5.56252e-008,1.1832
5.56637e-008,1.1763
5.57023e-008,1.1413
5.57409e-008,1.0604
5.57794e-008,0.9478
5.58180e-008,0.8358
5.58566e-008,0.7263
5.58952e-008,0.6225
5.59338e-008,0.5348
5.59723e-008,0.4696
5.60109e-008,0.4262
5.60495e-008,0.3957
5.60881e-008,0.3732
5.61266e-008,0.3596
5.61652e-008,0.3527
5.62038e-008,0.3486
5.62423e-008,0.3441
5.62809e-008,0.3363
5.63195e-008,0.3260
5.63581e-008,0.3195
5.63967e-008,0.3181
5.64352e-008,0.3178
5.64738e-008,0.3179
5.65124e-008,0.3202
5.65509e-008,0.3316
5.65895e-008,0.3607
5.66281e-008,0.4192
5.66667e-008,0.5125
5.67053e-008,0.6302
5.67438e-008,0.7459
5.67824e-008,0.8339
5.68210e-008,0.9081
5.68596e-008,0.9729
5.68981e-008,1.0257
5.69367e-008,1.0642
5.69753e-008,1.0901
5.70138e-008,1.1084
5.70524e-008,1.1215
5.70910e-008,1.1307
5.71296e-008,1.1387
5.71682e-008,1.1473
5.72067e-008,1.1570
5.72453e-008,1.1668
5.72839e-008,1.1742
5.73224e-008,1.1753
5.73610e-008,1.1731
5.73996e-008,1.1728
5.74382e-008,1.1740
5.74768e-008,1.1748
5.75153e-008,1.1744
5.75539e-008,1.1740
5.75925e-008,1.1743
5.76310e-008,1.1747
5.76696e-008,1.1750
5.77082e-008,1.1757
5.77468e-008,1.1768
5.77853e-008,1.1776
5.78239e-008,1.1779
5.78625e-008,1.1776
5.79011e-008,1.1766
5.79397e-008,1.1762
5.79782e-008,1.1767
5.80168e-008,1.1772
5.80554e-008,1.1772
5.80939e-008,1.1769
5.81325e-008,1.1769
5.81711e-008,1.1771
5.82097e-008,1.1771
5.82483e-008,1.1771
5.82868e-008,1.1772
5.83254e-008,1.1773
5.83640e-008,1.1775
5.84025e-008,1.1805
5.84411e-008,1.1836
5.84797e-008,1.1752
5.85183e-008,1.1380
5.85569e-008,1.0552
5.85954e-008,0.9420
5.86340e-008,0.8301
5.86726e-008,0.7205
5.87112e-008,0.6174
5.87497e-008,0.5308
5.87883e-008,0.4668
5.88269e-008,0.4244
5.88654e-008,0.3943
5.89040e-008,0.3724
5.89426e-008,0.3593
5.89812e-008,0.3525
5.90198e-008,0.3483
5.90583e-008,0.3437
5.90969e-008,0.3358
5.91355e-008,0.3256
5.91740e-008,0.3194
5.92126e-008,0.3181
5.92512e-008,0.3178
5.92898e-008,0.3179
5.93284e-008,0.3206
5.93669e-008,0.3325
5.94055e-008,0.3629
5.94441e-008,0.4232
5.94827e-008,0.5181
5.95212e-008,0.6365
5.95598e-008,0.7510
5.95984e-008,0.8378
5.96370e-008,0.9117
5.96755e-008,0.9760
5.97141e-008,1.0280
5.97527e-008,1.0657
5.97912e-008,1.0912
5.98298e-008,1.1092
5.98684e-008,1.1221
5.99070e-008,1.1311
5.99455e-008,1.1391
5.99841e-008,1.1478
6.00227e-008,1.1575
6.00613e-008,1.1673
6.00999e-008,1.1744
6.01384e-008,1.1752
6.01770e-008,1.1731
6.02156e-008,1.1729
6.02542e-008,1.1741
6.02927e-008,1.1748
6.03313e-008,1.1744
6.03699e-008,1.1740
6.04085e-008,1.1744
6.04470e-008,1.1747
6.04856e-008,1.1750
6.05242e-008,1.1758
6.05627e-008,1.1769
6.06013e-008,1.1776
6.06399e-008,1.1779
6.06785e-008,1.1775
6.07170e-008,1.1772
6.07556e-008,1.1806
6.07942e-008,1.1830
6.08328e-008,1.1708
6.08714e-008,1.1248
6.09099e-008,1.0325
6.09485e-008,0.9179
6.09871e-008,0.8074
6.10257e-008,0.6982
6.10642e-008,0.5978
6.11028e-008,0.5155
6.11414e-008,0.4565
6.11800e-008,0.4175
6.12185e-008,0.3890
6.12571e-008,0.3688
6.12957e-008,0.3573
6.13342e-008,0.3515
6.13728e-008,0.3476
6.14114e-008,0.3425
6.14500e-008,0.3336
6.14885e-008,0.3237
6.15271e-008,0.3188
6.15657e-008,0.3181
6.16043e-008,0.3178
6.16429e-008,0.3180
6.16814e-008,0.3196
6.17200e-008,0.3225
6.17586e-008,0.3243
6.17972e-008,0.3243
6.18357e-008,0.3241
6.18743e-008,0.3244
