.HEADER
..NAMES
Time,V U5.A3
.DATA
3.51032e-008,0.3525
3.51418e-008,0.3399
3.51804e-008,0.3320
3.52190e-008,0.3247
3.52575e-008,0.3186
3.52961e-008,0.3169
3.53347e-008,0.3187
3.53733e-008,0.3209
3.54119e-008,0.3231
3.54504e-008,0.3247
3.54890e-008,0.3270
3.55276e-008,0.3360
3.55661e-008,0.3627
3.56047e-008,0.4203
3.56433e-008,0.5156
3.56819e-008,0.6377
3.57205e-008,0.7556
3.57590e-008,0.8464
3.57976e-008,0.9140
3.58362e-008,0.9713
3.58747e-008,1.0203
3.59133e-008,1.0602
3.59519e-008,1.0905
3.59905e-008,1.1124
3.60290e-008,1.1289
3.60676e-008,1.1411
3.61062e-008,1.1495
3.61448e-008,1.1572
3.61834e-008,1.1655
3.62219e-008,1.1703
3.62605e-008,1.1697
3.62991e-008,1.1676
3.63376e-008,1.1675
3.63762e-008,1.1696
3.64148e-008,1.1741
3.64534e-008,1.1798
3.64920e-008,1.1809
3.65305e-008,1.1640
3.65691e-008,1.1104
3.66077e-008,1.0121
3.66462e-008,0.8913
3.66848e-008,0.7746
3.67234e-008,0.6695
3.67620e-008,0.5766
3.68006e-008,0.5027
3.68391e-008,0.4489
3.68777e-008,0.4080
3.69163e-008,0.3771
3.69549e-008,0.3671
3.69934e-008,0.3926
3.70320e-008,0.4580
3.70706e-008,0.5617
3.71091e-008,0.6825
3.71477e-008,0.7924
3.71863e-008,0.8787
3.72249e-008,0.9478
3.72635e-008,1.0026
3.73020e-008,1.0467
3.73406e-008,1.0822
3.73792e-008,1.1081
3.74177e-008,1.1254
3.74563e-008,1.1385
3.74949e-008,1.1484
3.75335e-008,1.1561
3.75721e-008,1.1638
3.76106e-008,1.1698
3.76492e-008,1.1715
3.76878e-008,1.1701
3.77263e-008,1.1689
3.77649e-008,1.1691
3.78035e-008,1.1705
3.78421e-008,1.1724
3.78806e-008,1.1736
3.79192e-008,1.1742
3.79578e-008,1.1748
3.79964e-008,1.1751
3.80350e-008,1.1753
3.80735e-008,1.1759
3.81121e-008,1.1768
3.81507e-008,1.1771
3.81892e-008,1.1768
3.82278e-008,1.1767
3.82664e-008,1.1772
3.83050e-008,1.1797
3.83436e-008,1.1832
3.83821e-008,1.1794
3.84207e-008,1.1514
3.84593e-008,1.0814
3.84978e-008,0.9719
3.85364e-008,0.8499
3.85750e-008,0.7360
3.86136e-008,0.6345
3.86521e-008,0.5481
3.86907e-008,0.4818
3.87293e-008,0.4345
3.87679e-008,0.4016
3.88065e-008,0.3769
3.88450e-008,0.3572
3.88836e-008,0.3442
3.89222e-008,0.3364
3.89607e-008,0.3290
3.89993e-008,0.3214
3.90379e-008,0.3177
3.90765e-008,0.3188
3.91151e-008,0.3215
3.91536e-008,0.3233
3.91922e-008,0.3242
3.92308e-008,0.3250
3.92693e-008,0.3254
3.93079e-008,0.3248
3.93465e-008,0.3234
3.93851e-008,0.3227
3.94237e-008,0.3229
3.94622e-008,0.3229
3.95008e-008,0.3220
3.95394e-008,0.3214
3.95780e-008,0.3215
3.96165e-008,0.3218
3.96551e-008,0.3215
3.96937e-008,0.3219
3.97322e-008,0.3268
3.97708e-008,0.3446
3.98094e-008,0.3881
3.98480e-008,0.4679
3.98866e-008,0.5811
3.99251e-008,0.7047
3.99637e-008,0.8090
4.00023e-008,0.8853
4.00408e-008,0.9461
4.00794e-008,0.9992
4.01180e-008,1.0438
4.01566e-008,1.0862
4.01952e-008,1.1313
4.02337e-008,1.1614
4.02723e-008,1.1608
4.03109e-008,1.1263
4.03494e-008,1.0441
4.03880e-008,0.9276
4.04266e-008,0.8058
4.04652e-008,0.6932
4.05037e-008,0.5915
4.05423e-008,0.5134
4.05809e-008,0.4572
4.06195e-008,0.4146
4.06581e-008,0.3809
4.06966e-008,0.3660
4.07352e-008,0.3797
4.07738e-008,0.4313
4.08123e-008,0.5240
4.08509e-008,0.6442
4.08895e-008,0.7619
4.09281e-008,0.8565
4.09667e-008,0.9301
4.10052e-008,0.9882
4.10438e-008,1.0356
4.10824e-008,1.0738
