.HEADER
..NAMES
Time,V U5.D3
.DATA
1.85546e-008,1.0667
1.85932e-008,1.0944
1.86317e-008,1.1149
1.86703e-008,1.1317
1.87089e-008,1.1456
1.87474e-008,1.1561
1.87860e-008,1.1638
1.88246e-008,1.1683
1.88632e-008,1.1688
1.89017e-008,1.1676
1.89403e-008,1.1678
1.89789e-008,1.1693
1.90175e-008,1.1708
1.90560e-008,1.1719
1.90946e-008,1.1728
1.91332e-008,1.1738
1.91718e-008,1.1748
1.92104e-008,1.1755
1.92489e-008,1.1757
1.92875e-008,1.1759
1.93261e-008,1.1762
1.93647e-008,1.1764
1.94032e-008,1.1767
1.94418e-008,1.1773
1.94804e-008,1.1777
1.95190e-008,1.1789
1.95575e-008,1.1817
1.95961e-008,1.1818
1.96347e-008,1.1674
1.96732e-008,1.1213
1.97118e-008,1.0359
1.97504e-008,0.9265
1.97890e-008,0.8121
1.98275e-008,0.7006
1.98661e-008,0.5984
1.99047e-008,0.5150
1.99433e-008,0.4533
1.99819e-008,0.4108
2.00204e-008,0.3823
2.00590e-008,0.3617
2.00976e-008,0.3469
2.01362e-008,0.3362
2.01747e-008,0.3271
2.02133e-008,0.3199
2.02519e-008,0.3173
2.02905e-008,0.3186
2.03290e-008,0.3208
2.03676e-008,0.3228
2.04062e-008,0.3247
2.04447e-008,0.3263
2.04833e-008,0.3270
2.05219e-008,0.3264
2.05605e-008,0.3252
2.05990e-008,0.3243
2.06376e-008,0.3238
2.06762e-008,0.3234
2.07148e-008,0.3232
2.07533e-008,0.3232
2.07919e-008,0.3232
2.08305e-008,0.3227
2.08691e-008,0.3223
2.09077e-008,0.3222
2.09462e-008,0.3246
2.09848e-008,0.3350
2.10234e-008,0.3635
2.10620e-008,0.4224
2.11005e-008,0.5152
2.11391e-008,0.6304
2.11777e-008,0.7427
2.12163e-008,0.8367
2.12548e-008,0.9143
2.12934e-008,0.9793
2.13320e-008,1.0305
2.13705e-008,1.0700
2.14091e-008,1.1131
2.14477e-008,1.1481
2.14863e-008,1.1617
2.15248e-008,1.1499
2.15634e-008,1.0955
2.16020e-008,0.9963
2.16406e-008,0.8764
2.16791e-008,0.7577
2.17177e-008,0.6447
2.17563e-008,0.5506
2.17949e-008,0.4797
2.18335e-008,0.4279
2.18720e-008,0.3932
2.19106e-008,0.3714
2.19492e-008,0.3538
2.19878e-008,0.3397
2.20263e-008,0.3302
2.20649e-008,0.3217
2.21035e-008,0.3160
2.21420e-008,0.3157
2.21806e-008,0.3185
2.22192e-008,0.3213
2.22578e-008,0.3241
2.22963e-008,0.3261
2.23349e-008,0.3275
2.23735e-008,0.3328
2.24121e-008,0.3507
2.24506e-008,0.3935
2.24892e-008,0.4707
2.25278e-008,0.5789
2.25664e-008,0.6955
2.26050e-008,0.7983
2.26435e-008,0.8820
2.26821e-008,0.9523
2.27207e-008,1.0089
2.27593e-008,1.0519
2.27978e-008,1.0834
2.28364e-008,1.1063
2.28750e-008,1.1246
2.29136e-008,1.1400
2.29521e-008,1.1519
2.29907e-008,1.1606
2.30293e-008,1.1668
2.30678e-008,1.1688
2.31064e-008,1.1678
2.31450e-008,1.1673
2.31836e-008,1.1684
2.32221e-008,1.1700
2.32607e-008,1.1713
2.32993e-008,1.1722
2.33379e-008,1.1732
2.33764e-008,1.1743
2.34150e-008,1.1751
2.34536e-008,1.1755
2.34922e-008,1.1756
2.35308e-008,1.1759
2.35693e-008,1.1762
2.36079e-008,1.1764
2.36465e-008,1.1769
2.36851e-008,1.1774
2.37236e-008,1.1776
2.37622e-008,1.1776
2.38008e-008,1.1775
2.38394e-008,1.1775
2.38779e-008,1.1775
