.HEADER
..NAMES
Time,V U2.M2
3.94256e-008,0.3840
3.94623e-008,0.4148
3.94990e-008,0.4606
3.95356e-008,0.5237
3.95723e-008,0.6036
3.96090e-008,0.6956
3.96457e-008,0.7901
3.96824e-008,0.8763
3.97190e-008,0.9458
3.97557e-008,0.9941
3.97924e-008,1.0197
3.98291e-008,1.0259
3.98657e-008,1.0205
3.99024e-008,1.0127
3.99391e-008,1.0095
3.99757e-008,1.0132
4.00124e-008,1.0231
4.00491e-008,1.0369
4.00858e-008,1.0506
4.01225e-008,1.0603
4.01591e-008,1.0638
4.01958e-008,1.0621
4.02325e-008,1.0582
4.02691e-008,1.0557
4.03058e-008,1.0566
4.03425e-008,1.0617
4.03792e-008,1.0702
4.04158e-008,1.0801
4.04525e-008,1.0885
4.04892e-008,1.0932
4.05259e-008,1.0937
4.05626e-008,1.0912
4.05992e-008,1.0879
4.06359e-008,1.0858
4.06726e-008,1.0862
4.07092e-008,1.0894
4.07459e-008,1.0947
4.07826e-008,1.1002
4.08193e-008,1.1039
4.08560e-008,1.1050
4.08926e-008,1.1035
4.09293e-008,1.1006
4.09660e-008,1.0978
4.10027e-008,1.0961
4.10393e-008,1.0964
4.10760e-008,1.0985
4.11127e-008,1.1016
4.11493e-008,1.1044
4.11860e-008,1.1060
4.12227e-008,1.1054
4.12594e-008,1.1016
4.12961e-008,1.0924
4.13327e-008,1.0747
4.13694e-008,1.0451
4.14061e-008,1.0008
4.14427e-008,0.9395
4.14794e-008,0.8615
4.15161e-008,0.7711
4.15528e-008,0.6763
4.15894e-008,0.5862
4.16261e-008,0.5083
4.16628e-008,0.4490
4.16995e-008,0.4112
4.17362e-008,0.3933
4.17728e-008,0.3893
4.18095e-008,0.3917
4.18462e-008,0.3946
4.18828e-008,0.3940
4.19195e-008,0.3881
4.19562e-008,0.3777
4.19929e-008,0.3660
4.20296e-008,0.3563
4.20662e-008,0.3505
4.21029e-008,0.3489
4.21396e-008,0.3499
4.21763e-008,0.3513
4.22129e-008,0.3514
4.22496e-008,0.3487
4.22863e-008,0.3436
4.23229e-008,0.3374
4.23596e-008,0.3322
4.23963e-008,0.3298
4.24330e-008,0.3305
4.24697e-008,0.3334
4.25063e-008,0.3371
4.25430e-008,0.3397
4.25797e-008,0.3397
4.26163e-008,0.3367
4.26530e-008,0.3314
4.26897e-008,0.3255
4.27264e-008,0.3207
4.27631e-008,0.3182
4.27997e-008,0.3183
4.28364e-008,0.3203
4.28731e-008,0.3231
4.29098e-008,0.3254
4.29464e-008,0.3261
4.29831e-008,0.3251
4.30198e-008,0.3229
4.30564e-008,0.3207
4.30931e-008,0.3194
4.31298e-008,0.3197
4.31665e-008,0.3218
4.32032e-008,0.3250
4.32398e-008,0.3288
4.32765e-008,0.3320
4.33132e-008,0.3341
4.33498e-008,0.3349
4.33865e-008,0.3346
4.34232e-008,0.3338
4.34599e-008,0.3329
4.34965e-008,0.3323
4.35332e-008,0.3321
4.35699e-008,0.3321
4.36066e-008,0.3322
4.36433e-008,0.3319
4.36799e-008,0.3314
4.37166e-008,0.3307
4.37533e-008,0.3300
4.37899e-008,0.3298
4.38266e-008,0.3299
4.38633e-008,0.3305
4.39000e-008,0.3313
4.39367e-008,0.3320
4.39733e-008,0.3326
4.40100e-008,0.3340
4.40467e-008,0.3377
4.40834e-008,0.3471
4.41200e-008,0.3661
4.41567e-008,0.3985
4.41934e-008,0.4468
4.42300e-008,0.5112
4.42667e-008,0.5898
4.43034e-008,0.6770
4.43401e-008,0.7648
4.43768e-008,0.8451
4.44134e-008,0.9117
4.44501e-008,0.9614
4.44868e-008,0.9936
4.45234e-008,1.0106
4.45601e-008,1.0176
4.45968e-008,1.0206
4.46335e-008,1.0241
4.46701e-008,1.0299
4.47068e-008,1.0381
4.47435e-008,1.0478
4.47802e-008,1.0574
4.48169e-008,1.0647
4.48535e-008,1.0687
4.48902e-008,1.0699
4.49269e-008,1.0701
4.49635e-008,1.0707
4.50002e-008,1.0727
4.50369e-008,1.0764
4.50736e-008,1.0812
4.51103e-008,1.0861
4.51469e-008,1.0897
4.51836e-008,1.0910
4.52203e-008,1.0901
4.52570e-008,1.0879
4.52936e-008,1.0859
4.53303e-008,1.0852
4.53670e-008,1.0864
4.54036e-008,1.0895
4.54403e-008,1.0940
4.54770e-008,1.0984
4.55137e-008,1.1016
4.55504e-008,1.1030
4.55870e-008,1.1027
4.56237e-008,1.1012
4.56604e-008,1.0996
4.56970e-008,1.0985
4.57337e-008,1.0985
4.57704e-008,1.0996
4.58071e-008,1.1014
4.58437e-008,1.1032
4.58804e-008,1.1044
4.59171e-008,1.1041
4.59538e-008,1.1009
4.59905e-008,1.0920
4.60271e-008,1.0738
4.60638e-008,1.0429
4.61005e-008,0.9961
4.61371e-008,0.9319
4.61738e-008,0.8510
4.62105e-008,0.7587
4.62472e-008,0.6636
4.62839e-008,0.5745
4.63205e-008,0.4989
4.63572e-008,0.4425
4.63939e-008,0.4076
4.64306e-008,0.3918
4.64672e-008,0.3888
4.65039e-008,0.3915
4.65406e-008,0.3941
4.65772e-008,0.3930
4.66139e-008,0.3867
4.66506e-008,0.3764
4.66873e-008,0.3650
4.67240e-008,0.3558
4.67606e-008,0.3505
4.67973e-008,0.3490
4.68340e-008,0.3498
4.68706e-008,0.3509
4.69073e-008,0.3507
4.69440e-008,0.3479
4.69807e-008,0.3429
4.70173e-008,0.3370
4.70540e-008,0.3324
4.70907e-008,0.3303
4.71274e-008,0.3312
4.71641e-008,0.3340
4.72007e-008,0.3373
4.72374e-008,0.3395
4.72741e-008,0.3391
4.73107e-008,0.3359
4.73474e-008,0.3307
4.73841e-008,0.3250
4.74208e-008,0.3205
4.74575e-008,0.3183
4.74941e-008,0.3186
4.75308e-008,0.3206
4.75675e-008,0.3232
4.76041e-008,0.3253
4.76408e-008,0.3259
4.76775e-008,0.3249
4.77142e-008,0.3232
4.77508e-008,0.3225
4.77875e-008,0.3255
4.78242e-008,0.3360
4.78609e-008,0.3579
4.78976e-008,0.3945
4.79342e-008,0.4473
4.79709e-008,0.5161
4.80076e-008,0.5978
4.80442e-008,0.6868
4.80809e-008,0.7750
4.81176e-008,0.8543
4.81543e-008,0.9188
4.81910e-008,0.9659
4.82276e-008,0.9954
4.82643e-008,1.0100
4.83010e-008,1.0151
4.83377e-008,1.0170
4.83743e-008,1.0202
4.84110e-008,1.0265
4.84477e-008,1.0356
4.84843e-008,1.0466
4.85210e-008,1.0573
4.85577e-008,1.0655
4.85944e-008,1.0698
4.86311e-008,1.0711
4.86677e-008,1.0712
4.87044e-008,1.0720
4.87411e-008,1.0739
4.87777e-008,1.0753
4.88144e-008,1.0717
4.88511e-008,1.0574
4.88878e-008,1.0268
4.89244e-008,0.9758
4.89611e-008,0.9030
4.89978e-008,0.8122
4.90345e-008,0.7125
4.90712e-008,0.6154
4.91078e-008,0.5304
4.91445e-008,0.4644
4.91812e-008,0.4213
4.92178e-008,0.4006
4.92545e-008,0.3961
4.92912e-008,0.3991
4.93279e-008,0.4027
4.93646e-008,0.4030
4.94012e-008,0.3984
4.94379e-008,0.3892
4.94746e-008,0.3779
4.95113e-008,0.3683
4.95479e-008,0.3628
4.95846e-008,0.3613
4.96213e-008,0.3622
4.96579e-008,0.3645
4.96946e-008,0.3687
4.97313e-008,0.3777
4.97680e-008,0.3961
4.98047e-008,0.4287
4.98413e-008,0.4798
4.98780e-008,0.5510
4.99147e-008,0.6394
4.99513e-008,0.7363
4.99880e-008,0.8298
5.00247e-008,0.9097
5.00614e-008,0.9695
5.00980e-008,1.0063
5.01347e-008,1.0211
5.01714e-008,1.0205
5.02081e-008,1.0140
5.02448e-008,1.0099
5.02814e-008,1.0118
5.03181e-008,1.0199
5.03548e-008,1.0323
5.03914e-008,1.0459
5.04281e-008,1.0568
5.04648e-008,1.0619
5.05015e-008,1.0615
5.05382e-008,1.0581
5.05748e-008,1.0552
5.06115e-008,1.0555
5.06482e-008,1.0598
5.06849e-008,1.0677
5.07215e-008,1.0776
5.07582e-008,1.0869
5.07949e-008,1.0930
5.08315e-008,1.0946
5.08682e-008,1.0927
5.09049e-008,1.0892
5.09416e-008,1.0862
5.09783e-008,1.0853
5.10149e-008,1.0873
5.10516e-008,1.0917
5.10883e-008,1.0972
5.11249e-008,1.1017
5.11616e-008,1.1038
5.11983e-008,1.1035
5.12350e-008,1.1014
5.12716e-008,1.0988
5.13083e-008,1.0969
5.13450e-008,1.0965
5.13817e-008,1.0978
5.14184e-008,1.1004
5.14550e-008,1.1032
5.14917e-008,1.1052
5.15284e-008,1.1056
5.15650e-008,1.1034
5.16017e-008,1.0967
5.16384e-008,1.0825
5.16751e-008,1.0573
5.17118e-008,1.0180
5.17484e-008,0.9621
5.17851e-008,0.8889
5.18218e-008,0.8014
5.18584e-008,0.7069
5.18951e-008,0.6142
5.19318e-008,0.5317
5.19685e-008,0.4661
5.20051e-008,0.4214
5.20418e-008,0.3977
5.20785e-008,0.3899
5.21152e-008,0.3908
5.21519e-008,0.3939
5.21885e-008,0.3946
5.22252e-008,0.3904
5.22619e-008,0.3812
5.22985e-008,0.3697
5.23352e-008,0.3592
5.23719e-008,0.3522
5.24086e-008,0.3493
5.24453e-008,0.3496
5.24819e-008,0.3510
5.25186e-008,0.3515
5.25553e-008,0.3497
5.25920e-008,0.3452
5.26286e-008,0.3392
5.26653e-008,0.3336
5.27020e-008,0.3304
5.27386e-008,0.3302
5.27753e-008,0.3325
5.28120e-008,0.3361
5.28487e-008,0.3391
5.28854e-008,0.3400
5.29220e-008,0.3379
5.29587e-008,0.3332
5.29954e-008,0.3273
5.30320e-008,0.3220
5.30687e-008,0.3188
5.31054e-008,0.3181
5.31421e-008,0.3196
5.31787e-008,0.3223
5.32154e-008,0.3248
5.32521e-008,0.3260
5.32888e-008,0.3256
5.33255e-008,0.3237
5.33621e-008,0.3213
5.33988e-008,0.3197
5.34355e-008,0.3195
5.34721e-008,0.3210
5.35088e-008,0.3239
5.35455e-008,0.3276
5.35822e-008,0.3311
5.36189e-008,0.3335
5.36555e-008,0.3347
5.36922e-008,0.3347
5.37289e-008,0.3341
5.37656e-008,0.3332
5.38022e-008,0.3325
5.38389e-008,0.3321
5.38756e-008,0.3321
5.39122e-008,0.3322
5.39489e-008,0.3320
5.39856e-008,0.3316
5.40223e-008,0.3309
5.40590e-008,0.3302
5.40956e-008,0.3298
5.41323e-008,0.3299
5.41690e-008,0.3303
5.42056e-008,0.3310
5.42423e-008,0.3317
5.42790e-008,0.3322
5.43157e-008,0.3322
5.43523e-008,0.3318
5.43890e-008,0.3313
5.44257e-008,0.3307
5.44624e-008,0.3304
5.44991e-008,0.3305
5.45357e-008,0.3308
5.45724e-008,0.3312
5.46091e-008,0.3315
5.46457e-008,0.3317
5.46824e-008,0.3316
5.47191e-008,0.3313
5.47558e-008,0.3311
5.47925e-008,0.3310
5.48291e-008,0.3311
5.48658e-008,0.3313
5.49025e-008,0.3317
5.49392e-008,0.3319
5.49758e-008,0.3320
5.50125e-008,0.3318
5.50492e-008,0.3315
5.50858e-008,0.3312
5.51225e-008,0.3309
5.51592e-008,0.3308
5.51959e-008,0.3310
5.52326e-008,0.3312
5.52692e-008,0.3315
5.53059e-008,0.3317
5.53426e-008,0.3317
5.53792e-008,0.3314
5.54159e-008,0.3311
5.54526e-008,0.3309
5.54893e-008,0.3307
5.55259e-008,0.3307
5.55626e-008,0.3309
5.55993e-008,0.3312
5.56360e-008,0.3315
5.56727e-008,0.3317
5.57093e-008,0.3316
5.57460e-008,0.3315
5.57827e-008,0.3313
5.58193e-008,0.3311
5.58560e-008,0.3310
5.58927e-008,0.3310
5.59294e-008,0.3311
5.59661e-008,0.3313
5.60027e-008,0.3315
5.60394e-008,0.3315
5.60761e-008,0.3315
5.61128e-008,0.3313
5.61494e-008,0.3312
5.61861e-008,0.3311
5.62228e-008,0.3311
5.62594e-008,0.3311
5.62961e-008,0.3312
5.63328e-008,0.3314
5.63695e-008,0.3315
5.64062e-008,0.3315
5.64428e-008,0.3314
5.64795e-008,0.3313
5.65162e-008,0.3312
5.65528e-008,0.3311
5.65895e-008,0.3311
5.66262e-008,0.3312
5.66629e-008,0.3313
5.66996e-008,0.3314
5.67362e-008,0.3314
5.67729e-008,0.3314
5.68096e-008,0.3313
5.68463e-008,0.3313
5.68829e-008,0.3312
5.69196e-008,0.3312
5.69563e-008,0.3312
5.69929e-008,0.3313
5.70296e-008,0.3313
5.70663e-008,0.3314
5.71030e-008,0.3317
5.71397e-008,0.3330
5.71763e-008,0.3370
5.72130e-008,0.3465
5.72497e-008,0.3654
5.72863e-008,0.3972
5.73230e-008,0.4446
5.73597e-008,0.5081
5.73964e-008,0.5857
5.74330e-008,0.6725
5.74697e-008,0.7605
5.75064e-008,0.8414
5.75431e-008,0.9089
5.75798e-008,0.9595
5.76164e-008,0.9925
5.76531e-008,1.0099
5.76898e-008,1.0169
5.77264e-008,1.0198
5.77631e-008,1.0231
5.77998e-008,1.0289
5.78365e-008,1.0372
5.78732e-008,1.0473
5.79098e-008,1.0573
5.79465e-008,1.0649
5.79832e-008,1.0692
5.80199e-008,1.0706
5.80565e-008,1.0710
5.80932e-008,1.0721
5.81299e-008,1.0740
5.81665e-008,1.0745
5.82032e-008,1.0688
5.82399e-008,1.0515
5.82766e-008,1.0171
5.83133e-008,0.9618
5.83499e-008,0.8849
5.83866e-008,0.7912
5.84233e-008,0.6908
5.84599e-008,0.5949
5.84966e-008,0.5128
5.85333e-008,0.4509
5.85700e-008,0.4126
5.86066e-008,0.3962
5.86433e-008,0.3946
5.86800e-008,0.3991
5.87167e-008,0.4030
5.87534e-008,0.4029
5.87900e-008,0.3974
5.88267e-008,0.3874
5.88634e-008,0.3759
5.89000e-008,0.3666
5.89367e-008,0.3616
5.89734e-008,0.3606
5.90101e-008,0.3616
5.90468e-008,0.3622
5.90834e-008,0.3606
5.91201e-008,0.3559
5.91568e-008,0.3483
5.91935e-008,0.3394
5.92301e-008,0.3318
5.92668e-008,0.3276
5.93035e-008,0.3274
5.93401e-008,0.3302
5.93768e-008,0.3343
5.94135e-008,0.3379
5.94502e-008,0.3391
5.94869e-008,0.3373
5.95235e-008,0.3328
5.95602e-008,0.3271
5.95969e-008,0.3222
5.96335e-008,0.3193
5.96702e-008,0.3189
5.97069e-008,0.3203
5.97436e-008,0.3227
5.97802e-008,0.3249
5.98169e-008,0.3259
5.98536e-008,0.3253
5.98903e-008,0.3235
5.99269e-008,0.3221
5.99636e-008,0.3232
6.00003e-008,0.3300
6.00370e-008,0.3462
6.00737e-008,0.3755
6.01103e-008,0.4205
6.01470e-008,0.4817
6.01837e-008,0.5577
6.02204e-008,0.6440
6.02570e-008,0.7334
6.02937e-008,0.8177
6.03304e-008,0.8896
6.03671e-008,0.9451
6.04037e-008,0.9826
6.04404e-008,1.0036
6.04771e-008,1.0124
6.05137e-008,1.0152
6.05504e-008,1.0177
6.05871e-008,1.0227
6.06238e-008,1.0309
6.06604e-008,1.0415
6.06971e-008,1.0528
6.07338e-008,1.0623
6.07705e-008,1.0682
6.08072e-008,1.0703
6.08438e-008,1.0700
6.08805e-008,1.0696
6.09172e-008,1.0705
6.09539e-008,1.0734
6.09905e-008,1.0782
6.10272e-008,1.0840
6.10639e-008,1.0890
6.11006e-008,1.0917
6.11372e-008,1.0916
6.11739e-008,1.0894
6.12106e-008,1.0864
6.12472e-008,1.0844
6.12839e-008,1.0845
6.13206e-008,1.0870
6.13573e-008,1.0917
6.13939e-008,1.0970
6.14306e-008,1.1015
6.14673e-008,1.1040
6.15040e-008,1.1042
6.15407e-008,1.1026
6.15773e-008,1.1003
6.16140e-008,1.0983
6.16507e-008,1.0975
6.16874e-008,1.0982
6.17240e-008,1.1001
6.17607e-008,1.1022
6.17974e-008,1.1035
6.18341e-008,1.1035
6.18707e-008,1.1018
6.19074e-008,1.0989
