.HEADER
..NAMES
Time,V U3.E3
.DATA
2.48423e-008,1.0162
2.48809e-008,1.0600
2.49194e-008,1.0916
2.49580e-008,1.1127
2.49966e-008,1.1295
2.50352e-008,1.1441
2.50737e-008,1.1548
2.51123e-008,1.1627
2.51509e-008,1.1676
2.51895e-008,1.1683
2.52281e-008,1.1669
2.52666e-008,1.1662
2.53052e-008,1.1667
2.53438e-008,1.1686
2.53824e-008,1.1714
2.54209e-008,1.1757
2.54595e-008,1.1794
2.54981e-008,1.1728
2.55367e-008,1.1403
2.55752e-008,1.0686
2.56138e-008,0.9658
2.56524e-008,0.8520
2.56909e-008,0.7390
2.57295e-008,0.6332
2.57681e-008,0.5432
2.58067e-008,0.4732
2.58452e-008,0.4228
2.58838e-008,0.3851
2.59224e-008,0.3644
2.59610e-008,0.3726
2.59995e-008,0.4155
2.60381e-008,0.4994
2.60767e-008,0.6160
2.61153e-008,0.7374
2.61539e-008,0.8418
2.61924e-008,0.9256
2.62310e-008,0.9908
2.62696e-008,1.0408
2.63082e-008,1.0782
2.63467e-008,1.1036
2.63853e-008,1.1217
2.64239e-008,1.1376
2.64625e-008,1.1502
2.65010e-008,1.1592
2.65396e-008,1.1658
2.65782e-008,1.1684
2.66167e-008,1.1676
2.66553e-008,1.1664
2.66939e-008,1.1663
2.67325e-008,1.1676
2.67710e-008,1.1697
2.68096e-008,1.1711
2.68482e-008,1.1720
2.68868e-008,1.1733
2.69254e-008,1.1743
2.69639e-008,1.1747
2.70025e-008,1.1750
2.70411e-008,1.1751
2.70797e-008,1.1754
2.71182e-008,1.1760
2.71568e-008,1.1765
2.71954e-008,1.1770
2.72340e-008,1.1773
2.72725e-008,1.1773
2.73111e-008,1.1771
2.73497e-008,1.1771
2.73882e-008,1.1771
2.74268e-008,1.1771
2.74654e-008,1.1771
2.75040e-008,1.1771
2.75425e-008,1.1772
2.75811e-008,1.1772
2.76197e-008,1.1772
2.76583e-008,1.1772
2.76968e-008,1.1772
2.77354e-008,1.1772
2.77740e-008,1.1771
2.78126e-008,1.1772
2.78512e-008,1.1772
2.78897e-008,1.1772
2.79283e-008,1.1772
2.79669e-008,1.1772
2.80055e-008,1.1772
2.80440e-008,1.1772
2.80826e-008,1.1772
2.81212e-008,1.1772
2.81598e-008,1.1772
2.81983e-008,1.1773
