.HEADER
..NAMES
Time,V U5.C7&B7
.DATA
1.95190e-008,0.2692
1.95575e-008,0.0368
1.95961e-008,-0.1781
1.96347e-008,-0.3623
1.96732e-008,-0.5138
1.97118e-008,-0.6302
1.97504e-008,-0.7134
1.97890e-008,-0.7700
1.98275e-008,-0.7953
1.98661e-008,-0.7768
1.99047e-008,-0.6936
1.99433e-008,-0.5283
1.99819e-008,-0.3064
2.00204e-008,-0.0734
2.00590e-008,0.1467
2.00976e-008,0.3377
2.01362e-008,0.4939
2.01747e-008,0.6156
2.02133e-008,0.7022
2.02519e-008,0.7624
2.02905e-008,0.7939
2.03290e-008,0.7850
2.03676e-008,0.7134
2.04062e-008,0.5598
2.04447e-008,0.3432
2.04833e-008,0.1092
2.05219e-008,-0.1131
2.05605e-008,-0.3078
2.05990e-008,-0.4694
2.06376e-008,-0.5976
2.06762e-008,-0.6888
2.07148e-008,-0.7533
2.07533e-008,-0.7900
2.07919e-008,-0.7876
2.08305e-008,-0.7281
2.08691e-008,-0.5888
2.09077e-008,-0.3792
2.09462e-008,-0.1463
2.09848e-008,0.0793
2.10234e-008,0.2808
2.10620e-008,0.4482
2.11005e-008,0.5812
2.11391e-008,0.6783
2.11777e-008,0.7467
2.12163e-008,0.7877
2.12548e-008,0.7935
2.12934e-008,0.7446
2.13320e-008,0.6171
2.13705e-008,0.4157
2.14091e-008,0.1831
2.14477e-008,-0.0452
2.14863e-008,-0.2498
2.15248e-008,-0.4216
2.15634e-008,-0.5611
2.16020e-008,-0.6633
2.16406e-008,-0.7359
2.16791e-008,-0.7822
2.17177e-008,-0.7937
2.17563e-008,-0.7547
2.17949e-008,-0.6421
2.18335e-008,-0.4504
2.18720e-008,-0.2200
2.19106e-008,0.0098
2.19492e-008,0.2206
2.19878e-008,0.3991
2.20263e-008,0.5429
2.20649e-008,0.6512
2.21035e-008,0.7282
2.21420e-008,0.7783
2.21806e-008,0.7966
2.22192e-008,0.7677
2.22578e-008,0.6666
2.22963e-008,0.4852
2.23349e-008,0.2575
2.23735e-008,0.0251
2.24121e-008,-0.1886
2.24506e-008,-0.3708
2.24892e-008,-0.5206
2.25278e-008,-0.6349
2.25664e-008,-0.7159
2.26050e-008,-0.7711
2.26435e-008,-0.7949
2.26821e-008,-0.7738
2.27207e-008,-0.6870
2.27593e-008,-0.5178
2.27978e-008,-0.2941
2.28364e-008,-0.0616
2.28750e-008,0.1571
2.29136e-008,0.3465
2.29521e-008,0.5011
2.29907e-008,0.6209
2.30293e-008,0.7069
2.30678e-008,0.7658
2.31064e-008,0.7952
2.31450e-008,0.7836
2.31836e-008,0.7078
2.32221e-008,0.5500
2.32607e-008,0.3317
2.32993e-008,0.0975
2.33379e-008,-0.1241
2.33764e-008,-0.3169
2.34150e-008,-0.4767
2.34536e-008,-0.6031
2.34922e-008,-0.6932
2.35308e-008,-0.7570
2.35693e-008,-0.7918
2.36079e-008,-0.7865
2.36465e-008,-0.7232
2.36851e-008,-0.5796
2.37236e-008,-0.3677
2.37622e-008,-0.1345
2.38008e-008,0.0906
2.38394e-008,0.2905
2.38779e-008,0.4559
2.39165e-008,0.5870
2.39551e-008,0.6818
2.39936e-008,0.7483
2.40322e-008,0.7882
2.40708e-008,0.7920
2.41094e-008,0.7398
2.41479e-008,0.6082
2.41865e-008,0.4039
2.42251e-008,0.1709
2.42637e-008,-0.0562
2.43023e-008,-0.2593
2.43408e-008,-0.4295
2.43794e-008,-0.5673
2.44180e-008,-0.6681
2.44566e-008,-0.7401
2.44951e-008,-0.7846
2.45337e-008,-0.7936
2.45723e-008,-0.7513
