.HEADER
..NAMES
Time,V U4.D7
.DATA
3.47946e-008,1.0982
3.48332e-008,0.9983
3.48718e-008,0.8889
3.49104e-008,0.7779
3.49490e-008,0.6665
3.49875e-008,0.5690
3.50261e-008,0.4933
3.50647e-008,0.4391
3.51032e-008,0.3978
3.51418e-008,0.3675
3.51804e-008,0.3699
3.52190e-008,0.3970
3.52575e-008,0.4616
3.52961e-008,0.5694
3.53347e-008,0.6971
3.53733e-008,0.7993
3.54119e-008,0.8869
3.54504e-008,0.9627
3.54890e-008,1.0223
3.55276e-008,1.0635
3.55661e-008,1.0912
3.56047e-008,1.1124
3.56433e-008,1.1289
3.56819e-008,1.1420
3.57205e-008,1.1545
3.57590e-008,1.1658
3.57976e-008,1.1680
3.58362e-008,1.1659
3.58747e-008,1.1668
3.59133e-008,1.1687
3.59519e-008,1.1693
3.59905e-008,1.1697
3.60290e-008,1.1717
3.60676e-008,1.1785
3.61062e-008,1.1815
3.61448e-008,1.1720
3.61834e-008,1.1327
3.62219e-008,1.0478
3.62605e-008,0.9375
3.62991e-008,0.8290
3.63376e-008,0.7178
3.63762e-008,0.6128
3.64148e-008,0.5261
3.64534e-008,0.4623
3.64920e-008,0.4185
3.65305e-008,0.3885
3.65691e-008,0.3671
3.66077e-008,0.3512
3.66462e-008,0.3368
3.66848e-008,0.3249
3.67234e-008,0.3208
3.67620e-008,0.3205
3.68006e-008,0.3195
3.68391e-008,0.3201
3.68777e-008,0.3224
3.69163e-008,0.3246
3.69549e-008,0.3256
3.69934e-008,0.3270
3.70320e-008,0.3358
3.70706e-008,0.3633
3.71091e-008,0.4231
3.71477e-008,0.5185
3.71863e-008,0.6371
3.72249e-008,0.7476
3.72635e-008,0.8361
3.73020e-008,0.9152
3.73406e-008,0.9817
3.73792e-008,1.0321
3.74177e-008,1.0683
3.74563e-008,1.1118
3.74949e-008,1.1496
3.75335e-008,1.1583
3.75721e-008,1.1523
3.76106e-008,1.1016
3.76492e-008,0.9975
3.76878e-008,0.8772
3.77263e-008,0.7630
3.77649e-008,0.6528
3.78035e-008,0.5577
3.78421e-008,0.4831
3.78806e-008,0.4325
3.79192e-008,0.3945
3.79578e-008,0.3646
3.79964e-008,0.3673
3.80350e-008,0.3971
3.80735e-008,0.4626
3.81121e-008,0.5702
3.81507e-008,0.6997
3.81892e-008,0.8039
3.82278e-008,0.8919
3.82664e-008,0.9664
3.83050e-008,1.0251
3.83436e-008,1.0657
3.83821e-008,1.1006
3.84207e-008,1.1459
3.84593e-008,1.1587
3.84978e-008,1.1586
3.85364e-008,1.1246
3.85750e-008,1.0398
3.86136e-008,0.9200
3.86521e-008,0.8011
3.86907e-008,0.6863
3.87293e-008,0.5854
3.87679e-008,0.5037
3.88065e-008,0.4449
3.88450e-008,0.4068
3.88836e-008,0.3710
3.89222e-008,0.3636
3.89607e-008,0.3841
3.89993e-008,0.4386
3.90379e-008,0.5320
3.90765e-008,0.6593
3.91151e-008,0.7726
3.91536e-008,0.8650
3.91922e-008,0.9447
3.92308e-008,1.0085
3.92693e-008,1.0549
3.93079e-008,1.0881
3.93465e-008,1.1347
3.93851e-008,1.1563
3.94237e-008,1.1613
3.94622e-008,1.1406
3.95008e-008,1.0722
3.95394e-008,0.9587
3.95780e-008,0.8386
3.96165e-008,0.7220
3.96551e-008,0.6154
3.96937e-008,0.5273
3.97322e-008,0.4609
3.97708e-008,0.4186
3.98094e-008,0.3895
3.98480e-008,0.3660
3.98866e-008,0.3509
3.99251e-008,0.3385
3.99637e-008,0.3251
4.00023e-008,0.3178
4.00408e-008,0.3178
4.00794e-008,0.3187
4.01180e-008,0.3202
4.01566e-008,0.3223
4.01952e-008,0.3246
4.02337e-008,0.3260
4.02723e-008,0.3263
4.03109e-008,0.3337
4.03494e-008,0.3591
4.03880e-008,0.4150
4.04266e-008,0.5063
4.04652e-008,0.6238
4.05037e-008,0.7377
4.05423e-008,0.8275
4.05809e-008,0.9072
4.06195e-008,0.9751
4.06581e-008,1.0274
4.06966e-008,1.0644
4.07352e-008,1.0917
4.07738e-008,1.1121
4.08123e-008,1.1293
4.08509e-008,1.1444
4.08895e-008,1.1568
4.09281e-008,1.1641
4.09667e-008,1.1643
4.10052e-008,1.1642
4.10438e-008,1.1664
4.10824e-008,1.1685
4.11209e-008,1.1692
4.11595e-008,1.1702
4.11981e-008,1.1731
4.12367e-008,1.1799
