.HEADER
..NAMES
Time,V U3.B8
4.14681e-008,0.4050
4.15067e-008,0.4734
4.15453e-008,0.5727
4.15838e-008,0.6897
4.16224e-008,0.7953
4.16610e-008,0.8768
4.16996e-008,0.9453
4.17382e-008,1.0023
4.17767e-008,1.0476
4.18153e-008,1.0847
4.18539e-008,1.1319
4.18924e-008,1.1574
4.19310e-008,1.1503
4.19696e-008,1.1227
4.20082e-008,1.0481
4.20468e-008,0.9333
4.20853e-008,0.8120
4.21239e-008,0.6965
4.21625e-008,0.5915
4.22011e-008,0.5102
4.22396e-008,0.4557
4.22782e-008,0.4177
4.23168e-008,0.3819
4.23553e-008,0.3693
4.23939e-008,0.3908
4.24325e-008,0.4425
4.24711e-008,0.5342
4.25097e-008,0.6519
4.25482e-008,0.7647
4.25868e-008,0.8502
4.26254e-008,0.9213
4.26639e-008,0.9824
4.27025e-008,1.0324
4.27411e-008,1.0716
4.27797e-008,1.1168
4.28183e-008,1.1542
4.28568e-008,1.1549
4.28954e-008,1.1354
4.29340e-008,1.0758
4.29726e-008,0.9716
4.30111e-008,0.8510
4.30497e-008,0.7332
4.30883e-008,0.6223
4.31268e-008,0.5325
4.31654e-008,0.4703
4.32040e-008,0.4294
4.32426e-008,0.3995
4.32812e-008,0.3800
4.33197e-008,0.3660
4.33583e-008,0.3534
4.33969e-008,0.3455
4.34354e-008,0.3375
4.34740e-008,0.3273
4.35126e-008,0.3200
4.35512e-008,0.3170
4.35898e-008,0.3154
4.36283e-008,0.3159
4.36669e-008,0.3192
4.37055e-008,0.3223
4.37440e-008,0.3232
4.37826e-008,0.3233
4.38212e-008,0.3230
4.38598e-008,0.3222
4.38983e-008,0.3220
4.39369e-008,0.3215
4.39755e-008,0.3205
4.40141e-008,0.3198
4.40527e-008,0.3200
4.40912e-008,0.3202
4.41298e-008,0.3204
4.41684e-008,0.3209
4.42069e-008,0.3211
4.42455e-008,0.3207
4.42841e-008,0.3203
4.43227e-008,0.3201
4.43613e-008,0.3201
4.43998e-008,0.3202
4.44384e-008,0.3202
4.44770e-008,0.3201
4.45155e-008,0.3201
4.45541e-008,0.3202
4.45927e-008,0.3203
4.46313e-008,0.3207
4.46699e-008,0.3251
4.47084e-008,0.3412
4.47470e-008,0.3831
4.47856e-008,0.4655
4.48242e-008,0.5841
4.48627e-008,0.7158
4.49013e-008,0.8216
4.49399e-008,0.8932
4.49784e-008,0.9535
4.50170e-008,1.0064
4.50556e-008,1.0489
4.50942e-008,1.0822
4.51328e-008,1.1293
4.51713e-008,1.1603
4.52099e-008,1.1518
4.52485e-008,1.1240
4.52870e-008,1.0558
4.53256e-008,0.9472
4.53642e-008,0.8257
4.54028e-008,0.7063
4.54414e-008,0.5977
4.54799e-008,0.5144
4.55185e-008,0.4587
4.55571e-008,0.4203
4.55957e-008,0.3842
4.56342e-008,0.3692
4.56728e-008,0.3883
4.57114e-008,0.4349
4.57499e-008,0.5219
4.57885e-008,0.6391
4.58271e-008,0.7553
4.58657e-008,0.8427
4.59043e-008,0.9136
4.59428e-008,0.9759
4.59814e-008,1.0277
4.60200e-008,1.0679
4.60585e-008,1.1116
4.60971e-008,1.1520
4.61357e-008,1.1562
4.61743e-008,1.1391
4.62129e-008,1.0842
4.62514e-008,0.9838
4.62900e-008,0.8640
4.63286e-008,0.7461
4.63671e-008,0.6334
4.64057e-008,0.5405
4.64443e-008,0.4756
4.64829e-008,0.4332
4.65214e-008,0.4023
4.65600e-008,0.3816
4.65986e-008,0.3674
4.66372e-008,0.3546
4.66758e-008,0.3462
4.67143e-008,0.3384
4.67529e-008,0.3283
4.67915e-008,0.3206
4.68300e-008,0.3173
4.68686e-008,0.3154
4.69072e-008,0.3155
4.69458e-008,0.3187
4.69844e-008,0.3226
4.70229e-008,0.3291
4.70615e-008,0.3502
4.71001e-008,0.4007
4.71386e-008,0.4908
4.71772e-008,0.6133
4.72158e-008,0.7418
4.72544e-008,0.8383
4.72930e-008,0.9061
4.73315e-008,0.9657
4.73701e-008,1.0169
4.74087e-008,1.0567
4.74473e-008,1.0911
4.74858e-008,1.1396
4.75244e-008,1.1613
4.75630e-008,1.1480
4.76015e-008,1.1136
4.76401e-008,1.0353
4.76787e-008,0.9212
4.77173e-008,0.8000
4.77559e-008,0.6819
4.77944e-008,0.5780
4.78330e-008,0.5008
4.78716e-008,0.4499
4.79101e-008,0.4144
4.79487e-008,0.3893
4.79873e-008,0.3743
4.80259e-008,0.3607
4.80645e-008,0.3490
4.81030e-008,0.3420
4.81416e-008,0.3335
4.81802e-008,0.3242
4.82188e-008,0.3184
4.82573e-008,0.3157
4.82959e-008,0.3150
4.83345e-008,0.3171
4.83730e-008,0.3209
4.84116e-008,0.3251
4.84502e-008,0.3375
4.84888e-008,0.3724
4.85274e-008,0.4431
4.85659e-008,0.5519
4.86045e-008,0.6825
4.86431e-008,0.7978
4.86816e-008,0.8757
4.87202e-008,0.9382
4.87588e-008,0.9937
4.87974e-008,1.0394
4.88360e-008,1.0742
4.88745e-008,1.1187
4.89131e-008,1.1576
4.89517e-008,1.1557
4.89902e-008,1.1347
4.90288e-008,1.0785
4.90674e-008,0.9779
4.91060e-008,0.8573
4.91445e-008,0.7376
4.91831e-008,0.6245
4.92217e-008,0.5337
4.92603e-008,0.4712
4.92989e-008,0.4298
4.93374e-008,0.3939
4.93760e-008,0.3702
4.94146e-008,0.3805
4.94531e-008,0.4185
4.94917e-008,0.4951
4.95303e-008,0.6065
4.95689e-008,0.7268
4.96075e-008,0.8221
4.96460e-008,0.8959
4.96846e-008,0.9605
4.97232e-008,1.0150
4.97617e-008,1.0579
4.98003e-008,1.0890
4.98389e-008,1.1088
4.98775e-008,1.1214
4.99160e-008,1.1321
4.99546e-008,1.1412
4.99932e-008,1.1518
5.00318e-008,1.1644
5.00704e-008,1.1732
5.01089e-008,1.1737
5.01475e-008,1.1715
5.01861e-008,1.1717
5.02246e-008,1.1731
5.02632e-008,1.1754
5.03018e-008,1.1821
5.03404e-008,1.1846
5.03790e-008,1.1692
5.04175e-008,1.1174
5.04561e-008,1.0148
5.04947e-008,0.8878
5.05332e-008,0.7719
5.05718e-008,0.6653
5.06104e-008,0.5698
5.06490e-008,0.4958
5.06876e-008,0.4463
5.07261e-008,0.4126
5.07647e-008,0.3869
5.08033e-008,0.3694
5.08419e-008,0.3590
5.08804e-008,0.3520
5.09190e-008,0.3430
5.09576e-008,0.3302
5.09961e-008,0.3205
5.10347e-008,0.3180
5.10733e-008,0.3176
5.11119e-008,0.3169
5.11505e-008,0.3183
5.11890e-008,0.3214
5.12276e-008,0.3254
5.12662e-008,0.3378
5.13047e-008,0.3738
5.13433e-008,0.4482
5.13819e-008,0.5599
5.14205e-008,0.6894
5.14591e-008,0.8014
5.14976e-008,0.8784
5.15362e-008,0.9418
5.15748e-008,0.9969
5.16133e-008,1.0416
5.16519e-008,1.0745
5.16905e-008,1.0987
5.17291e-008,1.1150
5.17676e-008,1.1246
5.18062e-008,1.1332
5.18448e-008,1.1448
5.18834e-008,1.1588
5.19220e-008,1.1706
5.19605e-008,1.1743
5.19991e-008,1.1715
5.20377e-008,1.1701
5.20762e-008,1.1713
5.21148e-008,1.1728
5.21534e-008,1.1738
5.21920e-008,1.1748
5.22306e-008,1.1752
5.22691e-008,1.1745
5.23077e-008,1.1745
5.23463e-008,1.1758
5.23848e-008,1.1778
5.24234e-008,1.1790
5.24620e-008,1.1785
5.25006e-008,1.1770
5.25391e-008,1.1766
5.25777e-008,1.1772
5.26163e-008,1.1776
5.26549e-008,1.1779
5.26935e-008,1.1781
5.27320e-008,1.1780
5.27706e-008,1.1776
5.28092e-008,1.1774
5.28477e-008,1.1777
5.28863e-008,1.1781
5.29249e-008,1.1782
5.29635e-008,1.1779
5.30021e-008,1.1775
5.30406e-008,1.1775
5.30792e-008,1.1778
5.31178e-008,1.1779
5.31563e-008,1.1779
5.31949e-008,1.1779
5.32335e-008,1.1778
5.32721e-008,1.1777
5.33107e-008,1.1777
5.33492e-008,1.1778
5.33878e-008,1.1779
5.34264e-008,1.1779
5.34650e-008,1.1778
5.35035e-008,1.1777
5.35421e-008,1.1777
5.35807e-008,1.1778
5.36192e-008,1.1778
5.36578e-008,1.1778
5.36964e-008,1.1778
5.37350e-008,1.1778
5.37736e-008,1.1778
5.38121e-008,1.1778
5.38507e-008,1.1778
5.38893e-008,1.1778
5.39278e-008,1.1778
5.39664e-008,1.1778
5.40050e-008,1.1781
5.40436e-008,1.1812
5.40822e-008,1.1853
5.41207e-008,1.1775
5.41593e-008,1.1382
5.41979e-008,1.0480
5.42365e-008,0.9215
5.42750e-008,0.8001
5.43136e-008,0.6914
5.43522e-008,0.5933
5.43907e-008,0.5142
5.44293e-008,0.4585
5.44679e-008,0.4212
5.45065e-008,0.3931
5.45451e-008,0.3728
5.45836e-008,0.3609
5.46222e-008,0.3540
5.46608e-008,0.3463
5.46993e-008,0.3340
5.47379e-008,0.3222
5.47765e-008,0.3178
5.48151e-008,0.3175
5.48537e-008,0.3172
5.48922e-008,0.3181
5.49308e-008,0.3207
5.49694e-008,0.3240
5.50079e-008,0.3328
5.50465e-008,0.3608
5.50851e-008,0.4243
5.51237e-008,0.5277
5.51622e-008,0.6552
5.52008e-008,0.7753
5.52394e-008,0.8602
5.52780e-008,0.9255
5.53166e-008,0.9832
5.53551e-008,1.0310
5.53937e-008,1.0672
5.54323e-008,1.1078
5.54708e-008,1.1527
5.55094e-008,1.1581
5.55480e-008,1.1408
5.55866e-008,1.0948
5.56252e-008,1.0030
5.56637e-008,0.8832
5.57023e-008,0.7624
5.57409e-008,0.6471
5.57794e-008,0.5509
5.58180e-008,0.4826
5.58566e-008,0.4376
5.58952e-008,0.4054
5.59338e-008,0.3843
5.59723e-008,0.3703
5.60109e-008,0.3560
5.60495e-008,0.3465
5.60881e-008,0.3399
5.61266e-008,0.3306
5.61652e-008,0.3218
5.62038e-008,0.3173
5.62423e-008,0.3153
5.62809e-008,0.3153
5.63195e-008,0.3182
5.63581e-008,0.3217
5.63967e-008,0.3231
5.64352e-008,0.3235
5.64738e-008,0.3233
5.65124e-008,0.3222
5.65509e-008,0.3217
5.65895e-008,0.3218
5.66281e-008,0.3210
5.66667e-008,0.3200
5.67053e-008,0.3197
5.67438e-008,0.3201
5.67824e-008,0.3203
5.68210e-008,0.3210
5.68596e-008,0.3250
5.68981e-008,0.3389
5.69367e-008,0.3765
5.69753e-008,0.4538
5.70138e-008,0.5688
5.70524e-008,0.7011
5.70910e-008,0.8117
5.71296e-008,0.8860
5.71682e-008,0.9470
5.72067e-008,1.0009
5.72453e-008,1.0449
5.72839e-008,1.0784
5.73224e-008,1.1241
5.73610e-008,1.1593
5.73996e-008,1.1536
5.74382e-008,1.1286
5.74768e-008,1.0657
5.75153e-008,0.9604
5.75539e-008,0.8393
5.75925e-008,0.7196
5.76310e-008,0.6089
5.76696e-008,0.5222
5.77082e-008,0.4637
5.77468e-008,0.4243
5.77853e-008,0.3877
5.78239e-008,0.3690
5.78625e-008,0.3850
5.79011e-008,0.4277
5.79397e-008,0.5102
5.79782e-008,0.6253
5.80168e-008,0.7437
5.80554e-008,0.8342
5.80939e-008,0.9062
5.81325e-008,0.9695
5.81711e-008,1.0225
5.82097e-008,1.0635
5.82483e-008,1.0927
5.82868e-008,1.1108
5.83254e-008,1.1231
5.83640e-008,1.1337
5.84025e-008,1.1427
5.84411e-008,1.1536
5.84797e-008,1.1662
5.85183e-008,1.1738
5.85569e-008,1.1733
5.85954e-008,1.1713
5.86340e-008,1.1719
5.86726e-008,1.1733
5.87112e-008,1.1743
5.87497e-008,1.1749
5.87883e-008,1.1749
5.88269e-008,1.1747
5.88654e-008,1.1749
5.89040e-008,1.1753
5.89426e-008,1.1766
5.89812e-008,1.1784
5.90198e-008,1.1790
5.90583e-008,1.1776
5.90969e-008,1.1767
5.91355e-008,1.1770
5.91740e-008,1.1783
5.92126e-008,1.1825
5.92512e-008,1.1852
5.92898e-008,1.1713
5.93284e-008,1.1199
5.93669e-008,1.0167
5.94055e-008,0.8883
5.94441e-008,0.7712
5.94827e-008,0.6649
5.95212e-008,0.5708
5.95598e-008,0.4972
5.95984e-008,0.4471
5.96370e-008,0.4131
5.96755e-008,0.3870
5.97141e-008,0.3690
5.97527e-008,0.3588
5.97912e-008,0.3523
5.98298e-008,0.3435
5.98684e-008,0.3304
5.99070e-008,0.3203
5.99455e-008,0.3176
5.99841e-008,0.3175
6.00227e-008,0.3172
6.00613e-008,0.3185
6.00999e-008,0.3214
6.01384e-008,0.3253
6.01770e-008,0.3376
6.02156e-008,0.3734
6.02542e-008,0.4478
6.02927e-008,0.5595
6.03313e-008,0.6890
6.03699e-008,0.8009
6.04085e-008,0.8780
6.04470e-008,0.9414
6.04856e-008,0.9967
6.05242e-008,1.0415
6.05627e-008,1.0755
6.06013e-008,1.1196
6.06399e-008,1.1579
6.06785e-008,1.1551
6.07170e-008,1.1328
6.07556e-008,1.0750
6.07942e-008,0.9730
6.08328e-008,0.8514
6.08714e-008,0.7314
6.09099e-008,0.6196
6.09485e-008,0.5304
6.09871e-008,0.4690
6.10257e-008,0.4284
6.10642e-008,0.3987
6.11028e-008,0.3800
6.11414e-008,0.3666
6.11800e-008,0.3531
6.12185e-008,0.3448
6.12571e-008,0.3377
6.12957e-008,0.3281
6.13342e-008,0.3202
6.13728e-008,0.3165
6.14114e-008,0.3151
6.14500e-008,0.3159
6.14885e-008,0.3192
6.15271e-008,0.3223
6.15657e-008,0.3232
6.16043e-008,0.3235
6.16429e-008,0.3231
6.16814e-008,0.3220
6.17200e-008,0.3217
6.17586e-008,0.3216
6.17972e-008,0.3207
6.18357e-008,0.3198
6.18743e-008,0.3198
