.HEADER
..NAMES
Time,V U2.E7
.DATA
1.89017e-008,0.3176
1.89403e-008,0.3199
1.89789e-008,0.3228
1.90175e-008,0.3247
1.90560e-008,0.3253
1.90946e-008,0.3254
1.91332e-008,0.3252
1.91718e-008,0.3245
1.92104e-008,0.3234
1.92489e-008,0.3224
1.92875e-008,0.3219
1.93261e-008,0.3221
1.93647e-008,0.3225
1.94032e-008,0.3225
1.94418e-008,0.3232
1.94804e-008,0.3283
1.95190e-008,0.3443
1.95575e-008,0.3841
1.95961e-008,0.4581
1.96347e-008,0.5625
1.96732e-008,0.6807
1.97118e-008,0.7836
1.97504e-008,0.8721
1.97890e-008,0.9475
1.98275e-008,1.0070
1.98661e-008,1.0497
1.99047e-008,1.0856
1.99433e-008,1.1301
1.99819e-008,1.1475
2.00204e-008,1.1503
2.00590e-008,1.1285
2.00976e-008,1.0652
2.01362e-008,0.9669
2.01747e-008,0.8558
2.02133e-008,0.7363
2.02519e-008,0.6234
2.02905e-008,0.5309
2.03290e-008,0.4638
2.03676e-008,0.4164
2.04062e-008,0.3776
2.04447e-008,0.3677
2.04833e-008,0.3833
2.05219e-008,0.4256
2.05605e-008,0.5040
2.05990e-008,0.6118
2.06376e-008,0.7191
2.06762e-008,0.8152
2.07148e-008,0.9025
2.07533e-008,0.9746
2.07919e-008,1.0293
2.08305e-008,1.0688
2.08691e-008,1.0975
2.09077e-008,1.1158
2.09462e-008,1.1281
2.09848e-008,1.1391
2.10234e-008,1.1486
2.10620e-008,1.1574
2.11005e-008,1.1664
2.11391e-008,1.1723
2.11777e-008,1.1734
2.12163e-008,1.1735
2.12548e-008,1.1739
2.12934e-008,1.1740
2.13320e-008,1.1764
2.13705e-008,1.1806
2.14091e-008,1.1775
2.14477e-008,1.1550
2.14863e-008,1.0954
2.15248e-008,0.9995
2.15634e-008,0.8909
2.16020e-008,0.7777
2.16406e-008,0.6655
2.16791e-008,0.5671
2.17177e-008,0.4909
2.17563e-008,0.4377
2.17949e-008,0.3964
2.18335e-008,0.3693
2.18720e-008,0.3737
2.19106e-008,0.4043
2.19492e-008,0.4675
2.19878e-008,0.5626
2.20263e-008,0.6734
2.20649e-008,0.7746
2.21035e-008,0.8674
2.21420e-008,0.9464
2.21806e-008,1.0083
2.22192e-008,1.0533
2.22578e-008,1.0860
2.22963e-008,1.1085
2.23349e-008,1.1226
2.23735e-008,1.1338
2.24121e-008,1.1444
2.24506e-008,1.1538
2.24892e-008,1.1626
2.25278e-008,1.1700
2.25664e-008,1.1733
2.26050e-008,1.1737
2.26435e-008,1.1739
2.26821e-008,1.1739
2.27207e-008,1.1745
2.27593e-008,1.1790
2.27978e-008,1.1804
2.28364e-008,1.1693
2.28750e-008,1.1291
2.29136e-008,1.0482
2.29521e-008,0.9430
2.29907e-008,0.8321
2.30293e-008,0.7176
2.30678e-008,0.6114
2.31064e-008,0.5241
2.31450e-008,0.4606
2.31836e-008,0.4151
2.32221e-008,0.3774
2.32607e-008,0.3684
2.32993e-008,0.3858
2.33379e-008,0.4332
2.33764e-008,0.5138
2.34150e-008,0.6211
2.34536e-008,0.7278
2.34922e-008,0.8246
2.35308e-008,0.9109
2.35693e-008,0.9812
2.36079e-008,1.0339
2.36465e-008,1.0736
2.36851e-008,1.1193
2.37236e-008,1.1460
2.37622e-008,1.1523
2.38008e-008,1.1407
2.38394e-008,1.0893
2.38779e-008,0.9973
2.39165e-008,0.8888
2.39551e-008,0.7719
2.39936e-008,0.6559
2.40322e-008,0.5567
2.40708e-008,0.4820
2.41094e-008,0.4300
2.41479e-008,0.3880
2.41865e-008,0.3676
2.42251e-008,0.3772
2.42637e-008,0.4110
2.43023e-008,0.4799
2.43408e-008,0.5819
2.43794e-008,0.6920
2.44180e-008,0.7901
2.44566e-008,0.8807
2.44951e-008,0.9573
2.45337e-008,1.0165
2.45723e-008,1.0594
2.46109e-008,1.0909
2.46494e-008,1.1118
2.46880e-008,1.1251
2.47266e-008,1.1363
2.47651e-008,1.1463
2.48037e-008,1.1552
2.48423e-008,1.1642
2.48809e-008,1.1713
2.49194e-008,1.1734
2.49580e-008,1.1735
2.49966e-008,1.1739
2.50352e-008,1.1740
2.50737e-008,1.1752
2.51123e-008,1.1799
2.51509e-008,1.1796
2.51895e-008,1.1639
2.52281e-008,1.1153
2.52666e-008,1.0271
2.53052e-008,0.9200
2.53438e-008,0.8081
2.53824e-008,0.6943
2.54209e-008,0.5913
2.54595e-008,0.5088
2.54981e-008,0.4500
2.55367e-008,0.4064
2.55752e-008,0.3727
2.56138e-008,0.3700
2.56524e-008,0.3929
2.56909e-008,0.4473
2.57295e-008,0.5346
2.57681e-008,0.6445
2.58067e-008,0.7486
2.58452e-008,0.8438
2.58838e-008,0.9270
2.59224e-008,0.9936
2.59610e-008,1.0428
2.59995e-008,1.0821
2.60381e-008,1.1278
2.60767e-008,1.1480
2.61153e-008,1.1521
2.61539e-008,1.1337
2.61924e-008,1.0727
2.62310e-008,0.9752
2.62696e-008,0.8651
2.63082e-008,0.7469
2.63467e-008,0.6333
2.63853e-008,0.5389
2.64239e-008,0.4696
2.64625e-008,0.4217
2.65010e-008,0.3886
2.65396e-008,0.3697
2.65782e-008,0.3586
2.66167e-008,0.3490
2.66553e-008,0.3419
2.66939e-008,0.3344
2.67325e-008,0.3255
2.67710e-008,0.3192
2.68096e-008,0.3167
2.68482e-008,0.3158
2.68868e-008,0.3168
2.69254e-008,0.3199
2.69639e-008,0.3249
2.70025e-008,0.3359
2.70411e-008,0.3632
2.70797e-008,0.4199
2.71182e-008,0.5088
2.71568e-008,0.6218
2.71954e-008,0.7343
2.72340e-008,0.8284
2.72725e-008,0.9106
2.73111e-008,0.9787
2.73497e-008,1.0301
2.73882e-008,1.0661
2.74268e-008,1.0921
2.74654e-008,1.1108
2.75040e-008,1.1240
2.75425e-008,1.1344
2.75811e-008,1.1450
2.76197e-008,1.1559
2.76583e-008,1.1654
2.76968e-008,1.1713
2.77354e-008,1.1724
2.77740e-008,1.1720
2.78126e-008,1.1723
2.78512e-008,1.1726
2.78897e-008,1.1724
2.79283e-008,1.1725
2.79669e-008,1.1731
2.80055e-008,1.1738
2.80440e-008,1.1743
2.80826e-008,1.1751
2.81212e-008,1.1761
2.81598e-008,1.1769
2.81983e-008,1.1772
2.82369e-008,1.1767
2.82755e-008,1.1762
2.83140e-008,1.1764
2.83526e-008,1.1767
2.83912e-008,1.1769
2.84298e-008,1.1769
