.HEADER
..NAMES
Time,V U3.K1
3.94256e-008,1.0595
3.94623e-008,1.0708
3.94990e-008,1.0845
3.95356e-008,1.0969
3.95723e-008,1.1055
3.96090e-008,1.1091
3.96457e-008,1.1078
3.96824e-008,1.1027
3.97190e-008,1.0958
3.97557e-008,1.0894
3.97924e-008,1.0855
3.98291e-008,1.0857
3.98657e-008,1.0897
3.99024e-008,1.0963
3.99391e-008,1.1033
3.99757e-008,1.1086
4.00124e-008,1.1103
4.00491e-008,1.1082
4.00858e-008,1.1036
4.01225e-008,1.0981
4.01591e-008,1.0933
4.01958e-008,1.0902
4.02325e-008,1.0887
4.02691e-008,1.0884
4.03058e-008,1.0887
4.03425e-008,1.0893
4.03792e-008,1.0899
4.04158e-008,1.0902
4.04525e-008,1.0900
4.04892e-008,1.0894
4.05259e-008,1.0885
4.05626e-008,1.0880
4.05992e-008,1.0883
4.06359e-008,1.0896
4.06726e-008,1.0914
4.07092e-008,1.0932
4.07459e-008,1.0943
4.07826e-008,1.0944
4.08193e-008,1.0932
4.08560e-008,1.0915
4.08926e-008,1.0896
4.09293e-008,1.0881
4.09660e-008,1.0873
4.10027e-008,1.0873
4.10393e-008,1.0878
4.10760e-008,1.0888
4.11127e-008,1.0900
4.11493e-008,1.0913
4.11860e-008,1.0925
4.12227e-008,1.0933
4.12594e-008,1.0933
4.12961e-008,1.0926
4.13327e-008,1.0914
4.13694e-008,1.0900
4.14061e-008,1.0888
4.14427e-008,1.0881
4.14794e-008,1.0879
4.15161e-008,1.0882
4.15528e-008,1.0889
4.15894e-008,1.0898
4.16261e-008,1.0908
4.16628e-008,1.0917
4.16995e-008,1.0923
4.17362e-008,1.0924
4.17728e-008,1.0921
4.18095e-008,1.0912
4.18462e-008,1.0901
4.18828e-008,1.0892
4.19195e-008,1.0886
4.19562e-008,1.0887
4.19929e-008,1.0893
4.20296e-008,1.0903
4.20662e-008,1.0913
4.21029e-008,1.0921
4.21396e-008,1.0924
4.21763e-008,1.0923
4.22129e-008,1.0917
4.22496e-008,1.0910
4.22863e-008,1.0901
4.23229e-008,1.0894
4.23596e-008,1.0891
4.23963e-008,1.0892
4.24330e-008,1.0898
4.24697e-008,1.0906
4.25063e-008,1.0914
4.25430e-008,1.0920
4.25797e-008,1.0921
4.26163e-008,1.0918
4.26530e-008,1.0911
4.26897e-008,1.0904
4.27264e-008,1.0899
4.27631e-008,1.0897
4.27997e-008,1.0898
4.28364e-008,1.0902
4.28731e-008,1.0908
4.29098e-008,1.0912
4.29464e-008,1.0916
4.29831e-008,1.0916
4.30198e-008,1.0914
4.30564e-008,1.0911
4.30931e-008,1.0906
4.31298e-008,1.0902
4.31665e-008,1.0899
4.32032e-008,1.0900
4.32398e-008,1.0903
4.32765e-008,1.0908
4.33132e-008,1.0913
4.33498e-008,1.0916
4.33865e-008,1.0916
4.34232e-008,1.0914
4.34599e-008,1.0910
4.34965e-008,1.0906
4.35332e-008,1.0903
4.35699e-008,1.0902
4.36066e-008,1.0902
4.36433e-008,1.0904
4.36799e-008,1.0907
4.37166e-008,1.0910
4.37533e-008,1.0913
4.37899e-008,1.0914
4.38266e-008,1.0914
4.38633e-008,1.0912
4.39000e-008,1.0909
4.39367e-008,1.0906
4.39733e-008,1.0904
4.40100e-008,1.0903
4.40467e-008,1.0905
4.40834e-008,1.0907
4.41200e-008,1.0909
4.41567e-008,1.0911
4.41934e-008,1.0912
4.42300e-008,1.0912
4.42667e-008,1.0911
4.43034e-008,1.0910
4.43401e-008,1.0908
4.43768e-008,1.0907
4.44134e-008,1.0906
4.44501e-008,1.0906
4.44868e-008,1.0906
4.45234e-008,1.0908
4.45601e-008,1.0909
4.45968e-008,1.0911
4.46335e-008,1.0911
4.46701e-008,1.0911
4.47068e-008,1.0910
4.47435e-008,1.0909
4.47802e-008,1.0908
4.48169e-008,1.0907
4.48535e-008,1.0907
4.48902e-008,1.0907
4.49269e-008,1.0908
4.49635e-008,1.0908
4.50002e-008,1.0909
4.50369e-008,1.0910
4.50736e-008,1.0910
4.51103e-008,1.0910
4.51469e-008,1.0910
4.51836e-008,1.0909
4.52203e-008,1.0908
4.52570e-008,1.0907
4.52936e-008,1.0907
4.53303e-008,1.0907
4.53670e-008,1.0908
4.54036e-008,1.0909
4.54403e-008,1.0909
4.54770e-008,1.0910
4.55137e-008,1.0910
4.55504e-008,1.0909
4.55870e-008,1.0909
4.56237e-008,1.0908
4.56604e-008,1.0908
4.56970e-008,1.0909
4.57337e-008,1.0912
4.57704e-008,1.0920
4.58071e-008,1.0930
4.58437e-008,1.0925
4.58804e-008,1.0866
4.59171e-008,1.0700
4.59538e-008,1.0388
4.59905e-008,0.9918
4.60271e-008,0.9283
4.60638e-008,0.8487
4.61005e-008,0.7571
4.61371e-008,0.6624
4.61738e-008,0.5735
4.62105e-008,0.4982
4.62472e-008,0.4435
4.62839e-008,0.4133
4.63205e-008,0.4058
4.63572e-008,0.4152
4.63939e-008,0.4329
4.64306e-008,0.4491
4.64672e-008,0.4556
4.65039e-008,0.4484
4.65406e-008,0.4275
4.65772e-008,0.3965
4.66139e-008,0.3620
4.66506e-008,0.3312
4.66873e-008,0.3097
4.67240e-008,0.3010
4.67606e-008,0.3061
4.67973e-008,0.3220
4.68340e-008,0.3426
4.68706e-008,0.3614
4.69073e-008,0.3730
4.69440e-008,0.3742
4.69807e-008,0.3657
4.70173e-008,0.3508
4.70540e-008,0.3344
4.70907e-008,0.3209
4.71274e-008,0.3133
4.71641e-008,0.3127
4.72007e-008,0.3178
4.72374e-008,0.3261
4.72741e-008,0.3344
4.73107e-008,0.3399
4.73474e-008,0.3406
4.73841e-008,0.3366
4.74208e-008,0.3289
4.74575e-008,0.3200
4.74941e-008,0.3127
4.75308e-008,0.3093
4.75675e-008,0.3107
4.76041e-008,0.3163
4.76408e-008,0.3242
4.76775e-008,0.3318
4.77142e-008,0.3371
4.77508e-008,0.3389
4.77875e-008,0.3374
4.78242e-008,0.3338
4.78609e-008,0.3297
4.78976e-008,0.3265
4.79342e-008,0.3253
4.79709e-008,0.3265
4.80076e-008,0.3297
4.80442e-008,0.3341
4.80809e-008,0.3381
4.81176e-008,0.3405
4.81543e-008,0.3405
4.81910e-008,0.3378
4.82276e-008,0.3333
4.82643e-008,0.3283
4.83010e-008,0.3242
4.83377e-008,0.3223
4.83743e-008,0.3229
4.84110e-008,0.3259
4.84477e-008,0.3302
4.84843e-008,0.3346
4.85210e-008,0.3380
4.85577e-008,0.3397
4.85944e-008,0.3407
4.86311e-008,0.3434
4.86677e-008,0.3526
4.87044e-008,0.3739
4.87411e-008,0.4110
4.87777e-008,0.4649
4.88144e-008,0.5341
4.88511e-008,0.6163
4.88878e-008,0.7065
4.89244e-008,0.7960
4.89611e-008,0.8743
4.89978e-008,0.9346
4.90345e-008,0.9739
4.90712e-008,0.9918
4.91078e-008,0.9916
4.91445e-008,0.9809
4.91812e-008,0.9689
4.92178e-008,0.9633
4.92545e-008,0.9690
4.92912e-008,0.9873
4.93279e-008,1.0151
4.93646e-008,1.0470
4.94012e-008,1.0771
4.94379e-008,1.0997
4.94746e-008,1.1109
4.95113e-008,1.1102
4.95479e-008,1.0991
4.95846e-008,1.0819
4.96213e-008,1.0647
4.96579e-008,1.0535
4.96946e-008,1.0513
4.97313e-008,1.0579
4.97680e-008,1.0710
4.98047e-008,1.0862
4.98413e-008,1.0992
4.98780e-008,1.1069
4.99147e-008,1.1083
4.99513e-008,1.1042
4.99880e-008,1.0967
5.00247e-008,1.0889
5.00614e-008,1.0834
5.00980e-008,1.0820
5.01347e-008,1.0854
5.01714e-008,1.0926
5.02081e-008,1.1013
5.02448e-008,1.1089
5.02814e-008,1.1132
5.03181e-008,1.1128
5.03548e-008,1.1080
5.03914e-008,1.1007
5.04281e-008,1.0935
5.04648e-008,1.0887
5.05015e-008,1.0871
5.05382e-008,1.0865
5.05748e-008,1.0816
5.06115e-008,1.0653
5.06482e-008,1.0332
5.06849e-008,0.9835
5.07215e-008,0.9150
5.07582e-008,0.8287
5.07949e-008,0.7311
5.08315e-008,0.6331
5.08682e-008,0.5446
5.09049e-008,0.4738
5.09416e-008,0.4275
5.09783e-008,0.4077
5.10149e-008,0.4101
5.10516e-008,0.4263
5.10883e-008,0.4464
5.11249e-008,0.4600
5.11616e-008,0.4601
5.11983e-008,0.4449
5.12350e-008,0.4165
5.12716e-008,0.3806
5.13083e-008,0.3450
5.13450e-008,0.3167
5.13817e-008,0.3008
5.14184e-008,0.2993
5.14550e-008,0.3115
5.14917e-008,0.3324
5.15284e-008,0.3545
5.15650e-008,0.3713
5.16017e-008,0.3781
5.16384e-008,0.3734
5.16751e-008,0.3595
5.17118e-008,0.3413
5.17484e-008,0.3241
5.17851e-008,0.3123
5.18218e-008,0.3083
5.18584e-008,0.3118
5.18951e-008,0.3205
5.19318e-008,0.3311
5.19685e-008,0.3399
5.20051e-008,0.3439
5.20418e-008,0.3421
5.20785e-008,0.3350
5.21152e-008,0.3248
5.21519e-008,0.3145
5.21885e-008,0.3075
5.22252e-008,0.3057
5.22619e-008,0.3096
5.22985e-008,0.3178
5.23352e-008,0.3275
5.23719e-008,0.3359
5.24086e-008,0.3406
5.24453e-008,0.3410
5.24819e-008,0.3376
5.25186e-008,0.3322
5.25553e-008,0.3268
5.25920e-008,0.3233
5.26286e-008,0.3226
5.26653e-008,0.3250
5.27020e-008,0.3297
5.27386e-008,0.3354
5.27753e-008,0.3403
5.28120e-008,0.3427
5.28487e-008,0.3418
5.28854e-008,0.3379
5.29220e-008,0.3321
5.29587e-008,0.3261
5.29954e-008,0.3216
5.30320e-008,0.3201
5.30687e-008,0.3217
5.31054e-008,0.3259
5.31421e-008,0.3314
5.31787e-008,0.3365
5.32154e-008,0.3400
5.32521e-008,0.3410
5.32888e-008,0.3394
5.33255e-008,0.3357
5.33621e-008,0.3309
5.33988e-008,0.3262
5.34355e-008,0.3230
5.34721e-008,0.3220
5.35088e-008,0.3235
5.35455e-008,0.3268
5.35822e-008,0.3312
5.36189e-008,0.3352
5.36555e-008,0.3378
5.36922e-008,0.3385
5.37289e-008,0.3371
5.37656e-008,0.3343
5.38022e-008,0.3308
5.38389e-008,0.3277
5.38756e-008,0.3257
5.39122e-008,0.3253
5.39489e-008,0.3264
5.39856e-008,0.3287
5.40223e-008,0.3314
5.40590e-008,0.3339
5.40956e-008,0.3353
5.41323e-008,0.3355
5.41690e-008,0.3344
5.42056e-008,0.3331
5.42423e-008,0.3340
5.42790e-008,0.3411
5.43157e-008,0.3596
5.43523e-008,0.3931
5.43890e-008,0.4430
5.44257e-008,0.5076
5.44624e-008,0.5844
5.44991e-008,0.6698
5.45357e-008,0.7573
5.45724e-008,0.8377
5.46091e-008,0.9033
5.46457e-008,0.9503
5.46824e-008,0.9778
5.47191e-008,0.9871
5.47558e-008,0.9834
5.47925e-008,0.9748
5.48291e-008,0.9689
5.48658e-008,0.9711
5.49025e-008,0.9840
5.49392e-008,1.0063
5.49758e-008,1.0340
5.50125e-008,1.0622
5.50492e-008,1.0861
5.50858e-008,1.1016
5.51225e-008,1.1070
5.51592e-008,1.1032
5.51959e-008,1.0920
5.52326e-008,1.0749
5.52692e-008,1.0519
5.53059e-008,1.0208
5.53426e-008,0.9806
5.53792e-008,0.9310
5.54159e-008,0.8690
5.54526e-008,0.7914
5.54893e-008,0.7023
5.55259e-008,0.6118
5.55626e-008,0.5289
5.55993e-008,0.4613
5.56360e-008,0.4165
5.56727e-008,0.3980
5.57093e-008,0.4022
5.57460e-008,0.4217
5.57827e-008,0.4462
5.58193e-008,0.4644
5.58560e-008,0.4685
5.58927e-008,0.4557
5.59294e-008,0.4276
5.59661e-008,0.3894
5.60027e-008,0.3500
5.60394e-008,0.3178
5.60761e-008,0.2992
5.61128e-008,0.2989
5.61494e-008,0.3194
5.61861e-008,0.3600
5.62228e-008,0.4166
5.62594e-008,0.4841
5.62961e-008,0.5557
5.63328e-008,0.6273
5.63695e-008,0.6998
5.64062e-008,0.7724
5.64428e-008,0.8403
5.64795e-008,0.8983
5.65162e-008,0.9444
5.65528e-008,0.9765
5.65895e-008,0.9929
5.66262e-008,0.9955
5.66629e-008,0.9894
5.66996e-008,0.9807
5.67362e-008,0.9751
5.67729e-008,0.9776
5.68096e-008,0.9895
5.68463e-008,1.0095
5.68829e-008,1.0351
5.69196e-008,1.0621
5.69563e-008,1.0852
5.69929e-008,1.1002
5.70296e-008,1.1046
5.70663e-008,1.0978
5.71030e-008,1.0830
5.71397e-008,1.0668
5.71763e-008,1.0553
5.72130e-008,1.0520
5.72497e-008,1.0573
5.72863e-008,1.0693
5.73230e-008,1.0841
5.73597e-008,1.0977
5.73964e-008,1.1072
5.74330e-008,1.1113
5.74697e-008,1.1096
5.75064e-008,1.1037
5.75431e-008,1.0957
5.75798e-008,1.0881
5.76164e-008,1.0835
5.76531e-008,1.0835
5.76898e-008,1.0880
5.77264e-008,1.0954
5.77631e-008,1.1035
5.77998e-008,1.1096
5.78365e-008,1.1119
5.78732e-008,1.1101
5.79098e-008,1.1053
5.79465e-008,1.0998
5.79832e-008,1.0953
5.80199e-008,1.0917
5.80565e-008,1.0863
5.80932e-008,1.0738
5.81299e-008,1.0492
5.81665e-008,1.0098
5.82032e-008,0.9545
5.82399e-008,0.8822
5.82766e-008,0.7950
5.83133e-008,0.7003
5.83499e-008,0.6078
5.83866e-008,0.5257
5.84233e-008,0.4620
5.84599e-008,0.4226
5.84966e-008,0.4078
5.85333e-008,0.4124
5.85700e-008,0.4284
5.86066e-008,0.4460
5.86433e-008,0.4560
5.86800e-008,0.4529
5.87167e-008,0.4358
5.87534e-008,0.4073
5.87900e-008,0.3729
5.88267e-008,0.3399
5.88634e-008,0.3148
5.89000e-008,0.3025
5.89367e-008,0.3073
5.89734e-008,0.3319
5.90101e-008,0.3759
5.90468e-008,0.4364
5.90834e-008,0.5080
5.91201e-008,0.5840
5.91568e-008,0.6610
5.91935e-008,0.7380
5.92301e-008,0.8117
5.92668e-008,0.8762
5.93035e-008,0.9275
5.93401e-008,0.9644
5.93768e-008,0.9858
5.94135e-008,0.9922
5.94502e-008,0.9881
5.94869e-008,0.9798
5.95235e-008,0.9733
5.95602e-008,0.9738
5.95969e-008,0.9836
5.96335e-008,1.0018
5.96702e-008,1.0256
5.97069e-008,1.0517
5.97436e-008,1.0758
5.97802e-008,1.0935
5.98169e-008,1.1024
5.98536e-008,1.1016
5.98903e-008,1.0917
5.99269e-008,1.0743
5.99636e-008,1.0500
6.00003e-008,1.0178
6.00370e-008,0.9775
6.00737e-008,0.9290
6.01103e-008,0.8693
6.01470e-008,0.7948
6.01837e-008,0.7091
6.02204e-008,0.6214
6.02570e-008,0.5399
6.02937e-008,0.4719
6.03304e-008,0.4250
6.03671e-008,0.4025
6.04037e-008,0.4019
6.04404e-008,0.4170
6.04771e-008,0.4388
6.05137e-008,0.4566
6.05504e-008,0.4626
6.05871e-008,0.4535
6.06238e-008,0.4295
6.06604e-008,0.3948
6.06971e-008,0.3574
6.07338e-008,0.3255
6.07705e-008,0.3051
6.08072e-008,0.3000
6.08438e-008,0.3102
6.08805e-008,0.3301
6.09172e-008,0.3519
6.09539e-008,0.3684
6.09905e-008,0.3752
6.10272e-008,0.3707
6.10639e-008,0.3573
6.11006e-008,0.3398
6.11372e-008,0.3233
6.11739e-008,0.3119
6.12106e-008,0.3081
6.12472e-008,0.3118
6.12839e-008,0.3210
6.13206e-008,0.3321
6.13573e-008,0.3413
6.13939e-008,0.3454
6.14306e-008,0.3430
6.14673e-008,0.3349
6.15040e-008,0.3238
6.15407e-008,0.3129
6.15773e-008,0.3058
6.16140e-008,0.3045
6.16507e-008,0.3090
6.16874e-008,0.3176
6.17240e-008,0.3275
6.17607e-008,0.3359
6.17974e-008,0.3409
6.18341e-008,0.3417
6.18707e-008,0.3391
6.19074e-008,0.3344
