.HEADER
..NAMES
Time,V U2.B8
4.14681e-008,1.1698
4.15067e-008,1.1735
4.15453e-008,1.1802
4.15838e-008,1.1819
4.16224e-008,1.1653
4.16610e-008,1.1096
4.16996e-008,1.0053
4.17382e-008,0.8749
4.17767e-008,0.7495
4.18153e-008,0.6425
4.18539e-008,0.5571
4.18924e-008,0.4925
4.19310e-008,0.4447
4.19696e-008,0.4117
4.20082e-008,0.3878
4.20468e-008,0.3658
4.20853e-008,0.3478
4.21239e-008,0.3383
4.21625e-008,0.3336
4.22011e-008,0.3282
4.22396e-008,0.3218
4.22782e-008,0.3167
4.23168e-008,0.3160
4.23553e-008,0.3189
4.23939e-008,0.3215
4.24325e-008,0.3229
4.24711e-008,0.3277
4.25097e-008,0.3437
4.25482e-008,0.3826
4.25868e-008,0.4573
4.26254e-008,0.5699
4.26639e-008,0.7011
4.27025e-008,0.8160
4.27411e-008,0.8961
4.27797e-008,0.9507
4.28183e-008,0.9948
4.28568e-008,1.0353
4.28954e-008,1.0764
4.29340e-008,1.1237
4.29726e-008,1.1600
4.30111e-008,1.1689
4.30497e-008,1.1396
4.30883e-008,1.0601
4.31268e-008,0.9402
4.31654e-008,0.8155
4.32040e-008,0.6998
4.32426e-008,0.5978
4.32812e-008,0.5193
4.33197e-008,0.4627
4.33583e-008,0.4218
4.33969e-008,0.3960
4.34354e-008,0.3756
4.34740e-008,0.3561
4.35126e-008,0.3434
4.35512e-008,0.3364
4.35898e-008,0.3288
4.36283e-008,0.3219
4.36669e-008,0.3175
4.37055e-008,0.3159
4.37440e-008,0.3176
4.37826e-008,0.3204
4.38212e-008,0.3216
4.38598e-008,0.3225
4.38983e-008,0.3240
4.39369e-008,0.3240
4.39755e-008,0.3223
4.40141e-008,0.3210
4.40527e-008,0.3208
4.40912e-008,0.3211
4.41298e-008,0.3213
4.41684e-008,0.3206
4.42069e-008,0.3199
4.42455e-008,0.3201
4.42841e-008,0.3206
4.43227e-008,0.3203
4.43613e-008,0.3199
4.43998e-008,0.3199
4.44384e-008,0.3200
4.44770e-008,0.3199
4.45155e-008,0.3196
4.45541e-008,0.3194
4.45927e-008,0.3196
4.46313e-008,0.3200
4.46699e-008,0.3200
4.47084e-008,0.3197
4.47470e-008,0.3197
4.47856e-008,0.3198
4.48242e-008,0.3198
4.48627e-008,0.3198
4.49013e-008,0.3197
4.49399e-008,0.3197
4.49784e-008,0.3198
4.50170e-008,0.3198
4.50556e-008,0.3197
4.50942e-008,0.3197
4.51328e-008,0.3198
4.51713e-008,0.3198
4.52099e-008,0.3198
4.52485e-008,0.3197
4.52870e-008,0.3197
4.53256e-008,0.3198
4.53642e-008,0.3198
4.54028e-008,0.3197
4.54414e-008,0.3197
4.54799e-008,0.3198
4.55185e-008,0.3198
4.55571e-008,0.3197
4.55957e-008,0.3197
4.56342e-008,0.3197
4.56728e-008,0.3198
4.57114e-008,0.3202
4.57499e-008,0.3236
4.57885e-008,0.3369
4.58271e-008,0.3727
4.58657e-008,0.4445
4.59043e-008,0.5545
4.59428e-008,0.6850
4.59814e-008,0.8023
4.60200e-008,0.8863
4.60585e-008,0.9441
4.60971e-008,0.9899
4.61357e-008,1.0305
4.61743e-008,1.0705
4.62129e-008,1.1181
4.62514e-008,1.1571
4.62900e-008,1.1694
4.63286e-008,1.1448
4.63671e-008,1.0711
4.64057e-008,0.9543
4.64443e-008,0.8290
4.64829e-008,0.7118
4.65214e-008,0.6073
4.65600e-008,0.5263
4.65986e-008,0.4681
4.66372e-008,0.4256
4.66758e-008,0.3982
4.67143e-008,0.3777
4.67529e-008,0.3579
4.67915e-008,0.3444
4.68300e-008,0.3371
4.68686e-008,0.3295
4.69072e-008,0.3224
4.69458e-008,0.3180
4.69844e-008,0.3159
4.70229e-008,0.3171
4.70615e-008,0.3199
4.71001e-008,0.3214
4.71386e-008,0.3236
4.71772e-008,0.3324
4.72158e-008,0.3562
4.72544e-008,0.4089
4.72930e-008,0.5008
4.73315e-008,0.6251
4.73701e-008,0.7526
4.74087e-008,0.8529
4.74473e-008,0.9207
4.74858e-008,0.9700
4.75244e-008,1.0126
4.75630e-008,1.0517
4.76015e-008,1.0960
4.76401e-008,1.1412
4.76787e-008,1.1674
4.77173e-008,1.1618
4.77559e-008,1.1127
4.77944e-008,1.0128
4.78330e-008,0.8873
4.78716e-008,0.7660
4.79101e-008,0.6548
4.79487e-008,0.5616
4.79873e-008,0.4933
4.80259e-008,0.4438
4.80645e-008,0.4065
4.81030e-008,0.3797
4.81416e-008,0.3694
4.81802e-008,0.3913
4.82188e-008,0.4568
4.82573e-008,0.5622
4.82959e-008,0.6864
4.83345e-008,0.7993
4.83730e-008,0.8853
4.84116e-008,0.9491
4.84502e-008,0.9984
4.84888e-008,1.0395
4.85274e-008,1.0751
4.85659e-008,1.1035
4.86045e-008,1.1245
4.86431e-008,1.1394
4.86816e-008,1.1477
4.87202e-008,1.1525
4.87588e-008,1.1588
4.87974e-008,1.1667
4.88360e-008,1.1730
4.88745e-008,1.1754
4.89131e-008,1.1739
4.89517e-008,1.1715
4.89902e-008,1.1710
4.90288e-008,1.1721
4.90674e-008,1.1736
4.91060e-008,1.1753
4.91445e-008,1.1767
4.91831e-008,1.1771
4.92217e-008,1.1765
4.92603e-008,1.1759
4.92989e-008,1.1763
4.93374e-008,1.1775
4.93760e-008,1.1784
4.94146e-008,1.1783
4.94531e-008,1.1779
4.94917e-008,1.1797
4.95303e-008,1.1833
4.95689e-008,1.1802
4.96075e-008,1.1533
4.96460e-008,1.0828
4.96846e-008,0.9685
4.97232e-008,0.8380
4.97617e-008,0.7166
4.98003e-008,0.6143
4.98389e-008,0.5341
4.98775e-008,0.4754
4.99160e-008,0.4331
4.99546e-008,0.3992
4.99932e-008,0.3744
5.00318e-008,0.3729
5.00704e-008,0.4107
5.01089e-008,0.4942
5.01475e-008,0.6142
5.01861e-008,0.7386
5.02246e-008,0.8387
5.02632e-008,0.9123
5.03018e-008,0.9685
5.03404e-008,1.0139
5.03790e-008,1.0543
5.04175e-008,1.1002
5.04561e-008,1.1447
5.04947e-008,1.1690
5.05332e-008,1.1615
5.05718e-008,1.1105
5.06104e-008,1.0105
5.06490e-008,0.8864
5.06876e-008,0.7641
5.07261e-008,0.6513
5.07647e-008,0.5587
5.08033e-008,0.4914
5.08419e-008,0.4427
5.08804e-008,0.4091
5.09190e-008,0.3866
5.09576e-008,0.3661
5.09961e-008,0.3493
5.10347e-008,0.3399
5.10733e-008,0.3326
5.11119e-008,0.3251
5.11505e-008,0.3200
5.11890e-008,0.3168
5.12276e-008,0.3163
5.12662e-008,0.3186
5.13047e-008,0.3208
5.13433e-008,0.3219
5.13819e-008,0.3235
5.14205e-008,0.3243
5.14591e-008,0.3233
5.14976e-008,0.3217
5.15362e-008,0.3209
5.15748e-008,0.3209
5.16133e-008,0.3212
5.16519e-008,0.3211
5.16905e-008,0.3203
5.17291e-008,0.3200
5.17676e-008,0.3204
5.18062e-008,0.3208
5.18448e-008,0.3237
5.18834e-008,0.3360
5.19220e-008,0.3699
5.19605e-008,0.4392
5.19991e-008,0.5471
5.20377e-008,0.6772
5.20762e-008,0.7962
5.21148e-008,0.8825
5.21534e-008,0.9416
5.21920e-008,0.9876
5.22306e-008,1.0283
5.22691e-008,1.0647
5.23077e-008,1.0948
5.23463e-008,1.1174
5.23848e-008,1.1344
5.24234e-008,1.1452
5.24620e-008,1.1501
5.25006e-008,1.1551
5.25391e-008,1.1634
5.25777e-008,1.1714
5.26163e-008,1.1750
5.26549e-008,1.1736
5.26935e-008,1.1705
5.27320e-008,1.1698
5.27706e-008,1.1716
5.28092e-008,1.1736
5.28477e-008,1.1750
5.28863e-008,1.1765
5.29249e-008,1.1773
5.29635e-008,1.1769
5.30021e-008,1.1759
5.30406e-008,1.1758
5.30792e-008,1.1771
5.31178e-008,1.1785
5.31563e-008,1.1787
5.31949e-008,1.1778
5.32335e-008,1.1772
5.32721e-008,1.1775
5.33107e-008,1.1779
5.33492e-008,1.1781
5.33878e-008,1.1781
5.34264e-008,1.1783
5.34650e-008,1.1783
5.35035e-008,1.1781
5.35421e-008,1.1777
5.35807e-008,1.1777
5.36192e-008,1.1781
5.36578e-008,1.1784
5.36964e-008,1.1782
5.37350e-008,1.1780
5.37736e-008,1.1779
5.38121e-008,1.1780
5.38507e-008,1.1781
5.38893e-008,1.1781
5.39278e-008,1.1781
5.39664e-008,1.1781
5.40050e-008,1.1782
5.40436e-008,1.1781
5.40822e-008,1.1780
5.41207e-008,1.1780
5.41593e-008,1.1781
5.41979e-008,1.1782
5.42365e-008,1.1781
5.42750e-008,1.1780
5.43136e-008,1.1781
5.43522e-008,1.1781
5.43907e-008,1.1781
5.44293e-008,1.1781
5.44679e-008,1.1781
5.45065e-008,1.1781
5.45451e-008,1.1781
5.45836e-008,1.1781
5.46222e-008,1.1786
5.46608e-008,1.1813
5.46993e-008,1.1841
5.47379e-008,1.1766
5.47765e-008,1.1396
5.48151e-008,1.0561
5.48537e-008,0.9344
5.48922e-008,0.8048
5.49308e-008,0.6882
5.49694e-008,0.5916
5.50079e-008,0.5170
5.50465e-008,0.4628
5.50851e-008,0.4250
5.51237e-008,0.3988
5.51622e-008,0.3756
5.52008e-008,0.3548
5.52394e-008,0.3414
5.52780e-008,0.3353
5.53166e-008,0.3305
5.53551e-008,0.3246
5.53937e-008,0.3188
5.54323e-008,0.3163
5.54708e-008,0.3177
5.55094e-008,0.3203
5.55480e-008,0.3218
5.55866e-008,0.3230
5.56252e-008,0.3244
5.56637e-008,0.3243
5.57023e-008,0.3225
5.57409e-008,0.3206
5.57794e-008,0.3203
5.58180e-008,0.3213
5.58566e-008,0.3218
5.58952e-008,0.3210
5.59338e-008,0.3200
5.59723e-008,0.3200
5.60109e-008,0.3205
5.60495e-008,0.3219
5.60881e-008,0.3290
5.61266e-008,0.3519
5.61652e-008,0.4051
5.62038e-008,0.4974
5.62423e-008,0.6213
5.62809e-008,0.7489
5.63195e-008,0.8500
5.63581e-008,0.9191
5.63967e-008,0.9692
5.64352e-008,1.0115
5.64738e-008,1.0498
5.65124e-008,1.0829
5.65509e-008,1.1087
5.65895e-008,1.1279
5.66281e-008,1.1415
5.66667e-008,1.1484
5.67053e-008,1.1527
5.67438e-008,1.1596
5.67824e-008,1.1683
5.68210e-008,1.1741
5.68596e-008,1.1747
5.68981e-008,1.1718
5.69367e-008,1.1698
5.69753e-008,1.1721
5.70138e-008,1.1785
5.70524e-008,1.1825
5.70910e-008,1.1716
5.71296e-008,1.1260
5.71682e-008,1.0315
5.72067e-008,0.9038
5.72453e-008,0.7755
5.72839e-008,0.6640
5.73224e-008,0.5738
5.73610e-008,0.5049
5.73996e-008,0.4539
5.74382e-008,0.4150
5.74768e-008,0.3845
5.75153e-008,0.3694
5.75539e-008,0.3851
5.75925e-008,0.4446
5.76310e-008,0.5478
5.76696e-008,0.6743
5.77082e-008,0.7890
5.77468e-008,0.8754
5.77853e-008,0.9399
5.78239e-008,0.9908
5.78625e-008,1.0337
5.79011e-008,1.0709
5.79397e-008,1.1002
5.79782e-008,1.1219
5.80168e-008,1.1378
5.80554e-008,1.1467
5.80939e-008,1.1510
5.81325e-008,1.1572
5.81711e-008,1.1660
5.82097e-008,1.1730
5.82483e-008,1.1756
5.82868e-008,1.1739
5.83254e-008,1.1712
5.83640e-008,1.1708
5.84025e-008,1.1721
5.84411e-008,1.1736
5.84797e-008,1.1751
5.85183e-008,1.1767
5.85569e-008,1.1773
5.85954e-008,1.1766
5.86340e-008,1.1758
5.86726e-008,1.1761
5.87112e-008,1.1775
5.87497e-008,1.1786
5.87883e-008,1.1785
5.88269e-008,1.1778
5.88654e-008,1.1791
5.89040e-008,1.1829
5.89426e-008,1.1819
5.89812e-008,1.1602
5.90198e-008,1.0976
5.90583e-008,0.9890
5.90969e-008,0.8589
5.91355e-008,0.7351
5.91740e-008,0.6294
5.92126e-008,0.5456
5.92512e-008,0.4837
5.92898e-008,0.4394
5.93284e-008,0.4091
5.93669e-008,0.3852
5.94055e-008,0.3629
5.94441e-008,0.3458
5.94827e-008,0.3373
5.95212e-008,0.3327
5.95598e-008,0.3272
5.95984e-008,0.3211
5.96370e-008,0.3168
5.96755e-008,0.3167
5.97141e-008,0.3192
5.97527e-008,0.3213
5.97912e-008,0.3231
5.98298e-008,0.3294
5.98684e-008,0.3479
5.99070e-008,0.3913
5.99455e-008,0.4718
5.99841e-008,0.5890
6.00227e-008,0.7199
6.00613e-008,0.8301
6.00999e-008,0.9054
6.01384e-008,0.9577
6.01770e-008,1.0011
6.02156e-008,1.0410
6.02542e-008,1.0759
6.02927e-008,1.1031
6.03313e-008,1.1234
6.03699e-008,1.1388
6.04085e-008,1.1474
6.04470e-008,1.1514
6.04856e-008,1.1571
6.05242e-008,1.1659
6.05627e-008,1.1733
6.06013e-008,1.1753
6.06399e-008,1.1727
6.06785e-008,1.1698
6.07170e-008,1.1709
6.07556e-008,1.1770
6.07942e-008,1.1825
6.08328e-008,1.1769
6.08714e-008,1.1426
6.09099e-008,1.0611
6.09485e-008,0.9390
6.09871e-008,0.8082
6.10257e-008,0.6914
6.10642e-008,0.5956
6.11028e-008,0.5214
6.11414e-008,0.4660
6.11800e-008,0.4259
6.12185e-008,0.3988
6.12571e-008,0.3762
6.12957e-008,0.3556
6.13342e-008,0.3419
6.13728e-008,0.3357
6.14114e-008,0.3310
6.14500e-008,0.3250
6.14885e-008,0.3188
6.15271e-008,0.3157
6.15657e-008,0.3173
6.16043e-008,0.3205
6.16429e-008,0.3221
6.16814e-008,0.3230
6.17200e-008,0.3241
6.17586e-008,0.3241
6.17972e-008,0.3225
6.18357e-008,0.3207
6.18743e-008,0.3203
