.HEADER
..NAMES
Time,V U5.L2
3.94256e-008,1.0904
3.94623e-008,1.0891
3.94990e-008,1.0900
3.95356e-008,1.0927
3.95723e-008,1.0958
3.96090e-008,1.0981
3.96457e-008,1.0987
3.96824e-008,1.0974
3.97190e-008,1.0946
3.97557e-008,1.0915
3.97924e-008,1.0890
3.98291e-008,1.0880
3.98657e-008,1.0889
3.99024e-008,1.0918
3.99391e-008,1.0959
3.99757e-008,1.1005
4.00124e-008,1.1022
4.00491e-008,1.0942
4.00858e-008,1.0658
4.01225e-008,1.0067
4.01591e-008,0.9156
4.01958e-008,0.8004
4.02325e-008,0.6761
4.02691e-008,0.5638
4.03058e-008,0.4829
4.03425e-008,0.4413
4.03792e-008,0.4340
4.04158e-008,0.4479
4.04525e-008,0.4670
4.04892e-008,0.4783
4.05259e-008,0.4766
4.05626e-008,0.4634
4.05992e-008,0.4443
4.06359e-008,0.4263
4.06726e-008,0.4142
4.07092e-008,0.4097
4.07459e-008,0.4119
4.07826e-008,0.4183
4.08193e-008,0.4253
4.08560e-008,0.4295
4.08926e-008,0.4305
4.09293e-008,0.4326
4.09660e-008,0.4462
4.10027e-008,0.4855
4.10393e-008,0.5595
4.10760e-008,0.6650
4.11127e-008,0.7833
4.11493e-008,0.8908
4.11860e-008,0.9662
4.12227e-008,0.9967
4.12594e-008,0.9859
4.12961e-008,0.9526
4.13327e-008,0.9192
4.13694e-008,0.9019
4.14061e-008,0.9072
4.14427e-008,0.9318
4.14794e-008,0.9657
4.15161e-008,0.9977
4.15528e-008,1.0187
4.15894e-008,1.0243
4.16261e-008,1.0153
4.16628e-008,0.9972
4.16995e-008,0.9776
4.17362e-008,0.9640
4.17728e-008,0.9623
4.18095e-008,0.9745
4.18462e-008,0.9979
4.18828e-008,1.0266
4.19195e-008,1.0536
4.19562e-008,1.0728
4.19929e-008,1.0813
4.20296e-008,1.0808
4.20662e-008,1.0763
4.21029e-008,1.0736
4.21396e-008,1.0770
4.21763e-008,1.0872
4.22129e-008,1.1012
4.22496e-008,1.1136
4.22863e-008,1.1193
4.23229e-008,1.1158
4.23596e-008,1.1046
4.23963e-008,1.0901
4.24330e-008,1.0781
4.24697e-008,1.0734
4.25063e-008,1.0776
4.25430e-008,1.0890
4.25797e-008,1.1034
4.26163e-008,1.1154
4.26530e-008,1.1210
4.26897e-008,1.1185
4.27264e-008,1.1090
4.27631e-008,1.0954
4.27997e-008,1.0817
4.28364e-008,1.0711
4.28731e-008,1.0659
4.29098e-008,1.0667
4.29464e-008,1.0727
4.29831e-008,1.0818
4.30198e-008,1.0909
4.30564e-008,1.0971
4.30931e-008,1.0990
4.31298e-008,1.0963
4.31665e-008,1.0907
4.32032e-008,1.0850
4.32398e-008,1.0819
4.32765e-008,1.0828
4.33132e-008,1.0870
4.33498e-008,1.0923
4.33865e-008,1.0962
4.34232e-008,1.0971
4.34599e-008,1.0950
4.34965e-008,1.0910
4.35332e-008,1.0870
4.35699e-008,1.0848
4.36066e-008,1.0850
4.36433e-008,1.0872
4.36799e-008,1.0903
4.37166e-008,1.0930
4.37533e-008,1.0947
4.37899e-008,1.0954
4.38266e-008,1.0959
4.38633e-008,1.0966
4.39000e-008,1.0973
4.39367e-008,1.0976
4.39733e-008,1.0977
4.40100e-008,1.0972
4.40467e-008,1.0966
4.40834e-008,1.0966
4.41200e-008,1.0973
4.41567e-008,1.0983
4.41934e-008,1.0984
4.42300e-008,1.0970
4.42667e-008,1.0944
4.43034e-008,1.0919
4.43401e-008,1.0906
4.43768e-008,1.0912
4.44134e-008,1.0933
4.44501e-008,1.0958
4.44868e-008,1.0973
4.45234e-008,1.0972
4.45601e-008,1.0956
4.45968e-008,1.0936
4.46335e-008,1.0920
4.46701e-008,1.0911
4.47068e-008,1.0905
4.47435e-008,1.0892
4.47802e-008,1.0867
4.48169e-008,1.0835
4.48535e-008,1.0811
4.48902e-008,1.0806
4.49269e-008,1.0823
4.49635e-008,1.0856
4.50002e-008,1.0889
4.50369e-008,1.0905
4.50736e-008,1.0902
4.51103e-008,1.0888
4.51469e-008,1.0876
4.51836e-008,1.0873
4.52203e-008,1.0878
4.52570e-008,1.0884
4.52936e-008,1.0885
4.53303e-008,1.0881
4.53670e-008,1.0875
4.54036e-008,1.0875
4.54403e-008,1.0884
4.54770e-008,1.0898
4.55137e-008,1.0911
4.55504e-008,1.0915
4.55870e-008,1.0908
4.56237e-008,1.0894
4.56604e-008,1.0883
4.56970e-008,1.0881
4.57337e-008,1.0889
4.57704e-008,1.0904
4.58071e-008,1.0916
4.58437e-008,1.0918
4.58804e-008,1.0910
4.59171e-008,1.0899
4.59538e-008,1.0893
4.59905e-008,1.0898
4.60271e-008,1.0911
4.60638e-008,1.0925
4.61005e-008,1.0934
4.61371e-008,1.0933
4.61738e-008,1.0924
4.62105e-008,1.0913
4.62472e-008,1.0906
4.62839e-008,1.0906
4.63205e-008,1.0909
4.63572e-008,1.0914
4.63939e-008,1.0917
4.64306e-008,1.0919
4.64672e-008,1.0921
4.65039e-008,1.0924
4.65406e-008,1.0927
4.65772e-008,1.0930
4.66139e-008,1.0929
4.66506e-008,1.0923
4.66873e-008,1.0914
4.67240e-008,1.0905
4.67606e-008,1.0901
4.67973e-008,1.0903
4.68340e-008,1.0910
4.68706e-008,1.0918
4.69073e-008,1.0922
4.69440e-008,1.0921
4.69807e-008,1.0916
4.70173e-008,1.0911
4.70540e-008,1.0909
4.70907e-008,1.0911
4.71274e-008,1.0914
4.71641e-008,1.0918
4.72007e-008,1.0919
4.72374e-008,1.0918
4.72741e-008,1.0915
4.73107e-008,1.0912
4.73474e-008,1.0910
4.73841e-008,1.0913
4.74208e-008,1.0921
4.74575e-008,1.0940
4.74941e-008,1.0961
4.75308e-008,1.0944
4.75675e-008,1.0804
4.76041e-008,1.0416
4.76408e-008,0.9698
4.76775e-008,0.8671
4.77142e-008,0.7445
4.77508e-008,0.6204
4.77875e-008,0.5176
4.78242e-008,0.4520
4.78609e-008,0.4261
4.78976e-008,0.4309
4.79342e-008,0.4510
4.79709e-008,0.4702
4.80076e-008,0.4781
4.80442e-008,0.4721
4.80809e-008,0.4555
4.81176e-008,0.4348
4.81543e-008,0.4170
4.81910e-008,0.4065
4.82276e-008,0.4043
4.82643e-008,0.4092
4.83010e-008,0.4180
4.83377e-008,0.4262
4.83743e-008,0.4305
4.84110e-008,0.4317
4.84477e-008,0.4363
4.84843e-008,0.4575
4.85210e-008,0.5093
4.85577e-008,0.5969
4.85944e-008,0.7107
4.86311e-008,0.8283
4.86677e-008,0.9258
4.87044e-008,0.9840
4.87411e-008,0.9962
4.87777e-008,0.9730
4.88144e-008,0.9367
4.88511e-008,0.9083
4.88878e-008,0.9003
4.89244e-008,0.9149
4.89611e-008,0.9453
4.89978e-008,0.9801
4.90345e-008,1.0088
4.90712e-008,1.0238
4.91078e-008,1.0229
4.91445e-008,1.0092
4.91812e-008,0.9892
4.92178e-008,0.9708
4.92545e-008,0.9611
4.92912e-008,0.9649
4.93279e-008,0.9823
4.93646e-008,1.0093
4.94012e-008,1.0393
4.94379e-008,1.0653
4.94746e-008,1.0823
4.95113e-008,1.0890
4.95479e-008,1.0879
4.95846e-008,1.0846
4.96213e-008,1.0841
4.96579e-008,1.0891
4.96946e-008,1.0992
4.97313e-008,1.1112
4.97680e-008,1.1199
4.98047e-008,1.1212
4.98413e-008,1.1141
4.98780e-008,1.1008
4.99147e-008,1.0867
4.99513e-008,1.0773
4.99880e-008,1.0763
5.00247e-008,1.0842
5.00614e-008,1.0979
5.00980e-008,1.1122
5.01347e-008,1.1216
5.01714e-008,1.1229
5.02081e-008,1.1160
5.02448e-008,1.1035
5.02814e-008,1.0893
5.03181e-008,1.0776
5.03548e-008,1.0712
5.03914e-008,1.0713
5.04281e-008,1.0771
5.04648e-008,1.0863
5.05015e-008,1.0961
5.05382e-008,1.1034
5.05748e-008,1.1063
5.06115e-008,1.1044
5.06482e-008,1.0989
5.06849e-008,1.0921
5.07215e-008,1.0866
5.07582e-008,1.0842
5.07949e-008,1.0855
5.08315e-008,1.0896
5.08682e-008,1.0944
5.09049e-008,1.0979
5.09416e-008,1.0986
5.09783e-008,1.0964
5.10149e-008,1.0924
5.10516e-008,1.0883
5.10883e-008,1.0858
5.11249e-008,1.0859
5.11616e-008,1.0885
5.11983e-008,1.0927
5.12350e-008,1.0968
5.12716e-008,1.0965
5.13083e-008,1.0842
5.13450e-008,1.0493
5.13817e-008,0.9831
5.14184e-008,0.8868
5.14550e-008,0.7697
5.14917e-008,0.6476
5.15284e-008,0.5415
5.15650e-008,0.4686
5.16017e-008,0.4337
5.16384e-008,0.4303
5.16751e-008,0.4454
5.17118e-008,0.4637
5.17484e-008,0.4732
5.17851e-008,0.4697
5.18218e-008,0.4549
5.18584e-008,0.4348
5.18951e-008,0.4167
5.19318e-008,0.4056
5.19685e-008,0.4033
5.20051e-008,0.4084
5.20418e-008,0.4176
5.20785e-008,0.4261
5.21152e-008,0.4298
5.21519e-008,0.4264
5.21885e-008,0.4163
5.22252e-008,0.4020
5.22619e-008,0.3875
5.22985e-008,0.3766
5.23352e-008,0.3706
5.23719e-008,0.3683
5.24086e-008,0.3667
5.24453e-008,0.3622
5.24819e-008,0.3526
5.25186e-008,0.3384
5.25553e-008,0.3228
5.25920e-008,0.3098
5.26286e-008,0.3026
5.26653e-008,0.3030
5.27020e-008,0.3104
5.27386e-008,0.3222
5.27753e-008,0.3343
5.28120e-008,0.3426
5.28487e-008,0.3441
5.28854e-008,0.3384
5.29220e-008,0.3273
5.29587e-008,0.3149
5.29954e-008,0.3055
5.30320e-008,0.3026
5.30687e-008,0.3085
5.31054e-008,0.3251
5.31421e-008,0.3556
5.31787e-008,0.4055
5.32154e-008,0.4784
5.32521e-008,0.5723
5.32888e-008,0.6776
5.33255e-008,0.7785
5.33621e-008,0.8608
5.33988e-008,0.9150
5.34355e-008,0.9393
5.34721e-008,0.9417
5.35088e-008,0.9357
5.35455e-008,0.9324
5.35822e-008,0.9370
5.36189e-008,0.9494
5.36555e-008,0.9656
5.36922e-008,0.9804
5.37289e-008,0.9910
5.37656e-008,0.9963
5.38022e-008,0.9974
5.38389e-008,0.9962
5.38756e-008,0.9948
5.39122e-008,0.9945
5.39489e-008,0.9961
5.39856e-008,1.0007
5.40223e-008,1.0083
5.40590e-008,1.0185
5.40956e-008,1.0306
5.41323e-008,1.0432
5.41690e-008,1.0553
5.42056e-008,1.0659
5.42423e-008,1.0750
5.42790e-008,1.0835
5.43157e-008,1.0920
5.43523e-008,1.1003
5.43890e-008,1.1081
5.44257e-008,1.1141
5.44624e-008,1.1164
5.44991e-008,1.1138
5.45357e-008,1.1066
5.45724e-008,1.0971
5.46091e-008,1.0890
5.46457e-008,1.0857
5.46824e-008,1.0885
5.47191e-008,1.0963
5.47558e-008,1.1061
5.47925e-008,1.1139
5.48291e-008,1.1169
5.48658e-008,1.1142
5.49025e-008,1.1073
5.49392e-008,1.0985
5.49758e-008,1.0900
5.50125e-008,1.0834
5.50492e-008,1.0789
5.50858e-008,1.0763
5.51225e-008,1.0756
5.51592e-008,1.0771
5.51959e-008,1.0808
5.52326e-008,1.0857
5.52692e-008,1.0907
5.53059e-008,1.0940
5.53426e-008,1.0945
5.53792e-008,1.0924
5.54159e-008,1.0892
5.54526e-008,1.0871
5.54893e-008,1.0871
5.55259e-008,1.0889
5.55626e-008,1.0910
5.55993e-008,1.0921
5.56360e-008,1.0915
5.56727e-008,1.0898
5.57093e-008,1.0879
5.57460e-008,1.0871
5.57827e-008,1.0878
5.58193e-008,1.0895
5.58560e-008,1.0911
5.58927e-008,1.0919
5.59294e-008,1.0916
5.59661e-008,1.0905
5.60027e-008,1.0895
5.60394e-008,1.0891
5.60761e-008,1.0892
5.61128e-008,1.0894
5.61494e-008,1.0894
5.61861e-008,1.0889
5.62228e-008,1.0885
5.62594e-008,1.0888
5.62961e-008,1.0901
5.63328e-008,1.0922
5.63695e-008,1.0941
5.64062e-008,1.0949
5.64428e-008,1.0943
5.64795e-008,1.0926
5.65162e-008,1.0907
5.65528e-008,1.0894
5.65895e-008,1.0892
5.66262e-008,1.0899
5.66629e-008,1.0911
5.66996e-008,1.0922
5.67362e-008,1.0928
5.67729e-008,1.0931
5.68096e-008,1.0932
5.68463e-008,1.0932
5.68829e-008,1.0932
5.69196e-008,1.0929
5.69563e-008,1.0924
5.69929e-008,1.0915
5.70296e-008,1.0906
5.70663e-008,1.0900
5.71030e-008,1.0900
5.71397e-008,1.0906
5.71763e-008,1.0914
5.72130e-008,1.0920
5.72497e-008,1.0922
5.72863e-008,1.0920
5.73230e-008,1.0916
5.73597e-008,1.0914
5.73964e-008,1.0914
5.74330e-008,1.0916
5.74697e-008,1.0918
5.75064e-008,1.0919
5.75431e-008,1.0917
5.75798e-008,1.0913
5.76164e-008,1.0910
5.76531e-008,1.0909
5.76898e-008,1.0912
5.77264e-008,1.0920
5.77631e-008,1.0937
5.77998e-008,1.0960
5.78365e-008,1.0962
5.78732e-008,1.0873
5.79098e-008,1.0579
5.79465e-008,0.9973
5.79832e-008,0.9042
5.80199e-008,0.7868
5.80565e-008,0.6609
5.80932e-008,0.5488
5.81299e-008,0.4699
5.81665e-008,0.4313
5.82032e-008,0.4271
5.82399e-008,0.4437
5.82766e-008,0.4646
5.83133e-008,0.4768
5.83499e-008,0.4753
5.83866e-008,0.4618
5.84233e-008,0.4418
5.84599e-008,0.4226
5.84966e-008,0.4094
5.85333e-008,0.4045
5.85700e-008,0.4072
5.86066e-008,0.4149
5.86433e-008,0.4237
5.86800e-008,0.4291
5.87167e-008,0.4280
5.87534e-008,0.4196
5.87900e-008,0.4051
5.88267e-008,0.3879
5.88634e-008,0.3724
5.89000e-008,0.3617
5.89367e-008,0.3564
5.89734e-008,0.3545
5.90101e-008,0.3523
5.90468e-008,0.3465
5.90834e-008,0.3357
5.91201e-008,0.3215
5.91568e-008,0.3077
5.91935e-008,0.2988
5.92301e-008,0.2978
5.92668e-008,0.3050
5.93035e-008,0.3176
5.93401e-008,0.3309
5.93768e-008,0.3400
5.94135e-008,0.3419
5.94502e-008,0.3361
5.94869e-008,0.3251
5.95235e-008,0.3130
5.95602e-008,0.3039
5.95969e-008,0.3009
5.96335e-008,0.3045
5.96702e-008,0.3136
5.97069e-008,0.3253
5.97436e-008,0.3363
5.97802e-008,0.3438
5.98169e-008,0.3461
5.98536e-008,0.3431
5.98903e-008,0.3361
5.99269e-008,0.3278
5.99636e-008,0.3210
6.00003e-008,0.3175
6.00370e-008,0.3180
6.00737e-008,0.3215
6.01103e-008,0.3261
6.01470e-008,0.3296
6.01837e-008,0.3307
6.02204e-008,0.3291
6.02570e-008,0.3259
6.02937e-008,0.3226
6.03304e-008,0.3207
6.03671e-008,0.3210
6.04037e-008,0.3233
6.04404e-008,0.3267
6.04771e-008,0.3298
6.05137e-008,0.3314
6.05504e-008,0.3311
6.05871e-008,0.3290
6.06238e-008,0.3262
6.06604e-008,0.3237
6.06971e-008,0.3225
6.07338e-008,0.3229
6.07705e-008,0.3248
6.08072e-008,0.3275
6.08438e-008,0.3300
6.08805e-008,0.3315
6.09172e-008,0.3317
6.09539e-008,0.3303
6.09905e-008,0.3280
6.10272e-008,0.3256
6.10639e-008,0.3238
6.11006e-008,0.3232
6.11372e-008,0.3240
6.11739e-008,0.3258
6.12106e-008,0.3278
6.12472e-008,0.3293
6.12839e-008,0.3298
6.13206e-008,0.3293
6.13573e-008,0.3280
6.13939e-008,0.3266
6.14306e-008,0.3255
6.14673e-008,0.3251
6.15040e-008,0.3254
6.15407e-008,0.3262
6.15773e-008,0.3271
6.16140e-008,0.3278
6.16507e-008,0.3280
6.16874e-008,0.3278
6.17240e-008,0.3272
6.17607e-008,0.3267
6.17974e-008,0.3264
6.18341e-008,0.3265
6.18707e-008,0.3270
6.19074e-008,0.3275
