.HEADER
..NAMES
Time,V U2.H8
.DATA
2.86612e-008,0.8675
2.86998e-008,0.9399
2.87384e-008,1.0004
2.87770e-008,1.0454
2.88155e-008,1.0759
2.88541e-008,1.0978
2.88927e-008,1.1141
2.89313e-008,1.1259
2.89698e-008,1.1347
2.90084e-008,1.1436
2.90470e-008,1.1539
2.90855e-008,1.1641
2.91241e-008,1.1721
2.91627e-008,1.1742
2.92013e-008,1.1722
2.92398e-008,1.1716
2.92784e-008,1.1729
2.93170e-008,1.1777
2.93556e-008,1.1814
2.93941e-008,1.1748
2.94327e-008,1.1446
2.94713e-008,1.0710
2.95099e-008,0.9625
2.95485e-008,0.8511
2.95870e-008,0.7416
2.96256e-008,0.6363
2.96642e-008,0.5456
2.97028e-008,0.4768
2.97413e-008,0.4298
2.97799e-008,0.3906
2.98185e-008,0.3675
2.98570e-008,0.3792
2.98956e-008,0.4204
2.99342e-008,0.4962
2.99728e-008,0.6015
3.00113e-008,0.7111
3.00499e-008,0.8001
3.00885e-008,0.8819
3.01271e-008,0.9559
3.01657e-008,1.0144
3.02042e-008,1.0555
3.02428e-008,1.0955
3.02814e-008,1.1402
3.03199e-008,1.1507
3.03585e-008,1.1421
3.03971e-008,1.1019
3.04357e-008,1.0189
3.04743e-008,0.9116
3.05128e-008,0.7995
3.05514e-008,0.6876
3.05900e-008,0.5849
3.06285e-008,0.5033
3.06671e-008,0.4483
3.07057e-008,0.4116
3.07443e-008,0.3826
3.07829e-008,0.3640
3.08214e-008,0.3568
3.08600e-008,0.3496
3.08986e-008,0.3418
3.09372e-008,0.3354
3.09757e-008,0.3276
3.10143e-008,0.3204
3.10529e-008,0.3166
3.10914e-008,0.3157
3.11300e-008,0.3161
3.11686e-008,0.3174
3.12072e-008,0.3205
3.12458e-008,0.3237
3.12843e-008,0.3243
3.13229e-008,0.3236
3.13615e-008,0.3241
3.14000e-008,0.3241
3.14386e-008,0.3230
3.14772e-008,0.3220
3.15158e-008,0.3212
3.15544e-008,0.3210
3.15929e-008,0.3211
3.16315e-008,0.3215
3.16701e-008,0.3218
3.17087e-008,0.3218
3.17472e-008,0.3218
3.17858e-008,0.3220
3.18244e-008,0.3217
3.18629e-008,0.3211
3.19015e-008,0.3211
3.19401e-008,0.3213
3.19787e-008,0.3212
3.20173e-008,0.3210
3.20558e-008,0.3210
3.20944e-008,0.3212
3.21330e-008,0.3212
3.21715e-008,0.3212
3.22101e-008,0.3213
3.22487e-008,0.3212
3.22873e-008,0.3211
3.23259e-008,0.3211
3.23644e-008,0.3211
3.24030e-008,0.3210
3.24416e-008,0.3210
3.24801e-008,0.3211
3.25187e-008,0.3211
3.25573e-008,0.3211
3.25959e-008,0.3231
3.26344e-008,0.3324
3.26730e-008,0.3593
3.27116e-008,0.4183
3.27502e-008,0.5131
3.27888e-008,0.6318
3.28273e-008,0.7459
3.28659e-008,0.8341
3.29045e-008,0.9106
3.29430e-008,0.9764
3.29816e-008,1.0283
3.30202e-008,1.0644
3.30588e-008,1.0892
3.30974e-008,1.1078
3.31359e-008,1.1213
3.31745e-008,1.1311
3.32131e-008,1.1397
3.32516e-008,1.1495
3.32902e-008,1.1599
3.33288e-008,1.1692
3.33674e-008,1.1741
3.34060e-008,1.1731
3.34445e-008,1.1715
3.34831e-008,1.1721
3.35217e-008,1.1731
3.35603e-008,1.1730
3.35988e-008,1.1725
3.36374e-008,1.1728
3.36760e-008,1.1736
3.37145e-008,1.1740
3.37531e-008,1.1743
3.37917e-008,1.1753
3.38303e-008,1.1764
3.38689e-008,1.1769
3.39074e-008,1.1767
3.39460e-008,1.1759
3.39846e-008,1.1761
3.40231e-008,1.1803
3.40617e-008,1.1823
3.41003e-008,1.1690
3.41389e-008,1.1218
3.41775e-008,1.0299
3.42160e-008,0.9172
3.42546e-008,0.8069
3.42932e-008,0.6969
3.43318e-008,0.5962
3.43703e-008,0.5142
3.44089e-008,0.4559
3.44475e-008,0.4167
3.44860e-008,0.3881
3.45246e-008,0.3683
3.45632e-008,0.3571
3.46018e-008,0.3507
3.46404e-008,0.3452
3.46789e-008,0.3383
3.47175e-008,0.3285
3.47561e-008,0.3202
3.47946e-008,0.3175
3.48332e-008,0.3173
3.48718e-008,0.3173
3.49104e-008,0.3183
3.49490e-008,0.3234
3.49875e-008,0.3389
3.50261e-008,0.3739
3.50647e-008,0.4417
3.51032e-008,0.5427
3.51418e-008,0.6629
3.51804e-008,0.7702
3.52190e-008,0.8536
3.52575e-008,0.9267
3.52961e-008,0.9892
3.53347e-008,1.0381
3.53733e-008,1.0717
3.54119e-008,1.0949
3.54504e-008,1.1120
3.54890e-008,1.1245
3.55276e-008,1.1339
3.55661e-008,1.1426
3.56047e-008,1.1523
3.56433e-008,1.1623
3.56819e-008,1.1709
3.57205e-008,1.1744
3.57590e-008,1.1727
3.57976e-008,1.1716
3.58362e-008,1.1725
3.58747e-008,1.1764
3.59133e-008,1.1816
3.59519e-008,1.1778
3.59905e-008,1.1543
3.60290e-008,1.0906
3.60676e-008,0.9869
3.61062e-008,0.8746
3.61448e-008,0.7651
3.61834e-008,0.6578
3.62219e-008,0.5633
3.62605e-008,0.4896
3.62991e-008,0.4387
3.63376e-008,0.4040
3.63762e-008,0.3791
3.64148e-008,0.3633
3.64534e-008,0.3545
3.64920e-008,0.3482
3.65305e-008,0.3425
3.65691e-008,0.3347
3.66077e-008,0.3247
3.66462e-008,0.3185
3.66848e-008,0.3173
3.67234e-008,0.3173
3.67620e-008,0.3174
3.68006e-008,0.3188
3.68391e-008,0.3216
3.68777e-008,0.3239
3.69163e-008,0.3243
3.69549e-008,0.3240
3.69934e-008,0.3241
3.70320e-008,0.3238
3.70706e-008,0.3232
3.71091e-008,0.3221
3.71477e-008,0.3209
3.71863e-008,0.3208
3.72249e-008,0.3215
3.72635e-008,0.3220
3.73020e-008,0.3219
3.73406e-008,0.3217
3.73792e-008,0.3219
3.74177e-008,0.3220
3.74563e-008,0.3216
3.74949e-008,0.3212
3.75335e-008,0.3212
3.75721e-008,0.3213
3.76106e-008,0.3212
3.76492e-008,0.3211
3.76878e-008,0.3211
3.77263e-008,0.3211
3.77649e-008,0.3213
3.78035e-008,0.3214
3.78421e-008,0.3213
3.78806e-008,0.3211
3.79192e-008,0.3211
3.79578e-008,0.3212
3.79964e-008,0.3211
3.80350e-008,0.3210
3.80735e-008,0.3211
3.81121e-008,0.3211
3.81507e-008,0.3211
3.81892e-008,0.3212
3.82278e-008,0.3236
3.82664e-008,0.3341
3.83050e-008,0.3636
3.83436e-008,0.4266
3.83821e-008,0.5245
3.84207e-008,0.6444
3.84593e-008,0.7560
3.84978e-008,0.8424
3.85364e-008,0.9179
3.85750e-008,0.9825
3.86136e-008,1.0327
3.86521e-008,1.0673
3.86907e-008,1.0914
3.87293e-008,1.1094
3.87679e-008,1.1225
3.88065e-008,1.1320
3.88450e-008,1.1406
3.88836e-008,1.1505
3.89222e-008,1.1609
3.89607e-008,1.1699
3.89993e-008,1.1742
3.90379e-008,1.1729
3.90765e-008,1.1715
3.91151e-008,1.1722
3.91536e-008,1.1731
3.91922e-008,1.1729
3.92308e-008,1.1724
3.92693e-008,1.1729
3.93079e-008,1.1736
3.93465e-008,1.1740
3.93851e-008,1.1744
3.94237e-008,1.1754
3.94622e-008,1.1765
3.95008e-008,1.1769
3.95394e-008,1.1766
3.95780e-008,1.1758
3.96165e-008,1.1753
3.96551e-008,1.1758
3.96937e-008,1.1763
3.97322e-008,1.1764
3.97708e-008,1.1762
3.98094e-008,1.1763
3.98480e-008,1.1765
3.98866e-008,1.1765
3.99251e-008,1.1764
3.99637e-008,1.1765
4.00023e-008,1.1767
4.00408e-008,1.1767
4.00794e-008,1.1771
4.01180e-008,1.1807
4.01566e-008,1.1826
4.01952e-008,1.1706
4.02337e-008,1.1260
4.02723e-008,1.0361
4.03109e-008,0.9234
4.03494e-008,0.8130
4.03880e-008,0.7030
4.04266e-008,0.6015
4.04652e-008,0.5180
4.05037e-008,0.4586
4.05423e-008,0.4170
4.05809e-008,0.3790
4.06195e-008,0.3691
4.06581e-008,0.3901
4.06966e-008,0.4441
4.07352e-008,0.5321
4.07738e-008,0.6433
4.08123e-008,0.7455
4.08509e-008,0.8303
4.08895e-008,0.9103
4.09281e-008,0.9793
4.09667e-008,1.0313
4.10052e-008,1.0685
4.10438e-008,1.1154
4.10824e-008,1.1477
4.11209e-008,1.1501
4.11595e-008,1.1325
4.11981e-008,1.0766
4.12367e-008,0.9813
