.HEADER
..NAMES
Time,V U4.K9
3.94256e-008,0.8149
3.94623e-008,0.8786
3.94990e-008,0.9187
3.95356e-008,0.9376
3.95723e-008,0.9429
3.96090e-008,0.9422
3.96457e-008,0.9413
3.96824e-008,0.9442
3.97190e-008,0.9520
3.97557e-008,0.9637
3.97924e-008,0.9762
3.98291e-008,0.9868
3.98657e-008,0.9937
3.99024e-008,0.9973
3.99391e-008,0.9999
3.99757e-008,1.0048
4.00124e-008,1.0141
4.00491e-008,1.0283
4.00858e-008,1.0460
4.01225e-008,1.0640
4.01591e-008,1.0789
4.01958e-008,1.0877
4.02325e-008,1.0894
4.02691e-008,1.0854
4.03058e-008,1.0787
4.03425e-008,1.0725
4.03792e-008,1.0697
4.04158e-008,1.0720
4.04525e-008,1.0791
4.04892e-008,1.0888
4.05259e-008,1.0974
4.05626e-008,1.1024
4.05992e-008,1.1029
4.06359e-008,1.0999
4.06726e-008,1.0954
4.07092e-008,1.0913
4.07459e-008,1.0892
4.07826e-008,1.0899
4.08193e-008,1.0931
4.08560e-008,1.0976
4.08926e-008,1.1015
4.09293e-008,1.1031
4.09660e-008,1.1017
4.10027e-008,1.0978
4.10393e-008,1.0926
4.10760e-008,1.0879
4.11127e-008,1.0847
4.11493e-008,1.0837
4.11860e-008,1.0846
4.12227e-008,1.0866
4.12594e-008,1.0889
4.12961e-008,1.0905
4.13327e-008,1.0907
4.13694e-008,1.0897
4.14061e-008,1.0882
4.14427e-008,1.0868
4.14794e-008,1.0864
4.15161e-008,1.0871
4.15528e-008,1.0887
4.15894e-008,1.0903
4.16261e-008,1.0913
4.16628e-008,1.0912
4.16995e-008,1.0902
4.17362e-008,1.0887
4.17728e-008,1.0871
4.18095e-008,1.0860
4.18462e-008,1.0857
4.18828e-008,1.0865
4.19195e-008,1.0886
4.19562e-008,1.0911
4.19929e-008,1.0915
4.20296e-008,1.0841
4.20662e-008,1.0612
4.21029e-008,1.0167
4.21396e-008,0.9505
4.21763e-008,0.8656
4.22129e-008,0.7678
4.22496e-008,0.6671
4.22863e-008,0.5771
4.23229e-008,0.5090
4.23596e-008,0.4671
4.23963e-008,0.4493
4.24330e-008,0.4490
4.24697e-008,0.4574
4.25063e-008,0.4658
4.25430e-008,0.4686
4.25797e-008,0.4641
4.26163e-008,0.4535
4.26530e-008,0.4403
4.26897e-008,0.4285
4.27264e-008,0.4206
4.27631e-008,0.4165
4.27997e-008,0.4141
4.28364e-008,0.4103
4.28731e-008,0.4040
4.29098e-008,0.3982
4.29464e-008,0.4008
4.29831e-008,0.4226
4.30198e-008,0.4712
4.30564e-008,0.5460
4.30931e-008,0.6390
4.31298e-008,0.7401
4.31665e-008,0.8368
4.32032e-008,0.9140
4.32398e-008,0.9594
4.32765e-008,0.9729
4.33132e-008,0.9642
4.33498e-008,0.9463
4.33865e-008,0.9304
4.34232e-008,0.9242
4.34599e-008,0.9302
4.34965e-008,0.9459
4.35332e-008,0.9658
4.35699e-008,0.9836
4.36066e-008,0.9945
4.36433e-008,0.9974
4.36799e-008,0.9951
4.37166e-008,0.9931
4.37533e-008,0.9970
4.37899e-008,1.0098
4.38266e-008,1.0313
4.38633e-008,1.0560
4.39000e-008,1.0730
4.39367e-008,1.0676
4.39733e-008,1.0296
4.40100e-008,0.9596
4.40467e-008,0.8650
4.40834e-008,0.7552
4.41200e-008,0.6442
4.41567e-008,0.5504
4.41934e-008,0.4877
4.42300e-008,0.4580
4.42667e-008,0.4536
4.43034e-008,0.4628
4.43401e-008,0.4742
4.43768e-008,0.4797
4.44134e-008,0.4760
4.44501e-008,0.4645
4.44868e-008,0.4493
4.45234e-008,0.4357
4.45601e-008,0.4280
4.45968e-008,0.4273
4.46335e-008,0.4309
4.46701e-008,0.4332
4.47068e-008,0.4293
4.47435e-008,0.4163
4.47802e-008,0.3949
4.48169e-008,0.3685
4.48535e-008,0.3428
4.48902e-008,0.3238
4.49269e-008,0.3151
4.49635e-008,0.3167
4.50002e-008,0.3259
4.50369e-008,0.3382
4.50736e-008,0.3487
4.51103e-008,0.3530
4.51469e-008,0.3493
4.51836e-008,0.3392
4.52203e-008,0.3268
4.52570e-008,0.3168
4.52936e-008,0.3122
4.53303e-008,0.3133
4.53670e-008,0.3183
4.54036e-008,0.3244
4.54403e-008,0.3290
4.54770e-008,0.3304
4.55137e-008,0.3281
4.55504e-008,0.3229
4.55870e-008,0.3168
4.56237e-008,0.3126
4.56604e-008,0.3128
4.56970e-008,0.3204
4.57337e-008,0.3394
4.57704e-008,0.3750
4.58071e-008,0.4301
4.58437e-008,0.5034
4.58804e-008,0.5888
4.59171e-008,0.6787
4.59538e-008,0.7653
4.59905e-008,0.8400
4.60271e-008,0.8944
4.60638e-008,0.9255
4.61005e-008,0.9381
4.61371e-008,0.9403
4.61738e-008,0.9390
4.62105e-008,0.9391
4.62472e-008,0.9432
4.62839e-008,0.9519
4.63205e-008,0.9639
4.63572e-008,0.9764
4.63939e-008,0.9869
4.64306e-008,0.9938
4.64672e-008,0.9980
4.65039e-008,1.0021
4.65406e-008,1.0092
4.65772e-008,1.0208
4.66139e-008,1.0374
4.66506e-008,1.0565
4.66873e-008,1.0719
4.67240e-008,1.0725
4.67606e-008,1.0468
4.67973e-008,0.9900
4.68340e-008,0.9074
4.68706e-008,0.8072
4.69073e-008,0.6988
4.69440e-008,0.5967
4.69807e-008,0.5180
4.70173e-008,0.4718
4.70540e-008,0.4547
4.70907e-008,0.4570
4.71274e-008,0.4679
4.71641e-008,0.4780
4.72007e-008,0.4809
4.72374e-008,0.4750
4.72741e-008,0.4624
4.73107e-008,0.4472
4.73474e-008,0.4348
4.73841e-008,0.4285
4.74208e-008,0.4283
4.74575e-008,0.4304
4.74941e-008,0.4297
4.75308e-008,0.4220
4.75675e-008,0.4060
4.76041e-008,0.3830
4.76408e-008,0.3573
4.76775e-008,0.3344
4.77142e-008,0.3197
4.77508e-008,0.3154
4.77875e-008,0.3205
4.78242e-008,0.3313
4.78609e-008,0.3434
4.78976e-008,0.3517
4.79342e-008,0.3527
4.79709e-008,0.3458
4.80076e-008,0.3339
4.80442e-008,0.3216
4.80809e-008,0.3133
4.81176e-008,0.3110
4.81543e-008,0.3140
4.81910e-008,0.3200
4.82276e-008,0.3262
4.82643e-008,0.3303
4.83010e-008,0.3307
4.83377e-008,0.3271
4.83743e-008,0.3210
4.84110e-008,0.3148
4.84477e-008,0.3112
4.84843e-008,0.3115
4.85210e-008,0.3155
4.85577e-008,0.3219
4.85944e-008,0.3283
4.86311e-008,0.3331
4.86677e-008,0.3352
4.87044e-008,0.3346
4.87411e-008,0.3321
4.87777e-008,0.3287
4.88144e-008,0.3259
4.88511e-008,0.3247
4.88878e-008,0.3253
4.89244e-008,0.3270
4.89611e-008,0.3288
4.89978e-008,0.3298
4.90345e-008,0.3293
4.90712e-008,0.3276
4.91078e-008,0.3256
4.91445e-008,0.3242
4.91812e-008,0.3239
4.92178e-008,0.3249
4.92545e-008,0.3266
4.92912e-008,0.3284
4.93279e-008,0.3300
4.93646e-008,0.3307
4.94012e-008,0.3310
4.94379e-008,0.3324
4.94746e-008,0.3390
4.95113e-008,0.3572
4.95479e-008,0.3935
4.95846e-008,0.4507
4.96213e-008,0.5263
4.96579e-008,0.6133
4.96946e-008,0.7036
4.97313e-008,0.7886
4.97680e-008,0.8586
4.98047e-008,0.9062
4.98413e-008,0.9314
4.98780e-008,0.9409
4.99147e-008,0.9425
4.99513e-008,0.9423
4.99880e-008,0.9446
5.00247e-008,0.9513
5.00614e-008,0.9616
5.00980e-008,0.9732
5.01347e-008,0.9835
5.01714e-008,0.9907
5.02081e-008,0.9948
5.02448e-008,0.9979
5.02814e-008,1.0029
5.03181e-008,1.0121
5.03548e-008,1.0265
5.03914e-008,1.0451
5.04281e-008,1.0629
5.04648e-008,1.0706
5.05015e-008,1.0560
5.05382e-008,1.0110
5.05748e-008,0.9375
5.06115e-008,0.8432
5.06482e-008,0.7367
5.06849e-008,0.6302
5.07215e-008,0.5411
5.07582e-008,0.4821
5.07949e-008,0.4548
5.08315e-008,0.4512
5.08682e-008,0.4608
5.09049e-008,0.4729
5.09416e-008,0.4798
5.09783e-008,0.4778
5.10149e-008,0.4678
5.10516e-008,0.4533
5.10883e-008,0.4394
5.11249e-008,0.4303
5.11616e-008,0.4275
5.11983e-008,0.4287
5.12350e-008,0.4292
5.12716e-008,0.4243
5.13083e-008,0.4126
5.13450e-008,0.3973
5.13817e-008,0.3873
5.14184e-008,0.3958
5.14550e-008,0.4336
5.14917e-008,0.5027
5.15284e-008,0.5952
5.15650e-008,0.6998
5.16017e-008,0.8039
5.16384e-008,0.8914
5.16751e-008,0.9473
5.17118e-008,0.9682
5.17484e-008,0.9631
5.17851e-008,0.9464
5.18218e-008,0.9305
5.18584e-008,0.9240
5.18951e-008,0.9298
5.19318e-008,0.9454
5.19685e-008,0.9653
5.20051e-008,0.9831
5.20418e-008,0.9939
5.20785e-008,0.9960
5.21152e-008,0.9920
5.21519e-008,0.9879
5.21885e-008,0.9897
5.22252e-008,1.0013
5.22619e-008,1.0230
5.22985e-008,1.0498
5.23352e-008,1.0710
5.23719e-008,1.0720
5.24086e-008,1.0409
5.24453e-008,0.9761
5.24819e-008,0.8848
5.25186e-008,0.7761
5.25553e-008,0.6631
5.25920e-008,0.5639
5.26286e-008,0.4944
5.26653e-008,0.4592
5.27020e-008,0.4514
5.27386e-008,0.4596
5.27753e-008,0.4718
5.28120e-008,0.4790
5.28487e-008,0.4770
5.28854e-008,0.4669
5.29220e-008,0.4522
5.29587e-008,0.4381
5.29954e-008,0.4291
5.30320e-008,0.4271
5.30687e-008,0.4302
5.31054e-008,0.4332
5.31421e-008,0.4308
5.31787e-008,0.4197
5.32154e-008,0.3997
5.32521e-008,0.3740
5.32888e-008,0.3478
5.33255e-008,0.3273
5.33621e-008,0.3164
5.33988e-008,0.3160
5.34355e-008,0.3237
5.34721e-008,0.3355
5.35088e-008,0.3465
5.35455e-008,0.3523
5.35822e-008,0.3503
5.36189e-008,0.3413
5.36555e-008,0.3292
5.36922e-008,0.3185
5.37289e-008,0.3128
5.37656e-008,0.3129
5.38022e-008,0.3173
5.38389e-008,0.3232
5.38756e-008,0.3281
5.39122e-008,0.3302
5.39489e-008,0.3287
5.39856e-008,0.3241
5.40223e-008,0.3182
5.40590e-008,0.3134
5.40956e-008,0.3126
5.41323e-008,0.3184
5.41690e-008,0.3348
5.42056e-008,0.3669
5.42423e-008,0.4185
5.42790e-008,0.4889
5.43157e-008,0.5729
5.43523e-008,0.6627
5.43890e-008,0.7507
5.44257e-008,0.8283
5.44624e-008,0.8868
5.44991e-008,0.9218
5.45357e-008,0.9369
5.45724e-008,0.9401
5.46091e-008,0.9390
5.46457e-008,0.9385
5.46824e-008,0.9419
5.47191e-008,0.9499
5.47558e-008,0.9616
5.47925e-008,0.9744
5.48291e-008,0.9854
5.48658e-008,0.9929
5.49025e-008,0.9973
5.49392e-008,1.0010
5.49758e-008,1.0073
5.50125e-008,1.0181
5.50492e-008,1.0339
5.50858e-008,1.0530
5.51225e-008,1.0698
5.51592e-008,1.0742
5.51959e-008,1.0540
5.52326e-008,1.0028
5.52692e-008,0.9243
5.53059e-008,0.8266
5.53426e-008,0.7188
5.53792e-008,0.6142
5.54159e-008,0.5303
5.54526e-008,0.4780
5.54893e-008,0.4562
5.55259e-008,0.4557
5.55626e-008,0.4657
5.55993e-008,0.4764
5.56360e-008,0.4809
5.56727e-008,0.4766
5.57093e-008,0.4649
5.57460e-008,0.4499
5.57827e-008,0.4366
5.58193e-008,0.4291
5.58560e-008,0.4280
5.58927e-008,0.4301
5.59294e-008,0.4302
5.59661e-008,0.4239
5.60027e-008,0.4105
5.60394e-008,0.3943
5.60761e-008,0.3854
5.61128e-008,0.3972
5.61494e-008,0.4399
5.61861e-008,0.5138
5.62228e-008,0.6096
5.62594e-008,0.7160
5.62961e-008,0.8195
5.63328e-008,0.9033
5.63695e-008,0.9536
5.64062e-008,0.9692
5.64428e-008,0.9608
5.64795e-008,0.9430
5.65162e-008,0.9280
5.65528e-008,0.9235
5.65895e-008,0.9313
5.66262e-008,0.9483
5.66629e-008,0.9685
5.66996e-008,0.9856
5.67362e-008,0.9951
5.67729e-008,0.9957
5.68096e-008,0.9910
5.68463e-008,0.9871
5.68829e-008,0.9901
5.69196e-008,1.0035
5.69563e-008,1.0266
5.69929e-008,1.0538
5.70296e-008,1.0735
5.70663e-008,1.0709
5.71030e-008,1.0351
5.71397e-008,0.9662
5.71763e-008,0.8719
5.72130e-008,0.7617
5.72497e-008,0.6494
5.72863e-008,0.5534
5.73230e-008,0.4886
5.73597e-008,0.4576
5.73964e-008,0.4525
5.74330e-008,0.4616
5.74697e-008,0.4733
5.75064e-008,0.4792
5.75431e-008,0.4760
5.75798e-008,0.4650
5.76164e-008,0.4502
5.76531e-008,0.4367
5.76898e-008,0.4286
5.77264e-008,0.4276
5.77631e-008,0.4310
5.77998e-008,0.4335
5.78365e-008,0.4300
5.78732e-008,0.4184
5.79098e-008,0.4020
5.79465e-008,0.3900
5.79832e-008,0.3958
5.80199e-008,0.4307
5.80565e-008,0.4975
5.80932e-008,0.5887
5.81299e-008,0.6931
5.81665e-008,0.7981
5.82032e-008,0.8876
5.82399e-008,0.9462
5.82766e-008,0.9695
5.83133e-008,0.9659
5.83499e-008,0.9494
5.83866e-008,0.9330
5.84233e-008,0.9255
5.84599e-008,0.9303
5.84966e-008,0.9451
5.85333e-008,0.9645
5.85700e-008,0.9821
5.86066e-008,0.9931
5.86433e-008,0.9958
5.86800e-008,0.9923
5.87167e-008,0.9883
5.87534e-008,0.9897
5.87900e-008,1.0001
5.88267e-008,1.0197
5.88634e-008,1.0450
5.89000e-008,1.0702
5.89367e-008,1.0891
5.89734e-008,1.0978
5.90101e-008,1.0964
5.90468e-008,1.0879
5.90834e-008,1.0770
5.91201e-008,1.0683
5.91568e-008,1.0655
5.91935e-008,1.0704
5.92301e-008,1.0814
5.92668e-008,1.0941
5.93035e-008,1.1034
5.93401e-008,1.1064
5.93768e-008,1.1032
5.94135e-008,1.0963
5.94502e-008,1.0892
5.94869e-008,1.0847
5.95235e-008,1.0843
5.95602e-008,1.0880
5.95969e-008,1.0945
5.96335e-008,1.1013
5.96702e-008,1.1057
5.97069e-008,1.1062
5.97436e-008,1.1025
5.97802e-008,1.0961
5.98169e-008,1.0892
5.98536e-008,1.0842
5.98903e-008,1.0822
5.99269e-008,1.0829
5.99636e-008,1.0855
6.00003e-008,1.0886
6.00370e-008,1.0909
6.00737e-008,1.0917
6.01103e-008,1.0907
6.01470e-008,1.0887
6.01837e-008,1.0866
6.02204e-008,1.0857
6.02570e-008,1.0864
6.02937e-008,1.0884
6.03304e-008,1.0910
6.03671e-008,1.0928
6.04037e-008,1.0931
6.04404e-008,1.0918
6.04771e-008,1.0895
6.05137e-008,1.0871
6.05504e-008,1.0854
6.05871e-008,1.0848
6.06238e-008,1.0854
6.06604e-008,1.0869
6.06971e-008,1.0885
6.07338e-008,1.0897
6.07705e-008,1.0898
6.08072e-008,1.0890
6.08438e-008,1.0877
6.08805e-008,1.0864
6.09172e-008,1.0858
6.09539e-008,1.0861
6.09905e-008,1.0869
6.10272e-008,1.0880
6.10639e-008,1.0889
6.11006e-008,1.0893
6.11372e-008,1.0890
6.11739e-008,1.0881
6.12106e-008,1.0870
6.12472e-008,1.0861
6.12839e-008,1.0858
6.13206e-008,1.0862
6.13573e-008,1.0872
6.13939e-008,1.0882
6.14306e-008,1.0890
6.14673e-008,1.0892
6.15040e-008,1.0887
6.15407e-008,1.0879
6.15773e-008,1.0870
6.16140e-008,1.0865
6.16507e-008,1.0865
6.16874e-008,1.0870
6.17240e-008,1.0878
6.17607e-008,1.0886
6.17974e-008,1.0890
6.18341e-008,1.0890
6.18707e-008,1.0885
6.19074e-008,1.0877
