.HEADER
..NAMES
Time,V U2.M3
3.94256e-008,0.3446
3.94623e-008,0.3361
3.94990e-008,0.3292
3.95356e-008,0.3258
3.95723e-008,0.3261
3.96090e-008,0.3294
3.96457e-008,0.3336
3.96824e-008,0.3366
3.97190e-008,0.3371
3.97557e-008,0.3345
3.97924e-008,0.3298
3.98291e-008,0.3245
3.98657e-008,0.3202
3.99024e-008,0.3180
3.99391e-008,0.3179
3.99757e-008,0.3194
4.00124e-008,0.3213
4.00491e-008,0.3225
4.00858e-008,0.3226
4.01225e-008,0.3213
4.01591e-008,0.3195
4.01958e-008,0.3178
4.02325e-008,0.3170
4.02691e-008,0.3176
4.03058e-008,0.3196
4.03425e-008,0.3225
4.03792e-008,0.3257
4.04158e-008,0.3285
4.04525e-008,0.3305
4.04892e-008,0.3317
4.05259e-008,0.3320
4.05626e-008,0.3319
4.05992e-008,0.3317
4.06359e-008,0.3313
4.06726e-008,0.3310
4.07092e-008,0.3306
4.07459e-008,0.3301
4.07826e-008,0.3294
4.08193e-008,0.3288
4.08560e-008,0.3283
4.08926e-008,0.3282
4.09293e-008,0.3283
4.09660e-008,0.3288
4.10027e-008,0.3293
4.10393e-008,0.3296
4.10760e-008,0.3298
4.11127e-008,0.3298
4.11493e-008,0.3299
4.11860e-008,0.3309
4.12227e-008,0.3344
4.12594e-008,0.3433
4.12961e-008,0.3616
4.13327e-008,0.3933
4.13694e-008,0.4416
4.14061e-008,0.5070
4.14427e-008,0.5870
4.14794e-008,0.6754
4.15161e-008,0.7641
4.15528e-008,0.8445
4.15894e-008,0.9102
4.16261e-008,0.9576
4.16628e-008,0.9874
4.16995e-008,1.0033
4.17362e-008,1.0109
4.17728e-008,1.0156
4.18095e-008,1.0213
4.18462e-008,1.0296
4.18828e-008,1.0399
4.19195e-008,1.0504
4.19562e-008,1.0591
4.19929e-008,1.0646
4.20296e-008,1.0670
4.20662e-008,1.0674
4.21029e-008,1.0677
4.21396e-008,1.0692
4.21763e-008,1.0729
4.22129e-008,1.0781
4.22496e-008,1.0836
4.22863e-008,1.0878
4.23229e-008,1.0895
4.23596e-008,1.0887
4.23963e-008,1.0861
4.24330e-008,1.0832
4.24697e-008,1.0817
4.25063e-008,1.0824
4.25430e-008,1.0855
4.25797e-008,1.0901
4.26163e-008,1.0948
4.26530e-008,1.0984
4.26897e-008,1.1001
4.27264e-008,1.0999
4.27631e-008,1.0986
4.27997e-008,1.0971
4.28364e-008,1.0963
4.28731e-008,1.0966
4.29098e-008,1.0979
4.29464e-008,1.0996
4.29831e-008,1.1009
4.30198e-008,1.1013
4.30564e-008,1.1004
4.30931e-008,1.0984
4.31298e-008,1.0957
4.31665e-008,1.0929
4.32032e-008,1.0906
4.32398e-008,1.0889
4.32765e-008,1.0880
4.33132e-008,1.0876
4.33498e-008,1.0874
4.33865e-008,1.0873
4.34232e-008,1.0871
4.34599e-008,1.0870
4.34965e-008,1.0870
4.35332e-008,1.0873
4.35699e-008,1.0879
4.36066e-008,1.0885
4.36433e-008,1.0890
4.36799e-008,1.0893
4.37166e-008,1.0892
4.37533e-008,1.0888
4.37899e-008,1.0883
4.38266e-008,1.0879
4.38633e-008,1.0877
4.39000e-008,1.0878
4.39367e-008,1.0881
4.39733e-008,1.0883
4.40100e-008,1.0885
4.40467e-008,1.0885
4.40834e-008,1.0884
4.41200e-008,1.0882
4.41567e-008,1.0881
4.41934e-008,1.0881
4.42300e-008,1.0882
4.42667e-008,1.0884
4.43034e-008,1.0885
4.43401e-008,1.0885
4.43768e-008,1.0884
4.44134e-008,1.0881
4.44501e-008,1.0879
4.44868e-008,1.0877
4.45234e-008,1.0877
4.45601e-008,1.0878
4.45968e-008,1.0880
4.46335e-008,1.0883
4.46701e-008,1.0884
4.47068e-008,1.0885
4.47435e-008,1.0884
4.47802e-008,1.0882
4.48169e-008,1.0881
4.48535e-008,1.0881
4.48902e-008,1.0884
4.49269e-008,1.0890
4.49635e-008,1.0899
4.50002e-008,1.0900
4.50369e-008,1.0872
4.50736e-008,1.0775
4.51103e-008,1.0561
4.51469e-008,1.0183
4.51836e-008,0.9612
4.52203e-008,0.8848
4.52570e-008,0.7938
4.52936e-008,0.6960
4.53303e-008,0.6015
4.53670e-008,0.5198
4.54036e-008,0.4577
4.54403e-008,0.4177
4.54770e-008,0.3973
4.55137e-008,0.3910
4.55504e-008,0.3916
4.55870e-008,0.3927
4.56237e-008,0.3902
4.56604e-008,0.3831
4.56970e-008,0.3728
4.57337e-008,0.3622
4.57704e-008,0.3539
4.58071e-008,0.3492
4.58437e-008,0.3481
4.58804e-008,0.3488
4.59171e-008,0.3491
4.59538e-008,0.3475
4.59905e-008,0.3434
4.60271e-008,0.3377
4.60638e-008,0.3322
4.61005e-008,0.3286
4.61371e-008,0.3281
4.61738e-008,0.3305
4.62105e-008,0.3344
4.62472e-008,0.3379
4.62839e-008,0.3393
4.63205e-008,0.3377
4.63572e-008,0.3334
4.63939e-008,0.3277
4.64306e-008,0.3224
4.64672e-008,0.3189
4.65039e-008,0.3177
4.65406e-008,0.3187
4.65772e-008,0.3208
4.66139e-008,0.3227
4.66506e-008,0.3236
4.66873e-008,0.3230
4.67240e-008,0.3213
4.67606e-008,0.3195
4.67973e-008,0.3190
4.68340e-008,0.3220
4.68706e-008,0.3312
4.69073e-008,0.3505
4.69440e-008,0.3834
4.69807e-008,0.4329
4.70173e-008,0.4993
4.70540e-008,0.5802
4.70907e-008,0.6696
4.71274e-008,0.7594
4.71641e-008,0.8411
4.72007e-008,0.9077
4.72374e-008,0.9558
4.72741e-008,0.9857
4.73107e-008,1.0010
4.73474e-008,1.0078
4.73841e-008,1.0118
4.74208e-008,1.0171
4.74575e-008,1.0258
4.74941e-008,1.0370
4.75308e-008,1.0488
4.75675e-008,1.0586
4.76041e-008,1.0649
4.76408e-008,1.0676
4.76775e-008,1.0680
4.77142e-008,1.0682
4.77508e-008,1.0700
4.77875e-008,1.0741
4.78242e-008,1.0785
4.78609e-008,1.0785
4.78976e-008,1.0676
4.79342e-008,1.0391
4.79709e-008,0.9887
4.80076e-008,0.9158
4.80442e-008,0.8249
4.80809e-008,0.7249
4.81176e-008,0.6269
4.81543e-008,0.5412
4.81910e-008,0.4753
4.82276e-008,0.4321
4.82643e-008,0.4093
4.83010e-008,0.4012
4.83377e-008,0.4007
4.83743e-008,0.4014
4.84110e-008,0.3991
4.84477e-008,0.3928
4.84843e-008,0.3837
4.85210e-008,0.3745
4.85577e-008,0.3672
4.85944e-008,0.3630
4.86311e-008,0.3616
4.86677e-008,0.3612
4.87044e-008,0.3599
4.87411e-008,0.3561
4.87777e-008,0.3495
4.88144e-008,0.3413
4.88511e-008,0.3334
4.88878e-008,0.3278
4.89244e-008,0.3257
4.89611e-008,0.3272
4.89978e-008,0.3310
4.90345e-008,0.3349
4.90712e-008,0.3372
4.91078e-008,0.3368
4.91445e-008,0.3336
4.91812e-008,0.3287
4.92178e-008,0.3237
4.92545e-008,0.3199
4.92912e-008,0.3182
4.93279e-008,0.3185
4.93646e-008,0.3200
4.94012e-008,0.3216
4.94379e-008,0.3225
4.94746e-008,0.3222
4.95113e-008,0.3209
4.95479e-008,0.3191
4.95846e-008,0.3177
4.96213e-008,0.3173
4.96579e-008,0.3183
4.96946e-008,0.3204
4.97313e-008,0.3234
4.97680e-008,0.3264
4.98047e-008,0.3291
4.98413e-008,0.3309
4.98780e-008,0.3318
4.99147e-008,0.3321
4.99513e-008,0.3319
4.99880e-008,0.3316
5.00247e-008,0.3313
5.00614e-008,0.3309
5.00980e-008,0.3305
5.01347e-008,0.3299
5.01714e-008,0.3293
5.02081e-008,0.3288
5.02448e-008,0.3284
5.02814e-008,0.3283
5.03181e-008,0.3285
5.03548e-008,0.3289
5.03914e-008,0.3294
5.04281e-008,0.3297
5.04648e-008,0.3298
5.05015e-008,0.3298
5.05382e-008,0.3301
5.05748e-008,0.3315
5.06115e-008,0.3360
5.06482e-008,0.3468
5.06849e-008,0.3679
5.07215e-008,0.4034
5.07582e-008,0.4558
5.07949e-008,0.5251
5.08315e-008,0.6077
5.08682e-008,0.6971
5.09049e-008,0.7845
5.09416e-008,0.8619
5.09783e-008,0.9233
5.10149e-008,0.9664
5.10516e-008,0.9923
5.10883e-008,1.0057
5.11249e-008,1.0121
5.11616e-008,1.0168
5.11983e-008,1.0231
5.12350e-008,1.0320
5.12716e-008,1.0426
5.13083e-008,1.0528
5.13450e-008,1.0608
5.13817e-008,1.0655
5.14184e-008,1.0675
5.14550e-008,1.0680
5.14917e-008,1.0691
5.15284e-008,1.0719
5.15650e-008,1.0758
5.16017e-008,1.0773
5.16384e-008,1.0705
5.16751e-008,1.0488
5.17118e-008,1.0065
5.17484e-008,0.9413
5.17851e-008,0.8556
5.18218e-008,0.7570
5.18584e-008,0.6562
5.18951e-008,0.5644
5.19318e-008,0.4908
5.19685e-008,0.4400
5.20051e-008,0.4116
5.20418e-008,0.4005
5.20785e-008,0.3995
5.21152e-008,0.4013
5.21519e-008,0.4009
5.21885e-008,0.3958
5.22252e-008,0.3869
5.22619e-008,0.3767
5.22985e-008,0.3681
5.23352e-008,0.3626
5.23719e-008,0.3607
5.24086e-008,0.3608
5.24453e-008,0.3607
5.24819e-008,0.3584
5.25186e-008,0.3530
5.25553e-008,0.3451
5.25920e-008,0.3366
5.26286e-008,0.3296
5.26653e-008,0.3259
5.27020e-008,0.3261
5.27386e-008,0.3292
5.27753e-008,0.3334
5.28120e-008,0.3365
5.28487e-008,0.3371
5.28854e-008,0.3347
5.29220e-008,0.3302
5.29587e-008,0.3249
5.29954e-008,0.3205
5.30320e-008,0.3181
5.30687e-008,0.3179
5.31054e-008,0.3193
5.31421e-008,0.3212
5.31787e-008,0.3225
5.32154e-008,0.3226
5.32521e-008,0.3215
5.32888e-008,0.3196
5.33255e-008,0.3181
5.33621e-008,0.3182
5.33988e-008,0.3217
5.34355e-008,0.3313
5.34721e-008,0.3504
5.35088e-008,0.3828
5.35455e-008,0.4313
5.35822e-008,0.4968
5.36189e-008,0.5768
5.36555e-008,0.6656
5.36922e-008,0.7552
5.37289e-008,0.8371
5.37656e-008,0.9042
5.38022e-008,0.9528
5.38389e-008,0.9833
5.38756e-008,0.9992
5.39122e-008,1.0064
5.39489e-008,1.0107
5.39856e-008,1.0163
5.40223e-008,1.0251
5.40590e-008,1.0365
5.40956e-008,1.0483
5.41323e-008,1.0580
5.41690e-008,1.0642
5.42056e-008,1.0668
5.42423e-008,1.0672
5.42790e-008,1.0674
5.43157e-008,1.0694
5.43523e-008,1.0738
5.43890e-008,1.0785
5.44257e-008,1.0789
5.44624e-008,1.0684
5.44991e-008,1.0405
5.45357e-008,0.9908
5.45724e-008,0.9187
5.46091e-008,0.8284
5.46457e-008,0.7287
5.46824e-008,0.6305
5.47191e-008,0.5443
5.47558e-008,0.4776
5.47925e-008,0.4334
5.48291e-008,0.4098
5.48658e-008,0.4010
5.49025e-008,0.4002
5.49392e-008,0.4009
5.49758e-008,0.3990
5.50125e-008,0.3929
5.50492e-008,0.3841
5.50858e-008,0.3749
5.51225e-008,0.3676
5.51592e-008,0.3632
5.51959e-008,0.3615
5.52326e-008,0.3610
5.52692e-008,0.3597
5.53059e-008,0.3559
5.53426e-008,0.3496
5.53792e-008,0.3415
5.54159e-008,0.3337
5.54526e-008,0.3280
5.54893e-008,0.3259
5.55259e-008,0.3272
5.55626e-008,0.3308
5.55993e-008,0.3347
5.56360e-008,0.3371
5.56727e-008,0.3368
5.57093e-008,0.3338
5.57460e-008,0.3290
5.57827e-008,0.3239
5.58193e-008,0.3201
5.58560e-008,0.3183
5.58927e-008,0.3184
5.59294e-008,0.3198
5.59661e-008,0.3215
5.60027e-008,0.3224
5.60394e-008,0.3222
5.60761e-008,0.3210
5.61128e-008,0.3193
5.61494e-008,0.3182
5.61861e-008,0.3190
5.62228e-008,0.3238
5.62594e-008,0.3355
5.62961e-008,0.3577
5.63328e-008,0.3943
5.63695e-008,0.4474
5.64062e-008,0.5172
5.64428e-008,0.6004
5.64795e-008,0.6903
5.65162e-008,0.7787
5.65528e-008,0.8571
5.65895e-008,0.9193
5.66262e-008,0.9628
5.66629e-008,0.9888
5.66996e-008,1.0018
5.67362e-008,1.0077
5.67729e-008,1.0121
5.68096e-008,1.0186
5.68463e-008,1.0282
5.68829e-008,1.0399
5.69196e-008,1.0512
5.69563e-008,1.0600
5.69929e-008,1.0651
5.70296e-008,1.0669
5.70663e-008,1.0668
5.71030e-008,1.0669
5.71397e-008,1.0688
5.71763e-008,1.0732
5.72130e-008,1.0791
5.72497e-008,1.0850
5.72863e-008,1.0890
5.73230e-008,1.0902
5.73597e-008,1.0886
5.73964e-008,1.0853
5.74330e-008,1.0821
5.74697e-008,1.0808
5.75064e-008,1.0822
5.75431e-008,1.0862
5.75798e-008,1.0915
5.76164e-008,1.0965
5.76531e-008,1.1000
5.76898e-008,1.1011
5.77264e-008,1.1003
5.77631e-008,1.0984
5.77998e-008,1.0966
5.78365e-008,1.0959
5.78732e-008,1.0966
5.79098e-008,1.0984
5.79465e-008,1.1004
5.79832e-008,1.1019
5.80199e-008,1.1020
5.80565e-008,1.1007
5.80932e-008,1.0981
5.81299e-008,1.0951
5.81665e-008,1.0921
5.82032e-008,1.0899
5.82399e-008,1.0886
5.82766e-008,1.0880
5.83133e-008,1.0879
5.83499e-008,1.0879
5.83866e-008,1.0877
5.84233e-008,1.0874
5.84599e-008,1.0871
5.84966e-008,1.0870
5.85333e-008,1.0873
5.85700e-008,1.0880
5.86066e-008,1.0887
5.86433e-008,1.0893
5.86800e-008,1.0896
5.87167e-008,1.0894
5.87534e-008,1.0889
5.87900e-008,1.0883
5.88267e-008,1.0878
5.88634e-008,1.0876
5.89000e-008,1.0878
5.89367e-008,1.0881
5.89734e-008,1.0885
5.90101e-008,1.0887
5.90468e-008,1.0887
5.90834e-008,1.0886
5.91201e-008,1.0883
5.91568e-008,1.0881
5.91935e-008,1.0881
5.92301e-008,1.0882
5.92668e-008,1.0884
5.93035e-008,1.0885
5.93401e-008,1.0886
5.93768e-008,1.0885
5.94135e-008,1.0882
5.94502e-008,1.0879
5.94869e-008,1.0877
5.95235e-008,1.0876
5.95602e-008,1.0878
5.95969e-008,1.0881
5.96335e-008,1.0884
5.96702e-008,1.0885
5.97069e-008,1.0886
5.97436e-008,1.0885
5.97802e-008,1.0882
5.98169e-008,1.0881
5.98536e-008,1.0881
5.98903e-008,1.0883
5.99269e-008,1.0890
5.99636e-008,1.0899
6.00003e-008,1.0903
6.00370e-008,1.0883
6.00737e-008,1.0804
6.01103e-008,1.0620
6.01470e-008,1.0281
6.01837e-008,0.9752
6.02204e-008,0.9029
6.02570e-008,0.8144
6.02937e-008,0.7174
6.03304e-008,0.6213
6.03671e-008,0.5361
6.04037e-008,0.4694
6.04404e-008,0.4245
6.04771e-008,0.4003
6.05137e-008,0.3915
6.05504e-008,0.3912
6.05871e-008,0.3927
6.06238e-008,0.3912
6.06604e-008,0.3850
6.06971e-008,0.3753
6.07338e-008,0.3645
6.07705e-008,0.3554
6.08072e-008,0.3499
6.08438e-008,0.3481
6.08805e-008,0.3485
6.09172e-008,0.3492
6.09539e-008,0.3481
6.09905e-008,0.3445
6.10272e-008,0.3391
6.10639e-008,0.3333
6.11006e-008,0.3292
6.11372e-008,0.3280
6.11739e-008,0.3298
6.12106e-008,0.3335
6.12472e-008,0.3373
6.12839e-008,0.3392
6.13206e-008,0.3383
6.13573e-008,0.3345
6.13939e-008,0.3290
6.14306e-008,0.3235
6.14673e-008,0.3195
6.15040e-008,0.3178
6.15407e-008,0.3184
6.15773e-008,0.3203
6.16140e-008,0.3224
6.16507e-008,0.3235
6.16874e-008,0.3232
6.17240e-008,0.3217
6.17607e-008,0.3197
6.17974e-008,0.3181
6.18341e-008,0.3177
6.18707e-008,0.3188
6.19074e-008,0.3212
