.HEADER
..NAMES
Time,V U5.G2
4.14681e-008,0.9897
4.15067e-008,1.0373
4.15453e-008,1.0698
4.15838e-008,1.0931
4.16224e-008,1.1106
4.16610e-008,1.1236
4.16996e-008,1.1330
4.17382e-008,1.1399
4.17767e-008,1.1468
4.18153e-008,1.1554
4.18539e-008,1.1650
4.18924e-008,1.1732
4.19310e-008,1.1762
4.19696e-008,1.1742
4.20082e-008,1.1727
4.20468e-008,1.1733
4.20853e-008,1.1740
4.21239e-008,1.1735
4.21625e-008,1.1732
4.22011e-008,1.1737
4.22396e-008,1.1744
4.22782e-008,1.1748
4.23168e-008,1.1750
4.23553e-008,1.1756
4.23939e-008,1.1762
4.24325e-008,1.1769
4.24711e-008,1.1774
4.25097e-008,1.1784
4.25482e-008,1.1816
4.25868e-008,1.1805
4.26254e-008,1.1614
4.26639e-008,1.1039
4.27025e-008,1.0028
4.27411e-008,0.8879
4.27797e-008,0.7774
4.28183e-008,0.6696
4.28568e-008,0.5735
4.28954e-008,0.4980
4.29340e-008,0.4463
4.29726e-008,0.4113
4.30111e-008,0.3858
4.30497e-008,0.3676
4.30883e-008,0.3560
4.31268e-008,0.3499
4.31654e-008,0.3461
4.32040e-008,0.3423
4.32426e-008,0.3358
4.32812e-008,0.3264
4.33197e-008,0.3198
4.33583e-008,0.3182
4.33969e-008,0.3182
4.34354e-008,0.3183
4.34740e-008,0.3196
4.35126e-008,0.3224
4.35512e-008,0.3247
4.35898e-008,0.3253
4.36283e-008,0.3248
4.36669e-008,0.3243
4.37055e-008,0.3244
4.37440e-008,0.3241
4.37826e-008,0.3235
4.38212e-008,0.3229
4.38598e-008,0.3219
4.38983e-008,0.3215
4.39369e-008,0.3221
4.39755e-008,0.3227
4.40141e-008,0.3227
4.40527e-008,0.3226
4.40912e-008,0.3228
4.41298e-008,0.3228
4.41684e-008,0.3226
4.42069e-008,0.3222
4.42455e-008,0.3220
4.42841e-008,0.3222
4.43227e-008,0.3222
4.43613e-008,0.3223
4.43998e-008,0.3248
4.44384e-008,0.3357
4.44770e-008,0.3661
4.45155e-008,0.4306
4.45541e-008,0.5303
4.45927e-008,0.6511
4.46313e-008,0.7624
4.46699e-008,0.8478
4.47084e-008,0.9211
4.47470e-008,0.9839
4.47856e-008,1.0330
4.48242e-008,1.0670
4.48627e-008,1.0911
4.49013e-008,1.1092
4.49399e-008,1.1225
4.49784e-008,1.1323
4.50170e-008,1.1393
4.50556e-008,1.1461
4.50942e-008,1.1546
4.51328e-008,1.1641
4.51713e-008,1.1726
4.52099e-008,1.1762
4.52485e-008,1.1746
4.52870e-008,1.1729
4.53256e-008,1.1733
4.53642e-008,1.1740
4.54028e-008,1.1737
4.54414e-008,1.1733
4.54799e-008,1.1738
4.55185e-008,1.1744
4.55571e-008,1.1748
4.55957e-008,1.1751
4.56342e-008,1.1756
4.56728e-008,1.1762
4.57114e-008,1.1769
4.57499e-008,1.1774
4.57885e-008,1.1772
4.58271e-008,1.1762
4.58657e-008,1.1758
4.59043e-008,1.1762
4.59428e-008,1.1766
4.59814e-008,1.1767
4.60200e-008,1.1766
4.60585e-008,1.1767
4.60971e-008,1.1769
4.61357e-008,1.1769
4.61743e-008,1.1768
4.62129e-008,1.1768
4.62514e-008,1.1769
4.62900e-008,1.1770
4.63286e-008,1.1770
4.63671e-008,1.1770
4.64057e-008,1.1768
4.64443e-008,1.1768
4.64829e-008,1.1770
4.65214e-008,1.1771
4.65600e-008,1.1771
4.65986e-008,1.1770
4.66372e-008,1.1770
4.66758e-008,1.1771
4.67143e-008,1.1771
4.67529e-008,1.1771
4.67915e-008,1.1771
4.68300e-008,1.1771
4.68686e-008,1.1772
4.69072e-008,1.1772
4.69458e-008,1.1772
4.69844e-008,1.1772
4.70229e-008,1.1772
4.70615e-008,1.1772
4.71001e-008,1.1773
4.71386e-008,1.1773
4.71772e-008,1.1775
4.72158e-008,1.1802
4.72544e-008,1.1837
4.72930e-008,1.1772
4.73315e-008,1.1438
4.73701e-008,1.0658
4.74087e-008,0.9546
4.74473e-008,0.8416
4.74858e-008,0.7316
4.75244e-008,0.6275
4.75630e-008,0.5393
4.76015e-008,0.4742
4.76401e-008,0.4300
4.76787e-008,0.3921
4.77173e-008,0.3712
4.77559e-008,0.3831
4.77944e-008,0.4264
4.78330e-008,0.5065
4.78716e-008,0.6154
4.79101e-008,0.7264
4.79487e-008,0.8124
4.79873e-008,0.8864
4.80259e-008,0.9554
4.80645e-008,1.0131
4.81030e-008,1.0536
4.81416e-008,1.0817
4.81802e-008,1.1044
4.82188e-008,1.1223
4.82573e-008,1.1332
4.82959e-008,1.1397
4.83345e-008,1.1471
4.83730e-008,1.1553
4.84116e-008,1.1637
4.84502e-008,1.1718
4.84888e-008,1.1769
4.85274e-008,1.1761
4.85659e-008,1.1739
4.86045e-008,1.1743
4.86431e-008,1.1757
4.86816e-008,1.1754
4.87202e-008,1.1744
4.87588e-008,1.1746
4.87974e-008,1.1755
4.88360e-008,1.1757
4.88745e-008,1.1754
4.89131e-008,1.1759
4.89517e-008,1.1767
4.89902e-008,1.1773
4.90288e-008,1.1777
4.90674e-008,1.1778
4.91060e-008,1.1770
4.91445e-008,1.1763
4.91831e-008,1.1765
4.92217e-008,1.1771
4.92603e-008,1.1772
4.92989e-008,1.1770
4.93374e-008,1.1770
4.93760e-008,1.1773
4.94146e-008,1.1773
4.94531e-008,1.1771
4.94917e-008,1.1771
4.95303e-008,1.1778
4.95689e-008,1.1812
4.96075e-008,1.1837
4.96460e-008,1.1731
4.96846e-008,1.1313
4.97232e-008,1.0439
4.97617e-008,0.9303
4.98003e-008,0.8186
4.98389e-008,0.7091
4.98775e-008,0.6073
4.99160e-008,0.5235
4.99546e-008,0.4635
4.99932e-008,0.4220
5.00318e-008,0.3851
5.00704e-008,0.3713
5.01089e-008,0.3892
5.01475e-008,0.4403
5.01861e-008,0.5273
5.02246e-008,0.6397
5.02632e-008,0.7463
5.03018e-008,0.8282
5.03404e-008,0.9013
5.03790e-008,0.9687
5.04175e-008,1.0229
5.04561e-008,1.0601
5.04947e-008,1.0868
5.05332e-008,1.1085
5.05718e-008,1.1252
5.06104e-008,1.1346
5.06490e-008,1.1410
5.06876e-008,1.1487
5.07261e-008,1.1571
5.07647e-008,1.1654
5.08033e-008,1.1732
5.08419e-008,1.1771
5.08804e-008,1.1755
5.09190e-008,1.1739
5.09576e-008,1.1779
5.09961e-008,1.1842
5.10347e-008,1.1800
5.10733e-008,1.1540
5.11119e-008,1.0880
5.11505e-008,0.9827
5.11890e-008,0.8683
5.12276e-008,0.7579
5.12662e-008,0.6520
5.13047e-008,0.5597
5.13433e-008,0.4887
5.13819e-008,0.4404
5.14205e-008,0.4023
5.14591e-008,0.3728
5.14976e-008,0.3759
5.15362e-008,0.4106
5.15748e-008,0.4823
5.16133e-008,0.5846
5.16519e-008,0.6985
5.16905e-008,0.7911
5.17291e-008,0.8672
5.17676e-008,0.9379
5.18062e-008,0.9992
5.18448e-008,1.0443
5.18834e-008,1.0837
5.19220e-008,1.1303
5.19605e-008,1.1484
5.19991e-008,1.1467
5.20377e-008,1.1120
5.20762e-008,1.0346
5.21148e-008,0.9297
5.21534e-008,0.8197
5.21920e-008,0.7099
5.22306e-008,0.6085
5.22691e-008,0.5234
5.23077e-008,0.4612
5.23463e-008,0.4204
5.23848e-008,0.3927
5.24234e-008,0.3714
5.24620e-008,0.3578
5.25006e-008,0.3527
5.25391e-008,0.3479
5.25777e-008,0.3423
5.26163e-008,0.3365
5.26549e-008,0.3290
5.26935e-008,0.3219
5.27320e-008,0.3183
5.27706e-008,0.3175
5.28092e-008,0.3177
5.28477e-008,0.3216
5.28863e-008,0.3381
5.29249e-008,0.3786
5.29635e-008,0.4531
5.30021e-008,0.5573
5.30406e-008,0.6772
5.30792e-008,0.7829
5.31178e-008,0.8643
5.31563e-008,0.9344
5.31949e-008,0.9941
5.32335e-008,1.0400
5.32721e-008,1.0734
5.33107e-008,1.1176
5.33492e-008,1.1487
5.33878e-008,1.1504
5.34264e-008,1.1319
5.34650e-008,1.0730
5.35035e-008,0.9762
5.35421e-008,0.8671
5.35807e-008,0.7577
5.36192e-008,0.6515
5.36578e-008,0.5577
5.36964e-008,0.4849
5.37350e-008,0.4356
5.37736e-008,0.4029
5.38121e-008,0.3790
5.38507e-008,0.3615
5.38893e-008,0.3540
5.39278e-008,0.3503
5.39664e-008,0.3442
5.40050e-008,0.3387
5.40436e-008,0.3323
5.40822e-008,0.3246
5.41207e-008,0.3192
5.41593e-008,0.3176
5.41979e-008,0.3174
5.42365e-008,0.3177
5.42750e-008,0.3193
5.43136e-008,0.3221
5.43522e-008,0.3244
5.43907e-008,0.3249
5.44293e-008,0.3242
5.44679e-008,0.3243
5.45065e-008,0.3246
5.45451e-008,0.3236
5.45836e-008,0.3226
5.46222e-008,0.3222
5.46608e-008,0.3218
5.46993e-008,0.3216
5.47379e-008,0.3220
5.47765e-008,0.3224
5.48151e-008,0.3225
5.48537e-008,0.3224
5.48922e-008,0.3226
5.49308e-008,0.3226
5.49694e-008,0.3223
5.50079e-008,0.3219
5.50465e-008,0.3219
5.50851e-008,0.3221
5.51237e-008,0.3220
5.51622e-008,0.3219
5.52008e-008,0.3219
5.52394e-008,0.3219
5.52780e-008,0.3220
5.53166e-008,0.3220
5.53551e-008,0.3221
5.53937e-008,0.3220
5.54323e-008,0.3219
5.54708e-008,0.3219
5.55094e-008,0.3219
5.55480e-008,0.3219
5.55866e-008,0.3218
5.56252e-008,0.3218
5.56637e-008,0.3219
5.57023e-008,0.3219
5.57409e-008,0.3218
5.57794e-008,0.3218
5.58180e-008,0.3219
5.58566e-008,0.3218
5.58952e-008,0.3218
5.59338e-008,0.3218
5.59723e-008,0.3218
5.60109e-008,0.3218
5.60495e-008,0.3218
5.60881e-008,0.3218
5.61266e-008,0.3218
5.61652e-008,0.3218
5.62038e-008,0.3218
5.62423e-008,0.3218
5.62809e-008,0.3218
5.63195e-008,0.3218
5.63581e-008,0.3217
5.63967e-008,0.3217
5.64352e-008,0.3217
5.64738e-008,0.3217
5.65124e-008,0.3217
5.65509e-008,0.3218
5.65895e-008,0.3239
5.66281e-008,0.3335
5.66667e-008,0.3609
5.67053e-008,0.4211
5.67438e-008,0.5172
5.67824e-008,0.6370
5.68210e-008,0.7513
5.68596e-008,0.8388
5.68981e-008,0.9131
5.69367e-008,0.9772
5.69753e-008,1.0282
5.70138e-008,1.0636
5.70524e-008,1.0884
5.70910e-008,1.1071
5.71296e-008,1.1210
5.71682e-008,1.1311
5.72067e-008,1.1383
5.72453e-008,1.1451
5.72839e-008,1.1533
5.73224e-008,1.1628
5.73610e-008,1.1717
5.73996e-008,1.1760
5.74382e-008,1.1747
5.74768e-008,1.1728
5.75153e-008,1.1730
5.75539e-008,1.1738
5.75925e-008,1.1736
5.76310e-008,1.1732
5.76696e-008,1.1735
5.77082e-008,1.1742
5.77468e-008,1.1747
5.77853e-008,1.1749
5.78239e-008,1.1754
5.78625e-008,1.1760
5.79011e-008,1.1767
5.79397e-008,1.1773
5.79782e-008,1.1780
5.80168e-008,1.1809
5.80554e-008,1.1817
5.80939e-008,1.1681
5.81325e-008,1.1205
5.81711e-008,1.0274
5.82097e-008,0.9126
5.82483e-008,0.8014
5.82868e-008,0.6925
5.83254e-008,0.5930
5.83640e-008,0.5123
5.84025e-008,0.4558
5.84411e-008,0.4180
5.84797e-008,0.3907
5.85183e-008,0.3710
5.85569e-008,0.3580
5.85954e-008,0.3509
5.86340e-008,0.3469
5.86726e-008,0.3432
5.87112e-008,0.3376
5.87497e-008,0.3285
5.87883e-008,0.3207
5.88269e-008,0.3182
5.88654e-008,0.3182
5.89040e-008,0.3183
5.89426e-008,0.3192
5.89812e-008,0.3217
5.90198e-008,0.3244
5.90583e-008,0.3253
5.90969e-008,0.3249
5.91355e-008,0.3244
5.91740e-008,0.3244
5.92126e-008,0.3242
5.92512e-008,0.3236
5.92898e-008,0.3230
5.93284e-008,0.3221
5.93669e-008,0.3216
5.94055e-008,0.3244
5.94441e-008,0.3354
5.94827e-008,0.3644
5.95212e-008,0.4262
5.95598e-008,0.5238
5.95984e-008,0.6440
5.96370e-008,0.7566
5.96755e-008,0.8427
5.97141e-008,0.9165
5.97527e-008,0.9803
5.97912e-008,1.0307
5.98298e-008,1.0662
5.98684e-008,1.1075
5.99070e-008,1.1453
5.99455e-008,1.1504
5.99841e-008,1.1383
6.00227e-008,1.0892
6.00613e-008,0.9985
6.00999e-008,0.8900
6.01384e-008,0.7813
6.01770e-008,0.6744
6.02156e-008,0.5771
6.02542e-008,0.4988
6.02927e-008,0.4446
6.03313e-008,0.4091
6.03699e-008,0.3837
6.04085e-008,0.3644
6.04470e-008,0.3548
6.04856e-008,0.3511
6.05242e-008,0.3453
6.05627e-008,0.3397
6.06013e-008,0.3338
6.06399e-008,0.3261
6.06785e-008,0.3199
6.07170e-008,0.3176
6.07556e-008,0.3174
6.07942e-008,0.3175
6.08328e-008,0.3187
6.08714e-008,0.3213
6.09099e-008,0.3239
6.09485e-008,0.3249
6.09871e-008,0.3243
6.10257e-008,0.3241
6.10642e-008,0.3245
6.11028e-008,0.3238
6.11414e-008,0.3227
6.11800e-008,0.3223
6.12185e-008,0.3218
6.12571e-008,0.3215
6.12957e-008,0.3218
6.13342e-008,0.3223
6.13728e-008,0.3224
6.14114e-008,0.3223
6.14500e-008,0.3225
6.14885e-008,0.3226
6.15271e-008,0.3224
6.15657e-008,0.3220
6.16043e-008,0.3218
6.16429e-008,0.3220
6.16814e-008,0.3220
6.17200e-008,0.3218
6.17586e-008,0.3218
6.17972e-008,0.3219
6.18357e-008,0.3219
6.18743e-008,0.3220
