.HEADER
..NAMES
Time,V U2.F3&G3
.DATA
3.30202e-008,0.4140
3.30588e-008,0.1943
3.30974e-008,-0.0297
3.31359e-008,-0.2425
3.31745e-008,-0.4249
3.32131e-008,-0.5670
3.32516e-008,-0.6667
3.32902e-008,-0.7439
3.33288e-008,-0.7879
3.33674e-008,-0.7886
3.34060e-008,-0.7436
3.34445e-008,-0.6311
3.34831e-008,-0.4465
3.35217e-008,-0.2297
3.35603e-008,-0.0069
3.35988e-008,0.2088
3.36374e-008,0.3971
3.36760e-008,0.5466
3.37145e-008,0.6532
3.37531e-008,0.7330
3.37917e-008,0.7857
3.38303e-008,0.7937
3.38689e-008,0.7571
3.39074e-008,0.6560
3.39460e-008,0.4802
3.39846e-008,0.2643
3.40231e-008,0.0412
3.40617e-008,-0.1775
3.41003e-008,-0.3712
3.41389e-008,-0.5269
3.41775e-008,-0.6392
3.42160e-008,-0.7216
3.42546e-008,-0.7795
3.42932e-008,-0.7930
3.43318e-008,-0.7640
3.43703e-008,-0.6752
3.44089e-008,-0.5110
3.44475e-008,-0.2992
3.44860e-008,-0.0775
3.45246e-008,0.1427
3.45632e-008,0.3414
3.46018e-008,0.5038
3.46404e-008,0.6238
3.46789e-008,0.7093
3.47175e-008,0.7744
3.47561e-008,0.7957
3.47946e-008,0.7745
3.48332e-008,0.6964
3.48718e-008,0.5428
3.49104e-008,0.3339
3.49490e-008,0.1121
3.49875e-008,-0.1101
3.50261e-008,-0.3137
3.50647e-008,-0.4822
3.51032e-008,-0.6083
3.51418e-008,-0.6972
3.51804e-008,-0.7664
3.52190e-008,-0.7932
3.52575e-008,-0.7785
3.52961e-008,-0.7114
3.53347e-008,-0.5706
3.53733e-008,-0.3681
3.54119e-008,-0.1482
3.54504e-008,0.0744
3.54890e-008,0.2820
3.55276e-008,0.4568
3.55661e-008,0.5906
3.56047e-008,0.6843
3.56433e-008,0.7584
3.56819e-008,0.7937
3.57205e-008,0.7863
3.57590e-008,0.7290
3.57976e-008,0.5995
3.58362e-008,0.4028
3.58747e-008,0.1828
3.59133e-008,-0.0409
3.59519e-008,-0.2526
3.59905e-008,-0.4333
3.60290e-008,-0.5732
3.60676e-008,-0.6707
3.61062e-008,-0.7460
3.61448e-008,-0.7884
3.61834e-008,-0.7872
3.62219e-008,-0.7392
3.62605e-008,-0.6229
3.62991e-008,-0.4356
3.63376e-008,-0.2184
3.63762e-008,0.0042
3.64148e-008,0.2191
3.64534e-008,0.4057
3.64920e-008,0.5531
3.65305e-008,0.6579
3.65691e-008,0.7379
3.66077e-008,0.7878
3.66462e-008,0.7934
3.66848e-008,0.7540
3.67234e-008,0.6490
3.67620e-008,0.4699
3.68006e-008,0.2531
3.68391e-008,0.0295
3.68777e-008,-0.1883
