.HEADER
..NAMES
Time,V U2.F3&G3
.DATA
3.94237e-008,1.1467
3.94622e-008,1.1582
3.95008e-008,1.1524
3.95394e-008,1.1125
3.95780e-008,1.0297
3.96165e-008,0.9223
3.96551e-008,0.8025
3.96937e-008,0.6808
3.97322e-008,0.5728
3.97708e-008,0.4865
3.98094e-008,0.4249
3.98480e-008,0.3821
3.98866e-008,0.3591
3.99251e-008,0.3640
3.99637e-008,0.3968
4.00023e-008,0.4620
4.00408e-008,0.5588
4.00794e-008,0.6690
4.01180e-008,0.7732
4.01566e-008,0.8696
4.01952e-008,0.9534
4.02337e-008,1.0207
4.02723e-008,1.0691
4.03109e-008,1.1065
4.03494e-008,1.1400
4.03880e-008,1.1561
4.04266e-008,1.1570
4.04652e-008,1.1300
4.05037e-008,1.0597
4.05423e-008,0.9578
4.05809e-008,0.8413
4.06195e-008,0.7184
4.06581e-008,0.6048
4.06966e-008,0.5111
4.07352e-008,0.4417
4.07738e-008,0.3940
4.08123e-008,0.3632
4.08509e-008,0.3595
4.08895e-008,0.3830
4.09281e-008,0.4376
4.09667e-008,0.5254
4.10052e-008,0.6344
4.10438e-008,0.7410
