.HEADER
..NAMES
Time,V U3.H8
.DATA
3.32131e-008,0.8853
3.32516e-008,0.9543
3.32902e-008,1.0094
3.33288e-008,1.0544
3.33674e-008,1.0892
3.34060e-008,1.1130
3.34445e-008,1.1302
3.34831e-008,1.1438
3.35217e-008,1.1536
3.35603e-008,1.1612
3.35988e-008,1.1672
3.36374e-008,1.1700
3.36760e-008,1.1697
3.37145e-008,1.1686
3.37531e-008,1.1682
3.37917e-008,1.1697
3.38303e-008,1.1721
3.38689e-008,1.1735
3.39074e-008,1.1741
3.39460e-008,1.1748
3.39846e-008,1.1753
3.40231e-008,1.1758
3.40617e-008,1.1762
3.41003e-008,1.1767
3.41389e-008,1.1772
3.41775e-008,1.1775
3.42160e-008,1.1775
3.42546e-008,1.1778
3.42932e-008,1.1785
3.43318e-008,1.1810
3.43703e-008,1.1836
3.44089e-008,1.1782
3.44475e-008,1.1485
3.44860e-008,1.0783
3.45246e-008,0.9720
3.45632e-008,0.8540
3.46018e-008,0.7415
3.46404e-008,0.6393
3.46789e-008,0.5519
3.47175e-008,0.4825
3.47561e-008,0.4325
3.47946e-008,0.3986
3.48332e-008,0.3734
3.48718e-008,0.3538
3.49104e-008,0.3408
3.49490e-008,0.3320
3.49875e-008,0.3244
3.50261e-008,0.3195
3.50647e-008,0.3188
3.51032e-008,0.3211
3.51418e-008,0.3239
3.51804e-008,0.3252
3.52190e-008,0.3254
3.52575e-008,0.3271
3.52961e-008,0.3342
3.53347e-008,0.3556
3.53733e-008,0.4053
3.54119e-008,0.4912
3.54504e-008,0.6058
3.54890e-008,0.7233
3.55276e-008,0.8203
3.55661e-008,0.8947
3.56047e-008,0.9571
3.56433e-008,1.0109
3.56819e-008,1.0551
3.57205e-008,1.1001
3.57590e-008,1.1407
3.57976e-008,1.1648
3.58362e-008,1.1589
3.58747e-008,1.1144
3.59133e-008,1.0227
3.59519e-008,0.9040
3.59905e-008,0.7845
3.60290e-008,0.6727
3.60676e-008,0.5783
3.61062e-008,0.5046
3.61448e-008,0.4477
3.61834e-008,0.4081
3.62219e-008,0.3816
3.62605e-008,0.3598
3.62991e-008,0.3435
3.63376e-008,0.3331
3.63762e-008,0.3247
3.64148e-008,0.3191
3.64534e-008,0.3178
3.64920e-008,0.3190
3.65305e-008,0.3219
3.65691e-008,0.3248
3.66077e-008,0.3256
