.HEADER
..NAMES
Time,V U5.J3
3.94256e-008,1.0945
3.94623e-008,1.0924
3.94990e-008,1.0904
3.95356e-008,1.0902
3.95723e-008,1.0925
3.96090e-008,1.0965
3.96457e-008,1.1007
3.96824e-008,1.1034
3.97190e-008,1.1037
3.97557e-008,1.1021
3.97924e-008,1.0997
3.98291e-008,1.0979
3.98657e-008,1.0975
3.99024e-008,1.0982
3.99391e-008,1.0991
3.99757e-008,1.0988
4.00124e-008,1.0970
4.00491e-008,1.0941
4.00858e-008,1.0913
4.01225e-008,1.0895
4.01591e-008,1.0890
4.01958e-008,1.0894
4.02325e-008,1.0902
4.02691e-008,1.0912
4.03058e-008,1.0924
4.03425e-008,1.0937
4.03792e-008,1.0945
4.04158e-008,1.0946
4.04525e-008,1.0939
4.04892e-008,1.0930
4.05259e-008,1.0922
4.05626e-008,1.0919
4.05992e-008,1.0922
4.06359e-008,1.0931
4.06726e-008,1.0940
4.07092e-008,1.0946
4.07459e-008,1.0944
4.07826e-008,1.0936
4.08193e-008,1.0926
4.08560e-008,1.0923
4.08926e-008,1.0935
4.09293e-008,1.0961
4.09660e-008,1.0961
4.10027e-008,1.0843
4.10393e-008,1.0472
4.10760e-008,0.9756
4.11127e-008,0.8733
4.11493e-008,0.7558
4.11860e-008,0.6442
4.12227e-008,0.5568
4.12594e-008,0.5014
4.12961e-008,0.4741
4.13327e-008,0.4650
4.13694e-008,0.4632
4.14061e-008,0.4605
4.14427e-008,0.4535
4.14794e-008,0.4436
4.15161e-008,0.4343
4.15528e-008,0.4281
4.15894e-008,0.4259
4.16261e-008,0.4263
4.16628e-008,0.4276
4.16995e-008,0.4277
4.17362e-008,0.4260
4.17728e-008,0.4231
4.18095e-008,0.4201
4.18462e-008,0.4199
4.18828e-008,0.4275
4.19195e-008,0.4535
4.19562e-008,0.5094
4.19929e-008,0.5987
4.20296e-008,0.7089
4.20662e-008,0.8145
4.21029e-008,0.8926
4.21396e-008,0.9338
4.21763e-008,0.9447
4.22129e-008,0.9413
4.22496e-008,0.9387
4.22863e-008,0.9439
4.23229e-008,0.9564
4.23596e-008,0.9719
4.23963e-008,0.9847
4.24330e-008,0.9903
4.24697e-008,0.9886
4.25063e-008,0.9830
4.25430e-008,0.9781
4.25797e-008,0.9770
4.26163e-008,0.9805
4.26530e-008,0.9869
4.26897e-008,0.9933
4.27264e-008,0.9980
4.27631e-008,1.0015
4.27997e-008,1.0065
4.28364e-008,1.0151
4.28731e-008,1.0267
4.29098e-008,1.0387
4.29464e-008,1.0492
4.29831e-008,1.0586
4.30198e-008,1.0686
4.30564e-008,1.0796
4.30931e-008,1.0896
4.31298e-008,1.0955
4.31665e-008,1.0962
4.32032e-008,1.0930
4.32398e-008,1.0890
4.32765e-008,1.0871
4.33132e-008,1.0885
4.33498e-008,1.0928
4.33865e-008,1.0983
4.34232e-008,1.1026
4.34599e-008,1.1040
4.34965e-008,1.1022
4.35332e-008,1.0986
4.35699e-008,1.0953
4.36066e-008,1.0939
4.36433e-008,1.0950
4.36799e-008,1.0975
4.37166e-008,1.0995
4.37533e-008,1.0992
4.37899e-008,1.0962
4.38266e-008,1.0919
4.38633e-008,1.0884
4.39000e-008,1.0870
4.39367e-008,1.0876
4.39733e-008,1.0893
4.40100e-008,1.0912
4.40467e-008,1.0928
4.40834e-008,1.0941
4.41200e-008,1.0948
4.41567e-008,1.0948
4.41934e-008,1.0940
4.42300e-008,1.0929
4.42667e-008,1.0920
4.43034e-008,1.0917
4.43401e-008,1.0920
4.43768e-008,1.0929
4.44134e-008,1.0939
4.44501e-008,1.0947
4.44868e-008,1.0948
4.45234e-008,1.0941
4.45601e-008,1.0929
4.45968e-008,1.0920
4.46335e-008,1.0924
4.46701e-008,1.0947
4.47068e-008,1.0963
4.47435e-008,1.0897
4.47802e-008,1.0619
4.48169e-008,1.0009
4.48535e-008,0.9063
4.48902e-008,0.7909
4.49269e-008,0.6751
4.49635e-008,0.5791
4.50002e-008,0.5144
4.50369e-008,0.4799
4.50736e-008,0.4667
4.51103e-008,0.4638
4.51469e-008,0.4618
4.51836e-008,0.4558
4.52203e-008,0.4463
4.52570e-008,0.4364
4.52936e-008,0.4292
4.53303e-008,0.4260
4.53670e-008,0.4260
4.54036e-008,0.4273
4.54403e-008,0.4278
4.54770e-008,0.4266
4.55137e-008,0.4238
4.55504e-008,0.4206
4.55870e-008,0.4192
4.56237e-008,0.4236
4.56604e-008,0.4427
4.56970e-008,0.4885
4.57337e-008,0.5680
4.57704e-008,0.6742
4.58071e-008,0.7841
4.58437e-008,0.8723
4.58804e-008,0.9247
4.59171e-008,0.9433
4.59538e-008,0.9423
4.59905e-008,0.9384
4.60271e-008,0.9411
4.60638e-008,0.9519
4.61005e-008,0.9672
4.61371e-008,0.9814
4.61738e-008,0.9894
4.62105e-008,0.9896
4.62472e-008,0.9846
4.62839e-008,0.9790
4.63205e-008,0.9766
4.63572e-008,0.9789
4.63939e-008,0.9847
4.64306e-008,0.9916
4.64672e-008,0.9973
4.65039e-008,1.0018
4.65406e-008,1.0081
4.65772e-008,1.0171
4.66139e-008,1.0229
4.66506e-008,1.0100
4.66873e-008,0.9621
4.67240e-008,0.8769
4.67606e-008,0.7687
4.67973e-008,0.6599
4.68340e-008,0.5707
4.68706e-008,0.5109
4.69073e-008,0.4777
4.69440e-008,0.4625
4.69807e-008,0.4568
4.70173e-008,0.4539
4.70540e-008,0.4499
4.70907e-008,0.4449
4.71274e-008,0.4407
4.71641e-008,0.4384
4.72007e-008,0.4375
4.72374e-008,0.4366
4.72741e-008,0.4348
4.73107e-008,0.4319
4.73474e-008,0.4286
4.73841e-008,0.4260
4.74208e-008,0.4250
4.74575e-008,0.4249
4.74941e-008,0.4264
4.75308e-008,0.4351
4.75675e-008,0.4643
4.76041e-008,0.5271
4.76408e-008,0.6242
4.76775e-008,0.7363
4.77142e-008,0.8362
4.77508e-008,0.9038
4.77875e-008,0.9353
4.78242e-008,0.9420
4.78609e-008,0.9406
4.78976e-008,0.9424
4.79342e-008,0.9508
4.79709e-008,0.9641
4.80076e-008,0.9780
4.80442e-008,0.9872
4.80809e-008,0.9895
4.81176e-008,0.9864
4.81543e-008,0.9818
4.81910e-008,0.9795
4.82276e-008,0.9811
4.82643e-008,0.9859
4.83010e-008,0.9914
4.83377e-008,0.9955
4.83743e-008,0.9978
4.84110e-008,1.0007
4.84477e-008,1.0076
4.84843e-008,1.0192
4.85210e-008,1.0327
4.85577e-008,1.0446
4.85944e-008,1.0536
4.86311e-008,1.0616
4.86677e-008,1.0710
4.87044e-008,1.0817
4.87411e-008,1.0908
4.87777e-008,1.0954
4.88144e-008,1.0950
4.88511e-008,1.0917
4.88878e-008,1.0884
4.89244e-008,1.0875
4.89611e-008,1.0897
4.89978e-008,1.0943
4.90345e-008,1.0994
4.90712e-008,1.1028
4.91078e-008,1.1031
4.91445e-008,1.1007
4.91812e-008,1.0972
4.92178e-008,1.0947
4.92545e-008,1.0944
4.92912e-008,1.0963
4.93279e-008,1.0989
4.93646e-008,1.0999
4.94012e-008,1.0982
4.94379e-008,1.0943
4.94746e-008,1.0901
4.95113e-008,1.0876
4.95479e-008,1.0874
4.95846e-008,1.0886
4.96213e-008,1.0903
4.96579e-008,1.0917
4.96946e-008,1.0928
4.97313e-008,1.0938
4.97680e-008,1.0944
4.98047e-008,1.0944
4.98413e-008,1.0937
4.98780e-008,1.0928
4.99147e-008,1.0921
4.99513e-008,1.0918
4.99880e-008,1.0922
5.00247e-008,1.0930
5.00614e-008,1.0939
5.00980e-008,1.0946
5.01347e-008,1.0946
5.01714e-008,1.0938
5.02081e-008,1.0924
5.02448e-008,1.0910
5.02814e-008,1.0903
5.03181e-008,1.0906
5.03548e-008,1.0916
5.03914e-008,1.0926
5.04281e-008,1.0930
5.04648e-008,1.0925
5.05015e-008,1.0914
5.05382e-008,1.0905
5.05748e-008,1.0903
5.06115e-008,1.0906
5.06482e-008,1.0912
5.06849e-008,1.0917
5.07215e-008,1.0920
5.07582e-008,1.0921
5.07949e-008,1.0918
5.08315e-008,1.0915
5.08682e-008,1.0911
5.09049e-008,1.0910
5.09416e-008,1.0910
5.09783e-008,1.0912
5.10149e-008,1.0914
5.10516e-008,1.0916
5.10883e-008,1.0916
5.11249e-008,1.0917
5.11616e-008,1.0917
5.11983e-008,1.0917
5.12350e-008,1.0916
5.12716e-008,1.0914
5.13083e-008,1.0913
5.13450e-008,1.0913
5.13817e-008,1.0915
5.14184e-008,1.0917
5.14550e-008,1.0919
5.14917e-008,1.0918
5.15284e-008,1.0915
5.15650e-008,1.0912
5.16017e-008,1.0911
5.16384e-008,1.0912
5.16751e-008,1.0913
5.17118e-008,1.0916
5.17484e-008,1.0917
5.17851e-008,1.0917
5.18218e-008,1.0916
5.18584e-008,1.0914
5.18951e-008,1.0913
5.19318e-008,1.0912
5.19685e-008,1.0913
5.20051e-008,1.0914
5.20418e-008,1.0916
5.20785e-008,1.0916
5.21152e-008,1.0916
5.21519e-008,1.0915
5.21885e-008,1.0914
5.22252e-008,1.0914
5.22619e-008,1.0914
5.22985e-008,1.0914
5.23352e-008,1.0914
5.23719e-008,1.0914
5.24086e-008,1.0915
5.24453e-008,1.0915
5.24819e-008,1.0915
5.25186e-008,1.0915
5.25553e-008,1.0914
5.25920e-008,1.0914
5.26286e-008,1.0913
5.26653e-008,1.0913
5.27020e-008,1.0914
5.27386e-008,1.0914
5.27753e-008,1.0915
5.28120e-008,1.0915
5.28487e-008,1.0915
5.28854e-008,1.0914
5.29220e-008,1.0913
5.29587e-008,1.0913
5.29954e-008,1.0914
5.30320e-008,1.0918
5.30687e-008,1.0930
5.31054e-008,1.0953
5.31421e-008,1.0967
5.31787e-008,1.0912
5.32154e-008,1.0676
5.32521e-008,1.0132
5.32888e-008,0.9250
5.33255e-008,0.8131
5.33621e-008,0.6963
5.33988e-008,0.5954
5.34355e-008,0.5241
5.34721e-008,0.4838
5.35088e-008,0.4670
5.35455e-008,0.4629
5.35822e-008,0.4614
5.36189e-008,0.4567
5.36555e-008,0.4482
5.36922e-008,0.4384
5.37289e-008,0.4306
5.37656e-008,0.4265
5.38022e-008,0.4258
5.38389e-008,0.4267
5.38756e-008,0.4274
5.39122e-008,0.4264
5.39489e-008,0.4239
5.39856e-008,0.4206
5.40223e-008,0.4173
5.40590e-008,0.4133
5.40956e-008,0.4075
5.41323e-008,0.3997
5.41690e-008,0.3910
5.42056e-008,0.3829
5.42423e-008,0.3756
5.42790e-008,0.3680
5.43157e-008,0.3588
5.43523e-008,0.3480
5.43890e-008,0.3372
5.44257e-008,0.3288
5.44624e-008,0.3245
5.44991e-008,0.3242
5.45357e-008,0.3264
5.45724e-008,0.3287
5.46091e-008,0.3293
5.46457e-008,0.3273
5.46824e-008,0.3236
5.47191e-008,0.3196
5.47558e-008,0.3172
5.47925e-008,0.3169
5.48291e-008,0.3186
5.48658e-008,0.3210
5.49025e-008,0.3227
5.49392e-008,0.3231
5.49758e-008,0.3223
5.50125e-008,0.3216
5.50492e-008,0.3222
5.50858e-008,0.3243
5.51225e-008,0.3273
5.51592e-008,0.3300
5.51959e-008,0.3317
5.52326e-008,0.3321
5.52692e-008,0.3316
5.53059e-008,0.3304
5.53426e-008,0.3288
5.53792e-008,0.3272
5.54159e-008,0.3258
5.54526e-008,0.3251
5.54893e-008,0.3252
5.55259e-008,0.3259
5.55626e-008,0.3269
5.55993e-008,0.3277
5.56360e-008,0.3279
5.56727e-008,0.3275
5.57093e-008,0.3267
5.57460e-008,0.3257
5.57827e-008,0.3252
5.58193e-008,0.3254
5.58560e-008,0.3264
5.58927e-008,0.3291
5.59294e-008,0.3363
5.59661e-008,0.3544
5.60027e-008,0.3934
5.60394e-008,0.4607
5.60761e-008,0.5551
5.61128e-008,0.6625
5.61494e-008,0.7625
5.61861e-008,0.8394
5.62228e-008,0.8884
5.62594e-008,0.9145
5.62961e-008,0.9282
5.63328e-008,0.9383
5.63695e-008,0.9490
5.64062e-008,0.9611
5.64428e-008,0.9731
5.64795e-008,0.9827
5.65162e-008,0.9884
5.65528e-008,0.9903
5.65895e-008,0.9903
5.66262e-008,0.9904
5.66629e-008,0.9917
5.66996e-008,0.9944
5.67362e-008,0.9980
5.67729e-008,1.0015
5.68096e-008,1.0049
5.68463e-008,1.0092
5.68829e-008,1.0157
5.69196e-008,1.0243
5.69563e-008,1.0335
5.69929e-008,1.0417
5.70296e-008,1.0487
5.70663e-008,1.0561
5.71030e-008,1.0652
5.71397e-008,1.0756
5.71763e-008,1.0851
5.72130e-008,1.0913
5.72497e-008,1.0935
5.72863e-008,1.0928
5.73230e-008,1.0912
5.73597e-008,1.0907
5.73964e-008,1.0922
5.74330e-008,1.0953
5.74697e-008,1.0990
5.75064e-008,1.1019
5.75431e-008,1.1028
5.75798e-008,1.1019
5.76164e-008,1.1000
5.76531e-008,1.0982
5.76898e-008,1.0975
5.77264e-008,1.0980
5.77631e-008,1.0988
5.77998e-008,1.0988
5.78365e-008,1.0973
5.78732e-008,1.0946
5.79098e-008,1.0917
5.79465e-008,1.0897
5.79832e-008,1.0890
5.80199e-008,1.0892
5.80565e-008,1.0899
5.80932e-008,1.0908
5.81299e-008,1.0918
5.81665e-008,1.0929
5.82032e-008,1.0937
5.82399e-008,1.0940
5.82766e-008,1.0937
5.83133e-008,1.0930
5.83499e-008,1.0923
5.83866e-008,1.0920
5.84233e-008,1.0921
5.84599e-008,1.0926
5.84966e-008,1.0934
5.85333e-008,1.0940
5.85700e-008,1.0940
5.86066e-008,1.0935
5.86433e-008,1.0928
5.86800e-008,1.0925
5.87167e-008,1.0937
5.87534e-008,1.0960
5.87900e-008,1.0954
5.88267e-008,1.0825
5.88634e-008,1.0437
5.89000e-008,0.9703
5.89367e-008,0.8667
5.89734e-008,0.7489
5.90101e-008,0.6381
5.90468e-008,0.5524
5.90834e-008,0.4987
5.91201e-008,0.4728
5.91568e-008,0.4644
5.91935e-008,0.4628
5.92301e-008,0.4599
5.92668e-008,0.4527
5.93035e-008,0.4429
5.93401e-008,0.4337
5.93768e-008,0.4277
5.94135e-008,0.4256
5.94502e-008,0.4262
5.94869e-008,0.4273
5.95235e-008,0.4273
5.95602e-008,0.4256
5.95969e-008,0.4226
5.96335e-008,0.4193
5.96702e-008,0.4157
5.97069e-008,0.4106
5.97436e-008,0.4036
5.97802e-008,0.3951
5.98169e-008,0.3867
5.98536e-008,0.3792
5.98903e-008,0.3721
5.99269e-008,0.3638
5.99636e-008,0.3534
6.00003e-008,0.3420
6.00370e-008,0.3321
6.00737e-008,0.3259
6.01103e-008,0.3240
6.01470e-008,0.3255
6.01837e-008,0.3281
6.02204e-008,0.3297
6.02570e-008,0.3288
6.02937e-008,0.3256
6.03304e-008,0.3214
6.03671e-008,0.3181
6.04037e-008,0.3168
6.04404e-008,0.3178
6.04771e-008,0.3202
6.05137e-008,0.3224
6.05504e-008,0.3234
6.05871e-008,0.3230
6.06238e-008,0.3220
6.06604e-008,0.3219
6.06971e-008,0.3234
6.07338e-008,0.3261
6.07705e-008,0.3290
6.08072e-008,0.3312
6.08438e-008,0.3322
6.08805e-008,0.3322
6.09172e-008,0.3313
6.09539e-008,0.3298
6.09905e-008,0.3281
6.10272e-008,0.3265
6.10639e-008,0.3255
6.11006e-008,0.3252
6.11372e-008,0.3256
6.11739e-008,0.3266
6.12106e-008,0.3275
6.12472e-008,0.3281
6.12839e-008,0.3280
6.13206e-008,0.3273
6.13573e-008,0.3262
6.13939e-008,0.3254
6.14306e-008,0.3253
6.14673e-008,0.3259
6.15040e-008,0.3271
6.15407e-008,0.3283
6.15773e-008,0.3289
6.16140e-008,0.3288
6.16507e-008,0.3281
6.16874e-008,0.3273
6.17240e-008,0.3269
6.17607e-008,0.3272
6.17974e-008,0.3278
6.18341e-008,0.3285
6.18707e-008,0.3289
6.19074e-008,0.3289
