"Net Name","Pass/Fail","Operation","Driver Comp Ref Des & Pin Name","Receiver Comp Ref Des & Pin Name","Associated Clk Net Name","Associated Clk Driver Comp Ref Des & Pin Name","Associated Clk Receiver Comp Ref Des & Pin Name","Clk Launch Time (From Sim), [ns]","Clk Arrival Time (From Sim), [ns]","Clk Delay Time, [ps]","Strobe Launch Time (From Sim), [ns]","Strobe Arrival Time (From Sim), [ns]","Strobe Delay Time, [ps]","Launch Skew Time (min), [ps]","Launch Skew Time (typ), [ps]","Launch Skew Time (max), [ps]","tDQSS Skew Time (early), [ps]","tDQSS Skew Time (typ), [ps]","tDQSS Skew Time (late), [ps]","tDSS Setup Time (From Sim), [ps]","tDSH Hold Time (From Sim), [ps]","Negative tDQSS Limit, [ps]","Positive tDQSS Limit, [ps]","tDSS Limit, [ps]","tDSH Limit, [ps]","tDQSS (early) Time Margin = tDQSS(early) - tDQSS(negative limit), [ps]","tDQSS (late) Time Margin = tDQSS(positive limit) - tDQSS(late), [ps]","tDSS Time Margin = tDSS - tDSS(limit), [ps]","tDSH Time Margin = tDSH - tDSH(limit), [ps]","Stimulus Offset, [ps]","Comments"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","20.572","21.367"," 795.4","21.379","21.632"," 253.9"," 731.6"," 806.6"," 881.6"," 190.1"," 265.1"," 340.1"," 129.2","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.3"," -86.8"," -39.7","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","21.510","22.305"," 795.5","22.317","22.570"," 253.8"," 731.7"," 806.7"," 881.7"," 190.0"," 265.0"," 340.0"," 129.2","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.3"," -86.7"," -39.6","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","22.448","23.243"," 795.5","23.255","23.508"," 253.8"," 731.6"," 806.6"," 881.6"," 190.0"," 265.0"," 340.0"," 129.3","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.2"," -86.7"," -39.6","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","23.386","24.182"," 795.5","24.193","24.446"," 253.8"," 731.6"," 806.6"," 881.6"," 189.9"," 264.9"," 339.9"," 129.2","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.2"," -86.7"," -39.6","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","24.324","25.119"," 795.4","25.131","25.384"," 253.8"," 731.7"," 806.7"," 881.7"," 190.0"," 265.0"," 340.0"," 129.2","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.3"," -86.8"," -39.7","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","25.262","26.057"," 795.5","26.069","26.322"," 253.8"," 731.6"," 806.6"," 881.6"," 189.9"," 264.9"," 339.9"," 129.2","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.2"," -86.7"," -39.6","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","26.200","26.995"," 795.5","27.007","27.260"," 253.8"," 731.6"," 806.6"," 881.6"," 190.0"," 265.0"," 340.0"," 129.3","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.2"," -86.7"," -39.6","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","27.138","27.934"," 795.5","27.945","28.198"," 253.8"," 731.6"," 806.6"," 881.6"," 189.9"," 264.9"," 339.9"," 129.3","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.2"," -86.7"," -39.5","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","28.076","28.871"," 795.4","28.883","29.136"," 253.8"," 731.6"," 806.6"," 881.6"," 190.0"," 265.0"," 340.0"," 129.2","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.3"," -86.8"," -39.6","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","29.014","29.810"," 795.5","29.821","30.074"," 253.8"," 731.6"," 806.6"," 881.6"," 189.9"," 264.9"," 339.9"," 129.2","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.2"," -86.7"," -39.6","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","29.952","30.748"," 795.5","30.759","31.012"," 253.8"," 731.6"," 806.6"," 881.6"," 189.9"," 264.9"," 339.9"," 129.3","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.2"," -86.7"," -39.6","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","30.890","31.686"," 795.5","31.697","31.950"," 253.8"," 731.5"," 806.5"," 881.5"," 189.9"," 264.9"," 339.9"," 129.3","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.1"," -86.6"," -39.5","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","31.828","32.623"," 795.4","32.635","32.888"," 253.8"," 731.6"," 806.6"," 881.6"," 190.0"," 265.0"," 340.0"," 129.2","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.3"," -86.8"," -39.6","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","32.766","33.562"," 795.4","33.573","33.826"," 253.8"," 731.6"," 806.6"," 881.6"," 189.9"," 264.9"," 339.9"," 129.3","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.2"," -86.7"," -39.5","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","33.704","34.500"," 795.5","34.511","34.764"," 253.8"," 731.5"," 806.5"," 881.5"," 189.9"," 264.9"," 339.9"," 129.3","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.2"," -86.7"," -39.5","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","34.642","35.438"," 795.4","35.449","35.702"," 253.8"," 731.6"," 806.6"," 881.6"," 189.9"," 264.9"," 339.9"," 129.3","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.1"," -86.6"," -39.5","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","35.580","36.375"," 795.4","36.387","36.640"," 253.8"," 731.6"," 806.6"," 881.6"," 190.0"," 265.0"," 340.0"," 129.2","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.2"," -86.7"," -39.6","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","36.518","37.314"," 795.4","37.325","37.578"," 253.8"," 731.5"," 806.5"," 881.5"," 189.9"," 264.9"," 339.9"," 129.3","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.2"," -86.6"," -39.6","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","37.456","38.252"," 795.5","38.263","38.516"," 253.8"," 731.6"," 806.6"," 881.6"," 189.9"," 264.9"," 339.9"," 129.3","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.2"," -86.7"," -39.5","N/A"," 0.000"
