.HEADER
..NAMES
Time,V U1.AD15&AE15
.DATA
2.84231e-008,0.2999
2.84598e-008,0.3720
2.84965e-008,0.4661
2.85331e-008,0.5918
2.85698e-008,0.7216
2.86065e-008,0.8361
2.86432e-008,0.9289
2.86798e-008,1.0044
2.87165e-008,1.1134
2.87532e-008,1.1548
2.87899e-008,1.1678
2.88266e-008,1.1657
2.88632e-008,1.1466
2.88999e-008,1.1100
2.89366e-008,1.0472
2.89733e-008,0.9456
2.90099e-008,0.8156
2.90466e-008,0.6747
2.90833e-008,0.5383
2.91199e-008,0.4215
2.91566e-008,0.3303
2.91933e-008,0.2625
2.92300e-008,0.2199
2.92666e-008,0.1965
2.93033e-008,0.2171
2.93400e-008,0.2651
2.93767e-008,0.3293
2.94133e-008,0.4087
2.94500e-008,0.5166
2.94867e-008,0.6477
2.95234e-008,0.7724
2.95601e-008,0.8779
2.95967e-008,0.9624
2.96334e-008,1.0627
2.96701e-008,1.1359
2.97068e-008,1.1627
2.97434e-008,1.1683
2.97801e-008,1.1589
2.98168e-008,1.1331
2.98534e-008,1.0876
2.98901e-008,1.0090
2.99268e-008,0.8930
2.99635e-008,0.7565
3.00002e-008,0.6151
3.00368e-008,0.4855
3.00735e-008,0.3796
3.01102e-008,0.2989
3.01469e-008,0.2414
3.01835e-008,0.2040
3.02202e-008,0.2002
3.02569e-008,0.2350
3.02935e-008,0.2906
3.03302e-008,0.3606
3.03669e-008,0.4500
3.04036e-008,0.5715
3.04403e-008,0.7024
3.04769e-008,0.8201
3.05136e-008,0.9164
3.05503e-008,0.9926
3.05869e-008,1.1012
3.06236e-008,1.1506
3.06603e-008,1.1669
3.06970e-008,1.1669
3.07336e-008,1.1502
3.07703e-008,1.1167
3.08070e-008,1.0593
3.08437e-008,0.9639
3.08804e-008,0.8369
3.09170e-008,0.6962
3.09537e-008,0.5577
3.09904e-008,0.4373
3.10270e-008,0.3421
3.10637e-008,0.2720
3.11004e-008,0.2249
3.11371e-008,0.1967
3.11738e-008,0.2117
3.12104e-008,0.2566
3.12471e-008,0.3187
3.12838e-008,0.3954
3.13205e-008,0.4979
3.13571e-008,0.6274
3.13938e-008,0.7544
3.14305e-008,0.8637
3.14671e-008,0.9511
3.15038e-008,1.0481
3.15405e-008,1.1300
3.15772e-008,1.1608
3.16139e-008,1.1685
3.16505e-008,1.1614
3.16872e-008,1.1381
3.17239e-008,1.0962
3.17605e-008,1.0238
3.17972e-008,0.9130
3.18339e-008,0.7782
3.18706e-008,0.6361
3.19072e-008,0.5036
3.19439e-008,0.3937
3.19806e-008,0.3095
3.20173e-008,0.2484
3.20540e-008,0.2108
3.20906e-008,0.1984
3.21273e-008,0.2283
3.21640e-008,0.2809
3.22006e-008,0.3486
3.22373e-008,0.4341
3.22740e-008,0.5513
3.23107e-008,0.6834
3.23474e-008,0.8037
3.23840e-008,0.9031
3.24207e-008,0.9819
3.24574e-008,1.0909
3.24941e-008,1.1464
3.25307e-008,1.1658
3.25674e-008,1.1680
3.26041e-008,1.1542
3.26407e-008,1.1233
3.26774e-008,1.0702
3.27141e-008,0.9803
3.27508e-008,0.8570
3.27875e-008,0.7180
3.28241e-008,0.5784
3.28608e-008,0.4546
3.28975e-008,0.3553
3.29341e-008,0.2811
3.29708e-008,0.2295
3.30075e-008,0.1988
3.30442e-008,0.2073
3.30808e-008,0.2487
3.31175e-008,0.3085
3.31542e-008,0.3824
3.31909e-008,0.4802
3.32276e-008,0.6079
3.32642e-008,0.7363
3.33009e-008,0.8483
3.33376e-008,0.9387
3.33742e-008,1.0224
3.34109e-008,1.1206
3.34476e-008,1.1577
3.34843e-008,1.1682
3.35210e-008,1.1639
3.35576e-008,1.1429
3.35943e-008,1.1042
3.36310e-008,1.0374
3.36677e-008,0.9315
3.37043e-008,0.7992
3.37410e-008,0.6576
3.37777e-008,0.5230
3.38143e-008,0.4093
3.38510e-008,0.3214
3.38877e-008,0.2564
3.39244e-008,0.2166
3.39611e-008,0.1963
3.39977e-008,0.2215
3.40344e-008,0.2719
3.40711e-008,0.3380
3.41077e-008,0.4200
3.41444e-008,0.5318
3.41811e-008,0.6634
3.42178e-008,0.7863
3.42545e-008,0.8893
3.42911e-008,0.9714
3.43278e-008,1.0746
3.43645e-008,1.1405
3.44012e-008,1.1643
3.44378e-008,1.1683
3.44745e-008,1.1569
3.45112e-008,1.1289
3.45478e-008,1.0803
3.45845e-008,0.9971
3.46212e-008,0.8778
3.46579e-008,0.7398
3.46946e-008,0.5986
3.47312e-008,0.4714
3.47679e-008,0.3685
3.48046e-008,0.2911
3.48412e-008,0.2363
3.48779e-008,0.2014
3.49146e-008,0.2031
3.49513e-008,0.2409
3.49879e-008,0.2984
3.50246e-008,0.3702
3.50613e-008,0.4630
3.50980e-008,0.5875
3.51347e-008,0.7174
3.51713e-008,0.8329
3.52080e-008,0.9268
3.52447e-008,1.0012
3.52813e-008,1.1095
3.53180e-008,1.1538
3.53547e-008,1.1675
3.53914e-008,1.1658
3.54281e-008,1.1471
3.54647e-008,1.1113
3.55014e-008,1.0502
3.55381e-008,0.9502
3.55748e-008,0.8206
3.56114e-008,0.6791
3.56481e-008,0.5419
3.56848e-008,0.4245
3.57214e-008,0.3329
3.57581e-008,0.2650
3.57948e-008,0.2214
3.58315e-008,0.1964
3.58682e-008,0.2159
3.59048e-008,0.2634
3.59415e-008,0.3275
3.59782e-008,0.4062
3.60148e-008,0.5126
3.60515e-008,0.6431
3.60882e-008,0.7686
3.61249e-008,0.8753
3.61615e-008,0.9606
3.61982e-008,1.0617
3.62349e-008,1.1354
3.62716e-008,1.1625
3.63083e-008,1.1685
3.63449e-008,1.1596
3.63816e-008,1.1344
3.64183e-008,1.0895
3.64549e-008,1.0121
3.64916e-008,0.8972
3.65283e-008,0.7614
3.65650e-008,0.6200
3.66017e-008,0.4897
3.66383e-008,0.3825
3.66750e-008,0.3008
3.67117e-008,0.2425
3.67484e-008,0.2065
3.67850e-008,0.2004
3.68217e-008,0.2339
3.68584e-008,0.2887
3.68950e-008,0.3580
3.69317e-008,0.4467
3.69684e-008,0.5673
3.70051e-008,0.6985
3.70418e-008,0.8166
3.70784e-008,0.9135
3.71151e-008,0.9904
3.71518e-008,1.1002
3.71884e-008,1.1503
3.72251e-008,1.1669
3.72618e-008,1.1672
3.72985e-008,1.1512
3.73351e-008,1.1183
3.73718e-008,1.0618
3.74085e-008,0.9673
3.74452e-008,0.8410
3.74819e-008,0.7010
3.75185e-008,0.5624
3.75552e-008,0.4413
3.75919e-008,0.3452
3.76285e-008,0.2740
3.76652e-008,0.2258
3.77019e-008,0.1965
3.77386e-008,0.2105
3.77753e-008,0.2548
3.78119e-008,0.3166
3.78486e-008,0.3928
3.78853e-008,0.4944
3.79220e-008,0.6238
3.79586e-008,0.7508
3.79953e-008,0.8605
3.80320e-008,0.9484
3.80686e-008,1.0384
3.81053e-008,1.1268
3.81420e-008,1.1599
3.81787e-008,1.1686
3.82154e-008,1.1624
3.82520e-008,1.1394
3.82887e-008,1.0981
3.83254e-008,1.0267
3.83620e-008,0.9170
3.83987e-008,0.7829
3.84354e-008,0.6409
3.84721e-008,0.5079
3.85088e-008,0.3971
3.85454e-008,0.3123
3.85821e-008,0.2506
3.86188e-008,0.2117
3.86555e-008,0.1978
3.86921e-008,0.2269
