.HEADER
..NAMES
Time,V U1.Y21
.DATA
3.37917e-008,0.3150
3.38303e-008,0.3150
3.38689e-008,0.3150
3.39074e-008,0.3150
3.39460e-008,0.3150
3.39846e-008,0.3150
3.40231e-008,0.3175
3.40617e-008,0.3286
3.41003e-008,0.3625
3.41389e-008,0.4386
3.41775e-008,0.5601
3.42160e-008,0.7115
3.42546e-008,0.8460
3.42932e-008,0.9368
3.43318e-008,0.9972
3.43703e-008,1.0434
3.44089e-008,1.0872
3.44475e-008,1.1267
3.44860e-008,1.1788
3.45246e-008,1.2136
3.45632e-008,1.2132
3.46018e-008,1.1741
3.46404e-008,1.0660
3.46789e-008,0.8982
3.47175e-008,0.7308
3.47561e-008,0.5873
3.47946e-008,0.4849
3.48332e-008,0.4231
3.48718e-008,0.3740
3.49104e-008,0.3377
3.49490e-008,0.3148
3.49875e-008,0.2964
3.50261e-008,0.2845
3.50647e-008,0.2903
3.51032e-008,0.3079
3.51418e-008,0.3312
3.51804e-008,0.3582
3.52190e-008,0.3787
3.52575e-008,0.3845
3.52961e-008,0.3797
3.53347e-008,0.3683
3.53733e-008,0.3525
3.54119e-008,0.3388
3.54504e-008,0.3306
3.54890e-008,0.3252
3.55276e-008,0.3227
3.55661e-008,0.3231
3.56047e-008,0.3224
3.56433e-008,0.3203
3.56819e-008,0.3186
3.57205e-008,0.3159
3.57590e-008,0.3132
3.57976e-008,0.3124
3.58362e-008,0.3129
3.58747e-008,0.3135
3.59133e-008,0.3196
3.59519e-008,0.3382
3.59905e-008,0.3856
3.60290e-008,0.4795
3.60676e-008,0.6144
3.61062e-008,0.7669
3.61448e-008,0.8838
3.61834e-008,0.9616
3.62219e-008,1.0150
3.62605e-008,1.0594
3.62991e-008,1.1032
3.63376e-008,1.1388
3.63762e-008,1.1983
3.64148e-008,1.2173
3.64534e-008,1.2044
3.64920e-008,1.1441
3.65305e-008,1.0075
3.65691e-008,0.8345
3.66077e-008,0.6745
3.66462e-008,0.5439
3.66848e-008,0.4591
3.67234e-008,0.4047
3.67620e-008,0.3584
3.68006e-008,0.3280
3.68391e-008,0.2953
3.68777e-008,0.2834
3.69163e-008,0.3094
3.69549e-008,0.3941
3.69934e-008,0.5427
