.HEADER
..NAMES
Time,V U1.AB18
.DATA
1.66258e-008,1.1666
1.66644e-008,1.1693
1.67030e-008,1.1720
1.67416e-008,1.1754
1.67801e-008,1.1789
1.68187e-008,1.1812
1.68573e-008,1.1825
1.68959e-008,1.1828
1.69344e-008,1.1824
1.69730e-008,1.1820
1.70116e-008,1.1815
1.70501e-008,1.1814
1.70887e-008,1.1820
1.71273e-008,1.1825
1.71659e-008,1.1828
1.72044e-008,1.1828
1.72430e-008,1.1827
1.72816e-008,1.1825
1.73202e-008,1.1824
1.73588e-008,1.1824
1.73973e-008,1.1825
1.74359e-008,1.1826
1.74745e-008,1.1827
1.75131e-008,1.1828
1.75516e-008,1.1828
1.75902e-008,1.1827
1.76288e-008,1.1827
1.76674e-008,1.1827
1.77059e-008,1.1827
1.77445e-008,1.1827
1.77831e-008,1.1827
1.78216e-008,1.1827
1.78602e-008,1.1827
1.78988e-008,1.1827
1.79374e-008,1.1827
1.79759e-008,1.1827
1.80145e-008,1.1827
1.80531e-008,1.1827
1.80917e-008,1.1827
1.81302e-008,1.1827
1.81688e-008,1.1827
1.82074e-008,1.1827
1.82460e-008,1.1827
1.82846e-008,1.1827
1.83231e-008,1.1827
1.83617e-008,1.1827
1.84003e-008,1.1827
1.84389e-008,1.1826
1.84774e-008,1.1826
1.85160e-008,1.1826
1.85546e-008,1.1867
1.85932e-008,1.1912
1.86317e-008,1.1831
1.86703e-008,1.1396
1.87089e-008,1.0357
1.87474e-008,0.8925
1.87860e-008,0.7538
1.88246e-008,0.6314
1.88632e-008,0.5319
1.89017e-008,0.4488
1.89403e-008,0.3868
1.89789e-008,0.3488
1.90175e-008,0.3141
1.90560e-008,0.3138
1.90946e-008,0.3558
1.91332e-008,0.4542
1.91718e-008,0.6116
1.92104e-008,0.7918
1.92489e-008,0.9339
1.92875e-008,1.0156
1.93261e-008,1.0571
1.93647e-008,1.0902
1.94032e-008,1.1264
1.94418e-008,1.1525
1.94804e-008,1.1650
1.95190e-008,1.1612
1.95575e-008,1.1432
1.95961e-008,1.1235
1.96347e-008,1.1091
1.96732e-008,1.1045
1.97118e-008,1.1130
1.97504e-008,1.1289
1.97890e-008,1.1450
1.98275e-008,1.1572
1.98661e-008,1.1633
1.99047e-008,1.1664
1.99433e-008,1.1692
1.99819e-008,1.1718
2.00204e-008,1.1750
2.00590e-008,1.1783
2.00976e-008,1.1807
2.01362e-008,1.1821
2.01747e-008,1.1826
2.02133e-008,1.1824
2.02519e-008,1.1820
2.02905e-008,1.1815
2.03290e-008,1.1813
2.03676e-008,1.1818
2.04062e-008,1.1837
2.04447e-008,1.1888
2.04833e-008,1.1907
2.05219e-008,1.1730
2.05605e-008,1.1083
2.05990e-008,0.9845
2.06376e-008,0.8395
2.06762e-008,0.7056
2.07148e-008,0.5923
2.07533e-008,0.4995
2.07919e-008,0.4231
2.08305e-008,0.3705
2.08691e-008,0.3391
2.09077e-008,0.3225
2.09462e-008,0.3207
2.09848e-008,0.3294
2.10234e-008,0.3458
2.10620e-008,0.3650
2.11005e-008,0.3779
2.11391e-008,0.3808
2.11777e-008,0.3752
2.12163e-008,0.3638
2.12548e-008,0.3515
2.12934e-008,0.3409
2.13320e-008,0.3326
2.13705e-008,0.3277
2.14091e-008,0.3248
2.14477e-008,0.3224
2.14863e-008,0.3204
2.15248e-008,0.3181
2.15634e-008,0.3159
2.16020e-008,0.3148
2.16406e-008,0.3143
2.16791e-008,0.3146
2.17177e-008,0.3154
2.17563e-008,0.3159
2.17949e-008,0.3161
2.18335e-008,0.3193
2.18720e-008,0.3318
2.19106e-008,0.3690
2.19492e-008,0.4497
2.19878e-008,0.5733
2.20263e-008,0.7222
2.20649e-008,0.8468
2.21035e-008,0.9308
2.21420e-008,0.9911
2.21806e-008,1.0429
2.22192e-008,1.0924
2.22578e-008,1.1282
2.22963e-008,1.1453
2.23349e-008,1.1469
2.23735e-008,1.1365
2.24121e-008,1.1230
2.24506e-008,1.1138
2.24892e-008,1.1118
2.25278e-008,1.1191
2.25664e-008,1.1322
2.26050e-008,1.1451
2.26435e-008,1.1550
2.26821e-008,1.1612
2.27207e-008,1.1651
2.27593e-008,1.1728
2.27978e-008,1.1823
2.28364e-008,1.1843
2.28750e-008,1.1618
2.29136e-008,1.0852
2.29521e-008,0.9544
2.29907e-008,0.8118
2.30293e-008,0.6811
2.30678e-008,0.5717
2.31064e-008,0.4812
2.31450e-008,0.4083
2.31836e-008,0.3618
2.32221e-008,0.3277
2.32607e-008,0.3084
2.32993e-008,0.3326
2.33379e-008,0.4047
2.33764e-008,0.5401
2.34150e-008,0.7155
2.34536e-008,0.8820
2.34922e-008,0.9875
2.35308e-008,1.0425
2.35693e-008,1.0760
2.36079e-008,1.1120
2.36465e-008,1.1437
2.36851e-008,1.1688
2.37236e-008,1.2069
2.37622e-008,1.1987
2.38008e-008,1.1598
2.38394e-008,1.0677
2.38779e-008,0.9193
2.39165e-008,0.7654
2.39551e-008,0.6417
2.39936e-008,0.5524
2.40322e-008,0.4806
2.40708e-008,0.4086
2.41094e-008,0.3546
2.41479e-008,0.3212
2.41865e-008,0.2913
2.42251e-008,0.3103
2.42637e-008,0.3738
2.43023e-008,0.4972
2.43408e-008,0.6708
2.43794e-008,0.8476
2.44180e-008,0.9665
2.44566e-008,1.0282
2.44951e-008,1.0598
2.45337e-008,1.0947
2.45723e-008,1.1328
2.46109e-008,1.1578
2.46494e-008,1.1672
2.46880e-008,1.1581
2.47266e-008,1.1370
2.47651e-008,1.1175
2.48037e-008,1.1050
2.48423e-008,1.1045
2.48809e-008,1.1171
2.49194e-008,1.1343
2.49580e-008,1.1500
2.49966e-008,1.1604
2.50352e-008,1.1646
2.50737e-008,1.1670
2.51123e-008,1.1697
2.51509e-008,1.1725
2.51895e-008,1.1761
2.52281e-008,1.1794
2.52666e-008,1.1814
2.53052e-008,1.1827
2.53438e-008,1.1828
2.53824e-008,1.1824
2.54209e-008,1.1819
2.54595e-008,1.1814
2.54981e-008,1.1815
2.55367e-008,1.1821
2.55752e-008,1.1849
2.56138e-008,1.1903
2.56524e-008,1.1889
2.56909e-008,1.1621
2.57295e-008,1.0810
2.57681e-008,0.9468
2.58067e-008,0.8036
2.58452e-008,0.6741
2.58838e-008,0.5668
2.59224e-008,0.4779
2.59610e-008,0.4069
2.59995e-008,0.3611
2.60381e-008,0.3335
2.60767e-008,0.3208
2.61153e-008,0.3222
2.61539e-008,0.3331
2.61924e-008,0.3510
2.62310e-008,0.3695
2.62696e-008,0.3797
2.63082e-008,0.3802
2.63467e-008,0.3727
2.63853e-008,0.3606
2.64239e-008,0.3487
2.64625e-008,0.3386
2.65010e-008,0.3312
2.65396e-008,0.3323
2.65782e-008,0.3510
2.66167e-008,0.4034
2.66553e-008,0.5024
2.66939e-008,0.6370
2.67325e-008,0.7797
2.67710e-008,0.8832
2.68096e-008,0.9548
2.68482e-008,1.0112
2.68868e-008,1.0644
2.69254e-008,1.1103
2.69639e-008,1.1382
2.70025e-008,1.1905
2.70411e-008,1.1922
2.70797e-008,1.1629
2.71182e-008,1.0830
2.71568e-008,0.9447
2.71954e-008,0.7915
2.72340e-008,0.6620
2.72725e-008,0.5641
2.73111e-008,0.4868
2.73497e-008,0.4117
2.73882e-008,0.3565
2.74268e-008,0.3226
2.74654e-008,0.3054
2.75040e-008,0.3094
2.75425e-008,0.3250
2.75811e-008,0.3457
2.76197e-008,0.3685
2.76583e-008,0.3816
2.76968e-008,0.3829
2.77354e-008,0.3759
2.77740e-008,0.3629
2.78126e-008,0.3507
2.78512e-008,0.3417
2.78897e-008,0.3340
2.79283e-008,0.3293
2.79669e-008,0.3262
2.80055e-008,0.3229
2.80440e-008,0.3204
2.80826e-008,0.3179
2.81212e-008,0.3156
2.81598e-008,0.3148
2.81983e-008,0.3147
2.82369e-008,0.3149
2.82755e-008,0.3159
2.83140e-008,0.3162
2.83526e-008,0.3162
2.83912e-008,0.3183
2.84298e-008,0.3277
2.84683e-008,0.3582
2.85069e-008,0.4288
2.85455e-008,0.5441
2.85841e-008,0.6906
2.86226e-008,0.8246
2.86612e-008,0.9157
2.86998e-008,0.9796
2.87384e-008,1.0319
2.87770e-008,1.0824
2.88155e-008,1.1222
2.88541e-008,1.1640
2.88927e-008,1.1942
2.89313e-008,1.1852
2.89698e-008,1.1422
2.90084e-008,1.0376
2.90470e-008,0.8867
2.90855e-008,0.7400
2.91241e-008,0.6213
2.91627e-008,0.5347
2.92013e-008,0.4588
2.92398e-008,0.3889
2.92784e-008,0.3429
2.93170e-008,0.3082
2.93556e-008,0.2916
2.93941e-008,0.3222
2.94327e-008,0.3988
2.94713e-008,0.5382
2.95099e-008,0.7170
2.95485e-008,0.8839
2.95870e-008,0.9868
2.96256e-008,1.0382
2.96642e-008,1.0690
2.97028e-008,1.1064
2.97413e-008,1.1415
2.97799e-008,1.1618
2.98185e-008,1.1667
2.98570e-008,1.1532
2.98956e-008,1.1316
2.99342e-008,1.1137
2.99728e-008,1.1038
3.00113e-008,1.1071
3.00499e-008,1.1215
3.00885e-008,1.1386
3.01271e-008,1.1533
3.01657e-008,1.1620
3.02042e-008,1.1653
3.02428e-008,1.1679
3.02814e-008,1.1775
3.03199e-008,1.1847
3.03585e-008,1.1787
3.03971e-008,1.1348
3.04357e-008,1.0298
3.04743e-008,0.8878
3.05128e-008,0.7496
3.05514e-008,0.6271
3.05900e-008,0.5273
3.06285e-008,0.4437
3.06671e-008,0.3833
3.07057e-008,0.3470
3.07443e-008,0.3121
3.07829e-008,0.3148
3.08214e-008,0.3592
3.08600e-008,0.4608
3.08986e-008,0.6200
3.09372e-008,0.7997
3.09757e-008,0.9389
3.10143e-008,1.0183
3.10529e-008,1.0590
3.10914e-008,1.0927
3.11300e-008,1.1286
3.11686e-008,1.1540
3.12072e-008,1.1655
3.12458e-008,1.1606
3.12843e-008,1.1423
3.13229e-008,1.1229
3.13615e-008,1.1088
3.14000e-008,1.1049
3.14386e-008,1.1140
3.14772e-008,1.1299
3.15158e-008,1.1459
3.15544e-008,1.1578
3.15929e-008,1.1636
3.16315e-008,1.1667
3.16701e-008,1.1735
3.17087e-008,1.1823
3.17472e-008,1.1844
3.17858e-008,1.1624
3.18244e-008,1.0864
3.18629e-008,0.9562
3.19015e-008,0.8135
3.19401e-008,0.6822
3.19787e-008,0.5723
3.20173e-008,0.4813
3.20558e-008,0.4082
3.20944e-008,0.3618
3.21330e-008,0.3278
3.21715e-008,0.3084
3.22101e-008,0.3325
3.22487e-008,0.4041
3.22873e-008,0.5392
3.23259e-008,0.7145
3.23644e-008,0.8812
3.24030e-008,0.9871
3.24416e-008,1.0424
3.24801e-008,1.0760
3.25187e-008,1.1119
3.25573e-008,1.1436
3.25959e-008,1.1616
3.26344e-008,1.1651
3.26730e-008,1.1520
3.27116e-008,1.1316
3.27502e-008,1.1145
3.27888e-008,1.1051
3.28273e-008,1.1083
3.28659e-008,1.1219
3.29045e-008,1.1384
3.29430e-008,1.1528
3.29816e-008,1.1615
3.30202e-008,1.1653
3.30588e-008,1.1681
3.30974e-008,1.1709
3.31359e-008,1.1737
3.31745e-008,1.1772
3.32131e-008,1.1800
3.32516e-008,1.1817
3.32902e-008,1.1827
3.33288e-008,1.1826
3.33674e-008,1.1824
3.34060e-008,1.1819
3.34445e-008,1.1814
3.34831e-008,1.1817
3.35217e-008,1.1823
3.35603e-008,1.1864
3.35988e-008,1.1913
3.36374e-008,1.1844
3.36760e-008,1.1438
3.37145e-008,1.0434
3.37531e-008,0.9009
3.37917e-008,0.7615
3.38303e-008,0.6379
3.38689e-008,0.5374
3.39074e-008,0.4536
3.39460e-008,0.3900
3.39846e-008,0.3508
3.40231e-008,0.3280
3.40617e-008,0.3200
3.41003e-008,0.3248
3.41389e-008,0.3380
3.41775e-008,0.3572
3.42160e-008,0.3737
3.42546e-008,0.3808
3.42932e-008,0.3787
3.43318e-008,0.3692
3.43703e-008,0.3567
3.44089e-008,0.3453
3.44475e-008,0.3359
