.HEADER
..NAMES
Time,V U1.AA25&AA24
4.14296e-008,1.0770
4.14681e-008,0.9196
4.15067e-008,0.7374
4.15453e-008,0.5647
4.15838e-008,0.4247
4.16224e-008,0.3327
4.16610e-008,0.2874
4.16996e-008,0.2842
4.17382e-008,0.3029
4.17767e-008,0.3025
4.18153e-008,0.3297
4.18539e-008,0.3955
4.18924e-008,0.5165
4.19310e-008,0.6877
4.19696e-008,0.8792
4.20082e-008,1.0307
4.20468e-008,1.1320
4.20853e-008,1.1877
4.21239e-008,1.2051
4.21625e-008,1.1959
4.22011e-008,1.1761
4.22396e-008,1.1977
4.22782e-008,1.2013
4.23168e-008,1.1802
4.23553e-008,1.1130
4.23939e-008,0.9750
4.24325e-008,0.7941
4.24711e-008,0.6177
4.25097e-008,0.4637
4.25482e-008,0.3568
4.25868e-008,0.2968
4.26254e-008,0.2816
4.26639e-008,0.2966
4.27025e-008,0.2994
4.27411e-008,0.3175
4.27797e-008,0.3691
4.28183e-008,0.4721
4.28568e-008,0.6294
4.28954e-008,0.8208
4.29340e-008,0.9883
4.29726e-008,1.1052
4.30111e-008,1.1746
4.30497e-008,1.2033
4.30883e-008,1.2009
4.31268e-008,1.1827
4.31654e-008,1.1922
4.32040e-008,1.2026
4.32426e-008,1.1905
4.32812e-008,1.1414
4.33197e-008,1.0258
4.33583e-008,0.8522
4.33969e-008,0.6725
4.34354e-008,0.5077
4.34740e-008,0.3856
4.35126e-008,0.3106
4.35512e-008,0.2817
4.35898e-008,0.2903
4.36283e-008,0.3010
4.36669e-008,0.3094
4.37055e-008,0.3485
4.37440e-008,0.4333
4.37826e-008,0.5746
4.38212e-008,0.7590
4.38598e-008,0.9407
4.38983e-008,1.0735
4.39369e-008,1.1574
4.39755e-008,1.1982
4.40141e-008,1.2039
4.40527e-008,1.1890
4.40912e-008,1.1832
4.41298e-008,1.2019
4.41684e-008,1.1973
4.42069e-008,1.1628
4.42455e-008,1.0706
4.42841e-008,0.9105
4.43227e-008,0.7284
4.43613e-008,0.5559
4.43998e-008,0.4189
4.44384e-008,0.3294
4.44770e-008,0.2863
4.45155e-008,0.2848
4.45541e-008,0.3037
4.45927e-008,0.3035
4.46313e-008,0.3322
4.46699e-008,0.4003
4.47084e-008,0.5242
4.47470e-008,0.6974
4.47856e-008,0.8883
4.48242e-008,1.0369
4.48627e-008,1.1359
4.49013e-008,1.1896
4.49399e-008,1.2051
4.49784e-008,1.1950
4.50170e-008,1.1750
4.50556e-008,1.1994
4.50942e-008,1.2012
4.51328e-008,1.1783
4.51713e-008,1.1077
4.52099e-008,0.9665
4.52485e-008,0.7850
4.52870e-008,0.6084
4.53256e-008,0.4569
4.53642e-008,0.3528
4.54028e-008,0.2950
4.54414e-008,0.2818
4.54799e-008,0.2975
4.55185e-008,0.3003
4.55571e-008,0.3195
4.55957e-008,0.3731
4.56342e-008,0.4789
4.56728e-008,0.6386
4.57114e-008,0.8307
4.57499e-008,0.9953
4.57885e-008,1.1099
4.58271e-008,1.1771
4.58657e-008,1.2038
4.59043e-008,1.2001
4.59428e-008,1.1816
4.59814e-008,1.1948
4.60200e-008,1.2029
4.60585e-008,1.1892
4.60971e-008,1.1374
4.61357e-008,1.0181
4.61743e-008,0.8429
4.62129e-008,0.6632
4.62514e-008,0.5000
4.62900e-008,0.3808
4.63286e-008,0.3082
4.63671e-008,0.2814
4.64057e-008,0.2911
4.64443e-008,0.2994
4.64829e-008,0.3102
4.65214e-008,0.3516
4.65600e-008,0.4392
4.65986e-008,0.5831
4.66372e-008,0.7693
4.66758e-008,0.9490
4.67143e-008,1.0791
4.67529e-008,1.1605
4.67915e-008,1.1991
4.68300e-008,1.2035
4.68686e-008,1.1881
4.69072e-008,1.1825
4.69458e-008,1.2015
4.69844e-008,1.1962
4.70229e-008,1.1598
4.70615e-008,1.0637
4.71001e-008,0.9010
4.71386e-008,0.7193
4.71772e-008,0.5482
4.72158e-008,0.4131
4.72544e-008,0.3260
4.72930e-008,0.2853
4.73315e-008,0.2858
4.73701e-008,0.3012
4.74087e-008,0.3039
4.74473e-008,0.3343
4.74858e-008,0.4052
4.75244e-008,0.5321
4.75630e-008,0.7072
4.76015e-008,0.8971
4.76401e-008,1.0433
4.76787e-008,1.1395
4.77173e-008,1.1912
4.77559e-008,1.2051
4.77944e-008,1.1942
4.78330e-008,1.1740
4.78716e-008,1.1990
4.79101e-008,1.2005
4.79487e-008,1.1760
4.79873e-008,1.1021
4.80259e-008,0.9575
4.80645e-008,0.7755
4.81030e-008,0.6003
4.81416e-008,0.4505
4.81802e-008,0.3486
4.82188e-008,0.2930
4.82573e-008,0.2822
4.82959e-008,0.2987
4.83345e-008,0.3001
4.83730e-008,0.3210
4.84116e-008,0.3769
4.84502e-008,0.4859
4.84888e-008,0.6479
4.85274e-008,0.8403
4.85659e-008,1.0026
4.86045e-008,1.1143
4.86431e-008,1.1793
4.86816e-008,1.2042
4.87202e-008,1.1994
4.87588e-008,1.1806
4.87974e-008,1.1943
4.88360e-008,1.2025
4.88745e-008,1.1876
4.89131e-008,1.1331
4.89517e-008,1.0101
4.89902e-008,0.8332
4.90288e-008,0.6546
4.90674e-008,0.4929
4.91060e-008,0.3757
4.91445e-008,0.3056
4.91831e-008,0.2812
4.92217e-008,0.2921
4.92603e-008,0.3007
4.92989e-008,0.3118
4.93374e-008,0.3547
4.93760e-008,0.4453
4.94146e-008,0.5918
4.94531e-008,0.7792
4.94917e-008,0.9565
4.95303e-008,1.0841
4.95689e-008,1.1634
4.96075e-008,1.2002
4.96460e-008,1.2030
4.96846e-008,1.1869
4.97232e-008,1.1868
4.97617e-008,1.2024
4.98003e-008,1.1954
4.98389e-008,1.1566
4.98775e-008,1.0568
4.99160e-008,0.8918
4.99546e-008,0.7102
4.99932e-008,0.5398
5.00318e-008,0.4075
5.00704e-008,0.3230
5.01089e-008,0.2843
5.01475e-008,0.2865
5.01861e-008,0.3023
5.02246e-008,0.3051
5.02632e-008,0.3370
5.03018e-008,0.4103
5.03404e-008,0.5401
5.03790e-008,0.7171
5.04175e-008,0.9060
5.04561e-008,1.0493
5.04947e-008,1.1433
5.05332e-008,1.1928
5.05718e-008,1.2051
5.06104e-008,1.1932
5.06490e-008,1.1730
5.06876e-008,1.2004
5.07261e-008,1.2003
5.07647e-008,1.1738
5.08033e-008,1.0965
5.08419e-008,0.9488
5.08804e-008,0.7665
5.09190e-008,0.5911
5.09576e-008,0.4440
5.09961e-008,0.3448
5.10347e-008,0.2915
5.10733e-008,0.2824
5.11119e-008,0.2995
5.11505e-008,0.3010
5.11890e-008,0.3232
5.12276e-008,0.3813
5.12662e-008,0.4931
5.13047e-008,0.6572
5.13433e-008,0.8500
5.13819e-008,1.0094
5.14205e-008,1.1188
5.14591e-008,1.1815
5.14976e-008,1.2045
5.15362e-008,1.1985
5.15748e-008,1.1796
5.16133e-008,1.1966
5.16519e-008,1.2026
5.16905e-008,1.1860
5.17291e-008,1.1286
5.17676e-008,1.0020
5.18062e-008,0.8240
5.18448e-008,0.6453
5.18834e-008,0.4855
5.19220e-008,0.3711
5.19605e-008,0.3035
5.19991e-008,0.2811
5.20377e-008,0.2930
5.20762e-008,0.2994
5.21148e-008,0.3128
5.21534e-008,0.3581
5.21920e-008,0.4514
5.22306e-008,0.6006
5.22691e-008,0.7893
5.23077e-008,0.9645
5.23463e-008,1.0896
5.23848e-008,1.1662
5.24234e-008,1.2010
5.24620e-008,1.2025
5.25006e-008,1.1860
5.25391e-008,1.1860
5.25777e-008,1.2019
5.26163e-008,1.1942
5.26549e-008,1.1532
5.26935e-008,1.0496
5.27320e-008,0.8823
5.27706e-008,0.7013
5.28092e-008,0.5323
5.28477e-008,0.4020
5.28863e-008,0.3197
5.29249e-008,0.2835
5.29635e-008,0.2875
5.30021e-008,0.3004
5.30406e-008,0.3056
5.30792e-008,0.3394
5.31178e-008,0.4155
5.31563e-008,0.5482
5.31949e-008,0.7270
5.32335e-008,0.9145
5.32721e-008,1.0553
5.33107e-008,1.1468
5.33492e-008,1.1942
5.33878e-008,1.2049
5.34264e-008,1.1924
5.34650e-008,1.1720
5.35035e-008,1.2001
5.35421e-008,1.1994
5.35807e-008,1.1713
5.36192e-008,1.0905
5.36578e-008,0.9395
5.36964e-008,0.7571
5.37350e-008,0.5831
5.37736e-008,0.4378
5.38121e-008,0.3407
5.38507e-008,0.2900
5.38893e-008,0.2829
5.39278e-008,0.3007
5.39664e-008,0.3011
5.40050e-008,0.3249
5.40436e-008,0.3854
5.40822e-008,0.5003
5.41207e-008,0.6667
5.41593e-008,0.8593
5.41979e-008,1.0163
5.42365e-008,1.1230
5.42750e-008,1.1835
5.43136e-008,1.2048
5.43522e-008,1.1978
5.43907e-008,1.1785
5.44293e-008,1.1962
5.44679e-008,1.2021
5.45065e-008,1.1843
5.45451e-008,1.1239
5.45836e-008,0.9936
5.46222e-008,0.8143
5.46608e-008,0.6367
5.46993e-008,0.4785
5.47379e-008,0.3663
5.47765e-008,0.3012
5.48151e-008,0.2811
5.48537e-008,0.2942
5.48922e-008,0.3006
5.49308e-008,0.3145
5.49694e-008,0.3614
5.50079e-008,0.4578
5.50465e-008,0.6096
5.50851e-008,0.7991
5.51237e-008,0.9717
5.51622e-008,1.0944
5.52008e-008,1.1691
5.52394e-008,1.2019
5.52780e-008,1.2020
5.53166e-008,1.1848
5.53551e-008,1.1897
5.53937e-008,1.2026
5.54323e-008,1.1932
5.54708e-008,1.1497
5.55094e-008,1.0423
5.55480e-008,0.8730
5.55866e-008,0.6922
5.56252e-008,0.5242
5.56637e-008,0.3967
5.57023e-008,0.3169
5.57409e-008,0.2828
5.57794e-008,0.2883
5.58180e-008,0.3014
5.58566e-008,0.3069
5.58952e-008,0.3423
5.59338e-008,0.4209
5.59723e-008,0.5564
5.60109e-008,0.7369
5.60495e-008,0.9229
5.60881e-008,1.0611
5.61266e-008,1.1503
5.61652e-008,1.1956
5.62038e-008,1.2046
5.62423e-008,1.1914
5.62809e-008,1.1781
5.63195e-008,1.2013
5.63581e-008,1.1990
5.63967e-008,1.1688
5.64352e-008,1.0844
5.64738e-008,0.9306
5.65124e-008,0.7482
5.65509e-008,0.5740
5.65895e-008,0.4317
5.66281e-008,0.3371
5.66667e-008,0.2887
5.67053e-008,0.2833
5.67438e-008,0.3015
5.67824e-008,0.3020
5.68210e-008,0.3273
5.68596e-008,0.3900
5.68981e-008,0.5076
5.69367e-008,0.6762
5.69753e-008,0.8686
5.70138e-008,1.0228
5.70524e-008,1.1273
5.70910e-008,1.1855
5.71296e-008,1.2049
5.71682e-008,1.1968
5.72067e-008,1.1774
5.72453e-008,1.1981
5.72839e-008,1.2020
5.73224e-008,1.1826
5.73610e-008,1.1191
5.73996e-008,0.9853
5.74382e-008,0.8053
5.74768e-008,0.6275
5.75153e-008,0.4715
5.75539e-008,0.3620
5.75925e-008,0.2993
5.76310e-008,0.2812
5.76696e-008,0.2951
5.77082e-008,0.2996
5.77468e-008,0.3158
5.77853e-008,0.3649
5.78239e-008,0.4642
5.78625e-008,0.6186
5.79011e-008,0.8092
5.79397e-008,0.9795
5.79782e-008,1.0996
5.80168e-008,1.1717
5.80554e-008,1.2025
5.80939e-008,1.2014
5.81325e-008,1.1839
5.81711e-008,1.1890
5.82097e-008,1.2021
5.82483e-008,1.1919
5.82868e-008,1.1460
5.83254e-008,1.0347
5.83640e-008,0.8634
5.84025e-008,0.6833
5.84411e-008,0.5168
5.84797e-008,0.3914
5.85183e-008,0.3138
5.85569e-008,0.2823
5.85954e-008,0.2893
5.86340e-008,0.2998
5.86726e-008,0.3076
5.87112e-008,0.3449
5.87497e-008,0.4265
5.87883e-008,0.5647
5.88269e-008,0.7470
5.88654e-008,0.9310
5.89040e-008,1.0670
5.89426e-008,1.1535
5.89812e-008,1.1968
5.90198e-008,1.2043
5.90583e-008,1.1903
5.90969e-008,1.1777
5.91355e-008,1.2010
5.91740e-008,1.1980
5.92126e-008,1.1661
5.92512e-008,1.0781
5.92898e-008,0.9211
5.93284e-008,0.7390
5.93669e-008,0.5661
5.94055e-008,0.4257
5.94441e-008,0.3333
5.94827e-008,0.2875
5.95212e-008,0.2840
5.95598e-008,0.3027
5.95984e-008,0.3022
5.96370e-008,0.3292
5.96755e-008,0.3945
5.97141e-008,0.5151
5.97527e-008,0.6859
5.97912e-008,0.8776
5.98298e-008,1.0296
5.98684e-008,1.1313
5.99070e-008,1.1874
5.99455e-008,1.2051
5.99841e-008,1.1960
6.00227e-008,1.1762
6.00613e-008,1.1977
6.00999e-008,1.2014
6.01384e-008,1.1806
6.01770e-008,1.1139
6.02156e-008,0.9765
6.02542e-008,0.7957
6.02927e-008,0.6191
6.03313e-008,0.4648
6.03699e-008,0.3575
6.04085e-008,0.2971
6.04470e-008,0.2814
6.04856e-008,0.2963
6.05242e-008,0.2992
6.05627e-008,0.3172
6.06013e-008,0.3683
6.06399e-008,0.4708
6.06785e-008,0.6277
6.07170e-008,0.8190
6.07556e-008,0.9870
6.07942e-008,1.1044
6.08328e-008,1.1741
6.08714e-008,1.2031
6.09099e-008,1.2010
6.09485e-008,1.1828
6.09871e-008,1.1923
6.10257e-008,1.2026
6.10642e-008,1.1907
6.11028e-008,1.1421
6.11414e-008,1.0271
6.11800e-008,0.8538
6.12185e-008,0.6739
6.12571e-008,0.5089
6.12957e-008,0.3865
6.13342e-008,0.3111
6.13728e-008,0.2817
6.14114e-008,0.2901
6.14500e-008,0.3007
6.14885e-008,0.3091
6.15271e-008,0.3479
6.15657e-008,0.4322
6.16043e-008,0.5730
6.16429e-008,0.7571
6.16814e-008,0.9393
6.17200e-008,1.0725
6.17586e-008,1.1568
6.17972e-008,1.1979
6.18357e-008,1.2040
6.18743e-008,1.1892
