.HEADER
..NAMES
Time,V U1.AC10&AB10
4.14296e-008,0.4170
4.14681e-008,0.4736
4.15067e-008,0.5684
4.15453e-008,0.7111
4.15838e-008,0.8532
4.16224e-008,0.9580
4.16610e-008,1.0282
4.16996e-008,1.0640
4.17382e-008,1.0713
4.17767e-008,1.0747
4.18153e-008,1.0985
4.18539e-008,1.1142
4.18924e-008,1.1202
4.19310e-008,1.1114
4.19696e-008,1.0673
4.20082e-008,0.9559
4.20468e-008,0.8168
4.20853e-008,0.6811
4.21239e-008,0.5538
4.21625e-008,0.4587
4.22011e-008,0.4083
4.22396e-008,0.3853
4.22782e-008,0.3759
4.23168e-008,0.3802
4.23553e-008,0.4048
4.23939e-008,0.4527
4.24325e-008,0.5326
4.24711e-008,0.6625
4.25097e-008,0.8122
4.25482e-008,0.9288
4.25868e-008,1.0097
4.26254e-008,1.0567
4.26639e-008,1.0705
4.27025e-008,1.0734
4.27411e-008,1.0835
4.27797e-008,1.1104
4.28183e-008,1.1199
4.28568e-008,1.1162
4.28954e-008,1.0892
4.29340e-008,0.9966
4.29726e-008,0.8607
4.30111e-008,0.7237
4.30497e-008,0.5917
4.30883e-008,0.4838
4.31268e-008,0.4203
4.31654e-008,0.3903
4.32040e-008,0.3805
4.32426e-008,0.3756
4.32812e-008,0.3949
4.33197e-008,0.4343
4.33583e-008,0.5019
4.33969e-008,0.6166
4.34354e-008,0.7673
4.34740e-008,0.8962
4.35126e-008,0.9878
4.35512e-008,1.0456
4.35898e-008,1.0685
4.36283e-008,1.0720
4.36669e-008,1.0769
4.37055e-008,1.1049
4.37440e-008,1.1169
4.37826e-008,1.1186
4.38212e-008,1.1032
4.38598e-008,1.0335
4.38983e-008,0.9055
4.39369e-008,0.7659
4.39755e-008,0.6323
4.40141e-008,0.5140
4.40527e-008,0.4358
4.40912e-008,0.3976
4.41298e-008,0.3815
4.41684e-008,0.3730
4.42069e-008,0.3867
4.42455e-008,0.4189
4.42841e-008,0.4770
4.43227e-008,0.5751
4.43613e-008,0.7192
4.43998e-008,0.8594
4.44384e-008,0.9624
4.44770e-008,1.0309
4.45155e-008,1.0648
4.45541e-008,1.0714
4.45927e-008,1.0750
4.46313e-008,1.0983
4.46699e-008,1.1138
4.47084e-008,1.1198
4.47470e-008,1.1102
4.47856e-008,1.0633
4.48242e-008,0.9493
4.48627e-008,0.8095
4.49013e-008,0.6741
4.49399e-008,0.5481
4.49784e-008,0.4552
4.50170e-008,0.4066
4.50556e-008,0.3846
4.50942e-008,0.3739
4.51328e-008,0.3805
4.51713e-008,0.4063
4.52099e-008,0.4559
4.52485e-008,0.5382
4.52870e-008,0.6704
4.53256e-008,0.8189
4.53642e-008,0.9337
4.54028e-008,1.0130
4.54414e-008,1.0581
4.54799e-008,1.0706
4.55185e-008,1.0736
4.55571e-008,1.0841
4.55957e-008,1.1102
4.56342e-008,1.1196
4.56728e-008,1.1154
4.57114e-008,1.0863
4.57499e-008,0.9906
4.57885e-008,0.8536
4.58271e-008,0.7165
4.58657e-008,0.5855
4.59043e-008,0.4795
4.59428e-008,0.4182
4.59814e-008,0.3893
4.60200e-008,0.3803
4.60585e-008,0.3757
4.60971e-008,0.3960
4.61357e-008,0.4370
4.61743e-008,0.5065
4.62129e-008,0.6240
4.62514e-008,0.7748
4.62900e-008,0.9015
4.63286e-008,0.9918
4.63671e-008,1.0477
4.64057e-008,1.0689
4.64443e-008,1.0721
4.64829e-008,1.0770
4.65214e-008,1.1065
4.65600e-008,1.1180
4.65986e-008,1.1186
4.66372e-008,1.1019
4.66758e-008,1.0276
4.67143e-008,0.8979
4.67529e-008,0.7592
4.67915e-008,0.6256
4.68300e-008,0.5087
4.68686e-008,0.4330
4.69072e-008,0.3963
4.69458e-008,0.3812
4.69844e-008,0.3738
4.70229e-008,0.3884
4.70615e-008,0.4214
4.71001e-008,0.4809
4.71386e-008,0.5812
4.71772e-008,0.7269
4.72158e-008,0.8658
4.72544e-008,0.9667
4.72930e-008,1.0335
4.73315e-008,1.0657
4.73701e-008,1.0716
4.74087e-008,1.0754
4.74473e-008,1.1011
4.74858e-008,1.1153
4.75244e-008,1.1200
4.75630e-008,1.1099
4.76015e-008,1.0586
4.76401e-008,0.9421
4.76787e-008,0.8027
4.77173e-008,0.6675
4.77559e-008,0.5422
4.77944e-008,0.4515
4.78330e-008,0.4050
4.78716e-008,0.3840
4.79101e-008,0.3745
4.79487e-008,0.3819
4.79873e-008,0.4084
4.80259e-008,0.4593
4.80645e-008,0.5436
4.81030e-008,0.6781
4.81416e-008,0.8259
4.81802e-008,0.9387
4.82188e-008,1.0161
4.82573e-008,1.0594
4.82959e-008,1.0708
4.83345e-008,1.0738
4.83730e-008,1.0902
4.84116e-008,1.1117
4.84502e-008,1.1201
4.84888e-008,1.1147
4.85274e-008,1.0830
4.85659e-008,0.9838
4.86045e-008,0.8465
4.86431e-008,0.7098
4.86816e-008,0.5792
4.87202e-008,0.4751
4.87588e-008,0.4162
4.87974e-008,0.3884
4.88360e-008,0.3804
4.88745e-008,0.3769
4.89131e-008,0.3979
4.89517e-008,0.4400
4.89902e-008,0.5112
4.90288e-008,0.6311
4.90674e-008,0.7822
4.91060e-008,0.9072
4.91445e-008,0.9953
4.91831e-008,1.0496
4.92217e-008,1.0693
4.92603e-008,1.0724
4.92989e-008,1.0774
4.93374e-008,1.1064
4.93760e-008,1.1177
4.94146e-008,1.1179
4.94531e-008,1.0995
4.94917e-008,1.0224
4.95303e-008,0.8911
4.95689e-008,0.7520
4.96075e-008,0.6190
4.96460e-008,0.5039
4.96846e-008,0.4303
4.97232e-008,0.3951
4.97617e-008,0.3810
4.98003e-008,0.3735
4.98389e-008,0.3891
4.98775e-008,0.4235
4.99160e-008,0.4846
4.99546e-008,0.5882
4.99932e-008,0.7349
5.00318e-008,0.8717
5.00704e-008,0.9710
5.01089e-008,1.0361
5.01475e-008,1.0664
5.01861e-008,1.0717
5.02246e-008,1.0756
5.02632e-008,1.1009
5.03018e-008,1.1149
5.03404e-008,1.1196
5.03790e-008,1.1085
5.04175e-008,1.0544
5.04561e-008,0.9353
5.04947e-008,0.7954
5.05332e-008,0.6606
5.05718e-008,0.5367
5.06104e-008,0.4483
5.06490e-008,0.4034
5.06876e-008,0.3833
5.07261e-008,0.3731
5.07647e-008,0.3823
5.08033e-008,0.4101
5.08419e-008,0.4625
5.08804e-008,0.5496
5.09190e-008,0.6863
5.09576e-008,0.8324
5.09961e-008,0.9434
5.10347e-008,1.0192
5.10733e-008,1.0606
5.11119e-008,1.0708
5.11505e-008,1.0739
5.11890e-008,1.0907
5.12276e-008,1.1115
5.12662e-008,1.1198
5.13047e-008,1.1138
5.13433e-008,1.0798
5.13819e-008,0.9776
5.14205e-008,0.8393
5.14591e-008,0.7027
5.14976e-008,0.5731
5.15362e-008,0.4711
5.15748e-008,0.4142
5.16133e-008,0.3875
5.16519e-008,0.3775
5.16905e-008,0.3771
5.17291e-008,0.3991
5.17676e-008,0.4428
5.18062e-008,0.5162
5.18448e-008,0.6387
5.18834e-008,0.7895
5.19220e-008,0.9124
5.19605e-008,0.9990
5.19991e-008,1.0516
5.20377e-008,1.0696
5.20762e-008,1.0725
5.21148e-008,1.0775
5.21534e-008,1.1078
5.21920e-008,1.1187
5.22306e-008,1.1178
5.22691e-008,1.0976
5.23077e-008,1.0162
5.23463e-008,0.8835
5.23848e-008,0.7454
5.24234e-008,0.6124
5.24620e-008,0.4988
5.25006e-008,0.4276
5.25391e-008,0.3939
5.25777e-008,0.3808
5.26163e-008,0.3744
5.26549e-008,0.3909
5.26935e-008,0.4261
5.27320e-008,0.4887
5.27706e-008,0.5945
5.28092e-008,0.7427
5.28477e-008,0.8779
5.28863e-008,0.9751
5.29249e-008,1.0385
5.29635e-008,1.0671
5.30021e-008,1.0719
5.30406e-008,1.0760
5.30792e-008,1.1033
5.31178e-008,1.1164
5.31563e-008,1.1197
5.31949e-008,1.1081
5.32335e-008,1.0494
5.32721e-008,0.9279
5.33107e-008,0.7885
5.33492e-008,0.6539
5.33878e-008,0.5310
5.34264e-008,0.4450
5.34650e-008,0.4019
5.35035e-008,0.3828
5.35421e-008,0.3737
5.35807e-008,0.3839
5.36192e-008,0.4123
5.36578e-008,0.4661
5.36964e-008,0.5552
5.37350e-008,0.6940
5.37736e-008,0.8392
5.38121e-008,0.9481
5.38507e-008,1.0221
5.38893e-008,1.0618
5.39278e-008,1.0710
5.39664e-008,1.0742
5.40050e-008,1.0951
5.40436e-008,1.1130
5.40822e-008,1.1203
5.41207e-008,1.1132
5.41593e-008,1.0760
5.41979e-008,0.9706
5.42365e-008,0.8323
5.42750e-008,0.6961
5.43136e-008,0.5668
5.43522e-008,0.4670
5.43907e-008,0.4123
5.44293e-008,0.3868
5.44679e-008,0.3780
5.45065e-008,0.3784
5.45451e-008,0.4011
5.45836e-008,0.4459
5.46222e-008,0.5211
5.46608e-008,0.6461
5.46993e-008,0.7968
5.47379e-008,0.9178
5.47765e-008,1.0024
5.48151e-008,1.0533
5.48537e-008,1.0700
5.48922e-008,1.0728
5.49308e-008,1.0779
5.49694e-008,1.1077
5.50079e-008,1.1184
5.50465e-008,1.1171
5.50851e-008,1.0950
5.51237e-008,1.0108
5.51622e-008,0.8766
5.52008e-008,0.7382
5.52394e-008,0.6059
5.52780e-008,0.4942
5.53166e-008,0.4252
5.53551e-008,0.3928
5.53937e-008,0.3806
5.54323e-008,0.3743
5.54708e-008,0.3917
5.55094e-008,0.4284
5.55480e-008,0.4928
5.55866e-008,0.6016
5.56252e-008,0.7505
5.56637e-008,0.8836
5.57023e-008,0.9792
5.57409e-008,1.0408
5.57794e-008,1.0676
5.58180e-008,1.0719
5.58566e-008,1.0763
5.58952e-008,1.1031
5.59338e-008,1.1160
5.59723e-008,1.1192
5.60109e-008,1.1064
5.60495e-008,1.0448
5.60881e-008,0.9210
5.61266e-008,0.7813
5.61652e-008,0.6470
5.62038e-008,0.5257
5.62423e-008,0.4421
5.62809e-008,0.4005
5.63195e-008,0.3823
5.63581e-008,0.3728
5.63967e-008,0.3843
5.64352e-008,0.4142
5.64738e-008,0.4692
5.65124e-008,0.5615
5.65509e-008,0.7021
5.65895e-008,0.8456
5.66281e-008,0.9527
5.66667e-008,1.0250
5.67053e-008,1.0628
5.67438e-008,1.0711
5.67824e-008,1.0744
5.68210e-008,1.0951
5.68596e-008,1.1127
5.68981e-008,1.1199
5.69367e-008,1.1121
5.69753e-008,1.0723
5.70138e-008,0.9642
5.70524e-008,0.8250
5.70910e-008,0.6891
5.71296e-008,0.5609
5.71682e-008,0.4633
5.72067e-008,0.4104
5.72453e-008,0.3861
5.72839e-008,0.3752
5.73224e-008,0.3786
5.73610e-008,0.4024
5.73996e-008,0.4489
5.74382e-008,0.5265
5.74768e-008,0.6538
5.75153e-008,0.8039
5.75539e-008,0.9228
5.75925e-008,1.0059
5.76310e-008,1.0550
5.76696e-008,1.0702
5.77082e-008,1.0730
5.77468e-008,1.0781
5.77853e-008,1.1091
5.78239e-008,1.1193
5.78625e-008,1.1168
5.79011e-008,1.0926
5.79397e-008,1.0042
5.79782e-008,0.8691
5.80168e-008,0.7316
5.80554e-008,0.5994
5.80939e-008,0.4894
5.81325e-008,0.4228
5.81711e-008,0.3916
5.82097e-008,0.3805
5.82483e-008,0.3753
5.82868e-008,0.3935
5.83254e-008,0.4312
5.83640e-008,0.4970
5.84025e-008,0.6081
5.84411e-008,0.7582
5.84797e-008,0.8896
5.85183e-008,0.9831
5.85569e-008,1.0431
5.85954e-008,1.0682
5.86340e-008,1.0720
5.86726e-008,1.0767
5.87112e-008,1.1051
5.87497e-008,1.1173
5.87883e-008,1.1192
5.88269e-008,1.1055
5.88654e-008,1.0393
5.89040e-008,0.9136
5.89426e-008,0.7745
5.89812e-008,0.6402
5.90198e-008,0.5201
5.90583e-008,0.4390
5.90969e-008,0.3991
5.91355e-008,0.3820
5.91740e-008,0.3735
5.92126e-008,0.3859
5.92512e-008,0.4166
5.92898e-008,0.4730
5.93284e-008,0.5674
5.93669e-008,0.7098
5.94055e-008,0.8522
5.94441e-008,0.9572
5.94827e-008,1.0277
5.95212e-008,1.0638
5.95598e-008,1.0713
5.95984e-008,1.0747
5.96370e-008,1.0984
5.96755e-008,1.1142
5.97141e-008,1.1202
5.97527e-008,1.1117
5.97912e-008,1.0680
5.98298e-008,0.9571
5.98684e-008,0.8181
5.99070e-008,0.6824
5.99455e-008,0.5548
5.99841e-008,0.4594
6.00227e-008,0.4087
6.00613e-008,0.3855
6.00999e-008,0.3758
6.01384e-008,0.3800
6.01770e-008,0.4044
6.02156e-008,0.4522
6.02542e-008,0.5316
6.02927e-008,0.6613
6.03313e-008,0.8110
6.03699e-008,0.9280
6.04085e-008,1.0092
6.04470e-008,1.0565
6.04856e-008,1.0705
6.05242e-008,1.0734
6.05627e-008,1.0834
6.06013e-008,1.1105
6.06399e-008,1.1200
6.06785e-008,1.1163
6.07170e-008,1.0898
6.07556e-008,0.9976
6.07942e-008,0.8620
6.08328e-008,0.7250
6.08714e-008,0.5929
6.09099e-008,0.4846
6.09485e-008,0.4207
6.09871e-008,0.3906
6.10257e-008,0.3805
6.10642e-008,0.3755
6.11028e-008,0.3946
6.11414e-008,0.4338
6.11800e-008,0.5011
6.12185e-008,0.6155
6.12571e-008,0.7661
6.12957e-008,0.8952
6.13342e-008,0.9872
6.13728e-008,1.0453
6.14114e-008,1.0685
6.14500e-008,1.0720
6.14885e-008,1.0769
6.15271e-008,1.1049
6.15657e-008,1.1169
6.16043e-008,1.1187
6.16429e-008,1.1036
6.16814e-008,1.0344
6.17200e-008,0.9067
6.17586e-008,0.7672
6.17972e-008,0.6335
6.18357e-008,0.5149
6.18743e-008,0.4363
