.HEADER
..NAMES
Time,V U1.Y11
.DATA
2.59659e-008,1.0181
2.60026e-008,1.0287
2.60393e-008,1.0347
2.60759e-008,1.0339
2.61126e-008,1.0273
2.61493e-008,1.0184
2.61859e-008,1.0109
2.62226e-008,1.0073
2.62593e-008,1.0081
2.62960e-008,1.0126
2.63326e-008,1.0185
2.63693e-008,1.0243
2.64060e-008,1.0318
2.64427e-008,1.0365
2.64794e-008,1.0266
2.65160e-008,0.9835
2.65527e-008,0.8889
2.65894e-008,0.7644
2.66261e-008,0.6438
2.66627e-008,0.5433
2.66994e-008,0.4690
2.67361e-008,0.4185
2.67727e-008,0.3851
2.68094e-008,0.3601
2.68461e-008,0.3380
2.68828e-008,0.3182
2.69194e-008,0.3023
2.69561e-008,0.2921
2.69928e-008,0.2884
2.70295e-008,0.2895
2.70662e-008,0.2932
2.71028e-008,0.2973
2.71395e-008,0.3007
2.71762e-008,0.3029
2.72129e-008,0.3036
2.72495e-008,0.3033
2.72862e-008,0.3037
2.73229e-008,0.3079
2.73595e-008,0.3192
2.73962e-008,0.3395
2.74329e-008,0.3664
2.74696e-008,0.3923
2.75062e-008,0.4095
2.75429e-008,0.4139
2.75796e-008,0.4070
2.76163e-008,0.3949
2.76530e-008,0.3864
2.76896e-008,0.3855
2.77263e-008,0.3920
2.77630e-008,0.4020
2.77997e-008,0.4107
2.78363e-008,0.4144
2.78730e-008,0.4128
2.79097e-008,0.4076
2.79463e-008,0.4020
2.79830e-008,0.3986
2.80197e-008,0.3983
2.80564e-008,0.4006
2.80930e-008,0.4044
2.81297e-008,0.4081
2.81664e-008,0.4106
2.82031e-008,0.4110
2.82398e-008,0.4092
2.82764e-008,0.4053
2.83131e-008,0.3995
2.83498e-008,0.3922
2.83865e-008,0.3839
2.84231e-008,0.3754
2.84598e-008,0.3674
2.84965e-008,0.3602
2.85331e-008,0.3534
2.85698e-008,0.3465
2.86065e-008,0.3391
2.86432e-008,0.3313
2.86798e-008,0.3248
2.87165e-008,0.3212
2.87532e-008,0.3214
2.87899e-008,0.3248
2.88266e-008,0.3291
2.88632e-008,0.3320
2.88999e-008,0.3324
2.89366e-008,0.3300
2.89733e-008,0.3260
2.90099e-008,0.3218
2.90466e-008,0.3188
2.90833e-008,0.3178
2.91199e-008,0.3188
2.91566e-008,0.3208
2.91933e-008,0.3245
2.92300e-008,0.3351
2.92666e-008,0.3629
2.93033e-008,0.4254
2.93400e-008,0.5234
2.93767e-008,0.6451
2.94133e-008,0.7623
2.94500e-008,0.8496
2.94867e-008,0.9146
2.95234e-008,0.9659
2.95601e-008,1.0077
2.95967e-008,1.0415
2.96334e-008,1.0658
2.96701e-008,1.0817
2.97068e-008,1.0918
2.97434e-008,1.0983
2.97801e-008,1.1031
2.98168e-008,1.1072
2.98534e-008,1.1112
2.98901e-008,1.1141
2.99268e-008,1.1149
2.99635e-008,1.1134
3.00002e-008,1.1099
3.00368e-008,1.1063
3.00735e-008,1.1027
3.01102e-008,1.0974
3.01469e-008,1.0898
3.01835e-008,1.0771
3.02202e-008,1.0493
3.02569e-008,0.9928
3.02935e-008,0.8882
3.03302e-008,0.7498
3.03669e-008,0.6185
3.04036e-008,0.5107
3.04403e-008,0.4260
3.04769e-008,0.3591
3.05136e-008,0.3082
3.05503e-008,0.2716
3.05869e-008,0.2492
3.06236e-008,0.2374
3.06603e-008,0.2325
3.06970e-008,0.2303
3.07336e-008,0.2277
3.07703e-008,0.2236
3.08070e-008,0.2183
3.08437e-008,0.2136
3.08804e-008,0.2118
3.09170e-008,0.2139
3.09537e-008,0.2192
3.09904e-008,0.2251
3.10270e-008,0.2301
3.10637e-008,0.2357
3.11004e-008,0.2461
3.11371e-008,0.2664
3.11738e-008,0.2973
3.12104e-008,0.3317
3.12471e-008,0.3597
3.12838e-008,0.3748
3.13205e-008,0.3771
3.13571e-008,0.3729
3.13938e-008,0.3712
3.14305e-008,0.3765
3.14671e-008,0.3873
3.15038e-008,0.3983
3.15405e-008,0.4046
3.15772e-008,0.4041
3.16139e-008,0.3990
3.16505e-008,0.3931
3.16872e-008,0.3900
3.17239e-008,0.3912
3.17605e-008,0.3960
3.17972e-008,0.4021
3.18339e-008,0.4069
3.18706e-008,0.4089
3.19072e-008,0.4083
3.19439e-008,0.4060
3.19806e-008,0.4038
3.20173e-008,0.4021
3.20540e-008,0.4000
3.20906e-008,0.3962
3.21273e-008,0.3899
3.21640e-008,0.3816
3.22006e-008,0.3725
3.22373e-008,0.3636
3.22740e-008,0.3552
