.HEADER
..NAMES
Time,V U1.AD15&AE15
.DATA
3.02202e-008,1.1622
3.02569e-008,1.1536
3.02935e-008,1.0996
3.03302e-008,0.9911
3.03669e-008,0.8425
3.04036e-008,0.6769
3.04403e-008,0.5259
3.04769e-008,0.4102
3.05136e-008,0.3341
3.05503e-008,0.2880
3.05869e-008,0.2514
3.06236e-008,0.2294
3.06603e-008,0.2226
3.06970e-008,0.2344
3.07336e-008,0.2794
3.07703e-008,0.3719
3.08070e-008,0.5088
3.08437e-008,0.6494
3.08804e-008,0.7718
3.09170e-008,0.8701
3.09537e-008,0.9473
3.09904e-008,1.0536
3.10270e-008,1.0956
3.10637e-008,1.1176
3.11004e-008,1.1374
3.11371e-008,1.1562
3.11738e-008,1.1625
3.12104e-008,1.1376
3.12471e-008,1.0597
3.12838e-008,0.9315
3.13205e-008,0.7722
3.13571e-008,0.6094
3.13938e-008,0.4719
3.14305e-008,0.3735
3.14671e-008,0.3113
3.15038e-008,0.2752
3.15405e-008,0.2398
3.15772e-008,0.2250
3.16139e-008,0.2246
3.16505e-008,0.2488
3.16872e-008,0.3122
3.17239e-008,0.4263
3.17605e-008,0.5697
3.17972e-008,0.7044
3.18339e-008,0.8165
3.18706e-008,0.9053
3.19072e-008,1.0098
3.19439e-008,1.0767
3.19806e-008,1.1063
3.20173e-008,1.1259
3.20540e-008,1.1463
3.20906e-008,1.1614
3.21273e-008,1.1573
3.21640e-008,1.1115
3.22006e-008,1.0105
3.22373e-008,0.8665
3.22740e-008,0.7018
3.23107e-008,0.5465
3.23474e-008,0.4248
3.23840e-008,0.3429
3.24207e-008,0.2938
3.24574e-008,0.2580
3.24941e-008,0.2320
3.25307e-008,0.2228
3.25674e-008,0.2305
3.26041e-008,0.2694
3.26407e-008,0.3540
3.26774e-008,0.4863
3.27141e-008,0.6286
3.27508e-008,0.7545
3.27875e-008,0.8566
3.28241e-008,0.9367
3.28608e-008,1.0453
3.28975e-008,1.0917
3.29341e-008,1.1147
3.29708e-008,1.1341
3.30075e-008,1.1537
3.30442e-008,1.1629
3.30808e-008,1.1445
3.31175e-008,1.0752
3.31542e-008,0.9537
3.31909e-008,0.7978
3.32276e-008,0.6332
3.32642e-008,0.4901
3.33009e-008,0.3853
3.33376e-008,0.3187
3.33742e-008,0.2795
3.34109e-008,0.2443
3.34476e-008,0.2267
3.34843e-008,0.2236
3.35210e-008,0.2427
3.35576e-008,0.2993
3.35943e-008,0.4057
3.36310e-008,0.5476
3.36677e-008,0.6847
3.37043e-008,0.8007
3.37410e-008,0.8931
3.37777e-008,0.9898
3.38143e-008,1.0694
3.38510e-008,1.1028
3.38877e-008,1.1228
3.39244e-008,1.1429
3.39611e-008,1.1597
3.39977e-008,1.1598
3.40344e-008,1.1218
3.40711e-008,1.0289
3.41077e-008,0.8906
3.41444e-008,0.7270
3.41811e-008,0.5686
3.42178e-008,0.4407
3.42545e-008,0.3530
3.42911e-008,0.2996
3.43278e-008,0.2632
3.43645e-008,0.2342
3.44012e-008,0.2234
3.44378e-008,0.2279
3.44745e-008,0.2613
3.45112e-008,0.3379
3.45478e-008,0.4643
3.45845e-008,0.6079
3.46212e-008,0.7371
3.46579e-008,0.8426
3.46946e-008,0.9257
3.47312e-008,1.0318
3.47679e-008,1.0862
3.48046e-008,1.1117
3.48412e-008,1.1311
3.48779e-008,1.1512
3.49146e-008,1.1627
3.49513e-008,1.1500
3.49879e-008,1.0893
3.50246e-008,0.9747
3.50613e-008,0.8224
3.50980e-008,0.6574
3.51347e-008,0.5098
3.51713e-008,0.3990
3.52080e-008,0.3272
3.52447e-008,0.2840
3.52813e-008,0.2478
3.53180e-008,0.2280
3.53547e-008,0.2229
3.53914e-008,0.2379
3.54281e-008,0.2878
3.54647e-008,0.3864
3.55014e-008,0.5259
3.55381e-008,0.6653
3.55748e-008,0.7850
3.56114e-008,0.8804
